,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600660.SH,X600188.SH,X600019.SH,X600886.SH,X600547.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X600803.SH,X000708.SZ,X002460.SZ,X600027.SH,X000301.SZ,X601991.SH,X600160.SH,X600426.SH,X002466.SZ,X000983.SZ,X600219.SH,X000807.SZ,X000786.SZ,X601699.SH,X000408.SZ,X000630.SZ,X600985.SH,X600176.SH,X002128.SZ,X601168.SH,X600096.SH,X000933.SZ,X000877.SZ,X000883.SZ,X600352.SH,X600378.SH,X600995.SH,X002353.SZ,X600612.SH,X600299.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162071216950217,0,0,0,0,0,0,0,0,0.113397931336187,0,0,0,0,0,0,0,0.506897530153875,-0.0578619492397832,0,0.130914209742284,0,0,0,0.198423449174515,0.234749314933359,0,0,0,0,0,0,0,0,0,0,0.0634176871150326,0,-0.00614603898895233,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.0731432499905257,0,0.0280929824387736,0,0,0,0,0,0,0,0,0.108991406676671,0,0,0,0,0.0170693245642664,0,0,0,0.0812403450071199,0,-0.0208534609449466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149332789308185,0,0,-0.0368926197405461,0,0,0,0,0,0,0.114329670745329,0.00271091988401068,0,0,0,0,0,0
X600011.SH,0.00254862620701403,0,0.0638882484690122,0,0,0.230426074434436,0,0,0.365285540502342,0,0,0,0,0.189714456344791,0,0,0,0,0,0.111785690355215,0,0,0.11748423314409,0,0,-0.0564960660601333,0,0,0,0.00178588586563013,0,0,0,0,0,0,0,0,0,0,0,0,0.00309416569047192,0,0,0,0,0,0,0,0,-0.0541183418109739,0,0,0,0,-0.0701222748866651,0,0
X600795.SH,0,0.0413162716662017,0,0,0,0,0.014261926664559,0,0.0624405766163799,0,0,0,0.0940152302210495,0,0,0,0,0,0,0,0,-0.0611902136017694,0.167058720576133,0,0,0,-0.158971995887439,0,0,0,0,0,0,0.0254593363190238,0,0,0,0,0,0,0,0,0.106874797846227,0,0,0,0,0,0,0.2668725965883,0,-0.00593135798882395,2.16840434497101e-19,0,0,0,-0.0294549698698774,0,0
X000792.SZ,0,0,0,0.0144105988301538,0,0.080366443667598,0,0.197109584035506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238491140761035,0,0.0565620311106625,0,0,0,0,0,0.0406678424672633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322398584065531,-0.0414220713442057,0,0,0.0454746699219453,0.0664892816526393,0,-0.0672724345655834,0,1.35525271560688e-20,0,0,0,0.0194867648237564,0,0
X600362.SH,0,0,0,0,0.0090015115582054,0,0,0,0,0.0567000990235396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755410340542841,0,0,0,0,0,0,0,0,0.0459125708509774,0,0,0,0.392267167134516,0,0.112006340357059,-0.0047350550944084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235195088165456,0,0
X600010.SH,0,0,-0.075999451044879,0,0,0,-0.0250468416314658,0,0,0,0,0,0,0,0,0,0,0,0.0470431490696076,0,0,0.00428273725982295,0,0.0681890482319225,0,0,0,0,0,0.00346166520573504,0,0,0,0,0.084191579925111,0,0,0,0,0,0,0.0148573661201091,0,0,0,0,0,0,0,0,0,-0.0050578851935987,0,0,0,0,0.0175401606746381,0,0
X600489.SH,0.0719807247419929,0,0,0,0,0,-0.179461977737588,0,0.13979125058384,0.654873550043721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895098383743397,-0.063420615899083,0,0,0,0,0,-0.138485043637413,0,0.112869600122762,0,-0.224253163147214,0,0,0.0707186643118271,0,0.314090607081443,0,0,0,0,0,0,0,0.268630406929917,0,0,0,0.0251351985952954,0,0,0,0.00810286027977329,0,0
X600111.SH,0,-0.16809564133013,0,-0.022047603061269,0,0,0,0,0,0.136785215013335,0,0,0,0,0,0,0,0,0,0,0,0.238135965763522,0.0979590237200939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113749497179011,0,0,-0.0674478576477255,0,0,0.0295868766427724,0.326268295582525,0,0,0,0,0,0,0.000699989498132679,-0.0192587673761177,0,0,0.0463745869846383,0,0
X600803.SH,0,0,0,0,0.157898418027757,0.161388174308408,0,0,0.317366004760171,0,0,0,0,0,0,0,0,-0.0052169752993636,0,0,0,0,0.07789215280799,0,0,0.0215933227857875,0,0,0,0,-0.0579229478195173,0,0,0,0,0,0,0.155726284793559,0,0,0,0.160061875195724,0,0,-0.0179088481410145,2.16840434497101e-19,0,-6.93889390390723e-18,0,0,0,0,0.102555784167223,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066310694226645,0,0,0,0,0,0,0.0722203195964543,0,0,0,0,0.10984195089129,0,0,0,0,0,0,0,0,0.109888276038766,0,0,0,0.122067996276735,0,0,-0.0406723940550025,0,0.0676967746660313,0,0,0.179439593106193,0,0,0,0,-0.00780139006264791,0,0,0,-0.0269593165134245,0,0
X002460.SZ,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.122157882294354,0,0,0.19798153181771,0,0,0,0.159841483338548,0,0.0490351550642342,0,0,0,0,0,0,0.520260487387893,0,0,0,0.0284700631763047,0,0,0,0,0,0,0,0.166759123281722,-0.0313499475205928,-0.0294341805324782,-0.193886871620067,0,0,0,0,0,0,0,0,0.0708653413676524,-0.0466171204044537,-0.0170095099326753,0,0,-0.00659464149186789,0,0
X600027.SH,0,0,0,-0.00354313470956759,0,0,0,0,0,-0.0880202679405688,0,0,0.850578950030506,-0.074520212117957,0,0,0,0,0,0,0,0,0,0,0,-0.294152332051543,0,-0.0114620197735748,0,0,-0.0943907950617477,0.0159168820070192,0.231980011288076,0,0,0,0.106096165168458,0,0.353804019901502,0,-0.0383923934020395,0,0,0,-0.0216559581599159,0,0,0.0532614658587755,0,0,0,0,-0.0134655373696022,0.0592894196723004,0,0,-0.0343501749213051,0,0
X000301.SZ,0,0,0,0,0,0,0,0,-0.0333393887506543,-0.0740282154875823,0,0,0,0,0.0693577170871346,0,0,0,0,0,0,0,0,0,0,-0.0734774218339281,0,0,0,0,0,0,0,0,0,0.0113646562818372,0,0,0,0.206130433328476,0,0.0764036162927252,0,0.278812498546009,0,0,0,0,0,0,0,0,-0.026864514726212,0,0,0,-0.00383429025712297,0,0
X601991.SH,0,0.0280003934259436,0,0,0,0,0,0,0.0886462137502951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362674235657472,0,-0.055248495896419,0,0,0,-0.0787720174466481,0,0,0,0,0.0068364019903783,0,-0.0746200048480481,0,0,0.242691180749405,-8.67361737988404e-19,0,0,0.00782727655611073,0,0,0.0729431631964113,0.587107281820962,0,0,0.0908290076821403,0,0,0,0.00979340043410015,0,0
X600160.SH,0,0,0,-0.0423550246658489,-0.663942053585143,0,0,0,0,0,0,0,0,0,0,0,0,-0.163892356081443,0,0,0,0,0,0,0,0,0,-0.230075075428072,0,0,0,0,0,0,0,0.328549827192777,0,0,0.10946842426701,0,0.872789089450114,-0.0174965372249757,0,0,0,0,0.208464915529564,0,0,0,0,-0.112021415820757,0,0,0,0,-0.112811885120519,0,0
X600426.SH,0,0,0.212821853314952,0,0,-0.0327789399097456,0,0,0,0,0,0,0,0,0,0,0,-0.110384252660594,0,0,0,0,0,0,0,0,0,0.0106162210610242,0,0,0,0.343390757989614,0,0,0,0,0.325643637457514,0,0,0,0.395180749935914,0,0,0,0.151519203326369,0,0.0552981591912147,0,0,0,0,0,-0.0171563389586353,0,0,0,-0.0862952896734648,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0999509239668153,-0.0608588172818436,0,0,0,0.0323336254823447,0,0,0,0.036112617497283,0.0771812267160119,0,0.847769340991113,0,0,0,0,0,0,0,-0.0419384353373988,0,0,0.149447383074332,0,0,0,0,0,0,0,-0.0286314447366213,0,0,0,0.119202826096641,0,0.00832323147641637,0,0,0,0,0.0541492048170048,-0.0447538269681959,0,0,0,-0.0296064471045454,0,0
X000983.SZ,0,0,0,0,0,0,0.0326818377227561,0,0,0.015276342778052,0,0,0,0,0,0,0,0,0,0.040903009038538,0,0.0291803061090353,0,0,0.154292977838842,0,0,0,0,0,0,0,0.316303808006346,0.101107943010278,0.0302873725736385,0.0922813859670728,0,0,0,0,0,0.0126077563903298,0,0,-0.0153269184706765,0,0,0,0,0,0,-0.0255131304777177,0.00914551413244568,0,0,0,0.0139956186838306,0,0
X600219.SH,0,0,0,0,0.0841884526065451,0,0,0,0,0,0.082459594746473,0,0,0,0.106440047666767,0,0,0.119424483852561,0,0,0,0,0,0,0,0,0,0,0,0,0.188115818306293,0,0,0,0.10649747856985,0,0,0,0.148256298777382,0.0659949442994566,0.0468706469932617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.270342676760407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024048090506355,0,0.0156532276658737,0,0,0,0.0646226223913762,0,0,0,0,0.100468860562358,0,0.216462639135616,0.0563889942722354,0,0,0,0,0.00580075230991473,0,0,0.0699146712616297,0,-0.046687284898968,0.0331353506998107,0,0,0,-0.00121855042894519,0,0
X000786.SZ,0,0,0,0,0,0.432955409138412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290677177623987,0,0,0,0,0.103448887288631,0,0,0,0,0.0745797306016785,0.0825569982600945,0,0,0,0,0,-0.0546939696804753,0,0,0,0,0
X601699.SH,0,0,0,0,0.154449239595838,0,0.205833907105337,0,0,0,0.00681468832773212,0,0,0,0,0,0,0,0,0,0,-0.0615445234556604,0.0198571456768258,0,0,0,0,0,0.178706833280108,0,0,0.0726447114757985,0,0,0,0.0499421063725841,0,0,0,0,0.189470034893792,0,0,0,0,0,0.114516576528119,0,0,0,0,-0.0426562254964515,0,4.74967344085784e-05,0,0,0.0146362861326708,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.0170840821746209,0,0.126027102362886,0,0,0,0,0.0771495009025401,0,0,0,0,0,0,0,0.103005099574282,0,0,0,0,0.0298858686817401,0,0,0,0,0,0,0,0.0726098267791358,0.0594649756719475,0.0951352124511213,0,0,0,0,0,0.280174960756928,0,0,0,0,-0.0214871516930426,-0.0432011119629966,-0.0593793721639218,0,0,0.0648556513722592,0,0
X000630.SZ,0.0704670364826125,0,0,0,-0.0144789664550503,-0.0680664431970139,0,0,0,0,0,0,0.0202622865592534,0,0,0.249882784847926,0,0.0713272153917302,0,0,0,0,0,0,0,0,0,0.059488248213161,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.205785593959252,0,0.198868598810456,0.045432498122851,0,0.0431482615455309,0,0,-0.0505691966111168,0,0,0,0,-0.00277317257776588,0,0,0,0,-0.0122618720900002,0,0
X600985.SH,0,0,0,0,0,0,0.279913689622616,0,0,-0.0790676495607309,0,0,0,0,0,0,0,0,0,0,0,-0.00415779230910225,0,0,0,0.0996916552138372,0,0,0,0,0,-0.0257213750272119,0.0208219543753913,0,0,0,0,0,0,0,0.205488602221096,0,0,0,0.0669446539609932,0.11190102724301,0.00403927742711976,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0186569028315033,0,0
X600176.SH,0.0427256229124951,0,0,0,0,-0.118835769652423,0,0,0,0,0,0,0,0,0.00331147081299878,0,0,0,0.133637543314352,0,0,0,0,0,0,0,0.117967043446199,0,0,0,0,0.297888556092401,0,0,0,0,0,0,0,0,0,0.0238351263371569,0,0,0,0,0.146113816459071,0.169086235177308,0,-0.339135888301742,0,0,0,0,0,0,0.0317484703553124,0,0
X002128.SZ,0,0,0,0,0,0.323471074174254,-6.93889390390723e-18,0,0,0,0.150252669936696,0,0,0,0,0,0,-0.0775107138981553,0,0.231903488536752,0,0,0,0,0.0886969034829094,0.0944919141026986,0,0,0.19133794448013,0,0,0,0,0,0,0,0,0,0,0,0.16964139795555,0,0.0518460423548646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121697517928598,0,0
X601168.SH,0,0,0,0,0,0.044088989241544,0,0,0,0,0.349592330803314,0,0,0,0.0593176257259026,0.564818441571754,0,0.215742252816736,0,0.0436121108430696,0,0,0.123874444196906,0,0,0,0,0,0,0,0,0,0,0,0.0163863664407994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129972571871453,-0.0169759126417558,0,0,0,0,-0.0307172933332003,0,0
X600096.SH,0,0,0,0,0.0205376279585094,0,0,0,0,0,0,0,0,0,0.00332656866111815,0,0,0,0,0,0,0.0530440465619047,0,0.102743969144969,0,0,0,0.117987417180518,0,0,0,0,0,0.0966687939693837,0,0,0,0,0.180055611845108,0,0,0,0,0,0.171189148071232,0.108738340689564,0,0.0624565025792174,0,0,0,0,0,-0.0498018381521602,0,0,-0.057309938130981,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0.0289914198084078,0,0,0,0,0,0,0,0,0,0,-0.083854195581738,0,0,0,0.119899891387888,0,0,0,0.0658939575063437,0.194749734771199,0,0.623705420404736,0.0409115077997247,0,0,0,0.0657647442372226,0,0,0,0,0,0,0,0,0.16750962201426,0,0.0163320109577069,0,0,0,0.0384942479029377,0,0,0,-0.0304585062630672,0,0
X000877.SZ,0,0,0,0,0,0,1.38777878078145e-17,0,-0.00142945354386675,0.119297972592681,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955925436152894,0,0,0.0541223479822279,0,-0.027068850599916,0,-0.0705341572766771,0,0.119708142658294,0,0,0,-0.241114949063968,0.280572779833593,0,0,0,0,0,0,-0.0972497023835811,0.261834286391444,0,0,0,0,-0.167731222055067,0,0,0.127643787992422,0,0,0,0,0,0
X000883.SZ,0,0,0.125666360401109,0,0.279849051057558,0,0,0,0,0,0.200821774378555,0.0314210717717449,0,0,0,0,0,0,0,0,0,-0.105869450585319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575719187393873,0,0,0,0,-0.0887502551740317,0,0,0.305184854483743,0,0,0.0921215697276587,0,0,0,-0.0503006945664051,0,0
X600352.SH,0,0,0,0.0975610645934454,0,0,0,0,-0.00389633638261728,0,0,0,0,-0.0279733570259458,0,0,0,0,0,0,0.0327960257438522,0,-0.0307933376011946,0.220088763604529,0,0,0.0104520676254653,0.00294629361935781,0,0.190037074921118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022509010670948,0,-8.67361737988404e-19,0,0,0,-0.0321608762264534,0,0,0,0,0,0.00523866589995526,0,0
X600378.SH,0,0,0,0,0,0,0.133463664041196,0,0,0,0.0485366526010872,0,-0.150685299125471,0.134511547110517,-0.126729789774375,0,0,0,0,0,0,0,0,0,0,0,0,0.136519469332822,0,0,0,0,0,-0.127928837972923,0,0.223921643987611,0,0,0,0,0,0.0268451045854243,0,0,0,0,0,0,0.387699326741476,0,0,0,-0.0378066960919836,-0.225766295816887,0,0,0.0567259445834176,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158010164783564,0,0,0,0,0,0,0,0,0,0.327910113114712,0.209780918235955,-0.000776961067958131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876226950360791,0,-0.0192661944516425,0.0899275618905451,0,0.0713806134620781,0,0,0,0,0,-0.0795204737847941,0.075137615069601,0,0,0,0,0.068839336262567,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,-0.00971916558261103,0,0,0,0,0,0,0,-0.157330332586246,0,0,0,0,0,0,0,0,0.439183761317419,0.292230156366793,0,0.0898531856183803,0,0,0,0.132663161207223,0,0,0.103519475222163,0,0,0,0.0599590537736383,0,0.022868735821026,0,0,0.106963066389989,0,0,0,0,0,0,0,0.143137717810448,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.00883208146991261,0,0,0,0,0,0,-0.0842569527315735,0.129044347655276,0,0,0,0,0,0,0.0273082051684214,0,0,0,0.0440465223811896,0,0,0,0,0,0.400857905511926,6.93889390390723e-18,0,0,0,0,0.0442654105385254,0.0575186895403773,0,0,0,0,0,0,0,0,0,0,0,0.025757016032002,0,0.0433117201734702,-0.066330478418296,0,0,0.0197339469308414,0,0
X600299.SH,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353060544639535,0,0,0,0,0,0,0,0.0317068416878839,0,8.67361737988404e-19,0,0,0,0,0,0.0191122416260537,0,0,0,0,-0.0700672314079604,0,0,-0.0104303794412161,0,0.301139092365294,0.092039777198781,0,2.16840434497101e-19,0,0,0,0,-0.00119467232546976,-0.0801689949795141,0,0,0,0.000279947132206146,0,0
X600863.SH,0.00974909909550007,0.195341157599859,0,0,0,0,0,0,0,0,0.0435981163819496,0,0.031924107868217,0.0615096531954342,0,0,0,0.0242674620739368,0,0,0,-0.00781448237785932,0.137665921292391,0,0.015892172709785,0,0,0,0,0,0,0,0,0,0,0,0,0.23855028201025,0,0,0,0,0.0511024540931978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,-0.0785186017458335,0,0,0,0,0,0,0,0,0.0828001099213391,0,0,0,0,0,0,0,0,0,0,0,-0.152395042417481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531863758093113,0,-0.0326091033176554,0,0,0,0,0,0.170327708558578,0,0,0,0,-0.0545902080649125,0,0,0,0.0240945751291117,0,0
Slope,0,0,0,0,-0.25367855968225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623932125877259,0.0642679919162446,0,0,-0.177098018759677,0,0,0,0,0,0,0,0,0,-0.0799604474463389,0,0,0,0.298825151487215,0,0,0,0,0,0.133983458367377,0,-0.341835230356063,0,0,0,0,0.635874151945571,0,0,0,-0.129902526894835,-0.738003516408982,0
TED,-0.371015543033944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00854415922242879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559648842623249,0,0.205976926518924,0,0,-0.399830204735008,0.587464425026736,0,0.199444750883048,0,0,-0.211555310207715,0,0
RealEstate_excess,0.0268667603737042,0.0548397479710147,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0405038658126199,0,0,0,0,-0.0516667749552609,-0.0127721877098412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859780334339899,0,0,-0.0943673112274785,0,0,0,0,0,0,-0.0582544596033145,0.0294799914775452,0,0,0,0.0233073099080682,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.117164006904937,0,0,0,0,0.0156200406262895,0,0,0,-0.0202213246231249,-0.0220156036567806,0.0129565768207052,0.0203963927000852,-0.0662976560535654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478151072238811,0,0.00507051196973326,0,0,0,0,0,0,0,0,0,0,-0.0397304163288996,0.157400303795261,0,0,-0.0427025898006336,0,0
MKvol,0,0,0,0,0,0,0,0,0.00118631077638558,0,-0.000288740683225335,0,0.00220260079208748,0,0,0,0,0.00169311588403803,-0.000109099912927257,0,0,0,-0.00159007548911748,0,0,-4.19537006769744e-05,0,0,0,0,0,0,-0.000103957986863067,0,0,0,0,0,0,0,0,0.000259469561392034,0,0,-0.00141922752516202,0,0,0,0,0,0.00217614585296247,0,0,0,0,0,-0.00355863978658513,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.191487633621258,0,0,0,0,0,0.333922360826588,0,0,0,0,0,0,-0.0122075714960306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0949367996128751,0,0,0,0.137633802530852,-0.246710142672807,0,0,0,0,0,-0.294313292537637,0.157088537033641,0,0,0,7.85030320180154,0
CarbonVol_Guangdong,0,0,0,0,0,0,8.67361737988404e-19,0,-0.000776580523444711,0,0,0,0,0,0.00280942415103293,0,0,0,0,-0.0199679056946128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340433334592814,0,0,0,0,0,0,0,-0.00515315814395767,0,0,0,0,0,0,0,0,-0.0869699027319253,0.0308431754176445,0,0,0,0.0261541294888838,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00225250628327274,0,0,-0.00335433249311777,0.00221758260604881,0,0,-0.00272695524935401,0,0,0,0,0,0,0,0,0.006854031414609,0,0,0.00252348763058185,-0.000805560051414022,-0.00108618449425076,0,0.00165830359597605,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.00307115756550712,0,0,0,0,0,0,-0.0288561250922846,0.0130049450196273,0,0,0,0.0135750338486305,0,0
