,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002460.SZ,X600011.SH,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X002466.SZ,X600362.SH,X600801.SH,X600188.SH,X000786.SZ,X002271.SZ,X600795.SH,X600352.SH,X601991.SH,X002353.SZ,X600688.SH,X600111.SH,X600176.SH,X601992.SH,X000723.SZ,X600027.SH,X600426.SH,X600583.SH,X600489.SH,X600299.SH,X600516.SH,X000898.SZ,X601158.SH,X000932.SZ,X600219.SH,X000883.SZ,X600612.SH,X000792.SZ,X000709.SZ,X000553.SZ,X002080.SZ,X600486.SH,X000401.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0959743758120121,0,0.00571739423841905,0,0,0,0,0,0.0182784322962289,0,0,0,0,0,0,0,0,0,0.396336289486889,0,0,0,0,0,0,0.0242099794873856,0,0.0434680213632701,0,0,0,0,0,0,0.0148613939457121,0,0,0,0.129849052526927,0,0,0,0,0,0,0,0,0,0,0.028675175955908,0,0
X600028.SH,0.243244826728133,0,0,0,0,0,0,3.46944695195361e-18,0.00583823513939672,0.00174660204072637,0,0,0,0,0,0.0323424737927275,0,0,0,0.00273012254014197,0,0,0,0,0,0.241321779210271,0,0,0,0,0.0435544755763605,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.000754940298660128,0,0,0,0,0,-0.00600479186699679,-0.00368922392662936,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0855069517748543,0,0,0,0,0.0234137554249244,0.0804367313639346,0,0,0,0.0193017194411034,0,0.0425001736689358,0.237816822925203,0,0,0,0,0,0,0,0,0,0,0.109297680558054,0,0,0.000485248052244288,0,0,0,0,0,0,0,0,0,0,0,0.0559017139306935,0,0,0,0,0,0,0,0,0,0,0,0.00220381748400345,0,0
X600585.SH,0,0,0,0,0.0218725512785855,0,0,0.0113287648428628,0,0,0,-0.0282237128731906,0,0,0,0,0,0.496891663306268,0,0,0.0240930465842571,0,0,0,0.0229484521521555,-0.0733323928668483,0,0,0,0,0,0.0142480645714861,-0.051476369409296,0,0,0,0,0,0.0215929109684672,0,0,0,0,0,0,0.0515855967659103,0,0,0,0,0,0,0.0437471027248974,0,0,0,0.0742844295045488,0,0
X600309.SH,0,0,0,0,0,0,0,0.089370992898606,0,0,0.0622059289994926,-1.73472347597681e-18,0,0,0,-0.203286162607148,0.0177317014992518,0.37151547702239,0.0268403172106909,0,0,0,0,0,0,0,0,0,0,-0.126259525759818,0,0,0,0,0,0.15137103654459,0,0,0,0,0,0,0,0,0.0508882594384388,0.0333966973714827,0.0111366556819619,0,0,0,0,-0.00344788232358409,0.00707152537184401,0,0,0,0.038046573424566,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.00129876895707994,0,0,0,0.137747084951196,0,0.0867013337307113,0.0726004668166773,0,0.0144356960484439,0.0255591936770928,0,0,0,0,0,0,0,0,0.256584980684597,0,0,0,0,0,0,0,0.018881775638101,0,0.0684744489640495,0.194963333341561,0,0,0,0,0,0,0,0,0,0,0,0,-0.00731509203879159,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0647872750005366,0,0,0,0,0,0,2.16840434497101e-19,-0.0983370836104789,0,0,0,0,0,0,0,0,0,0,-0.00362663912318952,0,0,0,0.928624881675267,0.0268740991763671,0,0,0,1.73472347597681e-18,0,0,0.10296590854672,3.46944695195361e-18,0,0,-0.038734808470067,0,0,0,0,0,0.0107520999662166,0.0267669167749755,0,0.0460353572255252,0,0.0653955553402094,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0862887863905941,0,0.0584239254783438,0,0,0,0,0.14732074409311,-0.0855837416588073,-0.0302444549973438,0,-0.361001225521136,0.056682093672607,0,0,0,0,0,0,0.193890237609985,0,0,0,0,0.483969243171689,0,0,0,0,0,0,0,0,0,-0.297072420976709,0,0.476302096240445,0,0,0.0592904420775368,0,0,0,0.0184977610892168,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0924082903276058,0,0,0,0.049782001134084,0,0,0,0.0106422727669165,0,0,0,0,0,0,0,0,0,0.339709728577932,0,0,0,0.0109982226927941,0,0,0,0,0,0,0,0,0.18953898735066,0,0,0,0,0,0,0.108263391125525,0,0,0,0,0,0,-0.0113396725627517,0,0,0,0.00743595258318642,0,0
X000708.SZ,0,0,0,0,0,0,0,-0.162575946632025,0,0,0,0,0,0.133933609923333,0,-0.0687485191084753,0,0,0,0.0789414732857806,0,0,0.24500615267421,0,0.215559862434493,0,0,0,0,0,0,0,0.0623562635905871,0,0.0808904800328275,0,0,0,0,0.0828821707360204,0,0,0,0,0,0.0627790925973807,-3.46944695195361e-18,0.216767322629648,0,0,0,-0.117706016493594,0.131187225107093,-0.0304689551127552,0,0,0,0,0
X600660.SH,0,0,0.187017897575111,0,0,0.124447045035942,0,0,0,0.0584105439754403,0,0,0,0.0753299023111995,0,0,0,0,0,0.155035175206102,0,0,0.0391157119884988,0,-0.149092872117241,0,0,0,0,0,0,0,0,0,0,0,0.124881478672539,0,0,0,0,0,0,0,0,0.032895194949467,0,0,0,0,0,0,0.0112471629928036,0,0,0,0.0254466506798424,0,0
X601898.SH,0,0,0,0,0,0,0,0.0517379765380856,0,0,0,0,0,0,0,0.0529718980490028,0,0.053487656467557,0.293089475287911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167404023818861,0.0611914929280605,0,0,0,0,0,0,0,0,0,0.0914470601425668,0,0,0.0922397092087639,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.158644850367346,0,0,0,0,0,0,0,0,0,0,0.12699924797295,0,0,0,0.0972458864521714,0.0763468487630454,0,0,0,0,0.0720161534707064,0,0,0,0,0,0,0,0,0,0,0.0728191144062271,0,0,0,0.106034915921911,0,0,0,0,0,0,0,0,0.0227043520278655,-0.00303777811193214,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.104473788525314,0,0.143511088032291,0,0.0647081340084479,0,0,0,0,0,0,0,0,0.107192411254618,0,0,0,0,0,0,0.126202072937482,0,0,0.0381097851680121,0,0,0,0,0,0,0.0574219551978579,0,0,0.0124792157916475,0,0,0.036931991037394,0,0.0301317356406378,0,0.0749566031334441,0,0,0,0,0,0,0,0,0,0,0,0,0
