,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X601600.SH,X600019.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600489.SH,X600010.SH,X600111.SH,X002460.SZ,X000708.SZ,X600803.SH,X600027.SH,X002466.SZ,X600160.SH,X000786.SZ,X000301.SZ,X601991.SH,X000807.SZ,X600426.SH,X600219.SH,X000983.SZ,X601699.SH,X000630.SZ,X600985.SH,X000408.SZ,X601168.SH,X600096.SH,X002128.SZ,X000933.SZ,X600176.SH,X000877.SZ,X600378.SH,X002271.SZ,X600995.SH,X000883.SZ,X002353.SZ,X600352.SH,X000027.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0.0275441939991576,0,0,0.0539375338355872,0,0,0,0,0,0,0,-0.12193752697418,0,0,0.800674284093078,0,0,0,0,0.0381895231959048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00584867212117216,0,0.0311217194539707,0,0,0,0,0,0,0,0,0,-0.0200679309642191,0,0,0.0382383895559664,0,0,0,0
X600886.SH,0.219032345721301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103620243105908,0,0,-0.197941313388573,0,0.093468297593878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790778656326517,-0.0914414071812697,-0.0443924375602375,0,-0.0604280401348832,0,0,0,0,0,0,0,-0.0221814016393298,0.0748641262811402,0.0832449718334363,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.132593778162046,0,0,0,0,0.250590953317015,0,0,0,0,-0.0109529034404051,0,0,0.0793115919797968,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074346607700938,0,0,0,0,0,0.204168908410231,0,0,-0.0939388554875228,-0.0182975425862644,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0979544666720409,0,0,0,-3.46944695195361e-18,0.11768907312838,0,0,0,0,0,0,0,0,0,0,0.309959100930832,-8.67361737988404e-19,0,0,0,0,0.0861590605297144,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0978749882388206,0,0.00777976937927594,0.0089721628214108,0,0,0,0,0,0,0,0,0.102325875477171,0,0.0318755947391345,0,0.0462336856077056,0.029861041330929,0,0,0,0,0,0
X600795.SH,0.0314223087384751,0,0.221545245697493,0,0,0,0,0,0,0,0,0.28037046490259,0.130542307127911,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0685209950629043,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774089973152561,0,0.166264857079776,0,0,0,0,0,-0.0325216874185911,-6.93889390390723e-18,0,0,0,0,0,0
X600362.SH,0.207536655439012,0,0,0,0,0,0,0.107259489117229,0,0,0,0,0,0,0,0,0.0599407765782942,0,0,0.0853344107082585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176743830043721,0,0,0.104213836343861,0,0,0.0301352396220604,0,0.0792969415965502,0,0,0,0,0.114639808300925,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0399148784248883,0,0,0,0,0,0.711129312655103,0,0,0,0,0,0,0,0,0,0,0,0.140960512656307,0,0,0,0,0,0,0,0.367601805692466,0,0,0,-0.279674592536078,0.0283980181820598,0,0.144484626759642,0,0.131707820020998,0,0,0.116943913799668,-0.0770253534782602,0,0,-0.0566729556373117,0,0,0,0,-0.00988963556341822,0,0,0,0,0,0,0
X600010.SH,0.13761272421405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494868391116334,0,0.144344357648106,0,0,0,0,0,0,0,0.299724992609123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226763019647642,0,0,0,0,0,-0.00872941858702144,0,0,-0.00900381022416642,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537255743987847,0,0.229665645267263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340419565830657,0.109441237328599,0,0,0.0102268457192241,0,0,0,0,0,0,0,0,0.0956977057993474,0,0,0.0233028381412269,-0.0112975035733412,0,0,0,0,0,0
X002460.SZ,0,-0.149888473411351,0,0,0,0,0,0,0,0,0,0,0,0.0877439127893499,0,0,0,0,0.476695483008871,0,0,0,0,0.335503409920446,0,0.095733823488586,0,0,0,0,0,0,0,0,0,0,-0.0299308324142138,0,0,0,0,-0.0464277858240714,0,0.200963392496964,0,0,0,0,0,0.075359500394723,0,0.0553829444583975,-0.0376422234040295,0,0.0949243177276516,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0173268841030658,0,0,0,0,0.0509399076770702,0,0,0,0,0.0878447261604542,0.0728975284614771,0,0.158636623062511,0,0,0,0.0976112437593134,0,0,0,0.263459505103029,0,0.0701242015552871,0,0,0,0,0,0,0,0,0,0,0,0.109380963388265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0.0705441663924903,0,0,0,-0.134608040939246,-0.0541539894065578,0,0,0.498103145026899,0,0,0,0,0,0,0.162892310029027,0.117752142611695,0.319850056526163,0,0,0,0,-0.00452581696379994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286867848509226,0.131832210167132,0,0,0,0,0,0,0,0.00803252825583338,0,0,-0.353070942682575,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.239353982710159,0,0.15415190751809,-0.0947467137093514,0.0809640748614376,0.397828540750903,0,0,0,0,0,0,0,0,0,0,0,-0.229920916206003,0,0,0,0,0,0,0,0,0,0,-0.151638847059315,0.165151722054497,0,0,0,0.0522669570821222,0,0,0,0,0,0,0,0,0.237507490296161,0,0.0682870056842853,0,0.0666652057638406,0,0,0,0,0
X002466.SZ,0,0,0,-0.00426505087649222,0,0.105708625232543,0,-0.102497191058773,0,0,-0.0489560841132528,0,0.0396318205226472,0,0,0,0,0,0,0.973320052974367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982772007270899,0,0,-0.0398152118355205,0,0,0,0,0.0342133665109609,0,0.0366702232076775,0,0,0,0,0
X600160.SH,0,0,-0.22620763046723,-0.024010095846533,0,0,0,0,0,0,-0.0557856722672341,0,0,0,0,0,0,0,-0.312097192427299,0,0,0,0,0,0,6.93889390390723e-18,-0.411314694630469,0,0,0,0,0,0,0,0.0851593549847177,0,0,0,0,0.464033907258106,0,0,0.580128295012469,0,0,0,0.494093975269681,0,0,0,0,-0.0571143546585493,0,0,0,0,0.169336434896242,0,0
X000786.SZ,0,0,0,0,0,0,0.399403938455559,0.149343209569099,0,0.237971369720895,0.0365363248121833,0,-0.11066829247029,0,0,0,0,0,0,0,0,-0.000545662673057085,0,0,0,0,0,0,0,0,0,0,0.168377041031463,0,0,0,0,0,0,0.147020236651504,0.0742316049148756,0,0,0.00641654930568007,0,0,0,0,-0.018933670325555,0,0,0,0,-0.289378051144194,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.00390760143231198,0,0,0,0,0,0,0,0.501574183017832,0,0.0718923025490313,0,0,0,0,0,0,0,0,0,0.0146718458535005,0,0,0,0,0,0.078199977573098,0,0,0,0,0,0,0,0,0.2595803516937,0,-0.0616837874028506,0,0,0.0710927652377272,0,-0.0638839775698551,0,0,0,0,0,0,0
X601991.SH,0,0,0.0816823096966227,0,0,0,0,0,0,0,0,0.107972530871667,0,0,0,0,0,0,0,0,0,0,0.281288982183642,-0.0867253110034693,0,0,0,0,0,0,0,0.124980947596742,0,0,0,0,0,0,0,0.0589222430928494,0,0.187523191032748,0,0,0,0.00753707473027998,0,0,0,0.0484297774052546,0,0,0.0535923158496101,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.275639010948854,0,0,0,0,0,0,0,0,-0.0212039042357398,0,0,0,0.0060549434758408,0.0292322816946646,0,0,0,0,-0.014537523076001,0,0,0,0,0.0634748626773983,0,0,0,0,0,0.132503355384939,0,0.253773896604015,0,0,0,0,0,0,0.0505043856105165,0,0,0.0406479907016253,0,-0.016592109336068,0,0,-0.0528753664830233,0,0,0,0
X600426.SH,0,0,-0.134152622904471,0.0116619384535066,0,0,0,0,0,0,0,-0.0858614518854807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366371814225147,0,0,0,0,0,0,0,0,0,0,0,0,0.162817880068014,0.104871454372514,0.132216904187884,-0.0186352208418774,0,0,0,0,0.135440999476791,0,0,0.401478607050992,0,0.0476493216645447,0.0460822138508036,-0.0114841278196905,0,0,0,0,0
X600219.SH,0.0178787865173714,0,0.00449786191857947,0,0.0413415159255692,0,0,0.242199124974915,0.0459137534978718,0,0.166333240729082,0,0,0,0,0,0.133457224388154,0,0,0,0,0,0,0,0,0,0,0,0,0.0446438900749509,0,0,0,0.304130409170036,0,0,0.0452626200969164,0,0,0,0,0,0,0,0,0,0.0625988915999453,0,0,-0.0586777134889494,0,0,-0.0461323303966864,0,-0.0256873584443047,0,0.102639442217188,0,0
X000983.SZ,0,0,0.0860095105057122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438647346539156,0.0808963617691601,0,-0.00430689227804635,0,0,0,0.0704833281190915,0,0,0,0,0.238462802505306,0.118415272125656,0.193372380398023,0.0320123315375027,0,0,0,0.042316050024083,0,0.0599636528193529,0,0,0,0,0,0,0,0,0,-0.0286753569887344,0,0.0175953101929303,-0.0624259798179827,0,0,0,0
X601699.SH,0.0285930804727255,0,0,0,0,0.292984731750541,0,0,0,0,0,0,0,0,0,0.0550215098115484,0,0,0,0.0271759926212949,0,0,0,0,0,0.0427367986070121,0,0,0,0,0,0.141952010026856,0,0,0.0804089827345814,0.137044880296571,0,0,0,0.139553063170523,0,0,0,0.00834578283311343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0.074202257024261,0,0,0,0,0.0256534375571789,0,0,0,0,0,0,0,0,0,0.260681582305185,0.120479938195844,0,0,0.0656100485162971,0,0.00326043735368751,0,0,0,0,0,0,0,0,0.148823386536526,0,0.0335101101395515,0,0,0,0,0,0,0.0910252928072542,0,0.0792436918440558,0,0,0,0,0,0,0,0,0,-0.0141045665020232,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0776234243138353,0.206748846642624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144670702881028,0.114832802571271,0,0,0,0,0,0,0,0.300101823760771,0,0,0,0,0,0,0.167139262233427,0,0,0,0,0,0,0,0,0,-0.00622830676039068,0,0,-0.0493786670957659,0.0648073790415862,0,0,0.0498943704573902,0,0
X000408.SZ,0,0,0,0,0,0,0,0.103118972628877,0,0,0,0,0,0,0,0,0.0127615445526625,0,0,1.73472347597681e-18,0,0.0355380265884645,0,0,0,0,0.144213432235,0,0,0,0,0,0.161713790153067,0.143957379053113,0,0,0,0,0,0.165148657162497,0,0,0,0,0,0,0,0,0,0.0330942812392319,0,0,-0.00325963821298991,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0.508643687809743,0,0,0,0,0,-0.00346642271211499,-0.0700815454906154,0.117075393760977,0,-0.00129814726229783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19596803932146,0,0,0,0,0,0,0,-0.0100654056008708,0,0,0,0,-0.00860322166642852,0,0,0.150032178200503,0,-0.0875052898862242,0.00678045879676226,0,0,0,0,0,0
X600096.SH,0,0,-0.000758878520995578,0,0,0,0.187034258676399,0,-0.057613676512177,0.200540052147992,0,0,0,0,0,0,0,0,0,0,0.188882324754126,0,0,0.138782298553103,-0.06671017366736,0,0.020313096640861,0,0,0,0.140475706369525,0,0,0,0,0,0.179717656924119,0,0,0,0,0,0.0894958294546106,0,0.092277565374708,0,0,0,-0.0783553370617629,0,0,0,0,0,0,0,0,0,0
X002128.SZ,-0.0625647189783022,0,0,0,0,0,0.188813896570211,0.281073614361889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256000677456852,0,0,0,0,0,0.151064411626371,0,-6.93889390390723e-18,0,0.119839157556762,0,0,0,0,0,0,0,0.0695520136444108,0,0,0,0,0,0.135078618054642,0,0,0,0,0,-1.38777878078145e-17,-0.00818248121453336,-0.215339243476515,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671034881778931,6.93889390390723e-18,0,0,0,0.107676814782028,0,0,0,0.147687043484934,0,0,0.0408038158700923,0.710130890564862,0.00607692240331677,0,0.0223729639172373,0,0,0,0,0,0,0,0,0,0,0.136329684182425,0,0,0,0,0,0.0193615038513121,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0446742285522372,0,0,0,0,0,0,0,0,0,0,0,0,0.014603747837252,0,0,0.0829122718631611,0.0817297614183011,0.160665477492613,0.08991828849455,0,0,0,0.38659061049101,0,0,0.0499856309768964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132424294942016,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0.171498777154094,0,0,0,0,0,0.183436769798012,0,0,6.93889390390723e-18,0,0,0,0,0.0606748185109685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286138337338603,0.140350788554717,0,0,0.379800111655788,0,0,0,0,0,0,0,0.0790156662860527,0.027038620279949,0,0,0,0,0,0
X600378.SH,0,0,0,0,0.175936015205621,0,0,0,0,0,0,0,0,-0.131330662101596,0,0,0.124225949597416,0,0,0.382757742100847,0,0,0.218230837297483,0,0.149401153238058,-0.091370287269666,0.0527816213062719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454584744472855,0,0,0.0219654741900602,0,0.0304216575950629,0.0474227823164625,0,0.0891068399853097,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470187464601266,0,0,-0.119506085762861,0.356564784581318,0.094556418800714,0,0,-1.73472347597681e-18,0,0,0,0.104722078948298,0,0,0,0,0,0,0,0,0,0,0,0,-0.143078897304608,-0.0705960167231703,0,0.156576218736584,0.273046064878971,0,0,0,0,0,0,0,0,0,0.228548433613446,0,0,0,0.32792486946375,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209644946843269,0,0,0.217250209168101,0.350821428292769,0,0,0,0.00816081580064442,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.145433771703061,0.0361703086559946,0,0,0.0345588010360553,0,0,0.0860515705556808,0,0,0.104360713856472,0,0,0,0,0,0,0
X000883.SZ,0.0449931828719117,0,0.0685202144456132,0,0.213427310721324,0,0,0.182860504541821,0,0,0,0.054486474780137,0,0,0.124999574718537,0,0,0,0,-0.00537820777654978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211213388957303,0,0,0.124876999426134,0,0,0,0,0,0,-0.0388359226462385,0.0635729852838375,0.0163003815034736,0,0,0,0,0
X002353.SZ,0.0632509643075056,0,0,0,0,0,0,-0.052682920596667,-0.130579158458157,0,-0.174319991656615,0.105510288185875,0.0354419500987412,0,0,0,0,0,0,0,0,0.0038604781701476,0,0.346415970621672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287832390669098,0,0,0,0,0,0,0,0,0,0,-0.036600493839481,-0.0176973770512131,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0258998034774839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0211331711404198,0,0,0,0,0,0.162679869733155,0,0,0.096876150466352,0.0888396197323216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297108909813408,0,0,0,-0.0801746538264513,0,0,0,0,0,0.0233773863112062,0,0
X000027.SZ,0,0,0.0394553030807518,0,0,0.132224089811235,0,0,0,0,0.117132291199619,0.104357794276955,0,0,0.00330781381241893,0,0,0,0,0.307738945909879,0,0,0,0.0455896677882142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293793197612841,0,0,0.547049937646939,0,0,0,0,0,0,0.0846461010988336,0.0536352915765712,0,0,0,0,0,0
X002409.SZ,0.30115928850888,0,0,0,0,-0.133787548785456,0,0,0,0,0,-0.04515969248017,0,0,0,0,0,0,0,0,0,0,0.18034225316664,0.191129308640613,0.187441589289656,0,0,0,0,0,0,0,0,0,0,0.308611746177181,0.0391623197885715,0,0,0,0,0,0,0.22782663784793,0,0,0.150262793790293,0,-0.0495101469183125,0,0,0.0337352440768618,-0.184208486574589,-0.0386895755714917,0.660902923489261,0,0,0,0
Change_TY3M,0,0,0,0,-0.0602668275572855,0,0,0,0,-0.00483746273459462,0,0,0.0636518673857975,-0.0183398717564449,0,0,0,0,0,-0.0803521570558653,0,0,0,0,0.0365037664232419,0,0,0,0,0,0,0,0,0,0,0,0.0575633175492602,0,0,0.112949698016396,0,0,-0.0507772723682112,0,0,0,0,0,0,0,0,0,-0.0614947673994868,0,0,0,0,0,0
Slope,0,-0.33975088941127,0,0,0,-0.074336282508328,0,0,0,0,0,-0.0625041475893894,0,0,0,0,-0.538022970171778,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.445841027324649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815741134801376,0,0,0,0,0,0.317420942436332,0,0,0,0,0,0
TED,-0.112277750888397,-0.0073755862584714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0683680812019847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141123176272584,0.264572096528659,-0.208460329539111,0,0,0,0,0,-0.341287155576344,0.63102661884954,0,0.404841508098371,0,0,0,0,0
RealEstate_excess,0,0,0,0.124443147592574,0,0.0619891529800298,0,0,0,0,0,0,0,0,0,0,-0.139154875009138,0,0,0,0,0,0,0,0.0204715211271516,-0.246802549092985,-0.248562658467607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201721103298316,-0.190326913181477,0.273286629663865,0,0.0959652698740622,0,0,0.186497745413992,0,0,-0.0769774796274943,-0.04572504732955,0,0.0975509085688321,0,0,-0.133406860695129,0
MKreturn,-3.46944695195361e-18,0,0,0,0,-0.0212414091188512,0,-0.0367938095284795,-0.244223627152389,0,0,0,-0.0521944534344121,0,0,0,0,0,0,0,0,0,0,0,0,-0.232348332837031,0,0,0,0,0,0,0,0,0,0.228587315725932,0,0,0,-0.259262690326391,0,0,0,0.00975130438295002,0,0,0,0,0,0.158448394905139,0,0,0,0.0608513466005235,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.186290422226123,0.436800796806724,-0.296834728263052,0,0,0,0,0,0,0,0,0,0,-0.345207030669738,0.458161267878162,-0.131342925162181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383022249441225,0,0,0,0,0,0,0,0,0,0,0,0.138920997162847,0,0,-0.25270967419384,0,0,-0.170213502035237,-0.0764964458861851,-0.0296633403195757,0,0,-0.33507176777878,0
CarbonVol_Guangdong,0,0,-0.00877813613593532,0,0,0,0,0,0.0610039140747062,0.082734093299635,0,0,0,0.0590724835120076,0,0,0,0,0,0,0,-0.00246468857707041,0,0,0,0,0,0,0,0,0,0,-0.0679098825405905,0,0,0,0.067028399765666,0,0,0,0,-0.0256959279170186,-0.000388556471997741,0,0,0,0,0,0,0,-0.00687443651430627,-0.147491753825861,0.0361972444580315,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00496778366158088,0,0,0,0,0,0,0,0,-0.000243897681770401,0,0,0,0,0,0,-0.000541346394426514,0,0,-0.00774976858341829,0,0,0,0,0,0,0,0,0,0.00416971038108516,0,-0.00450366494167857,0,0,0,0,0.00169170864882122,0,0,0,0,-0.0191371301141282,0.0054719705089923,0.00323770694052482,0,0,0.0151937480363366,0.00285461239191564,0
