,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X601992.SH,X600795.SH,X600547.SH,X002466.SZ,X601991.SH,X600516.SH,X600111.SH,X000898.SZ,X600176.SH,X600886.SH,X002460.SZ,X000709.SZ,X000553.SZ,X000786.SZ,X600352.SH,X600157.SH,X000792.SZ,X600027.SH,X000408.SZ,X601699.SH,X002271.SZ,X600489.SH,X600219.SH,X600808.SH,X000959.SZ,X600299.SH,X000983.SZ,X600339.SH,X002092.SZ,X601158.SH,X002110.SZ,X000883.SZ,X000825.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.435437246287385,0,0.0162385556617541,0.037200185399493,0,0,0,0,0,0,0,0.00423001475750912,0.0838479020033102,0,0,-0.00397240726089771,0,0,0,0,0.0467758951857324,0,0,0,0,-0.0644960128205354,0,0,0,0.0588705842829359,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00941540819884789,0,0,0,0,0.0126417332738131,-0.0156721565105157,0,0,0,0,0,0
X600028.SH,0.364287297102857,0,0.0672920930303084,0,0,0,0,0,0,0,0.201528435482736,0,0.151952004467936,0,0,0,0,0,0,0.0729483468692436,0,0,-0.0122786416100823,0,0,0,0,0,-0.0634422072222869,0,0,0,0,0,0,0,0,-0.243808135643049,0,0,0,0,0,0,0,0,0,0,0,-0.000858541382058471,0.00137727061944419,-0.0667268829428652,0,0,0,0,0
X601088.SH,0,0,0,0.293225450067451,0.183656266438075,0,0,0,0.0820960187709441,0,0,0,0,0,-0.0564659650065904,0,0,0,0,0.0602440760287679,0,0,0,0,0,0,0,0.0725612429416822,0,0,-0.0187745764392835,0,0,0,0,0,0,0,0,-0.0620120333147647,0,0,0,0,0,0,0,0,0,-0.00404628197080075,0.00907997917831709,0.0954569067843029,0,0,0,0,0
X600019.SH,0,0,0.175290912689906,0,0,0,0,0,0,0,0,0,0.165461498160999,0,0,0,0,0,0,0,0,0.59994007884103,0.172882726006702,0,-0.124659949355478,0,0,0,0,0,0,0,0,0,0.1323967476118,0.0295187425570336,0,0,0,0,0,0,0,0,0.0727491944718578,0,0,-0.0902652440793622,0,0.015127051293051,0,0.107396664194952,0,0,0,0,0
X600585.SH,0,0,0.248726952781183,0,0,0,0,0,0.134973058373072,0,0,0,0.296572326937276,-0.0858432423058925,0,0,0,0.213022648860268,0,0,0,0.0458794281484368,0,0,0,0,0.291755854325828,0.222144035214184,0,0,-0.323564428448159,0,0,0.047935534396429,-0.130840544316344,0,0,0,0,0,0,0,0,0,0.0743169965826276,0,0,0,0,-0.0249758240140124,0.0363167805292186,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0773257156339924,0,0,0,0,0,0,0,0,0,0,-0.0200794700768536,0,0,0,0,0.178099873097526,0,0.047226976642037,0.00698642649376683,0.0558850265626979,0,-0.0242280147392883,0,0.0258265052323329,0,0,0,0,0,0,0,0.181076599176481,0,0.14163684090084,0,0.0141103366461464,0,0,0,0,0.0127799569537786,0.0141255333663143,0,0,0,0,0,0
X600309.SH,0,-0.0559807939660731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992219416530169,0.0940615930898594,0,0.00584564435626801,0,0,0,-0.16785536085314,0.0793256054868707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142383423632306,0,-0.0483767736426738,0,0.0871809834078413,0,0,-0.0475257281168878,0.0887759137844848,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0769481202406196,0,0.0103169136547809,0,0,0,0,0,0,0,0,0,0,0.0117443741961703,0,0,-0.0913278048720843,0,0,0,0,0,0,0,-0.0243352817158001,0,0,0,0,0,0,0,0,0,0,-0.00519814989803517,0,0,0.066607825169457,0,0.0280609303200427,0,0,-0.00146683773756835,0.00249933614352382,0,0,0,0,0,0
X600188.SH,0,-0.132964349111811,0,0,0.242036864164124,0,0.113949513058122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144383152239554,0,0.0198769839467316,0,0,0,0.062259506970812,0,0.0817308027712446,0.341026458321655,0,0,0,0,0,0.00906209633525775,0,0,0,0,0.0579594955536181,0,0,0.0634125318708207,0,0.0259395885878441,-0.0339043303551089,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0919030071251911,0,0,0,0,0.0164824412223708,0,0,0,0,0,0.0177193704706187,0,0,0,0,0,0,0,0,0,0,0.0370758779835654,0,0,0.13520469556746,0,0,0,0,0,0.0328221256596782,0.0584533040010792,0,3.46944695195361e-18,0,0,0,0.0928293347554981,0,0,0.00835434450658839,0.00365553695250411,0,0,0,0,0,0
