,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X600660.SH,X600019.SH,X000708.SZ,X002271.SZ,X002466.SZ,X600547.SH,X600176.SH,X000786.SZ,X600362.SH,X000301.SZ,X600426.SH,X600011.SH,X600111.SH,X600886.SH,X601898.SH,X601600.SH,X600010.SH,X600486.SH,X600352.SH,X002080.SZ,X600188.SH,X002353.SZ,X601991.SH,X600801.SH,X600803.SH,X600795.SH,X600489.SH,X600219.SH,X600688.SH,X300037.SZ,X600299.SH,X600516.SH,X600027.SH,X601168.SH,X600399.SH,X002409.SZ,X000932.SZ,X600157.SH,X601992.SH,X000723.SZ,X000027.SZ,X000898.SZ,X300073.SZ,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0172567120499435,0,0,0,0,-0.0153713073708342,0.0291965266232144,0,-0.00254338930386027,0,0,0,0,0.0338734025462729,0.0294268597570773,0,0.037843220083461,0,0,0,0,0,0,0,0,0.0668397493874508,0,0,0,0,0,0,0,0,0,0,0,0,0.0676619622010175,-0.00587825214231408,0,0,0,0,0,0,0,0,0,0,-0.00120388886406377,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.013287025824877,0,0,-0.0424953361064319,0,0,0,-0.0249848584832838,0,-0.000858668695600441,0,0,0,0.0643021230223599,0,0,0.160416209436334,0.0550162758109766,0,0,0,0,0,-4.33680868994202e-19,-0.0425982101266398,0,0,0,0,0,0,0,0,0,0,0,0,0.00828566246233332,0,0,0,0,0,0,0.150901816420776,0,0,0,-0.00219228909857449,-0.00337666920127368,0,0,0,-0.0039818064097324,0,0
X600309.SH,0,0,0,0,0,0,0.117452289542743,0.0227032569873238,0,0.0780610700205935,0.0335613328368178,0,0,0,0,0.0487879028388354,0,0,0,0,0,0,0,0.17710307411052,0,0.141293636493307,0,0,-0.0805615787013248,0,0,0,0,-0.0354095770881295,0,0,0,0,0,0.0277125193892749,0.10283130641366,0.0328318413795615,0,0,0,0,0,0,0,0,0,0,0.0397665384791354,0,0,0,-0.00812000932039364,0,0
X601088.SH,0,0,0,0,0,0,0.100712627912772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18466555285138,0,0,0,0,0,0.426897657425179,0,0,0,0,0,0,0,0,0,0,0,0,0.0767168539748968,-0.114762549434289,-0.00881031392383543,0,0,0,0,0,0,-0.0761415867328013,0,0,0.0205656512383136,0,0,0,0,-0.0218365003201698,0,0
X600585.SH,0,0,0,0,0,0.0630943417211665,0,0,0,0,0,0,-0.0407484745005069,-0.0524948461929739,0.0615498482615016,0,4.33680868994202e-19,0,-0.0132188932515194,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.043329472894696,0,0,0,0.0810554969943735,0,-0.0321769480274731,0,0,0,0,0.0451547495576683,0,-0.0295334745289389,0,0,0.0116319817696604,0,0,0,0,-0.0081118299134484,0,0
X002460.SZ,0,0,0,0,0,0,0.293494180650489,0,0,0.124264956923571,0.340271134043008,0,0,0.107347718921001,0,0.0382644206020752,0,0,0,0,-0.263753417886291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993848701889595,0,0,0,0.107654893910579,0,0,0,0,0,0.210510630517239,0,0,0.215979303020435,0.195256117404736,0,-0.0327769488882256,-0.0350493086830716,0,0,0,0.0251312122901691,0,0
X600660.SH,0,0,0,0,0,0.123258314272445,0,-0.00066690139179738,0,0,-0.014640251081686,0,0,0,0.0164408954250849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964959965184504,0,0,0,0,0,0,-0.00950600114146527,0.171772978117008,-0.15651770661434,0,0,0,-0.196093330588894,0,0,0,0.0864062159040453,0,5.42101086242752e-20,-0.0186993445039775,0,0,0,2.16840434497101e-19,0,0
X600019.SH,0,0,0,0,0,-0.00324179897149339,0,0,0.383969817426442,0,-0.0385456000650424,0,0,0,3.46944695195361e-18,0,-0.0547453816575493,0,0.25743821735335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102583818681565,0,0,0,0,0,0,0.0503669379955881,0,0.101806550437676,0,0,0.0697410528307519,0,0,0,0,0,0,-0.034096881438133,0,0,0,0.011120341312387,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0615961307519947,-0.0151958721685602,0,0.123446805910993,0,0,0,0,0,0,0,-0.118731240067095,0,0,0,0,0,0,0,0.161875987431695,0,0,0,0,0,0.132145704272709,0.0577353995728912,0,0,0.0132372943514945,0,0,0,0.207411943272207,0,0,0,-0.0327892581904116,0.0534737204577535,0,0,0,0.00497439232952925,0,0
X002271.SZ,0,0,0.0448022360197202,0,0,0,0.199647945158221,0,0,0,0.0930383313849427,0,0.188752759688739,0,-0.0322240778309968,0,0,0,0,0,0,0,0,0,0,0.0605093540757893,0,0,0,0,-0.0484443245120917,0,0,0,0,0,0,0,0,0,0.155807882900836,-0.0814644590828968,0,0,0,0,0,0,0.0439392870097805,-0.0187177895992875,0,-0.0159557955515122,0,0,0,0,0.00790409947989602,0,0
