,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600688.SH,X600795.SH,X600660.SH,X601992.SH,X600362.SH,X300072.SZ,X002466.SZ,X600547.SH,X601991.SH,X600111.SH,X002460.SZ,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X000786.SZ,X600176.SH,X600157.SH,X000553.SZ,X600027.SH,X000792.SZ,X000408.SZ,X600808.SH,X600352.SH,X600219.SH,X600489.SH,X000959.SZ,X002271.SZ,X600339.SH,X601158.SH,X601699.SH,X002092.SZ,X000723.SZ,X000983.SZ,X000883.SZ,X000825.SZ,X600299.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471212583623768,0,0,0,0.151121682048837,0,0,0.149918796604626,-8.67361737988404e-19,0,0,-3.46944695195361e-18,0,0,0,0,0.0597240653476726,0,0.0255951532800883,0.0401581498048534,0,0,0,0,0,0.170664102347856,0,0,-6.93889390390723e-18,0,0,0.280653071183281,0,0,0.0717284472148828,0,0,-0.0116864516498687,0,0,0,0,0,0,0
X600688.SH,0,0.206067207745768,0,0.112776772693966,0,0,0,0,0,0,0,0,0.0123190782982969,0,0,0,0,0.0372290336382716,0.0539936107027022,0,0,0,0,0,0,0,-0.0264426313089631,0.073419991391737,0,0.0919212568240564,0,0.0454629451878893,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0160956647323327,0.0212541350932159,0,0,0,0,0,0,0.0235950427797463,-0.00632911512929945,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.119639024142585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227500240109657,0,0,0,0,0,0,0,-0.219047974619219,0,0,0.17360421251621,0,0,0.143452684741181,-0.0352266113840361,0,0.262679695418131,0,0,0,0,-0.0417831092907519,0,0,0,0,-0.0453135980556986,0,0,0,0.287363911081048,0,0
X600660.SH,0,0,0.00527366663209033,0,0,0,0,0.12263098901416,-0.00404306992233357,0,0,0,0,0,0,0,0.230937075440053,0,0,0,0,0,0,-0.125190741848598,0.0553302021095474,0,0.0387293960284325,0.0601751751294527,0,0,0,0.0516465790764097,0,0,0,0,0,0,0.137272125537579,0,0,0,-0.0590528447419461,0,0.0273862408566767,0,0.0421643358166919,0,0,0,-0.0283865697203455,0.033569103409117,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026606000858443,0,0,0,0,0,0,0,0.0476580335545949,0,0,-0.0326097567365381,0,0.0738856184005375,0,-0.0244160939267076,-0.0347172376419041,0,0,0,0.173911624752181,0.148188693356658,-0.0713662632503313,0,0,0,0,0,0.111048978090101,0,0,0,0,-0.286053543106716,-0.028776102476923,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0950154105213312,0,0,0,0,0,0,0,0,0,0.208707679252452,0.0115931561875463,0,-1.73472347597681e-18,0,0,0,0,0,-0.0214211920839854,0,0.0454818561420928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211337575496897,0,-0.067077722670647,0.0231869747987498,0,0,0,0,0,0
X300072.SZ,0,0,0.192829455266062,0,0,-0.0461101212408796,0,0,0,0,-0.106757716250398,0,0,-0.280392132282419,0,-0.178254644856265,0,0,-0.105059327880787,0,0,0,0,0,0,0,0.0668278138657588,0.175916326407844,0,0.113172856130369,0,-0.0686285995701262,0.0172817671017181,0,0,0,0,0,0.0916747216316663,0,0,0,-0.164409581538218,0,0,0,0.191780479242196,0,0,0,-0.168726000015829,0.146213436474197,0,0,0,0,0,0
X002466.SZ,0,0,-0.104746844008612,0,0,0,0,-0.130180244020555,0,0,0.179900774997909,0,0,0,0,0,0,0,0.0423279038470819,0,0,0.698540085061245,0,0,0,0,0.0293472615746401,0.10801512626538,0,0,0,0,0.0785717804102666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344252620040379,0,0,0.03035086401709,-0.0105464011377592,0,0,0,0,0,0
X600547.SH,0,0,0.0788825074389789,0,-0.156810729116647,0,-0.00762256193234846,0.0522206367108075,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401666185057602,0.0812953135479717,0,0,0,-0.0363336328733349,0,0,0,0,0,0.0526766511404504,0,0,1.0842021724855e-19,0.777868243062581,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.00133103726009787,-0.00439326106869359,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.00189449682866251,0,0,0.105073888712301,0,0,0,0,0,0,0,0,0,0.075153018872594,0,0,0,0,0,0,-0.0312476235145314,0,-0.00750702086575843,0.0419461244434285,0,0,0,0,0,0,0,0,0,0,0,0.0699442603167641,0,0,-1.73472347597681e-18,0.0728405933876746,0,0,0.0100510734165365,0,0,0,-0.00451235839606328,0,0,0,0,0,0,0
X600111.SH,0,0,-0.0925715011177075,0,0,0,0.24178446960334,-0.201036097377264,0,0,0,0,-0.189814058252425,0,0,0.293840193265334,0,0.0286404833508796,0,0,0,0,0,0,0,0,0,0.0827410623078158,0,0,0,0.0258543038848301,0.14024069178719,0,0,0.138024998019725,0,0,-0.0956975067173923,0.172411970078353,0,0,0,0,0.595103640010566,0,0.244882075377057,0.027316872114993,0,0,0.00267664098616703,-0.0350107318835372,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.096786370056014,0,0,0,0,0,0,0,0,0,0.699316233073144,0,0,0,0,0,0,-0.113464342689025,0,0.106527061244266,0,0,-0.0951395694764994,0,0.151899330396946,0.0540298813261033,0,0,0,0,0,0,-0.00256697572106754,0,0,0,0,0,0,0,0,0,0,0,-0.0139306331760394,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0344243376881011,0,0,-0.164662083799121,0,0,0,0,0,0,0,0,0,0.000446028116167091,0.0666280790254377,0,0,0,0,0,0,0,-0.0333808367226874,0,0,0.0759282022008709,0,-0.026378526627536,0,0,0,0,0,0,0,0,0,-0.0229882475152438,0,0,0,0,0,0,0,-0.142031301076725,0.00307447129729859,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.171104267476403,0,0,0,0.127122578220195,0,0,0,0,0.0363710557381278,0,0,0,0,0.143225699977783,0,0,0.0309779756552674,0,0,0,-0.000916690723038186,0,-0.00804785009123526,0,0,0,0,0.0880442228173038,0,0.463919982156069,0,0,0,0.104868751832447,0,0,0,0,0,0,0.0313654676174825,0,-0.0237503763328598,0,0,0,0,-0.0111575001823961,0,0,0,0,0,0
X600516.SH,0,0,0.0165497509861475,0,0,0,0,0.42636754075628,0,0,0,0,0,0.304319683840248,0.205431304934207,0,0.0884378536644441,0,0,0,0,0,-0.111208572685153,0,0,0,0.000274300953509151,0,0,0,0,0.0565473402219132,0,0,0,0.405086976099774,0,0.425365528164374,-0.305184892349793,0,0,0.113499554162624,0.282131629333775,0.310446075343087,0,0,0,-0.0729172918022936,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.214537763049026,0,0,0,0,0,0,0,0.0265118215989346,0,0.0316571359223243,-0.0328764229456555,0,0,0,0,0,0.189383041722008,-0.0122877741518642,0,0,0,0,0,0,0,0.0609607543753988,0.0716045864521844,0,0,0.101854946576867,0.135913834668394,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139541827250817,0.00637965832712809,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,-0.0660934306596342,0,0.104438253965678,0,0,0,0,0,0,0,0,0,0,0,0,-0.143219283228717,0,0,0,0,0,0,0.470040307582416,0,0,0,-0.179794319365581,0.0262224717599867,0.0531798051660274,0,0,0.0064196873077377,0.0394160187543348,0.167705487613284,0,0,0,0,0,0,0,0.29196180339118,0,0,0,0,0.0263208931077882,0,0,0,0,0,0
X600176.SH,0,0,0.0145852529970077,0,0,0,0,0.05904630303269,0,0,0,0,0,0.127847064631132,0,-0.132666789680702,0,0,0,0,0,-0.0770428752656342,0,0,0.100208346185435,0,0.156791967098718,0,0,0.183510422079943,0,0.15940396758815,0.0419071385701586,0,0,0,0,0,0.0247663250666526,0,0,0,0,0,0,0,0,0,0,0,0.0344508456935749,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.0965074014832757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010892932203517,0,0,0.0179769244128686,0,0,0,-0.0221621290373654,0,-0.0131241958948914,0,0,0,0,0.00369602559575254,0,0,0.00191757703276345,0,0,0,0,0,0,0,0.0735723541689812,0,0.13369159060069,0,0,0,0,0,0.00818576236783954,-0.00721028609556541,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,-0.159409160320382,0.112395214713257,0,0,0,0,0,0,0,0,0,0.0807517310841244,0.0549013777588327,0,0,0,0,0,0,0.0203474346294731,0,0.0965603644086298,0.0227121417458179,0,0,0,0,-0.0228587455712691,0,0,0,0,0,0.10247896137455,0,0,-0.0684513081464612,0.173180574583982,0,0,0,0.0871754362483015,0,0,0,-0.0832613636339461,0.0785571508257901,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0953232571799467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246822442281554,0,0.0683427544368535,0.0371803150153195,8.67361737988404e-19,0,0.137184504833511,-0.0129716389569582,0,0.027746004549168,0,0,0,0,0,0.029116278071317,0.0055353226558767,0,0,0,0,0,0.0323949677190731,0,0,8.67361737988404e-19,0,0,0,-0.0813679090423882,0,0,0,0,0.0080459276533473,0,0,0,0,0,0
X000792.SZ,0,0,-0.112056610218413,0,0,0,0,0,0,0,0,0,0,0,0,0.0880864533873508,1.38777878078145e-17,0.310269872379952,0,0,0.539393028271629,0,0,0.729296170542255,-0.261932840253697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564018895366621,0,0,0,0,0,0,0,0,-0.12753640156898,0,0,0.172602736510159,-0.12903100510849,0,0,0,-0.328687676137063,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282553909852323,0.273642914551505,0,0,0,0,0,0.0361070329782494,0,-0.0536924989267651,0,0,0,0,0.417827764041505,0,0,0,0.453942996433575,0,0,0,0,0,0,0.332225726945495,0,0,0,0,0.025057103430429,0,0,0,-0.0543379374586307,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0577253995054156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385599787950478,0.0330820605619473,0,0.163461757471979,0,0,0.00105656490726774,0,0.0659023726247254,0.0369950672174172,0,0,0,0,0.363501999799688,0,-0.0617362446979799,0,-3.46944695195361e-18,0.000104978961783821,0,-1.73472347597681e-18,0,0.235098349520467,0,0,0,0,-0.0292827556404627,-0.0551685823959237,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.174610563230074,0,0,0,0,0,0,0,0,0.107374319918929,0,0,-0.135820501527653,0,0.0614877880557927,0.0802070590494385,0,0.0413805086513964,0,0.0879793835940613,0,0,0,0,0,0,0,0.0111227123195487,0,-0.0891210762721099,0.378165987114923,0.0914023395411622,0,0.0401955254074019,0,0,0,0,0.0621144774953277,-0.0481626202415777,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0504886197710597,0,0,-0.0872792858467608,0,0,0,0,0,0,0,0,0,0,0,0,0.0657766850235651,-0.0808718753576328,0,0,0.104485996128744,0,0,0,0,0,0,-0.0151763542989301,0.0988943678797746,0,0,0,0,-0.0821636551037273,0,0,0,0.238486743043958,0,0,0,0,-0.00276679034772578,0,0,0,0,-0.00827941021806314,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0215961647845189,-0.00760791421254209,0,-0.00675104163178808,0,0,0,0,0,0,0.179041660492145,0,0,0,0.136897785736351,0,0,0,0,0,0,0.00375597835397244,0,0,0,0,0,5.42101086242752e-20,0,0.165013429289388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106203016783846,0.000362998156065848,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620949770033953,0,0,0.20463494227562,0.293681357828106,0.0674013269821158,0,0,0,0,0,0.118932543311516,0.0757648693821578,0,0,0,0,0.111046567582187,0,0,0,0,0,0.118114681539461,0,0,0,0,0,-0.0394930314693259,0.0372264095596339,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.174939309906041,0,0,0.130434652041474,0,0,0.198586482038832,0,0,0,0,0,0,0,-0.220523537086915,0,0,0,0.113929978730527,0.122440443257166,0.00725325042147899,0,0,0,-0.0274288476733627,-0.17013899366334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915026152360309,0,0,0.0207009850851751,0.0517790344296982,0.484413382939434,0,0,0,0,0
X600339.SH,0,0,0,-0.0267007941234474,-0.104754883538822,-0.138499219548484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201337881787272,-0.00921625890668075,0,0,-0.102663229854556,0,0.0357989684725245,0,0,0,0,0,0,0,0,0,0,0,-0.0535889875183288,0,0,0,0,0,0,0,0.0616320222666248,0,0,0,0.0243466821942968,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.0121190623495307,0,0.102456794888565,0,0,0,0,-0.00234555996177303,0,0,0,0,-0.0158174613829687,0,0,0.00916878185918056,0,0,0,0,0,0,0,0,0,0,0.0360277068637462,0,0,0,-0.0320479993321013,0,0,0,0.0437993804869656,0,0,0,0,0,0,0.0202251651013034,0.115283177167334,0,0,0,0.00840257616548014,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.11799898721781,0,0,0,0,0,0,0,0,0,0,0,-0.180691367061508,0,0,0,0.104106017165524,0,0,0.398923387778077,0.0565085987516503,0,-0.0312169814319222,-0.0459511333755228,0,0,0,0.0165727798772602,0,0,0,0,0,0,0,-0.502748377032663,0,0,0,0.0456144945425086,0.397160435695074,0,0,0,0,0,0,0.0185589429819538,0,0,0,0,0,0
X002092.SZ,0,0,0.0419549714059014,0,0,0,0,0.114136982767227,0,0,0,0,0,0,0,0,0,0,0,0,0.329753481543951,0,0,0,0.117576428709349,0,0,0,0,0,0,0,0,0.08595911604674,0.124262881376306,0,0,0,0,0,0,0,0,0.147574732692418,0.0369459686039596,0,0,0,0,0,0,0.000497963840433799,0,0,0,0,0,0
X000723.SZ,0,0,-0.00639738865822402,0,0.000465973487300524,0,0,0,0,0,0,0,0.0233138371744517,0,0,0,-0.166884190661719,0,0,0,0,0.0793001385660149,0,0,0,0,0,0,0,0.130989631139747,0,-0.0546705405275811,-0.0211196611025788,0,0,-0.00764519556671187,0,0,0,0,0,0,0.0920879166791938,0,0,0,-0.17658379727246,0,0,0,-0.0207670064585844,0.0336709791106624,-0.254164013182857,0,0,0,0,0
X000983.SZ,0,0,0.00761238941551611,0,0,0,0,-0.032192665398944,0,0,0,0,0,0,0,0,0,0,0,0,0.271728749447762,0,0,0,0,0,0,-0.0233065496575656,0,0,0,0,0,0.434679108961782,0,0,0,0,0,0,0,0.0729504600590189,0,0.0351247035620135,0,0,0.00243084182212089,0,0,0,-0.0149929225897882,0.0219435175194157,0,0,0,0,0,0
X000883.SZ,0,0,0.00136443760948365,0,0,0,0.0480785572095671,0,0,0,0,0,0.0484666363928009,0,0,0,0.0363128998030943,0.0135882934652643,0,0,0,0,0,0,0,0,-0.0105600428822174,0,0,0,0,0,0.0335487734802858,0,0.0312499251213181,0,0,0,0,0,0,0,0.0618034140647209,0,0,0,0,0.0653220719526507,0,0,0.0111822073457067,-0.00827403159563813,0,0,0,0,0,0
X000825.SZ,0,0,0,0,-0.171660280137406,0,0,0,0,0,0.0113850487898185,0,0,0,0,0,0,-0.088382034154942,0,0,0.12242268043925,0,0,0.317352575365496,0,0,0.179784408398367,0,0,0,0,0,0.0520987568198181,0.463144602801962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468360361213623,-0.0315014584331327,0.0218864430088201,0,0,0,0,0,0
X600299.SH,0,0,0.0437303770516213,0,0,-0.082622500728226,0,0.0267776958425898,0,0,0.0632133856273675,0,0.0129063422644823,0,0,0,0,0,0,0,0.0185552993306929,0,0,0,0,0,0,0.0688481659133682,0,-0.0291713136828885,0,0.0500121294497122,0.0191323667578518,0,0,0,0,0,0.0253439050728894,0,0,0,0,0,0,0,0,0,0,0,0.090700990741698,-0.0533014511911205,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0483601068610415,0,0,0,0,0,0,0,0,0.278563410848504,0.0170958526328152,0,0,0,0.135278941595284,0.0401414588672737,0,0,0,0,-0.0581483228322168,0,0,0,0,0,0,0,0,0,0.145526796641715,0,0,0,0,0,0,0.00391299290368029,0.0332421783036723,0,0,-0.0779421030362847,0,0,0,0.00232778521855091,0,0,0,0,0,0
Change_TY3M,0,0,-0.0498536570963415,0,0,0,0,-0.0607149302471698,-0.00601381613387938,0,0,0,-0.00840912248644075,0,0,0,0,0,0,0,0,0,-0.0677252454239103,0,0,0,-0.00752954973429517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062887338034531,-0.0410372817107895,0,0,0.0313727808880817,0,0,0,0,-0.0227414813063327,0,0,0,0,0,0
Slope,0,0,0,0,-0.0958031105263002,0,0,0,0,0,0,0,0,0,0,0,-0.526243725397486,0.0362181125345401,0,0,0,0,0,0,-0.202346469355924,0,0,-0.30047314858486,0,0,0,-0.247214396390709,0,0,0,0,0,0,-0.382280467246558,0,0,0,0,0,0,0,0,0.249804676888918,0,0,0,0.729414888131696,-0.175269740159813,0,0,1.21063393467074,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567242596167426,0,0,0,-0.860891572237183,-0.512719666102475,0,0,0,0,-0.0685849529975769,0,0,0.105112480209924,0,0,0.993318410507922,0,0.191985555509035,0,0,0,0,0,0,0.215726194482253,0,0,0,0,0,0.530370707312773,0,-1.17915142536175,-0.575338039369465,0,0,1.53313275127824,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.219777537238332,0,0,-0.081170958791901,0,0,0.0328017652399153,0,0,0,-0.0626943104703557,0.0914840817027766,-0.145387400031434,0.0645943970303015,0.0516074079897866,0,-0.0913253658567702,0,0,0,0,-0.0839365706121067,0,0,0,0,0,0.264477436136075,0.372087853603819,0,0,0,0,0,0,0,0,-0.0612103955104413,0,0,-0.00935601065987853,0,0,0,0,-0.130454262892078,0,0
MKreturn,0,0,0,0.0413894266164777,0.020229356998483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264548336336944,0,0,0,0,0,0.0707518272550471,-0.000715094428791642,0,-0.0121026420512648,0,-0.0304476331693212,0,0.0119691799994589,0,0,0,0,0,0,0,0,0,0,-0.0125126535805386,0,0,0,0,0,0.0244187361459116,-6.93889390390723e-18,-0.00607271647678601,0,0,0.0552918668978236,0,0
MKvol,0,0,0,0,0,0,-0.0018046835153847,0,0,0,0,0,0,0,0,0.000233734193137616,0.000754652023970518,-0.00197593411813989,0,0,0,0.0013476292209625,0,0,0,0,0.0010559592574742,0,0,0,0,0.00269277547029631,0,0,0,0,0,0,0.00154948019265488,0,0,0,-0.000829994050580287,0,0,0,-0.000733507100915228,-0.000549306074747913,0,0,0.00261218348835774,0.000134202192106312,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0497953517400206,0,0,0,0,0.0461901540762923,0,0,0,0,0,0.123353850625139,0,0,0,0.0479531781842339,0,0,0,0,0,0,-0.0281561875551585,0,0.0816783221959681,0,0,0,0,-0.0449783291814491,-0.0281409753065371,-0.0677208168466668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673275751299602,0.0419413272980525,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.00587442626102684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779745929285149,0,0,0,0,0,-0.0132551105330981,0,0,0.00828600189771823,0,0.00185718213279975,0.00967840133393824,0,0,0,0.0036633879497407,-0.0217940345480713,0,0.0299950424216588,0,0,0.00518182805962213,0,0.00731630462930733,0,0,0,0,0,0,0,0,0,0,0.0325575203904503,-0.00949629769819538,0,0,0,0.0568018638201203,0,0
CarbonVol_Hubei,0,0,-0.00126482014922715,0,0.00605873711822237,0,0,0,0,0,0,0,0,-0.000136588467841052,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059746593628021,-3.3881317890172e-21,0,0,0,0.00415955766960073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171127710750773,-0.0162069926692758,-0.0056348347022664,0,0,-0.0519575175871172,0,0
