,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601600.SH,X600688.SH,X600188.SH,X601991.SH,X600795.SH,X600886.SH,X600362.SH,X002466.SZ,X000898.SZ,X600516.SH,X600547.SH,X600027.SH,X601992.SH,X600111.SH,X600176.SH,X002460.SZ,X600352.SH,X000553.SZ,X002110.SZ,X600299.SH,X300072.SZ,X000786.SZ,X600801.SH,X000932.SZ,X000709.SZ,X000629.SZ,X600808.SH,X600426.SH,X600339.SH,X600583.SH,X000883.SZ,X601158.SH,X600219.SH,X601699.SH,X000830.SZ,X600985.SH,X002271.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0709186546345949,0,0,0,-0.118389693303327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305515503246201,0,0,0,0,0.0355567865556654,0,0,0,0,0.0390427672738263,0.24087141006072,0.0814631294239035,0.0546982129995131,0,0,0,0.00935856223443605,0,0,0,0,0,0
X600028.SH,0.00137589800827379,0,0.166501464566371,0,0,0,0,0,0,0.0618652896138617,0,0,0,0,0,0,0,0,0,0,-0.0147697259854849,0,0,0,0,-0.0375591649451666,0,-0.106524408300657,0,0,0.00641159192968629,0,0,0,0,0,0,0,0.0927518814177243,0,0,0,0,0,0,0,0.184966238897326,0,0,0.00573862772913215,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0796789792269366,0,0.0519022872325188,0,0,0,0,0,0,0.131205323912562,0,0,0,0.226217350226268,0.0608255808389851,0,-0.00549266814689764,0.084974691891024,0,0,0,0,-0.111818137884913,0,-0.0370344404734122,0,0,0,-0.0643492182170757,0,-0.0230057155075085,0,0,0,0,0,0,0,0,0,0.281912109396867,0,0,0,0,0,-0.00715720548366494,-0.0210137899138691,0,-0.0459790241038857,0,0,0,0
X600585.SH,0,0,0.102894560817146,0,0.147570805430493,0.0109760078071157,0,0,0,0,0,0,0,0,0,0,0,0.0764567408716543,0,0,0,0,0,0,0,0,0,0.0312869864609104,0,0,0,0.271662537031398,0.252714021756938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00710524372950153,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.0924527382707427,0,0.123073222530941,0,0,0,0,0,0,0,0,0,0,0,0.0107952853306181,0.184159366949521,0,0,0,0,0,0,0,0,0,0.106839056690686,0,0,0,0,0.313310754513116,0,0,0,0,0,0,0,0,0,0,0,0,0.0326908563996852,0,0,0.00520560880665838,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.130537507769645,-3.46944695195361e-18,0,0,0,0.280104277331568,0,0,-0.117767899668479,0,0.334687852423728,0,0,0,0,0,0,0,0,-0.06634581167378,0.157793664213904,-0.111265774249649,0.313899665226932,0.0805263386623169,0,0,0,-0.266502344814245,0,-0.099043669296215,0,0,0,0,0,0.173730823212813,0,-0.0466502786061893,0,0,0.0307059624223791,0.031923938207065,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.028329845425059,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.00771574086650623,0,0,0,0,0,0.695415065851137,0,0,0,0,0,0,0,0,0,0,0,-0.0914283467540784,0,0,0,0,0,0,0,0,0,0,0.285203802637209,0,0,0,0,-0.00237452499692645,0.00217575251464642,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314178001057723,0.20672499629927,0.319852280935939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309257796821022,0,0,0,0,0,0,0,0.0799028220338596,0,0.130931600622832,0,0.155937185629403,0.127468687148161,0,-0.00684231474000096,-0.0300897893545847,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.232445368454683,0,0.0835634873610093,0,0,0,0,0,0,0.0337475303651812,0,0,0.00610473924651418,0,0.132280050620339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852604255713472,0.0631033950235617,0,0,0,-0.0100363229974055,-0.011426051287025,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.00992109806104904,0.0126508094200044,0,0,0,0,0,0,0,0,0,0,0.270906956847452,0,0,0,0,0,0,0,0,0,0,0,0.0393492872345297,0,0.00896712380024584,0,0,0,0,0,0.15928822457022,0,0,0,0,0,0,0,0,0,0,0.0579640414449297,0,0.0179300247952873,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.165852007335564,0,0,0,0.0206039936838587,0.136349630363344,0,0,0,0,0,0,0,0,0,0,0.0748399215030646,0,0,0,0.0306028490003219,0,0,0,0,0,0,0,0,0,0,0.248181538515394,0,0,0,0.186654658182325,0.0571746276690208,0,0,0,0,0.000681654947206185,0.00149115283548507,0,0,0,0,0,0
X600688.SH,0,0.335568181490673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156571965843865,0.0371888830936438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159188050599753,0,0.0206504269089683,0,0,0,0.0506344823610473,0,0.0303123555838715,0,0,-0.0543787276060896,0.0058025343844186,-0.000735587369997638,0,0.0524694931970093,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.147446626126774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101126460590805,0.0820443993401097,0,0.0510772401934889,0.031949171464156,0.176617815220927,0,0,0,0,0.0970219036807412,0,0,0,0,0.252473396701283,0,0,3.46944695195361e-18,0,0,-2.16840434497101e-19,0.00463222824706211,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0233333751658562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520012335434984,0.0724190721598048,0,0,0.116597963001158,0,0,0,0,0,0,0,0,0,0,0,0,0.0329589033334055,0.184436250095215,0,0,0,0,0,0.143408898898232,0,0,0,-0.00481082975900821,0.00156711434866959,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0134538399559109,0,0.0459608902725679,0,0,0,0,0,0.27676274866645,0,0,0,0,0,0,0.0285596332948898,0.128801667267712,0,0,0,0.0561262688780396,0,0,0,0,0,0,0,0,0,0,0,0,0.122849268802508,0,0,0,0,0,0.0213515276837007,0,0,3.46944695195361e-18,0,-0.00199922932737027,0,0,0,0,0,0,0
