,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002460.SZ,X000708.SZ,X002271.SZ,X600011.SH,X600886.SH,X000786.SZ,X600362.SH,X601600.SH,X601898.SH,X600426.SH,X600010.SH,X600801.SH,X600176.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600111.SH,X600795.SH,X000301.SZ,X002466.SZ,X300037.SZ,X600688.SH,X000932.SZ,X600803.SH,X600299.SH,X600027.SH,X002080.SZ,X601992.SH,X002075.SZ,X600219.SH,X600486.SH,X601168.SH,X600315.SH,X000898.SZ,X002409.SZ,X000027.SZ,X000883.SZ,X000723.SZ,X002353.SZ,X600529.SH,X601158.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0393904028593959,-0.00710306102853553,0,0,0,0,0.00499052074686799,-0.0263842373837417,0,0.093694738411101,0,0,0.000734594756343119,0,0.0300813054503417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641915705787084,0,0,0,0,0,0.0411565448823123,0,0,0.0290733307537542,-0.00229709101770361,0,0,0,-0.013974446275987,0,0,0,0.012038569032622,0,0
X600028.SH,0,0,0,0,0,0,0,0.00429691511492935,0,0,0,0,0,0,0.0735182491049707,0,0,0,0,0,0.0203482126084698,0,0,0,0,0,0,0,0,0,0,0.0220413594580283,0,0,0,0.0127530404349538,0,0,0.0827298279712986,0,0.00391127667508602,-0.0136158905568029,0,0,0,0,0,0,0,0,0,-0.00468020837756916,-0.000573465871010146,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.00796968352051094,0.108560430315747,0,0,0.00826973849726984,0,0,0,0,0,0,0,0,0,0,0.272760479918834,0,0,0,0,0,0,0,0,-0.00840415169983521,0.0147292277286552,0,0,0,0,-0.0174053821259384,0,0,0,0,0,0,0,0,0,-0.00969350843088252,-0.0134117034281026,0,0.0855139533857828,0,0.0101328840228713,0,0,0,0.020952959696196,0,0
X600585.SH,0,0,0,0,0.0111838298690103,0,0,0,0.0231125835562681,0,0,-0.0232917876665406,0,0,0,0,0,0.00627962165146431,0,0,0.0567926870519946,0.0432052969210605,0.00124121656195699,0,0.101037764118943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022020326561782,0.111206722762583,0,0,0,0,0,0,0,0,0,0.038173327359249,-0.0334641119315519,0,0,0,0.0558259889263295,0,0
X600309.SH,0,0,0,0,0,0,0.196373704038822,0,0,0,0,-0.0565116389340452,0,0,0,0,0,0.228370376199139,0,0,0,0.106964302810253,0,0,0,0.139326421090453,0,0,0.12353604939254,0.212286332728748,0,0,0,0,0,0,0,0.000163657905776541,0,0,0,0,0,0,0,0,0,0.166262547811512,-0.189029305310755,0,0,0,-0.00993383008278321,0,0,0,-0.0329184191925874,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0292733728744206,0.000838339424657297,0,0,0,0,0,0.0369607490492121,0,0,0,0,0,0,0,0.0556542398757217,0,0,-0.0681442721407041,0,0,0,0,0,0,0,0,0.00713996161342715,0,0,0,0,0,0,0,0.511768242903978,0,0,0,0,0,0,0,0,0.0841562981544729,0,0,0,0,0.0879376177875899,0,0
X600547.SH,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0189664450975183,0,0,0,0.63663548628655,0,0,0,0.0834878053740181,0,0,0,0,0,0,0.0134112579003122,0,0,0.00719523832390392,0,0,0.0316020328219693,0,0,0.124470345206632,0,0,0,0,0,0,0,0,0,0,-0.0328866982986838,0,0,0,0.0297014888398203,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0629760674987751,0,0,0.024348786874046,0,0,0,0.0192162150341674,0,0.0607320506297679,0,0,0,0.283145667532328,0,0,0,0,-0.15692427965164,0.351270308352407,0,0,0.026417319147396,0,-0.0733948363923821,0,0,0.0614774822672861,0,0,0,0,0,0,0,0,0,0,-0.0989478724544616,0,0,-0.0473060752082877,0.0867365571760772,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0135467828277909,0,0,0.0657442138027289,0,0,0.0196430599390945,0,0,0,0,0,0,0,0,0,0,0,0.15913436440817,0,0,0.178110534590183,0.193161563841051,0,0,0.185143303538947,0,0,0.0534894363031733,0,0,-0.0334878847257033,-0.021648956416367,0.063991323631478,0,0,0,0,0,0,0.198480826378746,0,0,0,0,-0.0736199344853838,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.104082580339645,0,0,0,0.102023226568869,0,0.163055005704324,0,0,0,0,0,0,0,0.0379364052297751,0,0,0,0.191029463366173,0,0,0.0466315993457544,0,0,0.0191158674654495,0.0425606665503639,0,0,0,0,-0.154568636503177,0,0,0,0.0913836630268929,0,0,0,0,0,0,0.0714156989855656,0,0.0422264771725342,0,2.16840434497101e-19,0,0,0,0.00961011527451181,0,0
