,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X600516.SH,X002466.SZ,X000709.SZ,X600111.SH,X600352.SH,X600299.SH,X002460.SZ,X600489.SH,X000629.SZ,X600808.SH,X601158.SH,X600801.SH,X000786.SZ,X600219.SH,X000825.SZ,X000553.SZ,X000883.SZ,X002271.SZ,X600583.SH,X002110.SZ,X002470.SZ,X600157.SH,X600021.SH,X600612.SH,X000408.SZ,X000539.SZ,X000630.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0,0,0.101312387667234,0.246194750112561,0,0,0,0,0,0,0.05586264088989,0,0,0,0,0,0,0,0.0190776364862651,0.0422109014190968,0,0,0,0,0,0,0.0515471596152626,0,0.00108528393864822,0,0,0,0.0609824079436066,0,0,0,0,0,0.166139945498174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765042093708705,0,0
X601992.SH,0,0,0.310596633774724,0,0,0,-0.0257225275835076,0,-0.00816201132285263,0,0,0,0,0,0,0,0,0,0,0,0,0.0941839814645648,0,0,0,0,0.114146656469825,0,0,0,-0.0110393197695017,0,0,0,0.154791504894321,0,0,0,0,0.108923976307955,0,0,0,-0.04126706226552,0,0,0,0.0196159236818006,0,0,0,0.0440939157480698,-0.0294822260030786,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218166483909569,-2.16840434497101e-19,0,0,0,0.0806474919048415,0.0428072247560013,0,0,0,0,0,0,0,0,0,0,0.215258079613038,0,0,0.0543085632258459,0,0.075954792220363,0,0.0393766305703155,0.0576515981674672,0,0,0,0,0,0,0,0,0.024660795975327,0,0,0,0,0.0394290179212643,0,0
X600516.SH,0,0,0,0,0,0,0.186297263583945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399005563251708,0.0616349372636483,0,0.0285142740406131,0,0.313372026691876,0,0.0767401688393819,0.0636965293401159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844144742277065,0,0,0,0,0.0634928938959067,0,0.140073361780472,0,0.00849229923072025,0.0346599965931949,0,0,0,0.0145064928145699,0,0
X002466.SZ,0,-0.23660601898305,0.0916075275419185,0,0,0,0,0,0,0,0,0,0.0617100477070141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926412540052947,0,0,0,0,0,0,0,0,0,0,0.0859428450262769,0,0,0,0,0,0,0,0,0,0,-0.127274638149788,0.0312661130169672,-0.0117050629359119,-0.00423313244295819,0,0,0.0865569330890385,0,0
X000709.SZ,0,0,0,0,0,0,0,0,-0.0328937539436494,0,0,0,0,0,0,0,0,0,0,0,0.0458638968349901,0.039606880899538,0.104715633916887,0,0,0,0,0,0,0,0.110907283592397,0,0,0,0.0916880811647013,0,0,0,0,0.0382616224061822,0,0,0,0.0545812921653226,0,0,0,0,0,0,0,-0.00722762080559361,0.007543500344863,0,0,0,0.0336404496578922,0,0
X600111.SH,0,0,0,0,0,0,-0.0105240817218951,0,0.0644903441050851,0,0,0,0,0,0.0745746779513318,0,0,0,0,0.0316696590318389,0.074749292127562,0,0.236971115431242,0,0,0,0,0,0,0,0.0400537491826569,0,0,0,0,0,0,0,0,0,0,0,0.0844156683523912,-0.00881515396619795,0,0,0,0.0533962275399063,0.327230812537328,0,0,-0.0208736068438693,0.0289848621688699,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.263030942551941,0,0,0,0,0,0,0,0,0,0.0652781512205124,0,0,0,0,0,0,0,0,-0.0608964245439897,0,0,0,0.347480334569449,0.0137278144956653,0,0,0,0,0.189587037931444,0,0,0,-0.0130032392434829,0,0,0,0,0,0,0,0.00994999270751442,-0.04488031355374,0,0,0,0,0,0
X600299.SH,0,0,0,0.0282822350051054,0,0,0.104969596800916,0,0,0,0,0,0,0,0,0,0,0,0.245213450618308,0,0,0,0.106619215731765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221997816758948,0,0,0,0,0,0,0.0968749119198569,0,0,0,0,0,0,-0.00514147246051993,0.0058064751927083,0,0,0,0.0442274277729344,0,0
X002460.SZ,0,0,0,0,0,0,0.00118215638063692,0,0.0523598062291112,0,0,0,0,0,0,0,0,0,0.087968614524695,0,0,0,0,0.530297032235471,0,0,0,0,0,0,0.0575499202745545,0,0,0,0.0245493861630609,0,0,0,0,0,0,0,0,0,0.274501221620744,0,0.082822506736788,0,0,0,0,-0.00565166287380034,0.0238392474147767,0,0,0,0.00969359198477704,0,0
X600489.SH,0,0,0,0,0,0.0480534724747698,0,0,0.690732304446963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125852285818876,0,0.0259161653564662,-0.064631640283879,0,0,0.0702218530314803,0,0,0,0,0.0752054817948421,0,-0.014825239575429,0,0,0,0.0246565771775112,0,0,0,0,-0.0105056225274071,-0.00911547759798158,0.00552929863999448,0,0,0,0,-0.0313626824397818,0
X000629.SZ,0,0.107711642163719,0,0,0,0,0.138197219152502,0,0,0,0,0,0,0,0,0,0.142119550798171,0,0.0307580818875229,0,0,0,0.133366040360657,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0648792014498851,0,0,0.106126761265679,0.0799011608964978,0.0591738800298626,0.0959788158870458,0,0,0,0,0,0,0,8.67361737988404e-19,0.0258431553184984,0,0,0,0,0,0
X600808.SH,0,0,0,0.0678080313156945,0,0,0.149893577006001,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106563143302101,0,0,0.290158726824823,0.047379604647893,0,0,0,0.172686855076391,0,0,0,-0.0103357804171453,0.0151326750090419,-0.0166397514719155,0,0,0,0.0848649075993942,0,0
X601158.SH,0,0,0,0,0,0,0.025604822514916,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0203268359706321,0,0,0,0,0.117553835780335,0.10690076712139,0,0,0,0.0591702030324002,0,0,0,0.00490668709837752,0,0,0.05011656636111,0,0,0,0,0,0.00613320501632751,0,0,0,0.0772265360133653,0,0.0170202391467952,0,-0.00498525835265184,0.0131826094602734,0,0,0,0,0,0
X600801.SH,0,0,0,0.348173899630332,0,0,0.0450878093202436,0,0,0,0,0,0,0,0,0,0,0,0.152881959252967,0,0.0874687471957106,0,0,0,0,0,0,0,0,0,-0.177840576492094,0,0,0,0,0,0,0,0,0.175836202037603,0,0,0.0971074853521509,0,0,0,0,0,0,0,0,0,-0.00788027166629315,0,0,0,0.0053162480414559,0,0
X000786.SZ,0,0,0,0,0,0,0.0790333975246343,0,0,0,0,0,0,0,0,0,0,0,0.0506322575892479,0,0.254043777757431,0.113279187635823,0.0652267887466533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255154600359981,0,0.238966629987093,0,0,0,-0.00744144287468981,0,0,-0.00668101281084924,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.229476671958473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207384749108159,-0.01997546573311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156213358487982,0,0.0316936158885417,0,0,0.0556991957664887,0,0,-0.0436357850830342,0.00834260016800045,0,0,0,0,0.0799892183381803,0,0
X000825.SZ,0,0,0,0,0,0,0.0639542179621854,0.00850376866736355,0,0,0,0,0,0,0,0,0,0,0.0155456553288869,0,0,0,0.0901554788502257,0,0,0.0515943621513145,0,0,0,0,0,0,0,0,0.0108947767585277,0,0,0,0,0.101734567268163,0,0.199418306450711,0.0398049825963709,0.0263082093484918,0,0,0,0.0768909777736028,0,0,0,0.00945968460318037,0.0031121698816998,0,0,0,0,0,0
X000553.SZ,0,0.0903308983253311,0,0.0335045526058084,0,0,0.00653282817477209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809730834961481,0,0,0,0.124436644104376,0.106041090593882,0,0,0,0,0,0,0.12154589482606,0,0,0,0,0,0,0.0728151017140807,0.0393123963844981,0,0.074651837698478,0,0,0.105597300931895,0,0,0,-0.0128850042960649,-0.0122622049501481,0,0,0,-0.00671407423106452,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.0283309541545912,0,0,0,0.0126085547363241,0,0,0,0,0.0359603076937073,0,0,0.010713419448982,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.143631501570159,0,0,0.0696589893189361,0,0,0,0,0,0,0,0.0178729424071799,0.0150114157270893,0.184514946777376,0,0,0,0,0,0,0,0.0214876984891403,0,0,0,0.0336580046883233,0,0
X002271.SZ,0,0.0554000636348062,-0.11632514158852,0,0,0,0,0,0.0132164118008881,0,0.398856826570727,0,0,0,0,0,0,0,0,0,0,0,0,0.0285301850198678,0.0774102954185784,0,0.267390701350415,0,1.73472347597681e-18,0.138702605780448,0,0,0,0.0964344688659463,0.518224682784815,0,0,0,0,0,0,0,0,0,0,-0.0143939626291381,0,0,0,0,0,-0.00626996483136064,0.0699542171569933,0,0,0,0,0,0
X600583.SH,0,0.603873471793907,0,0,0,0,0,0,0,0,0,0,0.0927055814805199,0,0,0,0,0,0.110440000264826,0,0,-8.67361737988404e-19,0.168122274737307,0,0,0,0,-0.0504944360983907,0.0101049125616615,0,0.158021089208312,-0.0379170094222568,0,0,0,0,0,0,0,0,0,0,0,-0.0153748753057118,0,0,0,0,0,0,0,-0.0246730022510374,0.0385668126778291,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.300242339164205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175694894426038,0.0435893054917799,0.0899878744254725,0,0,0,0,0,0,0,0.41768082841894,0,0,0,0,0,0,0,0,0,0,0.165902418747377,0.0183247849015863,0,0,0.0427748553551444,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0117244449321292,0,0
X002470.SZ,0,0,0,0,0,0.0179427087461795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109525367475584,0,0,0.0771883825917535,0,0,0.18190994779091,0,0.170944745860019,0,0,0,0,0,0,0.00692694703058775,0,-0.0414795896266954,0,0.195257465432538,0,0.135833481083715,-0.30610964037477,0,0.136337833009795,0,0,0,0,0.0135057707819479,-0.07628258629256,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.479547988496134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231251397146961,0,0,-0.189474053360668,0.305200878727001,0.439186569524043,0,0,0,0,-0.88254259838592,0,0.398085595564738,0,-0.160198492652816,0,-0.00915465794133001,0,0,0,0,-0.0574943326205909,-8.67361737988404e-19,0,0,0,-0.514329455106388,0,0
X600021.SH,0,0,0,0.23314585620752,0,-0.12702086706247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147066608861384,0,0,0,0.0158941149102776,0,0.168938032442977,0,0.233620992422838,0,0,-0.382738709055714,0,-0.0670870382208537,0,0,0,0.0343124301215632,0,0
X600612.SH,0,0,0,0,0.12750523531826,0,0.102217982841696,0,0.288648493342498,0,0,0,0,0,0,0,0,0.0439978043059682,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246560043292345,0.0879294323509258,0,-0.131426923490968,0,0,0,0,0.0347702830667881,-0.0560866436223741,-0.114719178734724,0,0,-0.0765757642868769,0,0
X000408.SZ,0,0,0,0,0,0.0740328836608311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118148197625364,0,0,0,0,0,0,0.247517200879568,0.00470578397593372,0,0,0.155998829736504,0,0,0,0.109040889763043,0,0.0955277748142773,0,0,0,0.0352962228067945,0.00734375166300242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.248098197284786,0,0,0,0,0,0,0,0,0,0,0,0,0.0622470713935093,0,0,0,0.102708027457556,0,0,0.00096224570935177,0,0,0.00386789462712617,0,0,0,0,0,0,0,0,0.160567128107834,0,0,0,0,0,-0.0141393097428362,0.243285526855011,0.0258136729446141,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232528411026018,0,0,0.0724299649879413,0,0.22791635930971,0,0,0,0,0.0691405484039449,0,0,0,-0.0268636771249472,0,0,0.189196287999199,0,0,0,0,0.0475502641280161,0.0014301673213227,0.0131316250789715,0,0,0,0,0.0760820330446526,0,-0.0018170296566641,0,0,0,0,0.00775051018771852,0,0
X601699.SH,0.174369263286167,0.111341914053922,0,0,0,0,0,0.250462116505304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216313817796346,0.170235621800896,0,0.0586648693184626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673572278156826,0,0,0,0.0352662586030006,0,0,0,0,0,0,-0.0471763518801444,0.0126518694838068,0.0269520371819411,0,0,0,0.0503834222288453,0,0
Change_TY3M,0,0.0543974795113405,0,0,0.127877532862421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110929435559582,0,0,0,0,0,0,-0.133478219484636,0,0.148281792074878,0,0,0,0,0,0,0,0,0,0,0,-0.0788802004861741,0,0.0741938240334192,-0.141978387372383,0,-0.137171874860614,0.0745616490175761,0,0,0,0,0,0.036700014917285,-0.157796955002957,0,-0.0356020918855372,0,-0.0344268629409539,0,0
Slope,0,0.29689975089097,0,0,0,0,0,0,-1.04099500708869,0,0,0,0,0,0,-1.63076962356706,0,-0.813496165729551,0,0,0.843803481487461,0.7157066820806,-0.0740210437228607,-0.362514646665827,0,0,0,0,0,0,0,0,0,0,0.0815870297671943,0,0,0,0,0,0,0,-0.0228477139015873,0,0,0,0,0,0,0,1.0971210288649,0,0.791727956574669,0.115824390342255,0,0,-2.5189212429684,-5.09155692591244,0
TED,0,0,0.293906874557118,-0.0076284033290779,0,0,0,0,0,0,0,0,0,0.763395980575865,0,0,0,0,0,0,0,0,0,0.167811517305441,0,0,-0.859198266183233,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492248488996092,0,0.671805224929669,-1.18768162551462,0,0,-0.361463612751555,0,0,0,0,-0.462427857526086,0.284612925264482,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0193674585638501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439252826268036,0,0,-0.0509214848720412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171128805314688,0,0.0240180759637844,0.0768559659254407,0,-0.129619549151965,0.0437225385610531,0,0,0,0,0,0.0114790923685404,0.0162701794903998,0,0,0,0.070893580728862,0,0
MKreturn,0,0.0204917383289658,0,0,0,-0.0224661733972383,0.000540944712452099,-0.285813226562397,0,0,0,0,0,0,0,0,0,0.0733306982566333,0,0,-0.0763030938356315,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126086157900738,0,0,0,0,0,0,0,0.0774036469902452,0.0381111027903613,-0.028111744413066,0,0.0409067730870912,0,0,0,0,0.029271392230355,0,0.0344342031010852,0,0,0.104363813272314,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124905588380642,0,0,0,0,0,0,0,0,0,0,0,0,0.000164126334082963,0,0,0,0,0,0,0,-0.00115688774356255,0,0,0,0,-0.00255284054212954,0.087707748314262,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233408227427374,1.38777878078145e-17,0,0.274610771362318,0,0,-0.0560426915158645,0,0,-0.373993834310843,0,0,-0.267312499231244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853721533152345,-0.197491282937275,0.0946448910137894,0.133772821186369,0,0,0,-0.22177553919662,0,0,0,0,0,-1.77291542323273,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255474435075641,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389995767293006,0,0,0,0,0,0,0,0,0.00315422940098283,-0.00847941754927849,0,0,0,0,0,0,0,0.0771443157284718,0,0,0,-0.223184624480145,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527785117210706,-0.00612599533420112,0,-0.000426639401953718,0,0,0.00537859298675679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583566184358273,0,0.00719399499059591,0,0,0,0,0,0,0,-0.00458634130764371,0,0,0,0.000336786549589599,0,0,0,0,0.0520605757214003,0,0
