,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X601600.SH,X600886.SH,X600660.SH,X600362.SH,X600188.SH,X601991.SH,X600795.SH,X600352.SH,X600801.SH,X600688.SH,X000786.SZ,X002271.SZ,X600111.SH,X600027.SH,X601992.SH,X000723.SZ,X002466.SZ,X002460.SZ,X600176.SH,X002353.SZ,X600299.SH,X600516.SH,X000898.SZ,X600583.SH,X600489.SH,X601158.SH,X000883.SZ,X600426.SH,X000709.SZ,X600612.SH,X600219.SH,X000792.SZ,X000027.SZ,X000553.SZ,X000629.SZ,X000630.SZ,X000825.SZ,X000539.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0300087864132957,0.134309584554938,0,0,0,0,0,0,0,0,0.0484338559642164,0,0.0560745024169106,0,0,0,0.0200998103826389,0,0.00820096920803709,0,0,0,0.0414910899407989,0,0.0796513317408759,0,0.0846374626120462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208600216852746,-0.000476210347822579,0,0.109089282398603,0,0.005746027120051,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0526556118395758,0,0,0,0,0,0,0.0611817858876138,0,0,0.10711789722083,0,0,0,0,-0.0302165944329729,0,0,0.0951683894975241,0,0,0,0.00879313009704664,0,0,0,0.0512202608109528,0,0,0,0.0440905950956272,0,0,0,-0.00796758109439522,0,0,0,0,0,0,-0.110668812010263,0,0,0.0112699049426891,0,0.0210367237524319,0,0.00980138810007718,0,0
X601088.SH,0,0,0,0.212938096671455,0,0.162310920443562,0,0,0.113609796930972,0,0,0,0,0,0,0,0,0,0,0.0108001360357906,0,0,0.159453249346512,-0.172812633055683,0,0,-0.057884700742713,0,0,0,-0.0377232850674876,0,0,0,0,0,0,0,-0.024914437218387,0,-0.132261729075494,0,-0.0454969449213924,0.0912580929443086,0,0,0,0,0,0,0,-0.0321496569991888,-0.0322138169657068,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0178033986262504,0,0,0,0.0542947742890494,0,0,0,0,0,0,0.263083362928982,0,0.0936061067012372,0.0924864853471953,0,0,0,-0.0734850190748591,0.12151034421917,-0.118704897024039,0.0719001423278599,0,0,0.00705606910694212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480749424379221,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0434095847050155,-0.0543505582698954,0,-0.0955723255390197,0,0,0.00643497073742691,0,0,0,0,0.0331450324493572,0.10812267704567,0,0,0,0,0,0,0,0.0289999359635369,0.116432882868024,0.0935907108052622,0,0,0,0,0,0,0,0,0,0,0,0,-0.039238639749526,0,0,0,0,0,0,0,0,-0.034868774937125,0,0,0,0,0,0,0
X600019.SH,0,0,0.216026877814473,0,0,0,0,0,0.0423978693430078,-0.0075876767937858,0,0,0,-0.0846391549583219,0,0,0,0,0,0,0,0.0161503612825096,0.0307869051403015,0.00718543139075793,0,0,0.0460733594319588,0,0,0,0,0,0,0,0.0331859368536325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84095636698323e-05,0,0,0,0,0.00989393213389872,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117645660970665,0,0,0,0,-0.154763811090525,0.0872811240660853,0,0,0,0,0,0,1.20345644889028,0,0,0.0208289357342001,0,0.2094883080746,0,0.0862043486281915,0,0,0,0,0,0,0,-0.0818764141849721,-0.0507831921424757,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.00262494067204292,0,0,0,0,0,0,0,0,0.0206763024285742,0,0,0,0,0,0,0.10816376020432,0,0.293722175706668,0,-0.0638579522857865,0,0.017667652068484,0.170588570340304,0.0407893182127056,0.0050850818782151,0,0,0.123746051298904,0,0,0,0,0,0,0,0.109564115813006,0,0,0,0,0,0,0.121278535098968,0,0.00988463555415052,0,0,0,0,-0.0139371625036775,0,0
X000708.SZ,0,0,0.413125915430552,0,0,0,0,0,0,0,0.280876096348362,0,0,0,0,0.284091487690063,0,0,0,0.0972721296950121,0,0,0.118107582804758,0,0,0,0,0,0,0,0,0,0,0,0,0.380821426099375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850625762456521,0,-0.0361973459870485,0,0,0,0,0.0391952320688901,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0985876018962337,0,0,0.289233682416861,0,0,0,0,0,0,0,-0.298723350572349,0,0.163822654826882,0,0.15434507581797,0,0,0,0,0,0,-0.106757016355575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716748651356133,-0.0135103242183332,0,0,0,0.00424752759902136,0,0
X600010.SH,0,0,0,0,0,0,-0.018858453034402,0,0.157478217198351,0.0792701078415054,0,0,0.0221292801950046,0,0,0,0,0,0,0.0972684098036485,0,0,0.0526353758370546,0,0,0,0.115464198475013,0.0721901363212802,0,0.0430820325033628,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261013376401013,0,0,0,0,0,0,0,0,0.00169166442762071,0.0111472485229884,0,0,0,0.0750763755324309,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452437714397878,0,0,0,0,0,0,0,0,0.0120535194286399,0,0,0.151381761898838,0.0985072776553638,0.0155762066365917,0.0589878501461863,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0124784142277259,0,0,0.234453597791886,0,0,0,0,0.00906867603898517,0,0,0.00708007065294572,0.0106220078775456,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.129201236958365,0,0.0923984321096635,0.0505614029474998,0,0,0,0.184414203124639,0,0,0,0,0,0.289589410681936,0,0.0361417301065075,0,0,0,0,0.100276310210521,0.0348842516751039,0,-6.93889390390723e-18,0,0,-0.337477358560706,0,0.00805452642968602,0,0,0,-0.0201627835466146,0,0,0,0,0,0,0,0,0,0,0.245251634444254,0,-0.00976579484624855,-0.0284302889399837,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.00860250919501064,0,0,0,0,0,0,-0.184215697083016,0.0345873010441586,0,0,0.032541196998531,0,0.0406723254218141,0,0.0739257901560521,0,0.0302490817606715,0,0,0,0,0,-0.0652634170889198,0,0,0,0,0,-0.0387718471492589,0,0,0,0,0,0,0,0,0,0,0.0183663970470934,0,0,0,0,0.0285258957783992,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0646148713409697,0,0,0,0,0,0,0.0572855501118167,0,0,0,0.000147853392855361,0,0.0421326584840465,0.00552539689483394,0.00938360152149348,0,0.163072762337554,0.0773195489732705,0.00247265249375474,0.0230321457755085,0,0,0,0.113462284705194,0,0,0,0,0,0,0,-0.0396471276918117,0,0,0,0,0,0,0,0,0,0,0.00714584253478804,0,0,0,0,0,0,0
