,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600111.SH,X600188.SH,X600157.SH,X600362.SH,X600623.SH,X600886.SH,X002466.SZ,X600547.SH,X601992.SH,X600660.SH,X600299.SH,X600489.SH,X000792.SZ,X600309.SH,X601158.SH,X600583.SH,X000883.SZ,X300072.SZ,X000709.SZ,X600352.SH,X000898.SZ,X000539.SZ,X000723.SZ,X600549.SH,X002075.SZ,X000027.SZ,X000630.SZ,X002460.SZ,X002407.SZ,X002470.SZ,X000983.SZ,X000012.SZ,X600021.SH,X600098.SH,X600176.SH,X000060.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0870401299433497,0,0,0,0,0,0,0,0,0.0453654139336131,0,0,0.00220821895105845,0,0,0,0,0,0,0.203875173324605,0,0,0,0,0,0,0,0,-0.0446814105231072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.014408700297424,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.118663367130745,0,0,0,0,0,0,0.0215076560500439,-0.0249903062574474,0.175122174710905,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0658111052512831,0,0.0928646924823624,0,0,0,0,0,0,-0.0677156480107677,-0.03481834239244,0,0,0,0,-0.0160057387247874,0,0,0,0,0,0,0,0,0,0.0176022548776787,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.278640797576065,0,0,0,0,0,0,-0.0021348371302813,0,0,0.0750768111653758,0.076558825955456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106511155952846,0,0,0,0,-0.0303617461715714,0,0,0,0,0,0,0,0,0.111695188085089,0,-0.0286289153476695,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0886934087182926,0,0,0,0,0,0,0,0.0185843589076278,0,0,9.6164725683565e-05,0.0654081101848699,0.00695982019898633,0,0,0,0,0,0.0467497567479595,0.0223940231556147,0,0,0,0,0,0,0,0,0,0.000683260100437014,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0495513722442168,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.204604116299214,0,0,0,0.253868990890359,0,0,0.0599295368976748,0,0,0,0.0491022232500931,0,0,0,0.0100033899720229,0.0639239679114534,0,0,0,0,-3.46944695195361e-18,0,0,0.0255703619775728,0,0,0.11611183344022,0,0,0,0,0.0198868143901084,0,0.0556377773638962,0,0,0,0,0,0,0,0.00824184915411133,0.0182433194695926,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0175967484710707,0,0.0833096788800912,0,0,0,0,0,0,0,0.0183830397812513,0,0,0,0.0644463659139943,0,0,0,0,0,0.0502780130931481,0,0,0,0.0928447419961738,0,0.197729614739894,0,0,0.00754603119630584,0.0847025268031836,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391442156712058,0.0428003912583691,0,0,0,0,0,0
X600585.SH,0,0,0.448978269652347,0,0,0,0,0,0,0,0,0,0,0.110599769865305,0,0,0,0.100689948411482,0,0,0,0,0,0,0,-0.10498277584833,0,0,0,0,0,0,0.0230967714492549,0,0,0,0.199518714938891,0,0,0,0.0576536322175303,0,0,0,0,0,0,-0.106580312564226,0,0,0,-0.0160812345775915,0,0.09883369161803,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169834642208159,0,0,0,0,0,0,0,0,0,0,0,0,0.142200823141692,0,0,0.297396082584222,0,0,0,0,0,0,0.0466168503257176,0,0,0,0,0,0,0,0,0,0,0.0153010887744943,0.204216681605396,0,-0.0665548060720203,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190587882303227,0,0,0.0223521301545234,0.0222888811055911,0,0,0,0,0,0,0.207155525108111,0,0,0,0.0866233673492103,0.11290877772619,0.0614508587929069,0,0,0.00538646113499557,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0322862580259315,-0.0536498857396433,0.0466218657839252,0,0,0,0,0,0,0.21915325898859,0,-0.0376741811234767,0,0,0,0,0,0,0,0,0.280972381976939,0,0,0,0,0,0,0.0378634801626431,0,0,0.221806314574216,0.0878647567791798,-0.0616487495958214,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0827660777311823,0,0,0,0,0
