,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X002460.SZ,X600111.SH,X600795.SH,X600362.SH,X000301.SZ,X002466.SZ,X600489.SH,X600160.SH,X000708.SZ,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X000807.SZ,X600219.SH,X600426.SH,X000877.SZ,X000983.SZ,X000408.SZ,X600176.SH,X002128.SZ,X601699.SH,X000630.SZ,X600096.SH,X601168.SH,X600985.SH,X000933.SZ,X002353.SZ,X600157.SH,X600378.SH,X002271.SZ,X600995.SH,X600352.SH,X000831.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0904007417293075,0,0,0,0,0,0,0,0,0,0,0,0.0924824667863192,0,0,0,0.100319563369075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500423108158084,0,0,0,1.73472347597681e-18,0,0,0,0,-0.062900969593944,0,0,0,0,0,0,0,0,0,-0.0836340722217239,0,0
X601088.SH,0,0,0,0,0.45623433238765,0,0,0,0,0,0,0,0,0,0,0,-0.0953394385832026,0,0,0,0,0,0.00283234899870575,0,0,0,0,0,0,0,0,0,0,0,0,0.165257220017632,0,0,0,0,0,0,0.0212150322018182,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187236088227176,0,0
X600028.SH,0.383883797248786,0,0,0,0.281487764434306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161347788471582,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0428117235435626,0.00395862683166827,0,0,0,0,0.0527407920740856,0,0,0,0,0,0,0,0.0448839642223853,0,0,0.00824713650540575,0,0,0,-0.0447496245425727,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333586247174769,0,0,0,0.0242945511113853,0,0,0,0.213329114280985,0.0754804451378295,0,0,0,0,0,0,0.0730318743396133,0.0558540607303624,0,0.0673218068443041,0,0,0.16775059853236,0,0,0,0,0,0,0,0,0,0,0.116054739060063,0,0,0,0,0,0,0,-0.00909713594675641,0,0
X601898.SH,0.146691877986327,0.155513038362426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160674314571338,0.0559602549178816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011181800706918,0,0,0,0,0,0.0426201628471282,0,0,0,0,0,0,0,0,-0.0409444984258517,0,-0.0312850963354042,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0613762388932479,0,0,0,0,0,0.118706004413839,0,0,0.0197711417306088,0,0,0,3.46944695195361e-18,0.268966599463228,0,0,0,0,0,0,0,0,0,0,0.313718839023291,0,0,0,0.066577228174172,0,0.0499916950902545,0,0.301225480842006,-2.77555756156289e-17,0,0,0,0,0,0,0,0.0384487706749239,0,0,-0.0502050042525837,0,0
X600660.SH,0,0,0,0,0.023110360750968,0,0,0,0,0,0,0,0,0,0,0,0.0884925448455606,0,0,0.170685066934154,0,0.0208893701208147,0.266302976060514,0,0,-0.0119941200077216,0,0,0.268230540389107,0,-0.0927437050331813,-0.0585620606073094,0,0,0,-0.195740562737929,0,0,0,0,0,-0.257348715293801,0,0,0,-0.00716631424873823,0,0,0,0,-0.0345482683779951,-0.0317676697305673,-0.0225851396479878,0,0,0,-0.00606266503095539,0,0
X600019.SH,0.24835137092825,0,0,0,0,0,0,0,0,0.156247287498113,0,0,0,0,0,0,0,0,0,0.0759177915492585,0,0,0,0,0.206042133241041,0,0,0,0,0,0,0.0704466773335458,0,0,0,0,0.0258407586549224,0,0,0,0,0,0,0.0443507766653667,0,0,0,0,0.00123128855857101,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.206895429095999,0.140591595549412,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0645645889362892,0.0295858497232335,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.279373857301987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015373119085608,0,0,0,0,0,0,0,0,0,-0.0313324681464859,0,0
X601600.SH,0,0,0,0,0,0,0,0.256725072312493,0,0,0,0,0,0,-0.142090842185406,0,0,0,1.08297474939192,0,0,0,0,0,0,0,0,0,0.245359406881844,0.186663946271056,0,-0.322235873136945,0,0.121081357073446,0,0,0.032855566179886,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0556582294648181,0,-0.0340896861285886,0,0,0.62914549672244,0,0,0,0,0.0189510633844766,0,0,0,0,0,0,0,0,0.0151793583290453,0,0,0,0.0556959450448622,0,0,0,0,0,0,0,0,0,-0.137171042331142,0,0,0,0,0,0,0.0281368751326395,0,0,0,-0.00043861726584134,0,0
X600547.SH,0,0,0,0,0,0.0785484837764907,0,0,0,0,0,0,0,0,0,0.0603041653342322,0,0,0,0,0,0.363312334831732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211862091731369,0,0
X600011.SH,0,0,0,0,0,0,0,0.109552955296834,0,0.0538219553306531,0,0,0,0,0,-0.0144311646456984,0,0,0,0.0486721575609099,0,-0.0108871309815192,0,0,0,0.352017693462898,0.0117366775618387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652662219765225,0,0,0.055245572987867,0,0,0,0,-0.0325780135821903,0,0.0452259474897521,0,0,-0.0231436407491475,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.199810981884583,0,0,0.144456544787779,0.190266823446704,0.0485206135305669,0,0,0,0.0335347999137778,0,0.00382383371000919,0.101194149708645,0,0,0,0.0251158794734458,0,0,0,0,0,0.186641510673561,0,0,0,0,0,0,0,0,0,0,0,0.0203195121526748,0,0,0.0549931070445816,0,0,0,0.0367798828773952,0,0.0298135041021045,0,0.00145572037046204,0,0
X600010.SH,0.030350778965168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171964121700059,0,0,0,0.0395891352292488,0,0,0,0,0,0,0,0,0,0,0.116229509067607,0,0,0,0,0,0,0,0,0,0,0,0.2618931442583,0,0.112592066666807,0,0,0.0409031606147156,0,0,-0.0895183638116717,0,0,0,0,0.0698809279734661,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499845480597527,0,0,0,0,0,0,0.670217482055074,0,0,0.0489548473728597,0,0.075063612537403,0,0,-0.163158319191832,0,0.0795286533022172,0,0,0,0,-0.0161244272172857,0,0,0,0,0,0,0,-0.101646713908898,0.0117933733643094,0,0,0,0.066684336832197,0,0,0,0,0.119236373719825,0.0657798631666513,0,-0.0262630314997012,0,0
