,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600352.SH,X600795.SH,X600688.SH,X000723.SZ,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X600516.SH,X002271.SZ,X600489.SH,X000786.SZ,X000898.SZ,X600176.SH,X600299.SH,X002460.SZ,X002466.SZ,X000709.SZ,X601158.SH,X600426.SH,X000883.SZ,X600612.SH,X000629.SZ,X600219.SH,X002353.SZ,X600583.SH,X000630.SZ,X000027.SZ,X000553.SZ,X000825.SZ,X000401.SZ,X601699.SH,X600985.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138224197091199,0,0.049726724423859,0.0997525588201729,0,0,0,0,0,0,0,0,0,0,0.0986398268351135,0,0,0,0,0,0,0,0.0540464329161742,0,0.0155172858866277,0,0,0,0,0,0,0,0.0223219114356172,0,0,-0.00177559893461696,0,0,0,0,-0.0116852000378528,0,0
X600028.SH,0,0,0,0,0.0759579396357084,0,0,0,0,0,0,0,0,0.0606836621034533,0,0,0.0318534753682256,0,0,0.000603665089191237,-0.0318595763432787,0,0,0,0,0,0,0.0523027279615235,0,0,0.0584901790468623,0,0,0,0,0,0,0,0,0,0.0425943830709511,0,0,0,0,0,0,0,0,0,0,-0.0344134154619762,0.0335750541770804,0,0,0,0,0,0
X601088.SH,0,0,0,0.35269937594883,0.0244074777287123,0,0,0,0,0,0,0,0,0.0469226790501662,0,0,0.0591562113831013,0,0,0,-0.023140838231986,0,0,0,0,0.0443726984716803,-0.0123177854719977,0,0,0,0,0,0,0,0,-0.0682027873416572,0.250531293741189,0,0,0.0642173257984367,-0.0471030689723628,0,0,0,0,0,0,0,0,0,0,-0.00239820503243657,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0490174132578512,0,0,0,0,0.0394901287765929,0,0,0.0361864019197907,0,0.141692525587719,0,0,-0.0892289108466341,0,0.391328407453246,-0.0718206824805765,0,0,0.160526503808052,0,0,0,0,0,0,0,0,0,0.077922436356445,0,0,0.0185552201924756,0,0,0,0,0,0,0,0.032400926922715,0,0,0,0,-0.00468210052171931,0,0,0,0,0.029990152989572,0,0
X600309.SH,0,0,0,0,0,0,-0.0648325144322009,0,0,0,0,0,0,0.0615587007755773,0,0,0,0,0,0.0678820461774712,0,0,0,0,0.216345443867406,0,0,0,0.0253809315413488,0,0,0.0839178387269241,0,0,0,0,0.10743215005408,0,0,0,0,0,0.0937343385527671,0,0.0263049335825363,0,0,0,0.00598243928573667,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,4.33680868994202e-19,0,0.141238183121197,0,0,0,0.0826380288551093,0.010963925137606,0,0,0.0669286831658684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318813198479824,0,0,0,0,0,0,0,0,0,0,0,0.0902928734813056,0,0,0,0.0418268764986756,0,0,-0.028929037243658,0.0406982612613278,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0922292533984262,0,0,0,0,0,0,0,0,-0.283092004634437,0,0,0,0,0,0,0,0,-0.0601836227195774,0.123222765083907,0,0,0,0.603070028400726,0,0,0.00269950492672352,0,0,-0.0274603204661651,0,0,0,0,0.175771927696985,0,0,0,0,0,0,0,0,0,0,0,-0.388035914971897,0,-0.0539831926121291,0,0,0,0,0.106525233395802,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363103738845533,0,0,0,-0.12599814623489,0.156584591667551,0.541901231736286,0.024027171131626,0,0,0,0,0,0,0,0,0.083109952010897,0,0.0852316891579022,0,0,-0.0219581794357818,0.00586445153651041,0,0.188179835570404,0,0,0,0,0,0,0,-0.111008161328441,0,0.0415919735800313,0.0142104134926049,-0.0276137558485798,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,-0.0193589944323787,0,0,0.0179969533048414,0,0,0,0,0,0,0,0,0.113227459714218,0.105809020237274,0.0671778151855031,-0.0111799566653252,0,0,0.066296755555262,0,0,0,0,0,0,0.0086309483623443,0,0,0,0,0,0,0,0,0,0,0,0,0.0728689134117402,0.100515772735905,0,0,0.147251988057737,0,0,0,0.00986597459740601,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154725417797998,0,0,0.0218304373973292,0,0,0.0428231127417496,-0.0069383692756324,0,0,0.162203752248354,8.67361737988404e-19,0,0,0,0,0,0.00924833775800281,0.0314567397490914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304955339185659,0,0,0,0,0,0.0376032853454612,-0.028929713589937,0,0,0,0,0,0
