,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X601992.SH,X000898.SZ,X600176.SH,X600516.SH,X002466.SZ,X000709.SZ,X600111.SH,X600352.SH,X600299.SH,X002460.SZ,X600489.SH,X000629.SZ,X601158.SH,X600808.SH,X600801.SH,X000786.SZ,X600219.SH,X000825.SZ,X000883.SZ,X000553.SZ,X002271.SZ,X600583.SH,X002110.SZ,X002470.SZ,X600021.SH,X600612.SH,X000408.SZ,X000539.SZ,X000630.SZ,X600339.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.246280484188882,0,0,0,0,0,0,0,0,0,0,0,0.168635200124361,0,0,0,0.00163768929142933,0.028987522301166,0,0,0,0,0,0,0.0869547213222621,0,0,0,0,0,0,0,0,0,-0.0261112799443743,0,0,0,0,0,0,0,0,0.0198311074584435,0,0.0106130909855702,0,0.0965354884604061,0.0469757894950269,0,-0.0186973680524819,0.0177605511609948,0,0,0,-0.0326390767206864,0,0
X600028.SH,0,0,0,-0.136752421612878,0,0,0,0,0,0,0.293223073082114,0,0,0,-0.0426520061728966,0,0,0,0,0,0,0,0,0,0,0,0,-0.147985375627256,0.131451372273666,0,0,0,0,0,0,0,0,0,0,0.39443776970387,0,-0.00947727188907155,0,0,0,-0.0703777032601326,0,0,0.252372983037738,0,0,-0.0104085714840593,0.0720034774798171,0,-0.0601953905375237,0,-0.0767989083093099,-0.167676326645595,0
X601088.SH,0,0,0,0,0,-0.0947028829962686,0.0398688699723049,0,0,0,0,0,0.197871565554673,0,0,0,0,0,-0.0877607790809109,0,0,0.0844304028173254,0,0,0,0,0,0,0,0,0,0,0,0,0.0257565058473534,0,0,0,0,0,0.125687780083784,0.0426839315449835,0,0,-0.133493003357506,0,0,0,0,0,0,0.0161242111911391,0.0211884875535389,-0.135702124628462,0,0,0.107050989614651,0,0
X600585.SH,0,0,0.0131137274078258,0,0,0,0,0.113710325162299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042189808919812,0,0,0,0.0575764526150581,0,0.183836545290376,-0.122293402715326,0,0,0.44927762388649,0,0,0,0,0,0,-1.0842021724855e-19,0.0833760205714635,0,0,0,0.0826306935980121,-0.324264746450167,0,0,0,0,-8.67361737988404e-19,2.16840434497101e-19,0,0,0,0.0571371377021396,0,0
X600019.SH,0,0,0.0524461880923206,0,0,-0.0436686256515302,0.0937759761545149,0,-0.0701310534519996,0,0,0,0,0,0,0,0,0,0,0.0266406219133136,0.340576610908571,0.0322814596429166,0,0,0,0,0,0,0,0,0,0,0,-0.023673207388507,-1.73472347597681e-18,0,0,0,0,0,0,0.20649199922763,0,0.0346218106395745,0.0205258214632586,0,0,0,0.049544387254411,0,0,0.00218844369579898,0.0128064580986366,0,0,0,2.16840434497101e-19,0,0
X600011.SH,0,-0.0493012041390929,0,0,0,0,0,0,0,0,0.0541214965773152,0,0,0,0,0,0,0,0.567393398577852,-0.00850291654311559,0,0,-0.12991858195967,0,0,0,0.113601412605926,0,0,4.33680868994202e-19,0.0227147001771795,0,-0.0344431728451918,0,0,0,0,0,0,0.106323299944732,0,0,0.125794375446666,0,0.104589990716615,0,0,0,-0.0877819201707821,0,0,0.00775967016674427,6.44618570218593e-05,0,0,0,-0.00880943006281247,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565660647247182,0.0844396018642685,0,0,0,0,0.224667538730876,0.0836226911886551,0,0,0,0,0,0,0.160814046398534,0,0,0,0,0,0.0461686625102173,0,0,0,-0.00497884484519939,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950849208242241,0,0,0,0.0862413272841131,-0.192785845155613,0,0.228215412760961,0,0,0,0,0,0,0,0.0474986663069294,0,0.0691894359108948,0,0,0,0.165361616413161,0,0.0921890883692216,0,0,-0.0415019144680865,0,0,0,0,0,0,-0.00263803708838297,0.0231800697993816,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110156360149229,0,0,0,0,0,0.813691151106296,0.0510342145902149,0,0,0,0,0,0,0,0,0,0,0.0315615832483404,0,0.0552770149824441,0.0601790675440347,0,0.102485576825582,0,0,0,0,0,-0.0100752594615879,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0516678452620387,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175751046429743,0,0.111280893344776,0.0645272609614644,0,0,0,0,0.0361831320190471,0,0,0.0566297008297154,0,0,0,0,0,0,0,0,0.0271286536297385,0,0,0,0,0,0,0,0,0.126678487995972,0,0,-0.0107729217479032,0.022582610218294,0,0,0,0.0131863531729226,0,0
