,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X600188.SH,X601992.SH,X000709.SZ,X000898.SZ,X600299.SH,X601158.SH,X000792.SZ,X600660.SH,X600309.SH,X000539.SZ,X000883.SZ,X600583.SH,X002466.SZ,X600352.SH,X000027.SZ,X600160.SH,X600623.SH,X000630.SZ,X000629.SZ,X600578.SH,X600489.SH,X600547.SH,X002470.SZ,X600098.SH,X600022.SH,X000959.SZ,X600021.SH,X000060.SZ,X600176.SH,X600808.SH,X000825.SZ,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.584269325927053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050002451610373,0,0,0,0.0163141506297098,0,0.0482356665328244,0,0,0.020462271858536,0,0,0,0.0438861323485315,0,0.0139532264035035,0,0,0,0,0,0,0,0,0,0,0,0.0883971055794949,0,0,0,0,0,0.00816551791762049,0,0,0,0,0
X600028.SH,0.288082286105109,0,0,0,0,0,0.179038020928495,0,0,0,0,0,0,0,0,0,0,0.0772519707872277,0,0,0,0,0,0,0,0,0,0,0.0763564300160862,0,0,0,0.00691025478329397,0,0,0.0197022402955764,0,0,0,0,0,0,0,0.0343391684704758,0.0047431173470071,0,0,0,0,0,-0.00805972789205455,0.00965797239896902,0.054533430655635,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.198777398481093,0,0,0,0,0,0,0,0.00107529306382103,0.15498812607728,0,0,0,0,0,0,0,0.0495020540221509,0,0,0,0,0,0,0,0,0.0191520542048972,0,0.0581339633307005,0.0425567858272983,0,0,0,0,0,0,0,0,0,0,0,0.380475332721567,0,0,-0.00303607979134639,-0.0394200688393847,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0913960939757544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149424033094881,0.0821869328332912,0.0263931491031999,0,4.33680868994202e-19,0,0,0.159940925135507,0,0,0.0110133394189216,0,0,0.0161713404601809,0,0,0,0,0,0,0,0.0411778331290231,0,0,0.193385522494831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.176840196093277,0,0,0,0,0,0,0.0154541911525488,0.0210005055462654,0.293517041757495,0.0609212716878014,0,0,0,0,0,0,0,0,0,0,0,0.00847894283250367,0,0,0,0,0.0268747825880298,0.131873429917866,0,0,0,0,0,0,0.0245272351498252,0,0.129258681422589,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534216975824768,0.0755937906620413,0.370538232671385,0,0,0,0.044740237363045,0,0,0,0,0,0,0,0.0420965243805701,0,0.00253218442910973,-0.0452516780585408,0,0,0.0198048882895079,0,0,0.0724730153998931,0.064757948521306,0,0,0,0,0.262024657928654,0,0,0,-0.0159404875662366,0,0,0,0,0,0
X600585.SH,0,0,0.102009096663188,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0640371961463044,0,0.0891387887678328,0,0,0,0.00796367567461714,0,0,0,0,0,0.0240611944876252,0,0.0149567375293035,0.0242286372147031,0,0.0381860731862811,0.072409559969244,0,0,0,0,0,0,0.0312871397303319,0,0,0,0.0888134620363428,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.0718451232109017,0,0,0,0,0,0,0,0,0,0,0,0.0943054922524951,0,0,0.160650725313462,0,0,0,0.0140312201148561,0,0.0577404304379097,0,0,0,0,0,0,0,0.0550822901214855,0,0,0,0.0847329009579538,0,0,0,0.0119344584981469,0.026796319359196,0,0,0.0322836461588761,0,0,0,0.270396175651895,0,0,0.000522032135461433,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0547020814750651,0,0,0,0,0,0,0,0,0.142621932728424,0,0,0.239404050584821,0,0.0192871702088393,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0120357851625854,0,0,0,0,0.055435861184122,0.0462974259325127,0,0,0,0,0,0,0,0,0.0637482037713517,0,0,0.236665385447779,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.00232772805208613,0,0,0,0,0,0,0,0,0,0,0.0370457925619234,0,0.19105427108013,0,0,0,0,0,0,0,0,0,0,0,0,0.0532594317250506,0.00720327988584993,0.0484568395574322,0,0,0.0532244346157645,0,0,0,0.0575528402772568,0.166020942399977,0,0,0.101343793063103,0,0,0,0,0,0,0,-0.00263173303133386,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0812278909794603,0,0.129678289764156,0,0,0,0,0,0,0,0,0,0,0,0.24417125510244,-2.16840434497101e-19,0,0,0.0543834798738471,0,0,0,0,0,0.063281147439744,0,0,0,0,0,0.0677941912602425,0,0,0,0,0,0,0,0,0.0108792283760772,0,3.46944695195361e-18,0,0.00946205593177007,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147200992492321,0.238936316407079,0,0,0.0747944275918832,0,0,0,0.0826896067371174,0,0,0,0.152141097697274,0,0,0.0843297059007304,0,0.112805406397589,0.0343212252256692,0,0,-0.0804501720124409,0,0.0600025188060824,0.0409327401447508,0,0,0,0,0,0,0,0,0,0,0,-0.0277198883745077,-4.33680868994202e-19,0,0,0,0,0,0
X600027.SH,0,0,0,0.156006318172054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449702927850428,0.0947140109059182,0,0,0,0,0,0,0.0301043410375541,0,0,0,0.0187890127723222,0.0447554454830046,0,0,0,0.00696038998684529,0,0,0,0,0.0545628928868292,0,0,0.158026446643216,0,0,0,0.0532544538426212,0,0,-0.00714389737678508,0,0,0,0,0,0,0
X600886.SH,0,0,0.200566816184884,0,0,0,0,0,0,0,0,0,0,0,0,0.0328296904922881,0,0,0,0,0,0,0,0.0917918523143132,0,0,0,0,0,0,0.0398528248078578,0.0299184763924592,0,0,0,0.0399977331514051,0,0,0,0,0.0830190475717472,0,0,0.118601746047263,0,0,0,0,0,0,-0.0203690124426426,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.385106800315531,0,0,0,0,0,0,0,0,0.185272507761322,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.048522756118856,0,0,0,0.124367968293517,0,0,0,0,0,0.188310024307371,0,0,0,0,0,-0.0278868323662679,0.0205331495656752,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172322383254642,0,0,0,0,0,0,0.000300242253460774,0,0,0,0.0946088688533295,0,0.139744293195601,0,0,0,0.19957140535395,0,0.266870721345881,0,0.0812529686910998,0.0653238696887043,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.255425563242997,0,0,0,-0.0409824947261975,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.203118169335528,0,0,0,0,0,0.290594321809172,0,0,0,-0.00529487474513698,0,-0.0586834864128263,0,0,0,0,0,0,0,0,0,0.180505103543792,0.159074208242891,0,0,0,0,-0.0608885074115174,0.0374967398310152,0,0,0,-0.00703630100265904,0,0
X600188.SH,0,0,0,0,0,0,0,0.355933454999738,0,0,0,0,0,0,0,0,0,0,0.0239185287570193,0,0,0.000796203915801735,0,0.122321556930484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274095540521164,0,0.0826815315154148,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0322855281266674,0,0,0,0,0,0,0,0,0,0,0,0.176806445425839,0,0,0,0,0,0,0.120880854458022,0,0,0,0,0,0,0.0257998496625234,0,0,0,-0.0605869729194615,0,0,0,0.0803755159705833,0.107243522205195,0,0,0,0.132538399268242,0,0.272815923053476,0,0,0,0.0313580654038332,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.128613618039595,0,0,0.0518976072008438,0,0,0.0690737858471533,0,0,0,0,0,0,0,0,0.0213006984631912,0,0,0,0,0,0.035813080101408,0,0,0.0408420387281148,0,0.0351563610288531,-0.0406316385971382,0,0,0,0,0,0.540348874718936,0,0,0,0,0,0.0162310357425186,0,0,0.00559399840126587,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.325557301641734,0,0.0255451975103854,0,0,0,0,0,0,0,0.0171215063805106,0.0499607542573727,0,0,0.303151688472535,0,0,0,0.0248774958925038,0,0,0.0555712201435796,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0582449565381228,0,0,0.0323826967123342,0,0.0100736398505376,0,0,0,0,-0.0209161556334619,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756356258067959,0,0,0,0,0.0442561829096298,0,0.434319511942592,0,0,0,0.0018837069627111,-0.142860076001164,0.104284987564015,0.142958870740592,0,0.0233303970310691,0,0,0,0,0,0,0,0,0.0142741322069299,0.406325195190364,0,0,0,0,0,0.0136221034756304,0.0142960080890453,0,0,0,0,0,0
