,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X601600.SH,X600011.SH,X600886.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600010.SH,X600489.SH,X600111.SH,X002460.SZ,X601699.SH,X600027.SH,X600160.SH,X000983.SZ,X600426.SH,X002466.SZ,X000301.SZ,X600803.SH,X601991.SH,X000786.SZ,X000933.SZ,X000877.SZ,X600985.SH,X000630.SZ,X002128.SZ,X000807.SZ,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X600348.SH,X600612.SH,X600096.SH,X000883.SZ,X002271.SZ,X600295.SH,X000932.SZ,X002353.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.606229520495287,0,0,0,0,0.146785143641578,0.0692475544208081,0,0,0,-0.0264458598734004,0,-0.0579977765766731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478586265262984,0,0,0,0,0,-0.00699734778874734,0,0,0,0,0,0,0.016630987730602,0,-2.16840434497101e-19,0,0,0,0.0451838272908569,-0.0984789994732136,0.0203180891372789,0,0,0,0,0,0
X601088.SH,0.153370204721712,0,0,0,0.157953155937719,0.0206992261363177,0,0.0759496889364153,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.141790201863919,0,0.0117513575620744,0,0,0,0,0,0,0,0,0,0,0.0217856959011888,0,0,-0.061988395303988,0,0,0,0,0,0,0,-0.00445528365584387,0,0,0,0,0,0,0,0,0,0,0.0649528297867576,0,0
X600028.SH,0.305259509009377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301351138436186,-0.00117560573160084,0.0506451412793364,0,-0.158849306817512,0.0567118026811056,0,0,0,0,0,0,0,0,-0.0947322384082092,0,0,0,0,0,0,0,0,0.0664277352032097,0,0,0,0,0,0,0.0275937700931478,0,0,0,0,0.0291449698557735,-0.0113588363074555,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.165815006405407,0,0,0,0,0,0,0,0,0,0,0.0107301480511664,0,0.0381932179764586,0,0.00775347367041756,0,-0.00704761642385529,0,0,0,0,0,0,0,0,0.100459568506587,0,0.028378378464358,0,0,0,0,0.207949539048195,0,0.0403786288905708,0,0,-0.134114635411627,0,0,0.0703427676820432,0,0,-0.0843881368394473,0,0,-0.0365150174325811,-6.93889390390723e-18,0,0,0,0.0430800672079491,0,0
X600188.SH,-2.16840434497101e-19,0,0,0,0,0.0600257453371701,0,0,0,0,0,0.00441322040649883,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.229364740767059,0,-0.0234951481787195,0,0,-0.0177756194063083,-0.0480642891463932,0,0,-0.217597769168296,0.0388719084720811,0,0.303253055201644,0,0.00794204495843337,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191080060265046,0,0,0,0,0,0
X601898.SH,0,0.0904160208344656,0,0,0,0,0,0,0.191201774114029,0,0,0,0,0,0,0,0,0,0,0,-0.00805292438510985,0.0681771732198554,0,0,0,0,0,0,0,0,0,0,0,0.307668511017328,3.46944695195361e-18,0,0,0,0,0,0.069650214690302,0,0,0.311564007563582,0,0,0,0,0,0,0,0.141975619837994,-0.0536353850126778,0,0,0,-0.0126855349321368,0,0
X600019.SH,0,0,0,0.0915231188677737,0,0,0,0,0,0.0493303717367927,0,0,0.0769247977752878,0,0,0,0.0192153377314639,-0.0336966674973735,0,0,0,0,0,0,0,0,0,0,0.153274793654175,0,0.0170455982287713,0,0,0.014609953761548,0,0,0,0.0638030048000614,0,0,-0.0251889795775208,0.0804853473365049,0,0,0,0,0.104243488643167,0.27289332232041,0,0,0,-8.67361737988404e-19,0.0329309226006698,0,0,0,-0.0174091624509066,0,0
X601600.SH,0,0.146146500566779,0,0,0,0,0,0,0,0,0,-0.0485536795249422,0,0,0,0,0,0,0,0,0,0,0,0.074543129897426,0,0,0,0,0.293590076898934,0,0,0.165910856419042,0,0,0,0,0.184890095589506,0,0.13336956553229,0.149831064164868,0,0,0.219753661807108,0,0,0,0,0.0827581707218768,0,0,0,0,0,0.032463397048212,0,0,0.0102275680894926,0,0
X600011.SH,0,0,0,0,0,-0.0100511665877558,0,0,0,0,0,0,0.015619868314818,0.47322612092637,0,0,0,0,0,0,0,-0.0164958158020604,0.0754809819873067,0,0,0,0,0,0,0.244659078271527,-0.059053518893102,0,0,0,0,0.0752486841139325,0,0,0,0,0,-0.0985663351515561,0,0,0.0392579170786395,-0.0409341780401719,0,0,0,0,0,0,0,-0.017529049208221,0,0,0,0,0
X600886.SH,0,0,0,0,0.0676088671926018,0,0,0,0,0,0,-0.0227826466097914,0,0.313201445369424,0,0,0,0,0,0,0,0,0.0374170374631816,0,0,0,-0.0272807188169021,0,0,0,0,0,0,0,0.00902881015227033,0,0,0,0,0,0,0,0,0,0,-0.0628918846669105,0,0,0,0,-0.192245189095469,0,-0.00353950784056968,-0.00710226408371905,0,0,-0.0712786097994197,0,0
