,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X600886.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600688.SH,X600352.SH,X600188.SH,X600027.SH,X600111.SH,X600801.SH,X000723.SZ,X600489.SH,X601992.SH,X002271.SZ,X000898.SZ,X600176.SH,X600516.SH,X000786.SZ,X600612.SH,X600299.SH,X000709.SZ,X000629.SZ,X002460.SZ,X002466.SZ,X000883.SZ,X601158.SH,X600426.SH,X002353.SZ,X600219.SH,X600583.SH,X600315.SH,X000630.SZ,X600021.SH,X000553.SZ,X600985.SH,X000027.SZ,X601699.SH,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165883620488855,0.0687279340610441,0,0,-0.00822633682006309,0,0.0112352179944984,0,0,0,0,0,0,0,0,0.0537373328008992,0,0.054990094693721,0,0.041783970734927,0,0,0,0.0129960102839865,0,0.0266783625385439,0,0,0,0,0,0,0,0,0,-0.00533365779472557,0.00989849765927239,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,-0.0365255068331009,-0.0393852761853709,0,0,0,0,0,0,0,0,0.00295249151221062,0.244428524603785,0,0,-0.0287055775276958,0.0137024274696668,0,0,0,0,0,0,0.0488158518116458,0.0259858666683758,0.0822521921823246,0,0,0,0,0,0,0.037050624419393,0.0809974981046661,0,0,0,0,0,0,0,0,0,0,0,-0.0196631244480541,0.0115559639227577,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741042391113429,0.204866838266414,0,-0.0146912795173845,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.123387910616513,0,0.0545225228056022,0,0,0.159469134109885,0,0,-0.0801778733219948,0,0,0,0,0,0.0260391696804608,0,0,0,0,0,-0.00880838944413381,0.0152169753415543,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764524856033587,0,0,-0.0145575212708662,0.328777889810045,0,0,0,0.35913521040366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344500834298066,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.355767357815871,0,0,0,0,0,0,0,0,0.00919194140195758,0,0,0,0.114393572180183,0.00426536324628092,0,0,0.0665182196715691,0,0,0,0.0604930911187941,0,0,0,0,-0.0120525773653917,0,0,0,0,0,0,-0.079037344179198,0,0,0,0.362619509365291,0,0,0,0,0,0.0130483693309018,0.00911622966444618,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0634213928741838,0,0,0,0,0,0,0,0.0499603101839806,0.14308300337469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457954330230171,0.0153005374646914,0,0,0,0,-0.0461291847490184,0,0,0,0,0,0,0,0,0,0,0,-0.0126118942806842,0.011439743644093,0,0,0,0.104530437849267,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.106809455154136,0,0,-0.170347650398029,0,0,0,0,0,0,0.0706961171370102,-0.00431528435760717,-0.17366793442297,-1.73472347597681e-18,0.723699138628711,0,0,0,0.112742717222432,0,0,0,0,0,0,-0.128538780377699,0,0.0297449987948047,0,0,0,0,0,-0.226740836871412,0,-0.0800881960466104,0.0791820929447851,0,0,-0.14570676990911,0,0,-0.0558962678630613,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.221768692421428,0,0,0,0,0,0,0,0,0,0.549837707572169,-0.0561896872580654,0,-0.0591462006140126,-0.0168138967232713,0,-0.0519765212039094,0,0,-0.0646312124208593,0,0,0,0,0.0795344633800312,0,0,0,0,0,0,0,0,0,0,0,-0.0912208789542271,0,0,0,0,0.0798796241412288,-0.0284265108513186,0.019970528321284,0,0,0,0.0854844868138426,0,0
X600010.SH,0,0,0,0,0,0,-0.0240205117955938,0,0,-0.0417855966165609,0.491802037070117,0,0,0.147693381862099,0,0,0,0,0,0,0.0279680869031874,0,0.0206864606496789,0,0.0924819245830867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029389190618194,0,0,0,0,0,0,0.124737646897901,0,0,-6.93889390390723e-18,0,-0.00273893333135875,-0.020772281142006,0,0,0,0.108584238737107,0,0
X600886.SH,0,0,0,0.148391029033354,0,0,0.0355876046764296,0,0,0,0,0,0,0,0,0,0,0.0189300082773329,0,0,-0.0290096790356642,0,0.0776836693608796,0,0,0,0,0,-0.150028068742013,0.253937708359956,0,0,0,0,0,0.087142734328961,0,0,0,0,0,0,0.012269428592685,0,0,0.0772848500409921,0,0,0,0,0.00949781434887071,-0.00262369111769345,-0.0203966912856887,0.189179858076276,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.245056384867499,0,0,0,0,0,0.167170556766183,0,0,0.0143988566786577,0,0,-0.00375508921084107,0,0.00553701455996106,-0.0407235112736416,0,0,0,0,0,0,0,0.0967274628826339,0,0,0.0820433042680424,0,0,0,0.190720237146626,0,0,0,0,0,0,0,0,0,0,0,0,-0.00651664788334569,-0.0250003061516181,0,0,0,0.14814985501667,0,0
X601898.SH,0,0,0,0,0,0,-0.00732668850977254,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054511714253326,0,0.0258832844180307,0,0,0,0.0765692736750943,0,0,0.00282121134061112,0,0.276456513643314,6.93889390390723e-18,0,0,0,0,0.0347898395344927,0,0,0,0.0877635997264053,0,0,0.0168045111080193,0,0,0,0,0.0258915600668886,0.0164850910604637,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0208756292260006,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0236670266119902,0,-0.0515012193293502,0,-0.000608986978261778,0,0,0.0798866723091064,0,0,0,0,0,0,0,0,0.0690309044928961,0,0,0,0,0,0,0,0,0,0,0.100929815549044,0.0599960536642968,0,0,0,0,0.00463818216680247,0,0,0,0,0.00204842632511812,0,0
X601991.SH,0,0,0,0,0,0,0.00274287154920705,0,0,0,0,0,0,0,0,0,0.147490017378271,0,0,0,0,0,0.05561780165296,0,0.111260244819656,0,0,0,0,0,0,0,0,0.0154915826910349,0.0945239848693245,0,0,0,0,0,0,0,0,0,0,0,0,0.0775895399437757,0,0,0,0.00630843992026435,0.021040344394071,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.416463723893791,0,0.0299030499164185,0,0,0,0,0,0,0,0,0,0.0649305452708656,0.0986210420038597,0.104370039008491,0.0523528779042149,0,0,0,0,0,0,0.115469340916155,0,0,0,0,0,0,0,0.0400601507870902,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149115368117687,0.0225246554323951,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314848359182723,0.0348278317495253,0.0907117116140229,0,-0.024129927731286,0.0108416849565308,0.00103160033171852,0,0,0,0,0,0,0,0.0365275746836477,0.0404597424353524,0,0,0.123645648036205,0,0,0,0,-0.0382743806797691,0,0.00759797509831112,0,0,0.0083701453366342,0,0,0.015689072136029,0,0,0,-0.00472653063517622,-0.000564304885240274,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0914950791732731,0,0,0,0,0,0,0.355321330340711,0,-0.0105639156757264,0,0,0,0,0,0,0.139604863016367,0,0,0.0860446073660452,0,0,0,0.103202620955749,0,0,0,0,0,0,0,0,0,0.0274017034639852,0,0,0,0,0,0,0.0266073058145146,-0.00815120287152,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,-0.165121810221194,0,0,0,0,0,0,0,0,0,0,0,0,0.128080502181074,-0.109613835412742,0.364861252367872,0.469680397041026,0,0,0.474903204431161,0,0,0,-0.0383925286476448,0,0,0,0,0,0,0,0,0,0.00496250384444162,0,0,0.143320784183325,0,-0.172277637534291,0,0.403397123851624,0,-0.496667805600426,0,0,0.027148439994439,-0.0296085320211239,0,-0.225776854799192,0,0,0,0
X600188.SH,0,0,0.189754372862059,0,0,0,-0.112765285784894,0,0,0,0,0,0.0357039001341243,0,0.0997493537674988,0,0.134232033314405,0,0,0,0,0,0.0838893814811527,0,0,0,0,0,0.0809627340787174,0,0,0.000816634695670435,0,0,0,0,0,0,0.0979120355825671,0,0,0,0,0,0,0,0,0,0,0,0,-0.00471598041408205,0.0347368649182429,0,0.180029793618702,0,0,0,0
X600027.SH,0,0,0,0,0,0,1.73472347597681e-18,0.499939882440033,0,0,0,0,0,0,0,0,0,0.0745463869831985,0,0,0.0078531284271615,0,0.0310638625939917,0.115908000565118,0.00858887848304347,0,0,0.111020563780544,-0.0916971377242908,0,-0.0421401833445143,0.0448214222937333,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0171514836308783,-0.0352850895413135,0,0,0,0,0,0
X600111.SH,0,0,0,-0.254582662712493,0,0,0.103345677573574,0,1.22974747497172,0,0,0,-0.202134617074225,0,0.145361055483408,0,0,0,0,0,0,0,-0.337341959940119,0,0,0,0,0,0,0.438165574049501,0,0,0,0,0,0.201102719332201,0,0,0.434606796097844,0,0,0,0,0,0,0,0,-0.139507645996909,0,-0.0883413973400253,0.0573481621281437,-0.0129688286443104,0,0,0,0,0.147817907439812,0,0
