,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X600019.SH,X002460.SZ,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X600176.SH,X600426.SH,X600111.SH,X000301.SZ,X002466.SZ,X601600.SH,X600011.SH,X601898.SH,X600352.SH,X600010.SH,X600886.SH,X600219.SH,X002353.SZ,X600188.SH,X600803.SH,X600486.SH,X600489.SH,X600801.SH,X601168.SH,X601991.SH,X600688.SH,X600795.SH,X002080.SZ,X600299.SH,X000932.SZ,X600315.SH,X000723.SZ,X300037.SZ,X000830.SZ,X000630.SZ,X600027.SH,X000898.SZ,X600409.SH,X000807.SZ,X600399.SH,X600549.SH,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0854764558527594,0,0,0,0,0,0.0125500867848645,0,-0.0454418335825482,0,0.0857898050561798,0,0,0,0,0,-0.00224986297917405,0.00118085449263036,0,0,0,0,0,0,0.0821279710243696,0.000953418635737693,0,0,0,0,0.0157466222323903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00576729583627266,0,0,0,-0.00155186796289719,0,0
X600028.SH,0,0,0,0,0,0,0,0.110221813721894,-0.0449621243798816,0,0,-0.0245631015141293,0,0,0.0666230194933964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00633427162299699,0,0,0,0,0,0,0,0.0231555542156501,0,-0.000641842249850502,0,0,0.154361449336298,0.0357685372720133,0,0,0,0,0,0.0037343800369648,-0.0247467343186899,0,0,0,0.00382336244768158,0,0
X600309.SH,0,0,0,0,0,0,0,0.00402978412463916,0,0.103831152260537,0,0,0,0,0.130879433146999,0.0909790881962134,0,0,0,0,0,0,0,0,0,0.161042015895776,0,0,0.0546091748904391,0,0,0,0,0,0,0,0,0,0.075772052353341,0,0,0,0,0,0,0,0,0,0.161021787431109,0,0,0.000338022420444473,0.0202106784089321,0,0,0,0.0169690215710756,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0634210357315947,0,0,0,0,0,-0.0680088821733747,0,0,0,0,0,0.18064516981007,0,0,0,0,0,0.416835372701241,0,0,0,0,0.125429677934111,0,0,0,0,0,0,0,0,-0.051948145449937,0,0,0,0,0,0,-0.118418870220333,0,0,0,0.0287777078360006,0,0,0,0,-0.0347657114319544,0,0
X600585.SH,0,0,0,0,0,-0.0589174402574786,0,0,0,-0.0285700614641474,0,0.0310183602035594,-0.0500712229974171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764296658782878,0,0,0,0,0,0,0,0,-0.0423642552901761,0,0.0158207870939634,0,0,0.0605309605403812,0,-0.0161328491126326,0,0,0,0.00983672059595895,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.0304970303219585,0,0,0,0,0,0,0,0,0.253614990313225,-1.73472347597681e-18,0,0,0,0,-0.0304842951178753,0,0,0.0319126640155438,0,0,0,0,0,0,0,0,0,0,0,0,0.275476436822965,0.0412605651347993,0,0,0,0,0,0.299124526661393,0,0,0.167250667630634,0,0,-0.0720113641916637,-0.0133133380719983,0,0,0,0,0.0180960211948408,0,0
X002460.SZ,0,0,0,0,0,0,0,0.115630334241308,0.459396037148904,0,0,0,0,0.053231832631736,0,0,0.0121195690096307,0.170147691672676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402376204545895,0,0,0,0,0,0,0,0.216177498877752,0.155397059448635,0,0,0,-0.110446818326625,0.17307645505435,-0.177515486526635,0,0,0,-0.231954035275551,-0.043095384963174,0,0,0,0,0.0527949306544365,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.0863077499597554,0,0,-0.449095717950445,0,0,0.0660529171993041,0,0,0,0,0,-0.47646492721179,0,0,0,0.297047198850158,0,0,0.274451143600623,0,0,0,0,0,0,0,0,0,0,-0.0367606888331491,0,0,0,0,0,-0.218520932174599,0,0.133921116859591,0,0,0,0,0.019653569374427,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.111620236896186,0,0,0.273055084407316,0,0,0,0,0,0,0,0.00718976969587825,0,0,0,0,0,0,0.0593131804387161,0,0,0.0249970305051675,0.00412973900139465,-0.0638653460093092,0,0,0,0,0,0.129780319911699,0,0,0,0,0,0.0421729036199692,0,0,0,0,0,0.00773550415260502,0,0,0,-0.0306216722627812,0,0,0,0,0,0,0
X002271.SZ,0,0,0.040165587477927,0,0,0,0,0,0.210948481831532,0,0,0,0,0.0255941195059366,0,0,0,0,-0.0247257762084088,0,0,0.0286060928018005,0,0,0,0,0,0,0.119218761981039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217969055373837,-0.0728594614262921,0,0,0,0.0634125241834423,0,0
X600547.SH,0,0,0,0,0,0,0,-0.0182218423571215,0,0,0,0,0,0,0,0,0,0.0095859241031439,0,0,0,0,0,0,0,0,0,0,0,0.558157680094891,0,0,0,0,0,0,0,0,0,0,0,0.0699375415055281,0,0,0,0,0,0,0.0852227629241959,0,0,-0.0206201485826709,0.0108375492107029,0,0,0,0.0217134481748286,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.127585576288424,0,0,0,0,0,0,0.122699425157375,0,0,0,0,0,0,0,0,0.10072452210446,0,0,0,0,0,0,0.0773668751878702,0.117780462560751,0,0,0,0,0,0,0,0,0.295344023439633,0.724714021294931,0,0,0,0,0,0,0,0,-0.0101911913602982,0,0,0,0,0,0,0
X000786.SZ,0,0,0,-0.0341403133359544,0,0,-0.0280406501343774,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.0321939970706935,0.00492873752386615,-0.03332157324123,0,0,0,0,0,0,0,0,0,0.149419478594067,0.0255726375566791,0,0,0,0,0,0,0.0340964192494428,0,0,0,0,0,0,0,0,0,0,0,0.131022082885857,0,0,0,0.0359269564725152,-0.0465293706837979,0,0,0,-0.0227761150606787,0,0
X600176.SH,0,0,0.184632242809844,0,0,0,0.155583547621175,0.163048653166636,0.193326679481306,0,0,0,0.154094484696426,0,0,0,-0.137033637476592,0,0,0,0,0.153430554193592,0,0,0,0.159846368340315,0,0,0,0,0,0,0,0,0,0,0,0.03562527250731,0,0,0,0.143360088142814,0,0,0,0,0,-0.213226059607529,0,0,0,0,-0.013917153753218,0,0,0,0,0,0
X600426.SH,0,0,0.269327726264159,0,0,0,0,0,0,0,0,0,0,0.0474819592064933,0,0,-1.73472347597681e-18,-0.00954354021463524,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0681083155863937,0.240755914921749,0,0,0,0,0,0,0,0,0,0,0,0,0.2194668422678,0,0,0.0407039408034656,0.0205999010202394,-0.0130160360869998,0.160386821819158,0,0,0,0.00495961159333634,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0815399045588236,0,0,0.280236603150722,0,0,0,0,0,0,0,0.250404758222393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628744033867138,-0.0701174990591725,0,0,0,0,0.0862553084577083,-0.00608984513549024,0,0.517130603067761,0,0,-0.0120882058228114,0,0,0,0,-0.080072378280394,0,0
X000301.SZ,0,0,0,0,0,0,0.105271663534781,0,0,0,0,0,0.352406877575978,0,0,0.0495642429264544,0,0,0,0,0,0,0,0,0.0159832124184497,0.318308391742494,0,0.315792673345483,0,0,0,0,0,0,0,0,0,0,0,0,-0.141203159394666,0,0,0,-0.351681301816393,0.214080165336295,0,0.258791856636697,0,0,0,-0.0588984754993738,0,0,0,0,0.0035742078726104,0,0
X002466.SZ,0,0,0,0,0,-0.115841304590936,0.647852569884227,-0.0455537841021721,0,0,0,0,0,0,0,0.46141534280317,0,0,0,0,0,0,0,0,0,-0.208861143819693,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.227699340490889,0,0.0947553041045308,0,0,0,0,0,0,0,0,0.00989311590561739,0.036785252351188,0,0,0,0,-0.0233512590265488,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.130408831416,0,0,0,0,0,0.00958031179858662,0,0,0.166158118865829,0,0,0,0.0481595554810475,0,0,0,0,0,0,0.0102253115563948,0,0,0,0,0,0,0,0.0560991409532971,0,0,0.11066428415484,0,0,0,0.25656865750388,0,0.0318897877255395,0,0,-0.00965487404142399,-0.00374453886481355,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0143426076322677,0,0,0,0,0.0207170786894068,0,0,0,0.00298310442563172,0,0.0399520281296298,0,0,0,0,0,0,0,-0.0203072185148771,0.0623222648936033,0,0,0,0,0,0,0,0.0272013976876454,0,0,0.112726498229785,0,0,0,0,0,0,0,0,0,0,0,0,0.0209584817298514,0.0142286410735394,0,0,0,0,-0.0108200726225525,0,0
X601898.SH,0,0,0,0.342110146116601,0,0,0,0,0,0.0641912052499872,0,0.00131646703304151,0,0,0,-0.0877065114376042,0,0.0416575022458102,0,0,0,0,0,0,0.0191992519378404,0,0.36308278982606,0,0,0,0,0,0,0,0,0,0,0,-0.0710365062727241,0.124873273806925,0,0,0.0979224801959165,0,0,0,0,0,0,0,0,-0.000843616391945481,-0.00921981059675745,0,0,0,1.73472347597681e-18,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.272206023306727,0,0.0543443575515423,0,0,0,0,0,-0.134014180650356,0,0,0,0,0,0,0,0,0,0,0,0.152144503084243,0,0.0543621661179265,0,0,0,0.0502679905989718,0.223987410725875,0,0,0,0,0.114363707898554,0,0,0,0.128756843554993,0,0.0433926390342547,0,0,0,0,0.0218439043359715,0,0,0,0.00561115685401225,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.16656096232649,0,-0.0166262334065802,0,0.104036781435081,0,0,0,0,0,0,0,0,0,0,0.0233414997347733,0,0.178649397160218,0,0,0,0,0.0898575495143549,0,0,0,-0.0240134651435432,0,0.271595123400822,0,0,0,0,0,0,0,0.0599965959021582,-0.100113358194271,0,0.11469508306333,0,0,-0.00976178812857847,0.00458316790194761,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,-0.00477638363316971,0.0432478414383904,0,0,0,0,0,0.0289189661676245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226410417149203,0,0.23013052820725,0,0,0,0,0,0,0,-0.0152250877694436,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514900249844428,0.0816717809231247,-0.092228203047263,0,0,0,-0.0495145790227347,0,0
X600219.SH,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0484738543594555,0,0.116598833533457,0,0,0,-0.136221595790599,0,0,0,0,0,0,0,0,0,0,0,0,0.0748028110341109,0,0,0.365013317169588,0,0,0,0.0117646265383716,0,0,0.0514369376809893,0,0,0,0,0,0,0.0142085773832123,0.00307167514235541,0,0,0,0,-0.0169335498041001,0,0,0,0,0.0611599892164006,0,0
X002353.SZ,0,0,0,0,-0.0297531621497283,0,0,0.443508838525385,0,0,0,-0.082486688224056,0,0.16452616050266,0,0.0815420878801843,0.199061201077287,0.0109393520745529,0,0,0,0,0,0,-0.110291988543102,0,0,2.77555756156289e-17,0,0,0,-0.0436230358959129,0,0,0,0,0,0,0,0,0,-0.125376241001669,0,0,0,0.347990458582146,0,0,0,0,0,0,-0.0182453531052879,0,0,0,0,0,0
X600188.SH,0,0,0,0.428481840209886,0,0,0,0,0,0.0272534702891466,0,0,0,0,0,0.00787160737446636,0,0,0.250243418006586,0,0,0,0,0,0,0,0,0,-0.180890542685346,0,0,0,0,0.0636632805761876,0,0,0,0,0,0,0,0.152431783952314,0,0,0,0,0,0.095461940957431,0,0,0,-0.00427672171997991,0,0,0,0,-0.0332820892462884,0,0
X600803.SH,0,0,0.0968096762733374,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0164038451078265,0,0.0100224819267214,0.153699645056569,0,0,0,0,0,0,0,0,0,-0.101804778266978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108440509739765,0,0,0,0,0.158181005021047,-0.128673091457406,0.0659423347322355,0,0,0,-0.0121142438757117,0,0,0,0,-0.0373293650137359,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.169953359360894,0,0,0,0,0,0.0542679909127952,0,0,0.0276146096514677,0,0,0,0,0,0,0.123461407407074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982963555728366,0.074001557019655,0,0,0,0.0132983508496052,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.537744791586865,0,0,0,0,0,-0.0139474231712753,0,0.0596236947724424,0,0,0,0,0.00963172824425162,0,0,0,0,0,0,0,0,0,0,0,0.0437522001016338,0,0,0,0.016099627231861,0,0,0,0,0,0,0.141997543310703,0,0,0,0,0.00713477643380277,-2.16840434497101e-19,0,0,0,-0.000995881728237684,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037613044250271,0,0,0,0,1.73472347597681e-18,0,0,0,-0.11416275278527,-0.119975701288355,0,0,0,0,0,0.153158227632747,0,0,0,-0.0210987291786201,-1.73472347597681e-18,0.0762164415737276,0,0,0,0,0,0,0,-0.0518209527503429,0,0.0104918562799501,0.0124078639197589,0,0,0.00388978514695288,0,0,0,0,-0.00891179711752358,0,0
X601168.SH,0,0,0,0,0,0,0.24073878790326,0,0,0,0,0.27394124585212,0,0,0.227577954851105,-0.26835588626779,0,0,0,0,0,0,0,0,0.070927620479011,0,0,0,0.0478648626501002,0,0.144154638380595,0,0,0,0,-0.128588043409962,0,0,0.0980182146919199,0,0.00994281644933825,0,0.477648053806351,0,0,0,0,0,0.260715013545169,0,0.159816147656294,0,0,0,0,0,1.73472347597681e-18,0,0
X601991.SH,0,0,-0.0659699992473563,0,0,0,0,0,0.0144129671733339,0,0,0.140974408670059,-0.0182965757917319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265041275403879,-0.0496110336746511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619084512741564,0,0.0671258093009359,0,0,0,-0.0139453560749782,0,0,0,0,-0.00999003829059615,0,0
X600688.SH,0,0,0,0,0,-0.0105891291464899,0,0,0,0,0,0,0,0,0,0.0638309447040731,0.0576504205694514,-0.0750622246703977,0,0,0,0.0330371927302737,0,0,0,0,0.143837655416613,0,-0.189102927435926,0.103994816445368,0,0,0,0,0,0,0,0,0,0.0367547883907729,0,8.67361737988404e-19,0,0,0,0.0674885612640788,0,0.0619570768127237,0,0,0,0.0018826387079741,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.192077966429712,0,0,0,0,0,0,0,0.0566738435886918,0,0.0830218265709616,0,0.555917328527165,0,0,0,0,0,-0.0159652489943935,0,0,0,0,0,0,0,0,0,0,0,0,0.00755857830090609,0,-0.0298271622580413,0,0,0,0,0,0.0454458743638408,0,0,0,0,0.0448107932093459,-0.0644332605743707,0,0,0,-0.0219138755813664,0,0
X002080.SZ,0,0,0,0,0,0,0.113746818257912,0,0,0,0,0,0,0.0624694365789592,0,0,0,0.0371835462920584,0,0,0.284001804526743,0.147640621628944,0,0,0,-0.319789272755606,0,0,0,0,0,-0.0507646773712862,0.201448734826366,0,0,0,0,0,0,0,0.113958647716093,0,-3.46944695195361e-18,0,0.219965768627842,0,0,0,0.0924177290585001,0,0,0,-0.0476841521029683,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.00859654281485998,-0.110109994322795,0,-0.105391787077269,0,0,0.00700989593143677,0,0,0,0,0,0.107380514888494,0,0,0,0.105337097518412,0,0,0,0,0,0,-0.178497634576247,0,0,0,0,0,0,0,0,0,0,0,0.1036783219624,0,0,0,0,0,0,0,0.0682475619276196,0,0,0.0114601630822577,-0.0155272668649152,0,0,0,0.0468466086506696,0,0
X000932.SZ,0,0,0,0,0,0.40091157976612,0.0344356588983468,0,-0.0287020649810089,0,0,0,0,0,0,0,0,0.0065274602741846,0,0,0,0,0,0,0,0,0,-0.119676062367033,0.0374468798552997,0,0,0,0,0,0.191784283142189,0.0141014759565921,0,0,0,0,-0.0374052844231584,0.076989581764667,0,0,0,0,0,0,0,0,0,0.0153778757005917,8.67361737988404e-19,0,0,0,2.16840434497101e-19,0,0
X600315.SH,0,0,0.662405817886906,-0.0211250697587232,0,0,-0.283039423607806,0,0,0,0,0,0,-0.0135283636172907,0,0,0.00910782543965443,0,0,0,0,0,0,0,0,0,0,-0.363305908837556,0,0,0,0.323924940762988,0,0,0,0,0,0,0,0,0,-0.162361564214815,0,0,0,0,0.183593034596966,0,-0.0820220170072959,0,0,-0.00251199131430314,0,0,0,0,-0.00929402431253147,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161391251211964,0,0,0,0,0,0,2.16840434497101e-19,0,0.381202697504673,0,0,0,0,0.100117816068033,0,0,0,0,0,0,0,0,0.257535309778042,0,0,0,0,0,0,0,0.0787864909071714,0,0.271592341994704,0.00453518316602851,0,0,0,0,0.0152577127609075,0,0
X300037.SZ,0,0,0,0,-0.197042132882233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125375655085509,0,0,0,0,0,0,0,0.171793060754729,0,0,0.215627114510251,0,0.0829198916479526,0,0,0,0,0.040298964492769,0,0,0,0,-0.0464314026786172,0,0,0,0,0.00601316861832965,0,0
X000830.SZ,0,0,0,0,0,-0.0549065238783999,0,0,0.250469549861183,0,0,0.15671745417781,0,6.93889390390723e-18,0,0,0.242707862937182,0.071296407632752,0,0,0,0.44341305557236,0,0,0,0,0,0,-0.221517647167263,0,0,0,0,0,0,0,0,0,0,0,-0.0135770097210629,0,0,0,0,0,0,0,0,0,-0.00711112982112133,-0.104472710699724,0.129016589911046,0,0,0,0.0838924519088477,0,0
X000630.SZ,0,0,0,0,0,0,0,0,-0.0891316192722622,0,0,0.472907567927798,0,0,0,-0.052122026714079,-0.025323922757046,0,0.224598298009055,0,0,0,0,0,0,0,0,0,0,0,0,0.0389868860217133,0,0,0,0.0151297656322593,0,0,-0.0360067336906796,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0164023516520489,0,0,0,0.0684990559137932,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291458424351795,0,0,0,0,0,-0.0108316309412563,0.0323703139239257,0,0,0,0,0,0.261330099868097,0,0,0,0,0,0,0,0.00535023214868242,-0.050423155128315,0,0,0.0697669132383975,0,0,0.0259176011067813,0,0,0,0.0225947335467137,0,0,0,0,-0.0296040071923413,0,0
X000898.SZ,0,0,0.157433015610903,0,0,0.137090422915884,0,0,0,0,0,0,0,0,0,0,-0.0979973029413373,0,0.0312432013241477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924718155042773,0,0.228241670431533,0,0,0,0,0.0950500934124145,0,0,0,0,0.020746412299099,0.0322756215425871,0,0,0,-0.0052665639141085,0,0,0,0,0,0
X600409.SH,0,0,0,0,0,0,0,0,0.00837833480120835,0,0,0,0,0,0.245467418228144,0,0.14226944187203,0,0.0100674037410048,0,0,0,0,0,0.00556924439122194,0,0,0.293223962756632,0,0,0,0,0,0.0816580593074766,0,0,0,0.441590037829997,0,0,-0.0367955818252636,0,0,0,0,0,0,0,0,0,0,0.0063219639759124,0,0,0,0,0,0,0
