,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601991.SH,X601898.SH,X002466.SZ,X600188.SH,X600688.SH,X600660.SH,X600362.SH,X600795.SH,X002460.SZ,X300072.SZ,X600547.SH,X601992.SH,X600886.SH,X600516.SH,X600111.SH,X600176.SH,X000786.SZ,X000898.SZ,X600027.SH,X000709.SZ,X002271.SZ,X600352.SH,X600299.SH,X000792.SZ,X000553.SZ,X000825.SZ,X000408.SZ,X600489.SH,X601158.SH,X601699.SH,X600219.SH,X600549.SH,X000883.SZ,X600808.SH,X000630.SZ,X600583.SH,X600315.SH,X002470.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.350307815672928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265322855587619,0.1537316512934,0,0.0197317278101721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177660649825537,0,0,0,0,0,0,0,0.00202301546306114,0,0.136399567344961,0,0,0.0583551511638956,0,-0.0150147753292143,0.016893920819949,0,0,0,0,0,0
X600028.SH,0.489326402591171,0,0.125606756158831,0,0,0,0,0,0,0,0,0,0.202219939072997,0,0,0,0,-0.0432432640230109,0.0921463513768023,-0.0414889120989396,0,0,0,0,0.157938500838706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127855353772068,-0.184515769726987,0,0,0,-0.0104413965526545,0.00698834928475968,0,0,0,0,0,0
X601088.SH,0,0.0951729894195365,0,0.239749488728413,0,0,0,0.0372406729021775,0,0,0,1.73472347597681e-18,0,0.012551569934467,0,0,0,0,0,0,0,-0.0563463133294821,0,0,0,0,0,0,0,0,-0.163899187978929,0,0,0.0181828594808236,0,0,0,0.377505852507504,0,0,0,0,0,0,0,0,0,0,0.0154138853846489,-0.00878705474973853,0,0,0,0,0,0
X600019.SH,0,0,0.154774465835358,0,0.226075808430793,0,0,0,0,0,0,0.0496687604951946,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0800517317237163,-0.0367175794606857,0,0.149212315336382,0,0,0,0,0,0,0,0.0155720306739495,0,0,0,0.187524533885361,0,0,0,0,0,0,0,0,0,0,0.0191842135998304,-0.0450922872871549,0,0,0,0,0,0
X600585.SH,0,0,0.326021441753322,0.323734250723875,0,0,0,0,0,0,0,0.102565862208995,0,0,0,0,0,0,0,0.0971081390536746,0,0,0,0.148453183495758,0.00771694185783119,0,0,0,0,-0.0285103184700932,0.181908140087259,-0.250016117220714,0.0308101523002562,-0.0703675501264771,0,0,0,0.0976316600280932,0,0,0,0,0,0,0,0,0.0628181652151686,0,-0.0569462931387501,0.0633920098843007,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.135727873462809,0,0,0,0,0,0,0.0288706911556215,0,0,0,0,0.00687117445390249,0,0,0,0,0,0,0,0,-0.0856925290772835,0.402437790119294,0,0,0,0,0.0543947323938928,0.164011365759107,0,0,0,0,0.179695475075106,0,-1.73472347597681e-18,0,0,-0.0168497916297792,0,0,0,0,0,0.045993719059501,-0.0571221639162253,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601527456005457,0,0,0.00780886846271423,0,0,0,0.173419069557079,0,0,0,0.046416222399848,0,0,0,-8.67361737988404e-19,0,8.67361737988404e-19,0,0.180938356492145,0,0.0499114458041709,0,0.0393095985170138,0,0,0.0275326771850371,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.202981658680803,0,0,0,0,0,-0.33465315306757,0,0,0,-0.0753187079615375,-0.101617919203755,0,0,0,0,0,0.441978244989108,-0.117132462232209,0,0,0,0,-0.190651592218438,0,0,0,0,0,0,0,0,0,0,-0.468001368149108,-0.0322000552546421,0,0.178559683341404,-0.31826624563208,-0.392963122304268,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866067682914988,-3.46944695195361e-18,0,0.0379004199328665,0,0.0318687818428459,0.0381231873718632,0,0,0,0.140589267418062,0,0.0676820314454553,0,0,0.00482644302145257,0,0.054855880236478,0.131326626181841,0,0,0,0,0.0767020693139037,0,0,0,0,0,0,0.000582253564786685,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.0244757276232062,0,0,0,0.0318082461019923,0,0,0,0,0,0.0794347333692261,0,0,0.262810583709122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609182538271198,0,0,0,0,0,0,0,0.0199896371676071,0,0.163774838035233,0,0.100409262143195,0,0.0966794722364081,0,0.0446702378048902,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
