,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X002460.SZ,X600585.SH,X601898.SH,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600027.SH,X600426.SH,X600795.SH,X600362.SH,X002271.SZ,X601991.SH,X600803.SH,X600176.SH,X600489.SH,X000983.SZ,X601699.SH,X000807.SZ,X000786.SZ,X000539.SZ,X000629.SZ,X600160.SH,X300037.SZ,X002409.SZ,X000408.SZ,X600995.SH,X600219.SH,X002080.SZ,X000932.SZ,X600612.SH,X600378.SH,X600688.SH,X000723.SZ,X000630.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000877.SZ,0,0,0,-0.0267169595221762,-0.109793902823849,0,0,0.127649689389955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19613935293677,0,0,0.108087202746272,0.0486853223358088,0,0.282071464027553,-0.0826456228017886,0,0,0,0,0,0.430347060421486,0.206207862464473,0,0.0133053686557912,0,0,0,0,0,0,0,0,0,0,0,0,0.00944669728228023,0,0,0,0,0,0,0
X600027.SH,0.0528325206679333,0,0,0,0,0.378962531975434,0,0,0,0,-0.131496932736842,0,0,0,0,0,0,0,0,0,0,0,0.241518718626334,0,0,0,0,0,0,0,0,0,0,0,0.524890182410044,0,-0.0762995434932201,-0.0479104667116647,0,0,0,0,0,0,-0.0243646119173189,0,0,0,0,0,0.0654988794229302,0,0.0630865471007476,0,0,0,0,0,0
X600426.SH,0,0,0,0.531110274745064,0.194358752727918,0,0.128427334186514,0,0,0,0,0,0,0,-0.109824041958643,0,0,0,0,0,-0.193890636671867,0.112765206863266,0,0,0,0,0,0,0,0.062512832620318,0,0.125570153879185,0,0.334453918251053,0.102400930184552,0,0,0,0,0,0,0,0.0854506785438226,0,0.0311561721005925,0,0,0,0,0,0.0712240608209734,-0.0374094578810611,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0874134563217932,0.256581708621069,0,0,0,0,0,0,0,0,0,0,0,0,0.124401734865755,0,0,0,0,0,0,0,0.2970366796733,0.0275522233483203,0,-0.00511524784733493,0,0,0,0,0,0,0.099906105627139,0,-0.128293069232572,-0.0527152230195585,0.0541563643447805,0,0,0,-0.13154233429729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0789243480081681,0,0,0,0,0.0632554728592281,0,0.105676920613243,0,0,0.061530053973435,0,0,0,0,0,0,0,0,0,0,-0.0191219938691109,0,0.0689610178453543,0,0,0.0798638750156112,0,-0.0419503257600187,0,0,0,0.0246038447103794,0,0,0,0,0,0.0409020585836989,0,0,0,0.29105255815075,0,0,0.0153305836603339,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.327493160739898,0,0,0,0,0.0495170221108337,0,0.266683303297045,0,0,0,0,0,-0.102930852561555,0,0,0,0,0,0.137992708497476,0,0,0,0.122212426436502,0,0,0,0.0258406434452524,0.241106085225086,0,0.456653553339744,0,0,0,0.150738684643951,0.0447637747374028,-0.269672514470971,0,0,0,0,0,-0.196264604784282,0,0,0,0,0,0,0.156597592020553,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826605843846167,0,0,0,0,0,0,0.0214371505784446,0,0.516035454088096,0,0,0,0.00616506501106604,0,0.0583122016568889,0,0,0,0,0.152885023117195,-0.276197170294498,0,0,0,0,0,0,0,-0.0356855476493132,-0.0242629569331443,0,0,0.112855436867363,0,0.00459465609296166,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254727641127904,0,0.0303284970014019,0,0,0,0,0,0,0,0,0,0,0.14150915447221,0,0,0,0,0.26524128165664,0,0.137486619834175,-0.105739877720649,0,0,0,0,0,0.00186439579675228,-0.0804140568083655,0,0,0,0,0,0.106361211057262,-0.00693161945318335,-0.0960072464571162,-0.243264825618441,0,0,0,0,0
X600176.SH,0,0,0,0.0497234963133141,0,0,0,0,0,0,0,0,0,0,0.142620592994517,0,0,0,0,0,0,-0.0247482237039426,0.0117070408422728,0,0,-0.0824103329561862,0,0,0,0.0838657025008344,0,0,0.0943864217145061,0,0,-0.00290827102158149,0.316565052625853,0,0,0,0,0,0.0972551443066491,0,0.193840058400068,0,0,0,0,0,0,0,-0.112662426819277,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.692453470178685,0,0.0149569265870476,0,0,0,0.125842563284467,0,0.0824507298830696,0,0,0,0,0,0.11969866177996,0,0.0267739736657125,0,0,-3.46944695195361e-18,0.0195362006355859,0,0,-8.67361737988404e-19,0,0,0,0.0399733077585739,0,0,-8.67361737988404e-19,0,0,0.0344437331973427,0,0,0,0,0.0902364305506821,0.0305407494699922,0,0.024741216481187,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0895125282089762,0,0,0,0,0,0,0.16022284232397,0,0,0,0,0.152083064765314,0,0,0,0,-0.165799353830894,0,0,0,0,0,-0.0931143719182161,0,0,0,0,0,0.124481463637251,0.116282243479901,0,0,-0.0512834331424881,0.12366243767886,0,0,0,0,0,0.0732250297755848,0,0,0,0,0,0,-0.00292693144731043,0.0574525607622445,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.288146594345912,0,0,0,0,0,0.0147683330804613,0,0,0,0,0,0,0,0,0,0,0,0.185091664011521,0,0,0.0207169392004154,0,0,0,-0.13522439270068,0,0,0.0700414865911278,0,-0.0765590909029686,0,0.0444123330946388,0,0,0,0,0,0,0,-0.163084678801257,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000807.SZ,0.135380159259753,0,0,0,0.0012624984643156,-0.14130007389993,0,0,0,0,0.0330067208874004,0,0,0.494860824434443,0,0,0,0,0,0,0,0,0.0377590922607753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465370449484874,-0.0346254728103236,0,-0.0140696973446299,0.0155738988734483,0.133963417107316,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0679847722359561,0,0,0,0,0.0283132744531852,0,-0.0605683725581012,0,0,0,0,0,0,0,0.058003435376013,0,0,0.049342204941053,0,0,0.238788762247405,0,0,0,0,0,0,0,0,0,0,0,0,-0.14354922624969,0,0.105345291450865,0,0,0,0,0,0,0,0,0,0.137302571890689,0,-0.000653522003633119,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.000255077064246326,0,0,0.00835422516503648,0,0,0,0,0,0,0,0,0,0,0.557433109245806,0,0,0,0,0.247739855156911,0.0618450353041007,0,-0.242397343546775,0,0,0.074269064653145,0.108960155621623,0,0,0,0,0,0,0,0,0,0,-0.000959697983211234,0,0,0.00815203535536699,0,0,0,-0.0126427908888522,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0946440473821703,0,0,0.21835085921957,0,0,0.0805364359627953,0,0,0.148403225194178,0,0,0,0.472015891923316,0,0,0,0,0.122302976438434,0,-0.25683377122124,0,-0.0363628883203367,0,0,0,0,-0.0048179743217367,0,0.0197280965910558,0.130668893259918,-0.0477993633823604,0,0,0,0,0,0,0.0875223896643368,0,0,0,0,0,0.017220361237381,-0.195322234722012,0,0,0,0,0,0
X600160.SH,-0.0655390043141623,0,0,0.260194826796418,0.0176713973623677,0,0,0,0,0,0,-0.172242166846551,0.231487591088608,0,0.183033767335309,0,0,0,0,0,0,0,0,0,0,0,0.0979044261856676,0.281314080801347,0,0,0,0.00290556961673584,0,0,6.93889390390723e-18,0,0,0,-0.0324288395979977,0,-0.122718862204303,0,0.55409564489837,0,0,0,0,0,0,0,0,0,0.170560718287885,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0868494704912576,0,0.118674374004833,0,0,0,0,0,0,0,-0.00953329971707132,0,0,0,0.255285986094791,0,0,0,0,0,0,0,0,0,0,0.361020323688369,0,0,0,0,0,0,0,0,0.211466108687208,0,0,0,0,-0.445202279452098,0.169396590729438,-0.27689126832744,0,0,0,0,0,0
X002409.SZ,0,0,0,0.154553922562126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110863256961149,0,0,0.0379268437968622,0,0,0,0.0706943937386809,0,0.0654272612489004,0,0,-0.103600085962882,0,0,0,0.583846074219687,0.0709153310137341,0,0,0,0,-0.307766136289117,0,-0.0138808657994676,0.0872379123468039,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.509549879876648,0,0,0,0.0210116581276575,0.231632811697684,0.0581677432745245,0,0,0,0,0,0,0.153018293624519,0,0,0,0,0.043325921052894,0,0,0,0,0,0,0,0,0,0.105985020562316,0,0,0,0,0.00529202422483564,0,0,0,0.0155387971586995,0,0,0.0428925183496634,0,0,0,-0.00699552225533751,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0.0305423072453091,0.0123953625150996,0,2.16840434497101e-19,0,0,0,0,0.252910916318793,0,0,0,0,0,0,0.139265018018782,0.378150703694887,0,0,0,0,-0.150075618165352,0,-0.460577704038867,0,0,0,0,0,0,0.469647846087916,0.351508622969299,0,0,0.0751526432533756,0,0,0,0,0,0.0950448500444037,0,0,0,0,0,0,-0.0100183141581281,-0.0569133767999126,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.119469681156646,0,0,0,0,0,0.116887399020018,0,0,0,0,0,0,0,-0.0186258980375731,0,0,0,0,0,0,0,0,0,0,0,0,-0.00721035866586679,0,0,0,0.0187290304416887,0,0.00569201006204998,0,0.106410510542551,0.160110295689436,0,0,0,0,0.0653483427755403,0,0.0874807560702274,-0.0127654744098051,0,0,0,0,0,0,0
X002080.SZ,-0.163790007477102,0,0,0,-0.0399745321815529,0,0,0,0,0,0.247284141746773,0,0,0,0,0,0,0,0.934412040950125,0.0966381310554684,0,0,0.203230673232785,0,0,0,0,0,0.453907201609634,0,0,0,0,-0.377877437856,0,0,0,0,0,0.167744856069434,0.0232812704431232,0,0,0,0,0,0,0,0,0,0,0.0914563300980383,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0.0217483915316666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704314584908566,0,0,0,0,0,0,0,-0.119499298766999,0,0,0.124459419587287,0.012941386049664,0,-0.0132178584053967,0.00490628775067239,0,0.0903844161071919,0,0,0.193481562407693,0,0,-0.137338732549942,0.0667074537651992,0,0,0,0,0,0.0448089478060617,-0.0390504400909067,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.179144189891187,0,0,0,0.0217538133277234,0.059889331696266,0,0.415650993876057,0,-0.466968295909542,0,0.171048401712628,0,0.0500205365845955,0,0,-0.169914876051476,-0.285348547725126,0,0,-0.174142015151978,0,0,0,0,0.104913970444717,0.351764459175776,-0.0601908346882823,0,-0.0194817632140773,0,0,0,0,0,0,0,0,0,0,0.0919830282377647,-0.121087605466009,0,0,0,0,0,0
X600378.SH,-0.0476218368640974,0,0,0,0,-0.038449401203022,0,0,0,0,0,-0.0333047475057369,0,0,0,0,0,0,0,0.450609121152929,0,0.277177107433667,0,0,0,0,0,0,0,0,0,-0.11216270184148,0,0.0191772672921496,0.0326973065507054,0,0,0.267228565455696,0,0,0,0,0,0.148149714106506,-0.066313551156915,0,0,0,0,0,0,0,-0.0949997171324418,0,0,0,0,0,0
X600688.SH,2.16840434497101e-19,0.18465751280109,0,0,0,0,0.0503780383311546,0,0,0,-0.00695001304503431,0,0,0.0294097851114176,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02389060081816,0.077056420083312,0,-0.0268701646073227,0,0,0,0,0.00426286800723263,0,0,0,0,0.0310643628710311,0,0.00188311365824049,0,0,0,0,0,0,0,0,0.0164565205021883,0,0,0,0,0,0,0
X000723.SZ,0.224952712031195,0,0,0,0,-8.67361737988404e-19,0,0,0,0.857280401439398,0,0,0,0,0,0,0,0,0,0,0.285076532517983,0,0,0,0,0.244890234006516,0.101507406261265,0,0,0,-0.388471130034105,0,0,0,0,0,0,0.166024076519856,-0.200434504667191,0.138697625373721,0,0,0,0,0,0,0,0,0,0,0,-0.0515968619689747,0,0,0,0,0,0,0
X000630.SZ,0.0491076599401059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453137889812732,0,0,-0.00950380796051988,0,0.0419900381290636,0,0.0939530667184094,0.154731817969268,0,-0.033302045786065,0,0,-0.00921518552937495,0.0326455977042566,0.0222436804088699,0.056185454837355,0,0,0,-0.00736844330675063,0,0,0,0,0,0,0.0444045782592195,-0.0427948397380181,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.00136294949554767,0,0,0,0,0,0,0,0,-0.0970467192921728,0,0,0,0,0.147826710265342,0,0,0.0459747137825871,-0.0243365786863822,0,0,1.73472347597681e-18,0.13595690016304,-0.0558104308334343,0,0.0959346413871427,0,0.0346357847469985,0,0,0.0841669617450433,0,-0.0092517386293358,0,0,0,0,0,0,0,0,0,0,0.00816384267427331,0,0,0,-0.0491571041906354,0.0364841426257288,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.164275727479126,0,0.201445149703305,0,0,0,0,0,0.16464913675268,0,0,0,0,0,-0.0398885109633902,0,0,-0.0754227978683805,0,0,0,0,0.3651900962176,0,0,0,0,0,0.0637155533762751,-0.0175174618700503,0,-0.283235761536027,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814083600701733,0,0,0,0,0,0
Slope,0,0,-0.407354996883215,0,0,0,0,0,0,0,-0.0883991424878737,0,0,0,-0.0697438970570332,0,0,0,0,0,-0.0293574997230093,0,0.7018934965519,0,0,0,-0.06245887388046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,1.60119922250356,0,0,0,0,0,0
TED,0,0,0,0,0,-0.138988370683748,0,0,0,0,0.402876540194474,-0.169495333221233,0,0,0,0,0,0,0,0.0193448278965935,0,0,0,0,0,0.226724186561147,0,-0.551072051375373,0,0,0,0,0.279958932477457,0,0,0,0,0,0,0,0,0,0,0,0,-1.06236522814038,0,0,0,0,-0.256213390641557,0.341624424372761,0,0,0,0,0,0,0
RealEstate_excess,0.0616359203217974,0,0,0.0475632368407595,0,0,0,-0.0295354929576658,0,0,0,0,0,0,0.101330126634726,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520056890764025,-0.121121686142109,0.0283846250799512,0,0.0645165485326525,0,0.0105332633893221,-0.0283362012735997,0,0,0,0,0.102155570109898,0,0,0,0,0,0,0.0679452874051071,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0422614313499323,0,0,0.0850695336241843,0,0,0,0,0,0,0,-0.102226364493116,0,0.0934126789728884,0,0,0,0,0.00384052388623908,0,0,0.0813329795681176,0,0,0,0,0,0,0.0520886079473855,-0.0687596107654022,0,0,0,0.00694253328726233,0,0,0,-0.0788539289832874,0,0,0.0511238003734752,0,0,-0.0889906281449713,0,0,0,0,0
MKvol,-0.00288933610273163,0,0,0,0,0,0,0,0,-0.000317425462864752,-0.00116463681548367,0,0,0,0,0,0,0,0,0,0,0,0.00282198309146144,0,0,0,0,-0.000950057293487767,0,0,0,0,0,0,0,0.00141721316128123,-9.71184510954823e-05,0,0,0,0,0,0,0,-0.0024154268451602,0,0,0,0,0,-0.00791494665781222,0.00262033689455624,-0.00266650728485161,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000801094320332937,0,0,0,0,0,0,0,0,0,0,0,0,0.00144545083881445,0,0,0,-0.0054856457765584,0.00242988316849686,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256662189924702,0,0,0,1.35525271560688e-20,0,0,0.00300990580917493,0,0,0,0,0,-0.000894174832713516,0,0,0,0,0,0,0.0138720286773311,-0.0118418650894806,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.000504156567240354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242638474479902,0,0,0,0,0,0
