,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600362.SH,X600547.SH,X600795.SH,X300072.SZ,X600309.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600660.SH,X601992.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X600339.SH,X600299.SH,X000709.SZ,X000959.SZ,X601158.SH,X000630.SZ,X600583.SH,X000792.SZ,X002466.SZ,X600098.SH,X600219.SH,X600352.SH,X000408.SZ,X000883.SZ,X000825.SZ,X000539.SZ,X000723.SZ,X002092.SZ,X601699.SH,X000027.SZ,X000983.SZ,X600021.SH,X000937.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.327073952544857,0,0.0789229911138748,0,0,0,0,0.0344485832335561,0,0,0,0,0,0,0,0,0,0,0.0130006139077827,0.151196380452019,0.108083620806597,0,0.0271737476408135,0.0156028117906425,0,0,0,0.0455377161515204,0,0,0,0,0,0.0195380441005831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835710149087146,-0.00917269098432559,0,0,0,0,0,0
X600028.SH,0.741104029420645,0,0,0,0,0.19048031759093,0,0,0,0,0.0133770957592562,0.0502205965914688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031788347951306,0,0,0,0,0,0,0.00464093771656105,0,0,-0.0499847252964756,0.0446434330899431,-0.0225828192521451,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0660400813064908,0.414635405807097,0,0,-0.0133290688577948,0.0343874805742886,0,0,0,0,0,0,0,0,-0.172621357653351,0,0,0.0429658174144256,0,0,0,0,0,0,0,0,0,0,0,-0.0434676228217852,0,0,0,0.0456538182953613,0,0,0,0,0,0,0.0378217654906521,0.057775495660242,0,0.0250150227723469,-0.0349078747628708,0.0197573154132445,0,0,0,0,0,0
X600019.SH,0,0,0.265596047824141,0,0,0,0,0,0,-0.00387970849034133,0,-0.119773185590603,0,-0.0535696102017519,0,-0.022540112129293,0,0,0,0,0,0,0,0.155855742902762,0,-0.0283338434794941,0,0,0,0,0,0,0,0,0,0,-0.0351558907368929,0,0,0,0,0,0,0,0,0,0.116206059910625,0,0,0,-0.00812030324467632,0.0103141194572476,0,0,0,-0.530721696073851,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.110811410643733,0.239873975758048,-0.0309458768754597,0,0,0,0,0.250259308648165,0,0,0,0,-0.101545586753384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335073960968775,0.0823615115212105,0,0,0,0.0561794673107564,0,0,0.0244936925263721,-0.0192356195344173,0.0156895669841785,0.130340080594269,0,0,0,0,0
X600585.SH,0,0.234733209432932,0,0.0687306182801416,0,0,0,0,0,0,0,0,0,0,0.0372361097253046,0,0,0,0,0.0715634716722345,0,0,0,0.162678204621681,0,0,0,0,0,0,0,0,0.124439288842302,0,0,0,0,-0.268740791923143,0,0,0,-0.0335190802215303,0,0.047376982155216,0,0,0.0089917854578167,0,-0.135117722933088,-0.241501677297018,-0.0190375754066861,0.0215899220768418,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0516869857243501,0,0.0776843252905,0,0,0,0.0433661996878516,0,0,0,0,0,0.100538403020808,0,0,0.141314372792443,0,0,0,0,0.0108713980435425,0,0,0,0,0,0.101126340474724,0,0,0,0,0,0,-0.00815106882636619,0,0,0.125917554161192,0,0,0,0,0,-0.0284659180744763,0.0107180528902268,0,0,0,0,0,0
X601898.SH,0,0,0.197722737661356,0,0,0,0,0,0,0,0.0693032164625454,0,0,-0.00837635368673425,0,0.105764797526176,0,0,0,0,0,0,0,0.044637718898945,0,0,0,0.203547609093195,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577655293510964,0,0,0,0.0579275931728454,0.0383462572522122,0.0700703135024489,0,-0.0313104210710409,-0.0250771504260168,0.00709389692784165,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0798654735211316,0.042598212818105,0.0555768103874226,0.0838361865979698,0,0,0,0,0,0.0205759170470427,0,0,0,0,0,-0.149925018403798,0.217006617008974,0,0,0,0.215233342489696,0,0,0,0,0.198961646246251,0,0,0,0,0,0,0,0,0.0320648261311908,0,0,0,0.218882574730428,-0.09204301301865,-0.0091831572336457,0.016223757042412,0,0,0,0,0,0
X600688.SH,0,0.307453136537558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143443358826143,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.159278923733093,0,0.0906771379113474,0,0,0,0,0,0,0,0,0,0,0.109214095763089,0,0.0909928191785203,0,0.0495690274512658,0,0.0489938282864674,0,0.00241634908809335,0,0,0,0,0,0,0
X600362.SH,0,0,0,-0.128774817573975,0,0,0,0,0.208414045834789,0,0,0,0,0.108656632414346,0,0,0,0,0,0,0,0,0,0,0,-0.100965856518404,0,0,0,0,0.55526949312939,0,0,0,0,0.0844961267207611,0,0,0,0,0,0,0,0,0,0,-0.109635925549549,0.123809654857665,0,0,-0.00397105541922717,0.0141536924522418,0.0778737116565945,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04235959764616,0,0,0,-0.00697928925781894,0,0,0,0,0,0,0.754922900906339,0,0,0,0,0,0.0256465883991533,0,0,0,0.0783401822340121,0,0,0,0,0,0,0,0.114954034178882,0,0,-0.113753589498719,0.0178071135804757,0,0,-0.0477535992132288,-0.0452904828903803,0.0232087376041908,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.279082703011058,0,0,0,0.0343615726664828,0,0.0371157973514763,0,0,0.107975104278926,0,0,0,-0.065067673250363,0,0,0.116823210411402,0,0,0,0.0307024674837976,0,0,-0.0312835226155632,0.0183413294782365,0,0,0,0,0,0.0262977202532934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308979684243646,0.00435762688789065,0,0,0,0,0,0
X300072.SZ,0,-0.0429538684775048,0,0,0,0,0,0,0,0,0.103992192521983,-0.00457841052017686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906504180973468,0,0,0,0.15939509480455,0,0,0.138663437743145,0,0.00178910901825186,0,0,0,0,-0.0100608365732218,0,0.0717920202074141,0,0,0,-6.93889390390723e-18,0,0,0,0.0608643434796404,0,0.0191852249306967,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.158984641911009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205893860185201,0,0.0459075336419068,0,0,0,0,0,0,0,0,-0.144334329528873,0,0,0.162214240846397,0,0,0,0,-0.0564803063069804,0,0,0.0120951742727168,-0.0147330018935176,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.476055740125777,-0.0198287144010343,0,0,0.138018154737126,0,0,-0.13550225256519,0,0,0.19156950138749,0,0,0,0,0,0.155868343645354,0,0,0,0,0,0,0,0,0,0.211799719481893,0,0,0,0,0,0,0,0,0,0,0,0,-0.185091098819834,0,0,0,0,0.00756231381842701,0,0,0,0,0,0
