,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X600795.SH,X000792.SZ,X002466.SZ,X601699.SH,X000708.SZ,X002460.SZ,X000301.SZ,X600010.SH,X600362.SH,X600027.SH,X600111.SH,X000983.SZ,X000877.SZ,X600803.SH,X600426.SH,X600489.SH,X601991.SH,X000786.SZ,X600160.SH,X600985.SH,X002271.SZ,X000408.SZ,X000630.SZ,X000932.SZ,X000933.SZ,X000807.SZ,X600176.SH,X600348.SH,X601168.SH,X600219.SH,X002128.SZ,X600612.SH,X000027.SZ,X600157.SH,X600096.SH,X600688.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,-0.013625775053673,0,0,0,0,0.119283225686835,0,0,0,-0.0829688878711657,-0.0319562849212397,0,0,0,0,0.0581093913868692,0,0,-0.181967290193547,0,0,0,0,-0.0561604894857717,0.0632390548334561,0,-0.0834911056728877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127563569575676,0,0.242903367767552,0,0.018476695215889,0,0.264121679031812,0,0,-0.00853496564010021,0,0
X601600.SH,0.0742659347228972,0,0,0,0,0,0,0.365841352338499,0,0,0,0,0,0,0.14599310066397,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0479877817961511,0,0.047923487125461,0,0,0,0,0.0662716665886213,0,0.147875682762581,0,0.101521585489514,0.0744318358319245,0,0,0.0231587735883819,0,0,0,0,0,0,0,0,0,-0.040921956794249,0.0418489153009037,0,0,0,0,0,0
X600547.SH,0,0,0,0.0776262522093861,0.0132030926117021,0,0,0,0,0,0.00830636424239485,0,0,0,0,0,0,0,-0.00432240920919142,0,0,0,0.0198196009075332,0,0,0,0,0,0.590612362586549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458053915338679,0,0.0996031942477656,0,0,0,0,0,-0.10451572274324,0,-0.00410653239821883,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.111126320126079,0.0937686235488123,0,0,0,0.356029339807361,0,0,0,0,0,0,0.0407639793484706,0,-8.67361737988404e-19,0,0,0,0.0462799988469268,0,0,0,0,0,0,0.164584751969941,-0.0323193175933541,0,0,0,0,0,0,0.0137410140883352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196875824691475,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.107008316852881,0,0.164283228731951,0,0,0.130963066805684,0,0,0.335806242183203,0,0.0518297284918018,0,0,0,0,0,0.00178915937270382,0,0.126580080159933,0,0,0.0566720783686737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198197454123938,-0.0182792362909885,0,0,0,0,0,0
X002466.SZ,0.0090621319258197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878923822987063,0.237063256212853,0,0,0,0,0,0,-0.323667750255157,0,0,0,0,0,0,0.0573859983684797,0.0649640967114679,0,0,0,0,0,0,0,0,0,0.0199688174174022,0,0,0,0,0,0.0604083964712889,0,-0.0236539576507927,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0961306489666043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123609004695922,0,0,0,0,0,0,0,0,0,0,0,0.622929748824349,-0.0867756530721405,0,0,-0.0147956098778141,0,0,0,0.0504749735347331,0,0,0,0,0,0,-0.00843294848333479,0,0,0,0.00923924269893407,0,0,0,0,0,0,0
X000708.SZ,0.0718950221298118,0,0,0,0,0,0.0664140515533019,0.106731505771178,0,0,0,0.0505796618808938,0,0,0,-0.10018214991585,0,0,0,0.273710889805948,0,0.260392484567536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519444115945093,0,0.097255099564083,0,0.0244976785609142,0,0,0,0.104504073617085,0,0,0,0,0,0,-0.000623940929431803,0.0142769073347398,-0.087347080997556,0,0,0,0,0
X002460.SZ,0,-0.066626168474237,0,0.101737610051782,0,0,0,0,0,0,0,0,-0.149711282979101,0,0,0.705010865278644,0,0,0,0,0.055381087408546,0,0,0,0,0,0,0.169596137318687,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162126368842052,0,0,0,0,0,0,0.0619584338325106,0.0921441237821192,0,0,-0.0176427272984471,-0.0001661157631352,0,0,0,-7.69504669181522e-05,0,0
X000301.SZ,0,0,0,0,-0.0614802080024257,0,0,0,0,0,-0.0899318606313846,0,0,0,0.01606377688445,0.0782384921802309,0,0.250688580047758,0,0,0.00505614803799934,0,0,0,0,0,0,0,0.0393149644497651,0,-0.033968444643891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11153042789948,0,0,0,0.0173920487228828,0.00771750688127314,0,0,0,0,0,0
X600010.SH,0,0,0,0.0232134323425986,0,0,-0.0503557723766205,0,0,0,0,0,0,0,0,0.0829548601502736,0,0.0942167660876992,0,0.117848402158027,0,0,0,0.333398971898734,0,0.00812402882630373,0,-1.73472347597681e-18,0.0248049752815344,0,0,0.0233538774475023,0,0,0,0,0.00291395714625306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604620696457508,-0.0419952459250038,0,0,0,0,0,0
X600362.SH,0,0,0,0,3.46944695195361e-18,0,0.026096562143224,0,0,0,0,0.0310864375193449,0,0,0,0,0,0.0797923318383219,0,0,0,0,0,0,0,0,0,0,0.129788501645653,0,0,0,0,0,0,0.167520240314765,0,0,0.0184096302014727,0,0.046603231378346,0,0.343054896876148,0,0,0,0,0,0,0,0,-0.0218837892823046,0.0292494077793045,0,0,0,0,0,0
X600027.SH,0,0.192145455075003,0,0,0,0,0.426671500747725,-0.0699062384925426,0,0,0.159851290116109,0,0,0,0,0,-0.284135622311843,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.299335285414781,0,0.562867645289182,0.0184490188831797,0,0.205941367564393,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0113402340124171,-0.0136911098117,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0588428468195188,0,0,0,0,0,0,0,0.113396722702785,0.202043324599448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242310027363437,0,0,0,0,0,0.120882368340339,0,0,0,0.235073319948321,0,0,0,0,0,0.124173105859446,0,0.098654778176611,0,0,0,0.0389869754387196,-0.0356086025650006,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.04158048291014,0.100655730759419,0,0,0,0,0,0.0395337714415744,0,0,0,0,0.10556204062091,0,-0.0265824741656161,0,0,0,0.223294504597117,-0.00627561283441025,0,0,0,0,0,0,0,0,0.153568010875561,0,0,0,0,0,0,-0.00531181810457752,0.0617394058541866,0,0,0,0,0,0.162198375080061,0.179295101491423,0,0,0,0.0201249823637524,-0.0177579622266056,0,0,0,0.0340767923394162,0,0
X000877.SZ,0,0,0,-0.0284088263096765,0,0,0,0,0.238100391686059,-0.248970297941266,0,0,0.00536068960135812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105227938632477,0,0,0,0,0,0,0,0,-0.0627750291126334,0.302120928905003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156092529353681,-0.0168257868019205,0,0,0,-0.153629846687253,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322480678398923,0.213780157254203,0,0,0,0,0.129659374747667,0,0,0,0,0.142522156637674,0,0,0,0.0999199299570133,0,0,0,0,0.101008394918071,0.000414980950298956,0.141339194072394,0,0,0,0,0,0,0,0,0,0,0,0.063199757496207,0.0126748913350267,0,0,0,0,0,0,0
X600426.SH,0,0,0.0328321575296689,0.105967939557786,0,0,0,0,0,0,0,0,0.433849866957184,0,0,0,0,0,0.0832943190317158,0,0,0,0,0,0,0,0.144728023130557,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.33313027954773,0,0.180095248069751,-0.182030287104246,0,0,0,0,0,0,0,0,0,0.274874412026961,-0.0370611465656172,0.0285021856680338,0,0,0,0,0,0
X600489.SH,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00907928136326576,0.561942537174892,0,0.0373449271860294,0.00918823825031306,0,0,0,0.034268148299484,0,0,0,0,0,0,-0.109002978297308,0,0,0,0,0,0,0,0,0,0,0,0.0996107394100154,0,0,0,0,0,0,0,0,0,0,0,0,-0.00978991079140662,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.155201777117445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958179796577664,0,0,0,0.0576176457472869,0,0,0,0,0,0,0,0,0,0,0.169000899873606,0.107256026507843,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.0565401844342241,0,-0.0451868466833183,-0.0235028796617337,-0.00241596332602939,0,0,0,0,0,0
X000786.SZ,0,0,0,0.1643931760097,0,0.191843076321863,0,0,0,0,0,0,0,0,0,0,-0.0808303842574651,0,0,0,0.0624497832257363,0,0,0,0,0,0,0,0,0.041654678737931,0,0,0,0.215184499261712,0,-0.0146511128041852,0.0350948463943239,-1.38777878078145e-17,0,0.0931195257938403,0,0,0,0,0,0,0,0,0,0,0,0.0729229350950647,-0.0448023743549577,0,0,0,0,0,0
X600160.SH,0,0,0,0.136749945219083,-0.174248855261492,0,-0.122186446655255,0,0,0,0,0,0,0,0.0911349260449555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317701164449489,0,0,0,0,0.115319905417136,0,0,0.0183098860753542,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.239345617157383,0.234258333757638,0,0,0,-0.00364097868230716,-0.0218928345720644,0,0,0,0,0,0
X600985.SH,0,0,0.0737341810716611,0,0.0277766000085426,0,0,0,0,0,0,0,-0.0186245633437139,0.185787151033851,0,0,0.517175923834371,0,0,-0.279036498778955,0.104148724849518,0,0,0,0,0,-0.101900670208147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178058286670529,0.0149950343296426,0,0,0,0,0,0,0,0,0,0.0100941702840728,0,0.175831726245836,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.249155758825353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296537191524034,0,0,0.212334087865677,0,0,0,0.016501587306928,0.0166059238025967,0,-0.061581526390017,0,0,0,-0.0766211766841593,0.490616266728809,0,0.28326124386847,-1.73472347597681e-18,0,0,0,0.00632099395087335,0.0483212956915185,0,0,0,0,0,-0.0449304015310549,0.0674116908562636,0.11433831509759,0,0,0.00297941456374005,0,0
X000408.SZ,0.101772152939539,0.21211818992598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121058454330887,0,0,0.246059629417698,0,0,0,-0.154183248183531,0,0.0412413379165966,0,0,0,0,0,-0.102203092340678,0,0,0.0833558394248532,0,0,0,0,0,0,0.213950738684085,0,0,0,-0.0591760350679345,0,0,0,0.104816586118015,0,0,0,-0.00390778234815276,0,0,0,-0.0740415102819399,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.32247058636727,0,0,0,0.0465503408512461,0,0,0,0,0.174084409912103,0.0107004985829542,0,0,0,0,0.0498641355940813,0,0.103109468271397,0,0.0946424463315602,0.0531139321293949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145785658909602,0.0333173331326005,0,0,0,0,0
X000932.SZ,0,0,0.102120651976376,0,0,0,0,0.0643164130992451,0,0,0,0.122159121031066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685646764198049,0,0,0.332555028992824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26394667539449,0,0,0,0,0.0599135921751797,0,0.00272282836681186,0.00195247893243938,0.0891624496626172,0,0,0,0,0
X000933.SZ,0.0154006979285754,0.256191567468174,0,0,0,0.154598874312274,0,0,0,0,0,0.115336522269808,0,0,0,-0.0027987976020991,0.0401492600135425,0,0,0,0,0,0,0,0,0,0,0.0848345360813971,0.0932816325841666,0,0,0,0,0,0,0,0.0328153028148752,0,0.526128942090896,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289575426156174,0.0198472383837906,0,0,0,0,0,0
X000807.SZ,0,0,0,-0.0455969004578918,-0.0977702555349931,0,0,0,0,0.0555675021282593,0,0.777146266646127,-0.127794221614769,0,0,0,-0.379913461979785,0,0,0.0210622151930642,0,0,0,0,0,0,0.175279236360137,0,0,0,0,0,0,0.0892028301117011,0,0,0,0.11644623098015,0,0,0.460330051021484,0,0,0,0,0,0,-0.260374319577197,0,0,-0.0881841760172697,0.0164279399529235,0,0,0,0,-0.0822438990091637,0,0
X600176.SH,0.0736710700922285,0,0,0,0,0.174623148603393,0,0,0.514846257209563,0,0,0,0,0,0,-0.0154306252356777,0,0,0,0,0.14337162219215,0,0,0,0.110693804710766,0,0.104501856844723,0.0584588142662947,-0.120365165211008,0,0.15316191348585,0,0,0.0799038361990528,0,0,0,0,0,0,0,0,0,0,0,0.040335832149795,0,0,0,0,0,-0.0170127762985567,8.67361737988404e-19,0.0404593443965383,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218830226470574,0,0,0,0,0,0,0,0.162959451889643,0,0.150020847688782,0,0,0,0,0,0.0932179642538693,0,0,0,0,0.130592670297537,0.0568114035191078,0,0,0.133801524356046,0,0,0,0,0,0.0254635737854339,0,0,0,-0.00380564668526733,-0.0103050509305481,0,0,0,0,0,0
X601168.SH,0,0,0.159868910494383,0,0.109568117045867,0,0,0,0,0,0,0.311982475641127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207923665878644,0,0,0,0,0.217117303856247,0,0,0,0.0262591870489777,0,0,0,0,0,-0.193712087431612,-0.0412379761328722,0.0183794656644044,0,0,0,0,0,0
X600219.SH,0,0,0,0.0231301109235897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15241190511826,0,0,0,0,0,0,0,0.0357869091519193,0,0.0607030619738552,0,0.0989325938207257,0,0.120991355402247,0.0299306240804985,0,0.0357435633035923,0,0.0445504667390054,0.00588897959450832,0,0,0,0,0,0,0,0,0,0,0.00519790752620324,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653595594435122,0,0,0,0,0,0,0,0,0,0.0533391054679124,0,0,0,0,0.0124359382958543,0.0156143378463934,0,0,0,0.0805510060824943,0.109753881860361,0,0,0.0592311195179825,0,0,0,0.015254577364957,0,0,0.069181944080472,0,0,0,0,-0.00966279636727479,0,0,0,0,0,0
X600612.SH,-0.124283467939691,0,0,0,0,0,0,0,0,0,0.612190616479369,0,0.179329299390833,0,0,0,0,0.143115739238039,0,0,0,0,0,0,0,0,0,0,0,0,0.0481965079351986,0,0,0.0451922240124013,0,0,0,0,0,0,0.0375844191189752,0,0,0,0,0,0,0,0,0.355057188870164,0,-0.0403480488296003,-0.00484625357565711,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0262619402536544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131275234582345,0.0295325796100335,0,0,0.18915312899739,-0.0556161124393216,0.216360129258994,0,0,0,0,0,0,0,0,-0.010714359811,0,0,0,0,0,-0.109647816605761,0,0.145529008249118,0,0.0491940653465968,-0.0110688626069564,-0.00265982944418496,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.118513575768634,0,0,0,0,0,0,0,0,0,0,0.0325070504440342,0.0202073822448877,0,0,0,0,0,0,0.100587380108651,0.0128743744786985,0,0,0,0.0263466306429255,0,0,0.125151198143956,-1.73472347597681e-18,0,0,0,0,0.0380723390883805,0.0257563661125187,0,0.04008812779077,0,0,0,0.00345716064023574,0,0,0.00789452876928601,0,0,0,0,0.00217124829788931,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120898979504902,0,0.029165023236086,-3.46944695195361e-18,0,0,0,0,0.222099459540118,0,0,0,0,0,0,0,0.0760691927572478,0,0,0,0,0.240352360921821,0.0362600204304739,0.00676115245603911,0,0.159299929944471,0,0,0,0.0632840410325627,0,0,0,0,0,0,0.0271740490466439,-0.0217323793858654,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795551884649325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383061549245443,0,3.46944695195361e-18,0.0224530717829106,0,0,0.0419399475268417,0.16896750183153,0.129392230184958,0,0,-0.0700552053415434,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.00983594254871291,-0.0246206809882791,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0564307583682828,0,0.0513893186076357,0,0,0,0,0,0,0,0,0,0,0,0,0.0627828587204382,0.131989913717825,0,0,0.0808822627571432,0,0.00441503134181943,0,0,0,0,0.146577905807647,0,0,0,0,0,0,0.0740845378635075,0.0679629084490792,0,0,0.13278984057579,0,0,0,0,-0.0131296787668972,0,0,0,0,0,0
Change_TY3M,0,0,0.111245701608115,0,0,0,0,0.0800752414704892,0,-0.124229098150852,0,0,0,0,-0.291573068134476,0.0116386707154976,0,0,0,0,-0.396050571810502,0,0,0,-0.144247017926177,0,0.140437258615227,0.124700061587534,0,0,0,0,0,0.088182100520718,0,0,0,0,-0.201143483166725,0,0,0,0,0,0,0,-0.118609690764795,0,0.134619186806,0,0,0.126705962098744,-0.158459057584171,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.326169039374492,0,0,0,-0.216852887539914,-0.207569298562155,-0.832402039594831,0,0,0,0,0,0,0,0,0,0,0.097957593239518,0.189725118297604,0,0,0,0,0.894665192101994,0,1.38182968606156,-1.73472347597681e-18,0,0,-0.303001033774141,0,0,0,0,0,-0.758515547212906,0,0,0,0,0,0,-0.839967638979505,0,0.603953734002427,0,0.961678131393559,0,0,0,-3.58554290677839,0,0
TED,0,0,0,0,0,0,0,0,0,1.70515548264251,-0.367258029048914,0.436108199674536,0,0,0,0,-0.178765547601931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144246750660015,0,0.402621281087327,0,0,0,0,0,0,0,0,0,0,0,0,-0.633250541364415,-2.77555756156289e-17,0,0,0,1.2511540543534,0,0,0,0,0.273710905934172,0,0
RealEstate_excess,0.00284139025493227,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447988740464699,0,0,-0.0325454961270546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260330883632363,0,0,0,0,-0.1905618256203,0,0,0,0,0,0,-0.142124451458253,0,0,0,-0.0010323353480995,-0.0233902633474029,0,0.491541681069913,0,0,0,0
MKreturn,0.183289724111122,-0.155854539580202,0,0,-0.082732978263469,0,0,0,0,0,0.00124560959413659,0,0,0,0,-0.0286829201109951,0,0,0,0,0.0150852725356857,0,-0.0183964192267279,0,0,0,0,0,0.0372446277305598,0,0.115329983253435,0,0,0,0,0,0,0,0,0,-0.00794223737499816,0,0,0,0,0,0,0,0,0,-0.0944144403801079,0.0265402931705894,-0.0213714829786281,0.334952015768425,0,0,0,0,0
MKvol,0,0,0.00120664000410691,0,0,0,-0.000208762086622556,0,0,0,0,0.00218852154398806,-1.35525271560688e-20,0,0,0,0,0,0,0.00191560069954429,0,0.00115470968266036,0,0.0008091454418737,0,0,0,0,0.00109215619463531,0,0,0,0,0,0,0,0,0,0.00195720878323516,0,0,0,0,0,0,0,0,0,0,0,0,0.0018636451345774,-0.00181204257110455,0,0,0,-0.0126485832717733,0,0
CarbonVol_Shenzhen,0,0,-0.0819247523072435,0,0,0,0.00366804657868074,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.00922805947537044,0,0,0,0,0,0,0,0,0,0,-0.00272837567704777,0,0,0,0,0,-0.0299782559121018,0,0,0,0,0,0.157285826941982,-0.127645737860687,0.166118671610264,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00305295606860819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,-0.0176186659954748,0,0,0,0.0130160785632645,0,0,0,0,-0.00845927267261761,0,0,0,0,0,0,0,0.0067510718941852,0.00221827723793741,0,0,0,0.00925958445595645,0,0,-0.00635670323371041,0,0,0,0,-0.00324955436795809,0,0,0,-0.00112305511084379,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00524526160803885,0.0236087188902188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00413975868687571,0,0,0,0,0,0,0,-0.00277249909588136,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0026418361659271,0,-0.0127547862852671,0,0,0.00776807892668961,0,0.00394049722583907,0,0,0,0.094511497440417,0,0
