,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600585.SH,X600011.SH,X600188.SH,X002460.SZ,X601898.SH,X600547.SH,X002466.SZ,X601600.SH,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600027.SH,X600176.SH,X601991.SH,X600803.SH,X000807.SZ,X600489.SH,X000983.SZ,X601699.SH,X000786.SZ,X000932.SZ,X600160.SH,X000408.SZ,X002080.SZ,X600219.SH,X300037.SZ,X000629.SZ,X000539.SZ,X600995.SH,X600688.SH,X000630.SZ,X000933.SZ,X600157.SH,X000723.SZ,X002409.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.18185603080456,0,0,-0.140431252695521,0,0,0,0,0,0,0.0220510852326572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175043595212923,0,0,0,0,0.233099899646436,0,0,0,0,0,0,0,0,0,0,0,0.0697053625403921,-0.103221083060093,0,0,0.0951113271387296,-0.119552973857432,0.0989786070313144,0,0,0,0,0
X600028.SH,0.660887141679953,0,0,0,0,0.22163791568639,0,0,0,0.0705935586405851,0,0,0,0,0,0,0,0,0,-0.0459364169444354,-0.0845849481822623,0,0,0,0,0,0,0,0.0439689468039693,0,-0.0713910694843061,0,0,-0.0461579032571587,0,0,0,0,0,-0.104602475592284,0,0,-0.114926318164539,0,0,0,0,0,-0.0102088646236946,-0.0547903708896012,3.46944695195361e-18,-0.00176353188114695,0.0445742517040698,0,0,0,0,0,0
X601088.SH,0.0363829362792996,0,0,0,0,0,0,0.318724854593789,0,0,-0.0609340701636559,0,0.00412239225621864,0,0,0,0.0836106621093659,0,0,0,0.006108120546637,0,0.0455163116702622,0,0,0,0.064138199801909,0,0,0.151934985337736,0,0,0,0,0,-0.0213411952195541,0,0,0,0,0,-0.0909848011407276,0,0,0,0,0,0,0.0708425065031118,0,0,0,0.0134711696222751,0,0,0,0,0,0
X600309.SH,-0.0454485026989452,0,0,0,0,0.0913867966678969,0,0,0,0,0,0,0,0,0,0,-0.0279303929942086,0,0,0,0,0,0.125074057339388,0,0,-0.0368391540118226,0,0,0,0,0,0,0,0.00906164426926727,0,0.0192860464692762,0,0.243610444555414,0,0.0243187904562281,0,0,0,0,0,0,0,0,-0.0125857375944029,0.0364807485905177,0,0,-0.0150570158248094,0,0,0,0,0,0
X600019.SH,0,0.0204275028606397,0,0,0,0.0502568639123819,0,0,0,0.00104958052002049,0,0,0.0782922623335068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130442344718009,0,0,0.117205344042789,0,0,0,0,0,0,-0.0803516697815712,0,0,0,0,0,0,0,0,0,0,0,0.0745610311661397,0,0,0,0,0,0,0
X600585.SH,-0.0164021342440599,0,0,0,0.366918094023603,0,0.157214348351297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668321051130244,0,0,0,-0.198096902452284,0,0,0,0,0,0,0,0,0,0,0.328582242052075,0,0,0,0,0.0447324813712231,0,0,0,0.0511305661159249,0,-0.0477776613397321,-0.0560423157949324,0,0,-0.0304136859366157,-0.0354932457726572,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.240792731550785,0,0,0,0,0,-0.126602224069421,0,0,0,0.232852549540162,0,0,0,0,0,0,0,0,0,0.322215583417601,0,0.583941976668544,0,0,0,0,0,-0.161705674480762,0,0,0,-0.311840435147794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634523869512666,-0.0865426808844194,0,0,0,0,0,0
X600188.SH,0,0,0.337327163578591,0,0,0,0,0,0,6.93889390390723e-18,-0.0137311795600904,0,0.154596726067076,0,0,-0.0828938041528224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.480624348036305,0,0.61275509346905,0,-0.00812130203998102,0,0,0,0,0,0.0902322428305241,0,0,0,0,0,0,0.039005809881499,0,0,0,0.0827069935046837,-0.227454194885361,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,-0.0102774727430102,0.624002683709353,0,0,0,0,0,0,0,0,0,0,0.0105973866725826,0,0.0296472998923039,0,0,0,-0.0433126593470431,0,0,0,0,0,0.28670496635152,0,0.166335135511777,0,0,0,0,0.00256280291132517,0,0,0,0,0,-0.00172033892321926,0,0.0916835854263385,0.0433515252004983,0.0322073611801546,-0.0605340060955066,0,0,0,0,0,0
X601898.SH,0.0568219673312454,0,0.140404587951455,0,0,0,0,0.191317187205338,0,0,-0.00712522277081941,0,0,0.0508338184149626,0,0,0,0,0.155835263640489,0,0,0,-0.187335522498192,0,0,0,0,0,0,0,0,0,0.310589519586558,0.0585859504284103,0,0,0,0,0,-0.17315892747412,0,-0.0859171346932693,0,0,0,0,0,0.0114715857055442,0,0,0,0.000218225276285929,0,0,0,0,0,0,0
X600547.SH,0.0396383030418282,0,0,0,0,0,0,0,-0.159440943717126,0,0,0,0,0,0,0,0,0,-0.149454009583118,0,0,0,0,0,0,0,0,0,0,0.160008578670079,0.645189598132284,0,0,0,0,0,0,0,0,-0.0434588690740202,0,0.0182132535893931,0.0571653881540516,0,0,0,-0.258461770298049,-0.0128468121170061,0.0498063873790938,0,0,-0.00302059620497309,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0254055853615162,0.709806715023947,0.134473585944743,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162974475246031,0,0,0,0,0.0816988960352275,0,0,0,0,0,0,0,0,0,0,0,0,0.000666062840656137,-0.0308761718379107,0,0.00520785902721626,0,-0.0730366144044768,-1.0842021724855e-19,0,-0.00639944096054684,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-0.0857853170589575,0,0,0,0,-0.0391925795823168,0,0,0,0,0,0,0,0,0,0,0.12624190888674,0,0,0,0,0,0,0.648604502554061,0.0954480844288243,0,0,0.0264128073111748,0,-0.097456273731143,0,0,0,0,0,0,0.0521538325928129,0,0,0,0,0.048033639945447,-0.0289706707917759,0,0,0,-3.46944695195361e-18,-0.123978088535499,0,0,0,0,0
X000792.SZ,0,-0.126566474583558,0,0,0,0,0,0.0462094211184298,0.0479187538042843,0.133644224214066,0,0.326271703971176,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183349239846211,0,0,0,0,0,0,0.13017926970132,0,0,0.00824565571976137,0.175424187980784,0,0,0,0,0,0.045083346630119,0,0,0,0,0,0.0225417787240287,0.00159894241460225,0,0.0507836867646341,-0.0777413703125669,0,0,0,0,0,0
X600660.SH,0,0,0.0729578030946091,0,0,0,0,0.0116367260152274,0,0,0,0,0,0,0,0,0.00288337130889545,0,0,0,0.00338886957583256,0,0,0,0,0.0726082665791562,0.00552841150472964,0,0,0.0110894338446954,0,0,0,0,0,0,0,0.245825023813142,0,0.0372135150805516,0,-0.0282014825408798,0,0,0,0,0,0,0.0347240763613215,0,0,-0.0201804872754048,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269867775300509,0,0,0,0,0.0843561974199091,0,0,0,0,0,0,0.191515449433929,0.00255561916475143,0.410029334719951,0.0484168637158496,-0.280758493621761,0,0.464612607640929,-0.011174041665489,0,0.311635845458647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125817896583161,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0.206762156294985,0,0,0,-0.0159190688420475,0,0,-0.0683151862811176,0,0.0085796998191539,0.0426105088599671,0,0,0,0,0.26406542304736,0,0,0,0,0,0,0,0,0.0792236722362479,0,0,0,-0.101576769763321,0,0,-0.0465174813941987,0,0,0,0,0,0,0.52064973038487,0.026774739741371,0,0,0,0,0,0,-0.0385940610680036,0,0,0.00701618300186967,0,0,0,0,0,0,0
