,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X600660.SH,X600010.SH,X600188.SH,X000301.SZ,X000877.SZ,X600011.SH,X002271.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600176.SH,X600886.SH,X002080.SZ,X600426.SH,X000408.SZ,X300037.SZ,X002326.SZ,X600803.SH,X600219.SH,X000723.SZ,X600096.SH,X601991.SH,X600141.SH,X600795.SH,X000786.SZ,X600399.SH,X002407.SZ,X000825.SZ,X300073.SZ,X600352.SH,X600688.SH,X600295.SH,X600489.SH,X600027.SH,X000983.SZ,X600516.SH,X000831.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.206303331593465,0,0,0,0,0,0,0,0,0,0.0387188947991227,0.068361152304489,0.0454110379785401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128117028657984,0,0,0,0.022611159632529,0.045176781025436,0,0,0,0,0.0601807773204574,0,0,0,0.106250497093116,0.0779634571575887,0,0.00704426343538365,0,0,0,0.0466491808797204,0,-0.00254068391115108,0,0,0,0,-0.069459583916591,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0697511627255905,0,0,0,0.0546852089554089,0.0431640904129247,0,0,0,0,0,0.0140704562358425,0,0,0,0,0,0,0,0,0,0,0,0.0302012495529104,0.00648515015165265,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.144052938962964,0,0,0,0,0.0140177773596226,0.149898740854543,0,-0.00358923145810926,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.162478171363745,0,0,0,0,0,0,0.243635761485913,0,0,0,0.0878690790239124,0,0,-0.0281230114210906,0,0,0.111963639394588,0,0,0,0,-0.00812053788870123,0,0,0,-0.0874266430339246,0,0,-0.0232707643935215,0,0.0897799659690666,0,0,0.118586807967874,0,0,0,0,3.46944695195361e-18,0.0474722517617706,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,1.73472347597681e-18,0,0,0,0,0,0.132972845689726,0,0,0.122522470903492,0,0,0,0,0,0,0,0,0,0,0.0459822150461912,0,-0.00061978094866069,0,0,0,0,0,0,-0.0252997293808365,0,0,-0.0635511672930584,0,0,0.0164021748483578,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.165232946756701,0,0,0,0.390886363041413,0,0,-0.022941952957971,0.00569780482087655,0,0,0,0,0,0,0.162494106400266,0,0,0,0,0,0,0,0,0,0,0,0.0681616756549703,0,0,0,0,0.123981151577396,0.327551056400944,0,0,0,0,0.0134897449848817,0,0,0,0,0,0,0,0.0111328730046404,0,0,0,0,0,0,0
X600585.SH,-0.0404133164867861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551731072237372,-0.0114001570920594,0.159539189954286,0,0,0,0,0,0,0.0916992848151362,-0.161589850924593,0,0,0,0,0,0,0,0.0887076416828689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781629755380047,0,0,0.00446105134097729,0,0,0,0,-0.0219050324258782,0,0
X600111.SH,0,0,0,0,0.0946086599655379,0,0,0,0,0.282333943458224,0,0.0458410438198601,0,0.0155707309611426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139924715550198,0,0,0,-0.00068154987894847,0,-0.0503583689977583,0,0,0.0290670478720987,0,0,0.296308067346365,0,0,0,0,0,0,0,0.169897204583659,0,0,0,0.0395012207673926,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0165102356699483,0,0,0,0,0.112249299833575,0,0.0202759344297431,0,0,-0.121000102009416,0,0,-0.376292367694298,0,0,0,0,0,0,0.243805363695761,0,3.46944695195361e-18,0,0,0,0,-0.0458073291837818,0,0,0,0,0,0,0,0,0,0.266151539544443,0,0,0,0,0.0672637040345881,0,0,0.0348823260929315,0.0937072144462515,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.00558522317976381,0,0,0,0,0,-0.0781828886385542,0.264542408715473,0.112040798017225,0.0237472002928879,0.0298583956257046,0,0,0,0,0,0,0,0,0,-0.00251753923670368,0,0.140179078122779,0,0,0.0230561757132848,0,0.0964073320099501,-0.0641810903386806,0,-0.0626120488225763,0,0,0,0,0.319486173169411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.417092142251534,0,0.159575738564393,0,0,0,0,0,0,0.0588023778454137,0,0,0.00462001443232785,0,-0.0290533473185259,0,0,0,0,0,0,0,0.158411466448472,0,0,0,0.0497211140515306,0,-0.0369348381604458,0,0,0,0,0,0,0,0,0,0,0.0488338375505454,0,0,0,0,-1.38777878078145e-17,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305366940482572,0,0.0314466066320262,0,0,0,0,0,0.057176676107146,0,0,0,0,0,0,0,0,0,0,0.019314740757352,0,0,0,0.00988638630632374,0,0.0580332092464989,0,0,0,0,0,0,0,0,0
