,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601600.SH,X601898.SH,X600188.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X601992.SH,X002460.SZ,X601991.SH,X600547.SH,X000898.SZ,X600111.SH,X600516.SH,X600886.SH,X600176.SH,X000786.SZ,X000709.SZ,X600352.SH,X000825.SZ,X600027.SH,X002271.SZ,X000792.SZ,X000553.SZ,X601699.SH,X000408.SZ,X600299.SH,X601158.SH,X600808.SH,X600219.SH,X600489.SH,X000932.SZ,X000830.SZ,X000959.SZ,X000883.SZ,X002110.SZ,X000630.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0.125180008037813,0.168602844853184,0,0,0,0,0.0266274142478981,0,0.0459572965835377,-0.0929812181715936,0,0,0,0,0,0.0660211794435484,0,0,0.0625515458777386,0,0,-0.00638094769013507,0,0,0,0.0667271219225548,0,0.100261068598991,0,0,0,0,0,0,0,0,0.351989156708708,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.00872950181580083,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728881505042829,0.0772396672683451,0,0,0,0,0.0532664942257094,0,0,-2.16840434497101e-19,0,0,0,0,0.0961937197364512,0.201675198433171,0.0818237921007658,0,0,0,0,0.340144151287926,0,0,0,0.0113116276958279,0,0,0.0218482771504525,0,0,0,-0.00956387762046706,0,0,0,0,0,0,0
X600516.SH,0,0,-0.0435613013259053,0,0,0,0,0.391961421792671,0,0,0,0,0,0,-0.0621763670858079,0,0,0,0,0,0,0,0.403216884970743,0,0,0.00256282900990526,0.107835566914525,0,0,0,0,0,0.202340965352249,0,0,0,0,0,0,0,0,0.364868617575737,0.22897095991059,0,0,0,0,0,0,0.0424044509561554,-0.106861465680802,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0553248691783034,0,0,0,-0.00509452701182023,0,0.190183159672178,0.0964777440703522,0,0,0,0,0,-0.0616549748623296,0,0.0937519797127366,0,0,6.93889390390723e-18,0,0,0,0.012552636044971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197821510871262,0.0207136929806394,-0.205931581454199,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0892498055566473,0,0.544254123696688,0,0,0.159945113847974,0,0,0,0,0,0,0,0,0.41014994544362,0,0.0818388546463859,0,0,0,0,0,0,0.336074815797094,0,0,0,0,0,0,0.105520190411617,-0.287634727285574,0,-0.243636868481704,0,-0.108695365936592,0,-0.0250778951822556,0,-0.112589629627006,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0591746747326282,0,0,0,0,0,0.129289693060536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359633695674066,0,0,0,0,0,0.186572927620659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423854159462023,0.0524140205764812,0,0,0,0,0,0
X000709.SZ,0,-0.0403557811774791,0,0,0,0,0,0,0,0,0.099051737456143,0,0,0,0,0,0,0.0241463663046689,0,0,0,0.0473423679791064,0.0378350250020201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719492571630358,0.0435867075398644,0,0,-0.0193856392179453,0.298739870770647,0,0,0,0,0,-0.00275386293572843,0,0,0,0,0,0,0
X600352.SH,0,0,-0.343987367101134,0,0,0,0,0,-0.205400161870773,0,0.214268351091745,0,0,0,0,0,0,0,0,0,0,0,0,-0.133033532885234,0,0,0.14213991169056,0,0,0.0161403024472047,0,0,0,0,0,0,0.110469092996276,0,0,0,0,0,0.510422008674525,0,0,0.0891788784973396,-0.119520987537746,0,0,-0.01029921363482,0,-0.221890785745339,0,0,0,0,0
X000825.SZ,0,0,0,0.00840045451418418,0,0,0,0,0,0,0.184722431738237,0,0,0,0,0,0.104113112899017,0,0.0141038020837221,0,0,0,0,0.0770378958244592,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.270575426362159,0,0,0,0,0.191015157337242,0,0.0150955597223411,0,-3.46944695195361e-18,0,0,-0.024919059333212,0,0,0,0,0,0
X600027.SH,0.0372090097783449,0,0,0,0,0.136571741278836,0,0.197031845119233,0,0,0,0,0,0.018787565934773,0,0,0,0,0,0,0,0,0,-0.0221055019982553,0,0,0,0,0,0,0,0,0,0,0,0,0.0020238415060535,0,0,0,0,0,0,0.0188355249295037,0,0,0,0.170338622604146,0,0.00135241283976661,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0399054513494164,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.22918573356231,0,0.142876817141747,0,0,0,0,0,0.0576389628151772,0.0113457965766125,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548785804149189,0.0406081655963737,0,0,0,0,0,0
X000792.SZ,0,0,-0.135787233393937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19645401751807,0,0,0,0,0,0.384168556072433,0,0,0,0,0,0,0,0.406064109134543,0,0.319145751400087,0,0,0.0584222405657925,0,0,0,0.0320464101556178,-0.212327896576708,0,0,0,0,0.0539242026496619,0,0,0,0.00614118123391874,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0889976528052323,0,0,-0.157228110378122,0,0,0,0,0.0354652182010091,0,0,0,0,0,0,-0.159357311069481,0,0.273624408831717,0.147691401636493,0,0.198178489975199,0,0,0,-0.111275528100116,0.118107614616308,0,0.253126027707172,0,0,0,0,0,0,-0.180481982399743,0,0,0.135929133398681,0,0,0.0659175824585507,0,0,0,0.0128557297435354,-0.00544833821873986,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0712764663703272,0,0.434587983301546,0,0,0,0.120124441524981,0,0,0,0.0448320742707692,0,0,0,0,0.0907086359030023,0,0,0,0,0,0.0342776203515432,0,0,-0.092320407540281,0,0,0,0,0,0.0588907733883375,0,0,0,0,0,0,0.0161115602270014,0,0.277703980015915,0,-0.0329696175206914,0.0508495761335966,0,0,0,0,0,0
X000408.SZ,0,0,0.064065317860905,0,0,0,0,0,-0.09834423179916,0,0,0,0,-0.119406065983871,0,0,0,0,0.123073527396707,0,0,0,0,0,0,0.0448201754514987,0,0,0,-0.0893881734945483,0,0,0.155924255596531,0,0,0,0,0,0,0,0,0,0,-0.142979131516636,0.015620420319818,0.204764093140477,0,0,0,-0.0111971811258606,0.0165925032798501,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0266469413745625,0,0,0,0.0680990768424246,0.0186294929601596,0.203300511980501,0,0,0.179815531096996,0,0,0,0,0,0,0,0,0,0,0.103644425714062,0,0,-0.0219661386700435,0,-0.0453557977212653,-0.0905665245045007,0,0,0,0.285426096895495,0.135577726000486,0,0,0,-0.174522347077904,0,0,0,0,0,0,0,0,0,-0.34403326107633,-0.0170626006082294,0.0448389847990665,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.117759985220533,0,0,0,0,4.33680868994202e-19,0,0,0.0659209851968425,0.0115165738440049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510736228320909,0.0396568421754508,0,0,0.0330501699516128,0,0,0,0,0,0,0,0,0.0252402620743506,0,0,0,0.00608300249486292,-8.67361737988404e-19,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026942131151307,0,0,0.0279858493181209,0,0,0,0.320226467099428,0.0988246795361837,0,0,0,0.0860029043080378,0,0.023691021944846,0,0,0,0,0,0,0,0,0,0,0,0,0.128301203653449,0,0,0,0.0929363055462711,0,0.171204325834906,0,-0.00193969107348044,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0878347699152665,0,0,0.00294569248709305,0,0,0,0.0773200763156902,0,0,0.0177289463077376,0,0,0,0.0777614660333931,0.0939068813703454,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.109719277518609,0,0.0329920745551107,0,0,0,0,0,0.133440061940703,0,0,0.0841619989218278,0,0.0732110019272318,0,0,0,0.0187191868545296,-0.0188318707537853,0,0,0,0,0,0
X600489.SH,0,0,0,0.0106723836270159,0,0,0,0,-0.0634058785459179,0,0,0.0449423474507923,0,0,0.129393940694341,0,0,0.0581352961792784,0,0,0.435935891976859,0,0,0,0,0,0,0,0,0,0,0,0.0599330913085921,0.10316900452636,-0.0850139827189607,0,0,0,0,0,0,0,0.00108334450588847,0,0,0.0202693900870376,0,0,0,-0.00806638884057105,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.202727111978857,0,0,0,0,0,0.164458800878476,-0.0908785963198686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35176588839072,0,0,0,-0.0508858915405367,0,0,0.242017431822839,0,0,0,-0.00386407654931291,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0.0733704261087436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466061057990863,0.544513201539012,0,0.181660313851902,0,0,0,0.274871754174974,0,0,0,0,0,0,0,0,0,0,0,0,0.189995309747384,0,-0.177464289947677,0,0.0844409168146324,-0.0560210283275602,0,0.579980254844322,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.27510482078357,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659753205444236,0,0.01047672730811,0,0.613069237758478,0.0328006351654213,0.0613540989426859,0,0,0,0,0,0,0,0,0,0,0,0,0.0542793237563149,0,0,0,0,0.0604507326421557,0,-0.0160748499170378,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994123599917954,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0342112627232811,0.0893215581805152,0,0,0,0,0.0552666062259464,0,0,0,0.136483317506159,0,0.0654277229295129,0,3.46944695195361e-18,0,0.0547739347646067,0,0.03540402744462,0,0,0.00115793902783062,-0.0266246899301145,0,0,0,0,0
X002110.SZ,0,0,0,0.226765965324147,0,0,0,0,0,0,0,0.109500472433086,0.292889165972845,0,-0.111368866355335,0,0,0,0.144935565498711,0,-0.0360487867484278,0,0,0,0,0,0.0436135093651902,0,0,0,0,0,-0.141098717998776,0,0.00386084969330511,0,0,0,0,0,0,0.504552249235418,0.284259780107241,0,0,0,0,0,0,0,0.0313837105094286,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148723733961883,0,0.104709494325657,0,0.0197769701954709,0,0,0,0.0166139621164129,0.0394030341272337,0,0,0,0,0,0.0601145650050638,0,0,0.0251981591820254,0.0759490445689973,0.00644046516810258,0,-0.0633399326302256,0,0,0,0.131598143248064,0,0,0,0,0,0,0,0,-0.00146237955814601,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.114455537980313,0,0,0,0.352141084496214,0,-0.0730251565301113,0,0,0,0,-0.0309617943054269,0,0,0,0,0,0,0,0,-0.0769878339381568,0,0,0.122483609673915,0,0,0,0,0,0.353590821870142,0,0,0,0,0,0,0,-1.38777878078145e-17,0.110197513403359,0,0,0,0,0,0.0054012489149961,0,0,0,0,0,0,0
Change_TY3M,0,-0.219794135401203,-0.0951151202709617,0,0,0,0,0,-0.0635328528902976,-0.0925079177039379,0,0,0,0,0,0,0,0,0.0294337901049859,0,0,0,0,-0.0557763358819801,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,-0.169980570641197,-0.179003900667935,0,0,0,0.0909036061125089,0,0.0419859111047874,0.00976508968798892,0,-0.00546238474405908,0,0,0,-0.0335150859383309,0.0119505931170409,-0.0387096279129702,0,0,0,0,0
Slope,0,0,0,0.223948596800133,0,0,0,0,0.744969733021097,0,1.38777878078145e-17,0,0,0,0,0,0.113209687836313,0,0,0,-0.234488614864434,0,-0.274073648613223,0.282437040312591,0,0,0,0,0,0.0115399298312562,0,-0.442897628489962,0,-0.545057276133836,0,0,0,0,0,0,0,0,0.174882434958618,0,0,0,0,0,0,0,1.33922572857213,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-1.30268198920944,0,0,0.523303868002664,0,0,-0.163109151060608,0,0,0,0,0,-0.243427701783759,-0.176029279310596,0,-0.0851739489493917,0,0,0.0353984208522884,0,0,0,0,0.230109579510186,0,0,0.245954100184643,-0.207946236549424,0.263031519336107,0,0,0,0,0,-0.310409419713348,0,0,-0.427354792524149,0,0,0,0.793955293098136,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.187539076751141,0,0,0,0,0,0,0,0.00493271426068758,0.112522403841345,-0.024790404952867,0,0,0,0,0,0,0,0.111237915278377,0,-0.0307710002925046,0,0,0.117914099248814,0,-0.121964128276296,-0.0709318413348779,0,0,0,0,0,0,0,0,0,0,0.00180006163223819,0,0,0,-0.00569991094018097,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0968512201297395,0,0,-0.260556857604918,-0.149222326339877,0,0,0,0,0,0,0.154671480242247,0,0,0,0,0,-0.0482401693298541,0.0235180298457777,0,0,0,0,0.0394683949853441,-0.0547937309141573,0,0,0,-0.118910760488101,0,0,0,0,0,0.0845584856842796,0,0,0.0410874657969554,0,0,0,-0.018928855297307,0.013737825868273,0,0,0,0,0,0
MKvol,0,0,0,0.00256157602813104,0,0,0,0,-0.0326598475421763,0,-0.00166908406480401,0,0,0,0,0,0,0,0.000903365062115895,0,0.000243634696555122,0,0,-0.000172563995978025,0,0.00116822759330652,0,0,0,-0.000105694641922857,0,0.00171249678208167,0,0,0,0,-0.00109762562686576,0,0,0,0,0,0.00101278223401592,0,0,0,0,0,0,-0.00292582493192548,0.00628780214334689,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0519724567465458,0,0,0,0,0,0,0,0,0,0,0,0,0.00725514977552843,0,0,0.0664048617126603,0,0,0,0,0,-0.03495706959185,0,0.0159054369893827,0,0,0,0,0,0,0.0178571779971997,-0.0202338584648674,0,0,0,0,0,0,0,0,0.0314651928800982,0,0,0,-0.00727849873514856,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00163025068356626,0,0,-0.00927126127266441,0,0,0,0,0.00395551373653736,0,0,0,0,0,0,0,0.00370454120005036,0,0.0037721410798808,0,0,0.00165142417204329,0,0.0068965845072532,0.00774337123706471,0,-0.0198364689073725,-5.42101086242752e-20,0,0,0.00222321457221627,0,0,0,0,0,0,0,0,0,0.0017418997553355,0,0,-0.00625422047231078,0,0,0,0,0.01429224816939,0.00579745999227636,0,0,0,0,0
CarbonVol_Hubei,-0.024072280600481,0,0,0,0,0,0,0,-0.128555939664988,0,0,0.00226413426177496,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107151754586384,0,0,0.0066528744809517,0,0,0,0,-0.0120973531807555,0,0,0,0,0,0,0,-0.00954265938677945,0,0,0,0,0,-0.00243284112563636,0,-0.0144550354031886,0.000350320339409506,0,0,0,0,0,0
