,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600547.SH,X601600.SH,X600688.SH,X600362.SH,X600795.SH,X600188.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600111.SH,X600886.SH,X601992.SH,X600660.SH,X600309.SH,X600489.SH,X601158.SH,X600299.SH,X000898.SZ,X002466.SZ,X000723.SZ,X000792.SZ,X000709.SZ,X002075.SZ,X000959.SZ,X600583.SH,X000408.SZ,X600623.SH,X600352.SH,X000883.SZ,X600219.SH,X000630.SZ,X000983.SZ,X600549.SH,X000539.SZ,X600098.SH,X000027.SZ,X002092.SZ,X000060.SZ,X601699.SH,X000937.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.349920903115261,0,0,0,0,0,0,0,0,0,0.028538745051283,0,0,0,0,0,0,0,0,0.0672648510581959,0.00375974189483514,0,0,0,0,0.0568043322253251,0,0,0,0,0,-1.73472347597681e-18,0.0510485858068958,0,0.0893811593515928,0,0,0,0,0,0,0,0,0,0,0.00308379860336512,0,1.73472347597681e-18,0,0,0.00464094102258734,0,0,0,0,0,0,0
X600028.SH,0.249906441053037,0,0,0,0,0,0,0,0,0.0225350927880958,0,0,0.017791428157081,0,0.0736561690186457,0,0,0,0,0,0,0.0499373084534727,0,0,-0.0254407882963179,-0.0764496475535174,0.0477169589372311,0,0,0,0,0,0,0.251572400489362,0,0.00242721439128667,0,0,0,0,0,0,0,0,0,0.0450287303707228,0,0,0,0,0,0,0,0,0,0,-0.0428846399852613,0,0.0165726456496641
X601088.SH,0,0,0,0,0,0,0.288130331064526,0.115760362518465,0.117916856572466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788200805150845,0,0,-0.028560005874082,0,0,0,0,0,0,0,0,0,0.15159311512602,0,0,0,-0.0658286295353064,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.00902941300205629,-0.0430308321206757,0.0521254756842402,0,0,0.195664973721689,0,0.0384115048306269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316657984389887,0,0,0,0.0516740274102014,0,0,0,0.0720385567116965,-0.0825369998221825,0,0,0,0,0,0,0,0,0,-0.0248280489054025,0.0426657398597544,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.355000466339538,0,0.0701444450421569,-0.0819941853158723,0,0,0.0791892891657161,-0.012609359153754,0,0,0,0,0,0,-0.108188723237904,0,0,0.138202175485841,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0252960288581172,0,0,0,0,0,0,0,-0.203278517669695,0,0,-0.000539402227385022,0,-0.00806670467482787,0,0.273268558498324,0.0402635228965958,0,0,0.0802223633848926,-0.0125836204481399,-0.140999394660276,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.111547318997273,-0.0325381373640243,0,0,0,0,0,0.115201524259543,0,0,0,0,0,0,0.0863677189800258,0.142575599677417,0,0.0484934870155002,0,0.214495024399628,0,0.0601228814497211,0,0,0,0.031107085125439,0,0,0,0,0,0,0,-0.0248982384988489,0,0,0,0,-0.0899661723924375,0,0,0,0,0.142093255030364,0.00822664641185082,0.0138599333819128,0,0,0,0,0,0
X600010.SH,0,0,0.0272328704657957,0,0,0.0955363770727641,0,0,0.046083351205968,0,0,0,0,0,0,0,0,0,0,0,0.019390928220263,0,0.108060409488543,0.00652399780408174,0,0,0.175570102277375,0,0,1.73472347597681e-18,0,0,0,0,0,0.0719367834234508,0,0,0,0.0525078462913532,0,0,0,0,0,0,0.0274761475240115,0,0.085467639716045,0,0,-0.00408693600044633,0.00324841652076729,0,0,0,0,0,0
X601898.SH,0,0,0.330896665333453,0,0,0,0,0,0,0,0,0,0,0.14578861857971,0,0,0.0839943060422613,0,0,0,0,-8.67361737988404e-19,0,0,0.0612586877922096,0,0,0,0,0,0,0,0,0,-0.057089269350822,0.0478301691261623,0.22730531846477,0,0,0,0.105403113221981,0,0,0,0,0,0,0,0.110251393650802,0.0506930969378422,0,0,-0.0764251173840321,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0402430001724501,0,0,0,0,0,0,0,0,0,0,-0.181776340840481,0,0,0,0,0,0,0.919714396950395,0,0,0,0,0,-0.00192314128561234,0,0,0,0,0,0,0,0,0,0.0194724718650396,-0.0646377290119346,0,0,0.0366004351939775,0,0.163996840504847,0,0,0,0,0,0,0,0,0,0,-0.180784884803651,0,0
X601600.SH,0,0,0,0,0,0,0,0.150889976884303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364148996809847,0,0,0,0,0,0,0.218558975882921,0,0,0,0,0,0.165750642355844,0.28340772431611,0,6.93889390390723e-18,0,0,-3.46944695195361e-18,0.0601944057925872,0,0,0,-0.203793495892138,0,0
X600688.SH,0,0,0,0,0,0,0,0.0341321566846669,-0.000624611906898035,0,0,0,0,0,0.0116180499566338,0,0,0,0.152263360105,0,0,0.0184040231670495,0,0,0.0156585256751653,0,0,0,0,0.28696977544171,0,0,0,0.173600645357248,0.0463634672652048,0,0,0,0,0,0,0,0,0,0,0.0311345241591877,0,0,0,0.0157593714342292,0,0,-0.00910900771526037,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.329275179753075,0,0,0,0.0980730433167331,0,0,0,0,0,0,0.0483092284787737,0,0,0,0,0,0,0,0.25552211820745,0.0484171680683728,0,0,0,0,0,0,0,0,0.306924681560472,0.0763363403906697,0,0.0502713538030808,0,0,0,0.068910810398215,0,0,0.0525148820360338,0,0,-0.0216245774365415,0,0.0183305829027925,0,0,-0.289379017403409,0,0
X600795.SH,0,0,0,0.0754695389838958,0,0.117859821326305,0,0,0,0,0,0.00705863992112287,0,0,0.0758568648772026,0,-0.0484997754472012,0,0,0,0,0,0,0.016782547844277,0,0,0,0,0,0,0,0,0.0174874817251707,0,0,0,0,0,0,0,0,0,0,0.0809093542848391,0,0.0671951090098629,0,0,0,0,0,0,4.33680868994202e-19,0.16579971699468,0,0,-0.158102615437957,0,0
X600188.SH,0,0,0,0,0,0,0,0.204277774088466,0.0817963429948033,0,0,0.0316700685009448,0,0,0,0,0.419327488493503,0,0,0,0,0,0,0,0,0,-0.0285455007439061,0.0637910508751452,0,0,0,0,0,0.321599948171493,0.0517905183097392,0,0,0,0,0,0,0.295505620098344,0,0.122118938947783,0,0,0,0,0,0,0,0,-0.0448189074556128,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,-0.0885232615420482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642465042803582,0,0,0,0,0,0,0,0,0,0,0,0.346911716883954,0,-0.211756433432638,0,-0.0977256677215961,-1.25197868676785,-0.0358793151074131,0,0,0.0853471301732094,0,0.712590049115311,-0.343658404312084,0.384810567509261,-0.292702520130212,0.273246540787361,0,0.164350389822582,0,0
X601991.SH,0,0.0663639070951099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107380992389674,0,0.0202970941347769,0,0,0,0.0175671359567119,0,0,0,0,-0.0043825610894372,0.124810803218911,0.0174856675253662,0.0181781523877266,0,0,0,0,0,0.0426475747123556,0.0426087582232117,0,0,0,0,0,-0.0347608107521089,0.106171482359867,0,-0.00453505038306332,0,0,0,0,0,0,0
X600157.SH,0,-0.252268449132817,0,0,0,0,0,0,0,0,0,0,0,0.488519751343401,-0.0679313656109319,0,0,0.18638463578503,0,0,0,0,-0.0966714027285154,0,0.109934466846478,0,-0.0127928884827505,0,0,0,0,0,0.0413630869536256,0,0.0181946210363119,0,0,0,0.0513886812196855,0,-0.0950246470330918,0,0,0.00964260345899936,0,0.0539235406512311,0,0,0,0.0486462529417052,0,0.0209804669374683,0.0107832786222464,0,0,0,0,0,0.29099678936264
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0475537899106628,0.00483692540687641,0,0,0.00606213552005828,0,0,0,0,0.282477980141453,0.00250002731263751,0,0,0,0.0207451484471757,0.0390625437654219,0,0,0,5.42101086242752e-20,0,0,0,0,0.0344509256879877,0,0,0,0.0070482869612303,0.0311623424423386,0,0,0,0,0,0.0107089532915873,0,0,0.00662582799012167,0,0,-0.0236192532530924,0.0189721915451051,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102843188808396,0,0.018532866353507,0.0429826053955732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981127716686869,0.0491571333569646,0.439723758159659,0,0,0,0,0,0,0,0,0,-0.0161853588173409,-0.000353968065940635,0,0,0,0,0,0
