,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600188.SH,X000709.SZ,X000898.SZ,X601158.SH,X600299.SH,X600660.SH,X000539.SZ,X600309.SH,X000883.SZ,X000792.SZ,X600583.SH,X600352.SH,X000027.SZ,X600623.SH,X000630.SZ,X002466.SZ,X600160.SH,X000629.SZ,X600578.SH,X600489.SH,X600547.SH,X002470.SZ,X600098.SH,X600022.SH,X600021.SH,X600808.SH,X000060.SZ,X000959.SZ,X000825.SZ,X600176.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.29168959897387,0,0,0,0,0,0,0,0,0,0,0,0,0.150083191604243,0,4.33680868994202e-19,0,0,0,0,0.0357307920999653,0,0,0,0,0,0.017717691977527,0,0.0830272121926917,0,0,0,0,0.0266881181520963,0,0.10389098141379,0,0.0140879536083115,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136130717746246,0.325165502612556,0,0.013902154387205,0,0,0,0.0594224307282515,0,0,0,0,0,0,0,0,0.0164364788131788,0,0,0.0271905690690994,0.046016308893364,0,0,0.0804983988825382,0.0429851504813094,0,0.128458241364883,0,0,0,0.123489775472043,0,0,0,0,0,-0.0121449297141147,0,0,0,0,0,0,0
X600027.SH,0,0,0.0975917764462151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183710093707772,0,0.148788031919586,0,0,0,0,0.0549582594057173,0,0,0.0115700681130555,0,0.00728609831418726,0.0684566411129113,0,0,0,0,0.0209950811636159,0,0,0,0,0.106486121248725,0,0.0476426172492807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0.221385741184945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449616370544828,0,0.0786767336788135,0.0149325066876393,0,0,0,0.00797465253580436,0.0342793092663699,0,0,0,0,0.100332689411527,0,0.130915088234242,0,0,0,0,0.0115921445728641,0,0,-0.00795672472740061,-0.00671146763683654,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.390628629262954,0,0,0,0,0,0,0,0,0,0.198829432274801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437704414843881,0,0,0,0,0,0.111460600522171,3.46944695195361e-18,0,0,0,0,0.188258763528063,0,0,0,0,0,-0.0314683629588873,0.0216717961855949,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787743817746015,0,0,0,0,0,0,0.0313754158028706,0,0,0,0,0,0,0,0,0.0384531881373482,0.125990600428764,0,0,0,0.196308651240181,0,0,0,0.136917216493245,3.46944695195361e-18,0.194939545548551,0.147918674687086,0,0.00104216393800718,0,0,0,0,0,-0.000210980948088654,-0.030543130832946,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.433838407599565,0,0,0,-0.0521484416473192,0,0,0,0,0,0,0,0,0,0,0,0,0.196222081324481,0,0,0,0,0,0.0222368620976127,0.23875926454732,1.73472347597681e-18,0,0,0,-0.00788852606338536,0,0,0,0,0,0,0,0,0,0,0.136566706162542,0,0,0.0357833498942001,0,0,-0.0363622005603344,0.0128338998882817,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0218513204252487,0,0,0,0,0,0,0,0,0,0,0,0,0.118311505925202,0,0,0,0,0.286041168005396,0,0,0,0,0,0,0,0,0.0454813841894646,-3.46944695195361e-18,0,-0.049683660219809,0,0,0,0.0796964969664335,0.0999314873432846,0,0,0.254004439441909,0.144151485642148,0,0,0,0,0,0.0235331572834627,0.0171565261199587,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.355948710590984,0,0,0,0,0,0,0,0,0,0.0239111143972476,0,0,0,0,0.000800424876974994,0,0,0,0,0.122314702643167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826825782683293,0.274093911737949,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0473121355938144,0,0,0,0,0,0.0289746496332174,0,0,0,0,0,0,0,0,0,0,0,0,0.0372662119952861,0,0,0,0,0.0841036934913746,0.0663923906005441,0,0,0,0,0,0,0,0.487877690138745,0,0.0268071973630199,0,0,0.09055404177169,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.318585846399219,0,0.0848911470121979,0,0,0,0,0,0,0,0,0.0403949313026818,0,3.46944695195361e-18,0.335129726565064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983850646933893,0,0,0,0,0.0292596901887229,0.0271060479896889,0,0.0176869225797874,0.0325218205446589,0,0,0,0,0,0,-0.0213056365967282,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0705380655034115,0,0,0,0,0,0,0,0,0,0,0.0361310245335766,0,0,0,0,-0.0827322500533763,0.0729869540983215,0,0.429106833468457,0.0379458602987331,0,0,0,0.0806233255307473,0,0,0,0,0.00328703360515313,0,0,0.218106662588723,0.00433624821208545,0,0,0.0373004981485809,0,0,-0.104695802284103,-0.0112476611162704,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0626992699449784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282916598826636,0,0,0,-0.0880856258141281,0,0,0.0398765356324769,0,0.15582234597412,0.0214498994982819,0,0,0,0,0,0,0,0,0.397067261280704,3.46944695195361e-18,0,0,0,0,0.0102801326275164,0.0192737021489679,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110375698900528,0,0.0155712806496012,0,0,-0.0212225113031404,0,0,0,0,0,0,0.178048440529505,0,0,0,0,0,0,0,0,-0.030050332158703,0.0626027228087373,0,0,0,0,0,0.068707926889209,0,0.10689556164342,0,0,0.00176200422816119,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0670071823192939,0,0,0,0,0,0,0,0,0,0,0.228688601061968,0,0,0,0.027271623021014,0,0,0,0,-3.46944695195361e-18,0,0.0445942719290999,0.0292627587980708,0,0,0.0435417758787776,0.0350212757583922,0.0718048518128602,0,0,0,0,0.143086370258241,0,0,0.119528504856285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443150618807953,0,0,0,0.180021130734806,0,0,0,0,0.0424470042142175,0.00637730319023892,0,0.146965480705836,0,0,0,0,0.0155876491726257,0,0,0,0,0,0,0,0.0850369231016495,0,0,0.143945191333711,0,0,0,-0.00909281447443955,0.0131446356009092,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643288758130047,0,0,0,0,0,0,0,0.0187389353292993,0,0,0,0.0612501139545773,0.0284647973749805,0,0,0,0.20890909634598,0.036424126588331,0,0.202297138312462,0,0.0274551951766642,0.103581939768435,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182890399259981,0,0,0,0,0,0.302601124610135,0,0,0.324763054257069,0,0,0,0,8.67361737988404e-19,0.256091361359857,-0.0800367990707245,0.250007879072644,-0.0505696932688526,0.0198243267053021,0,0,0,0,0,0,0,0,0,0.0326456906429299,0,0,0,0,0,0.0704981525350294,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0587520884765022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00941018608597751,0,0,0.311205927853843,0,0.027184244806192,0,0,0,0,0,0,0.0767218656679719,0,0,0,0,0.125989020556708,0,0,0.0687603801827072,0,0,0,0.00526865836048548,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0317253702764101,0,0,0,0.146705364390471,0,0,0,0.0658746906898446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159491935465072,0,-0.0301713383760366,0.0458533838837544,0,0,0,0,0,0,0.196449525242492,0,0.0834953938397207,0,0,0.174980102742535,0,0.0748667649283853,0,0,0.0899805715084515,0.0135048504490161,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247749215435728,0,0,0,0,0.0257467555606272,0,0,0,0,0,0,0,0,0.059267285925674,0,-1.73472347597681e-18,0.135412945891561,0,0,0,0,0,0.188114394946029,0,0.0729733444427159,0,0,0,0,0.085529327503742,0,0,-0.00382644663290766,0.01485749791962,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284062363813221,0.223448627554486,-0.259785923237426,0,0,0,0,0,-0.219961814985875,0,0,0,0,0,0,0,0.546091275653624,0,0.042819160100614,0.107379802402623,0,0,0,-0.0808544150964837,0,0,0,0.316110404146452,0,0,0,0,0,0,0,0,0.129560355776248,-0.062283891781115,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565378182537441,0,0.279022224692985,0,0,0,0,-0.26094516469716,0,0,0,0,0,-3.46944695195361e-18,0.358063419332092,0,0.2904131330334,0,0,0,0.0692445724015016,0,0,0,0,0,0,0,0,-0.00641637821999993,0.14536631734045,0,0,0,0,0,-0.122288978866892,0.017634174626387,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.315419959039245,0,0,0,0,0,-0.0752184238523124,0,0,0,0,0.0639815925596716,0,0,0,0,0.439046451502322,0,0,0,0,0,0,0,0,0,0,-0.162953883187401,0,0.220503118598847,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.225841394727845,0,0,0.0826762931805964,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265707327109405,0,0,0,0,-0.124146699252364,0,-0.226278814503121,0,0.574023002795247,0.0653140040422604,0,0,0,0,0,0.266781014397438,0,0,0,0,0.0191668459183064,6.93889390390723e-18,0.159790777730666,0,0,0,0,0,0.0122564213197545,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.341355290037379,0,0,0,0,0,0,0,0,0,0,-0.0845564103860282,0,0,0,0,0.0511321411821952,0.0344443602017909,0,0.464789128337426,0,0,0.256518916195091,0,0,0.366555205506641,0,0,0.174509563127846,-0.133006261236319,0,0,0,0,0,0
X600578.SH,0,0,-0.0631107671606627,0,0,0,0,0,0,0,0,0.0788648086438593,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0522811876463746,0.0266133073591495,0.135169320315471,0,0,0.0662374647165641,0,0,0,0,0.123078838129354,0.0162387250878933,0,0,0,0,0,0,0,0,0,-0.00823938903133972,-0.00671406435561395,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0564147676526165,0,0,0.0806002540931386,0,0,0,0,0,0,0.0492070718596124,0.0253608736503544,3.46944695195361e-18,0,0,0,0,0,0.031997106345587,0,0,0,0,0,0,0.0181855048580507,0,0,0,0,0.0483187386705848,0,0,0,0.632856066141179,0,0,0,0,0,4.33680868994202e-19,0.08332778301656,0,0,0,0,0.036611716257692,-1.0842021724855e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322740040922087,0,0,-0.012409129375494,0,0,-0.00544688722108711,0,0.950810889079272,0,0,0,0,0,0,0.149508650076465,-0.0124072788078832,0,0,0,0,0.0108214662991436,0,-0.00589085111590192,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273631854623051,0,0,0,0,0,0.162633299276717,0.0835570890348817,0,0.215748538302124,0,0,0.0657395579285724,0.0499258675159514,0,0,0,0,-0.068137533139548,6.93889390390723e-18,0.0167492982243884,0,0,0.0014757724644511,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0159862817110993,-0.0182473712604943,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250465345278496,0,0,0.0969604164456378,0,0,0.0517771329884061,0,0.124127641218368,0.0837399994489244,0.178541068646116,0.0114253529680271,0,0.112619896340132,0,0,0,-0.026808550067937,0.148087510891405,0,0,0,0,0,-0.0916137962604979,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102732427041646,0.187226667672774,0,0.0313446342040183,0,0,0,0,0,0,0,0,0,0,0,0.0125717645963307,0,0.0651346608241935,0,0.0465239296921192,0,0.0456662331053451,0,0,0,0,0.0339803287225515,0,0,0,0.0786661207688402,0.0457112258381725,0.278609662888881,0,0,0,0,-0.00151851031048864,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.140426987396083,0,0,0,0.210113637632513,0,0,0.029925012744216,0,0,0,0,0,0,0,0,0,0,0.0877086878633803,0.017855851692003,0.0946464120456021,0,0,0.0849642294720314,0,0,0,0,0,0.0795208887392135,0,0,0,0.0825833913102582,0,0,0,0,0,0,-0.00772854706357638,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.41841066544186,0,0,0,0,0,0,0,0,0,0,0,0,0.0663451688167116,0.178174930164725,0.123530577524398,0,0.0448591222846347,0,0,0,0,0,-0.0482290651754871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15647900538733,0.0606503155294699,0,0,0,0.00507144866367906,0.0195621042199767,0,0.0374170590823073,0,0,0,0
X000060.SZ,0,0,0,0,0.162498912439947,0,0,0,0,0,0,0,0,0,0.315195438645583,0,0,0,0.154005280992389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105330281384816,0,0,0,0,0.0619643382183077,0,0,0,0.107892985744493,0,0,0,0,0.0481919374677205,0,0,0.0370491887245312,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.553048707104482,0,0,0,0,0,0,0,0,0,0.0462060715379859,0,0,0,0.269446184400045,0,0,-0.0268416546812635,0,0,0,0,0,0,0,0,0.00352600763964654,0,0.00454002931813888,0.182498849004337,0,0,0.160736482902564,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.00017465918999354,2.16840434497101e-19,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.226984935408179,0,0,0,0,0,0,0,0.0650871749818178,0,0,0.122042457431884,0,0,0.0596218253780721,0,0,0,0,0,0.0277891631506506,0,0,0.00423168459171705,0,0,0,0.0377202225086178,0,0,0,0,0,0,0.231507558347522,0,0,0.0398431514542659,0.155601217302062,0,0,0,0,0.00333468047483771,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114850931572367,0,0,0,0.0391086561830516,0,0,0,0,0,0,0.228008290654136,0,0,3.46944695195361e-18,0.0459703248851642,0.215555521442856,0,0,0,0.0830375290820199,0,0,0,0,0,0,0,0,0,0,0.115962267523812,-0.00537179271929762,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.113702347254686,0,0,0,0,0,0.17488512632347,0,0.0194775255217751,0,0,0,0,0,0,0,0,0.130207228850067,0.0501909734903192,0,0,0.0308455247720262,0,0,0,0,0,0,0,0,0,0.0763148281764211,0,0,0.0711172078460313,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0190774391464666,0,0,0,0,-0.0568226814070628,0.0505009565324287,0.0668820145445992,0,0,0,0,0,0,0,0,-0.0447618882064179,0,0,-0.116634141951856,0.00667875578800644,0,0,-0.0713541840207143,0.0279859855286998,0,0,-0.0268500110634341,0,0.115181293587198,0,0,0.019882489799822,0,0,0,0,0,0,0.0104246028209156,0.00223214283744508,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150311201256352,0,0,0,-0.0600599233892213,0,-0.300400653282961,0,0,-0.00364243577252104,0,0,0,0.242615341158594,0,0.190301265962377,0.206741846542547,0.487475038626282,0,-0.153681918321494,0,0,0,0,0,0,0,-0.0114354677894382,0,-4.33680868994202e-19,0,0,0,0.16550594879694,0,0,0,2.15977053767455,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134821904298103,0,-0.09244933727694,-0.0386049490787677,0,0,0,0,-0.130960893381357,-0.0963804428584254,0,0,-0.234034128011664,0,0,0,0,0,-0.257959468068922,0.391869639531027,0,0,0,0,2.41438698522203,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.760186138227029,0.0831792887620025,0,0,-0.0740076321190615,0,0,0,0.0542233090857475,0,0,0.0509164824842259,0,0,0,0,0.155690888538846,-0.0423542072695962,0,0.334880076859564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875076252959769,0.0176554748092328,0,0.129038976311574,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.14989834373101,0,0,0,0,-0.0600014037748773,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.241772015372167,0,0,0,0,-0.0174300963200604,-0.305081901139357,0,0.0375163529567459,0,0,0,0,-0.0383711898743167,0,0.19879737701579,0,0,0,0,0,0.150123957538416,-0.0595437231363238,0.507372836517153,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00543396649178489,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,-0.00277553503006764,0,0,0,0,0,0,0,0,0,0.00624218172680521,0.00244349259499683,0,0.00125705529217719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141325225026488,-0.00802219832569645,0,-0.0243351474259197,0,0.0427171590622935,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661479166362865,-0.0191142894218121,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00696665019724973,0,0,0,0,0,0,0.0161672236830921,0,0,0,0.00250968624528197,0,0,-0.0101033094154336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00468352707669548,0,0,-0.00716464812311999,0,0,0.0021461346356275,0.00156780093589135,0,0,0,0.0520208792630513,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107737760222564,0,0,0.000807751966173687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000901245548560458,0,0,0,0,0,0
