,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600795.SH,X300072.SZ,X601992.SH,X002460.SZ,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X600157.SH,X000786.SZ,X000792.SZ,X600027.SH,X000408.SZ,X600176.SH,X000553.SZ,X600339.SH,X600219.SH,X000959.SZ,X600489.SH,X002271.SZ,X000723.SZ,X600352.SH,X601158.SH,X000883.SZ,X600808.SH,X002092.SZ,X000630.SZ,X600299.SH,X000983.SZ,X000807.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.023620419488818,0,0,-0.0586763683299586,0,0,0.122217003822327,0.107344838548601,0,0,0,0.00743988398819357,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581682497528177,0,0.0259851615312447,0,0,0,0,0.00267492041036952,0,0.0926031345201674,0,0,-0.0144384823563027,0,0,0,0,0,0,0,-0.0219186599790512,0.0267499877401183,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0579518610650024,0.00900082529966435,0,0,0,0.00663791216001242,0,0,0,0,-0.0174927669776002,0.00292013600597167,0,0,0.0334497197817274,0,0,0,0,-0.00786288746248141,0,0,0,0,0,0,0,0,0.00271559400952471,0,0,0,0,0.0618696542623318,-0.00176314961910449,0.0254909081344785,0,0,-0.0327249071721829,0,0,0,0,0,0,0,0,-0.00105262538814123,0,0,0,0,0,0
X601088.SH,0,0,0,0.0583634433637172,0,0,0,0,-0.0562958797594078,0,0,0,0,0.921124917550303,0,0,-0.00390512586650227,0,0,0,0,0.0281708248087826,0,0,0,0,0,0,-0.0610121545327246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873067329139316,0,0,0.0587816004675376,0,0,0,0.0607403538216011,-0.0466111099313238,0,0,0,0,0,0
X600019.SH,0,0,0.0120192944166078,0,0,0,0,0,0.0733751214274736,0.0662421906500695,-0.0616703350839315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273599609259477,0,0,0,0,0,-0.0657669413942851,0,0,0,0,0,0,0,0,0,0,0,0.230948602445425,0,0,0,0.084967324294035,0,0,-0.147305747122058,-0.0340156430915339,-0.0013927491248467,0,0,0,0,0,0
X600585.SH,0,0,0,0.00457450094454643,0,0,0,0,0.0583283143979021,0,0,0.0350385049065658,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00191113780258405,0,-0.0920690796249918,0,0,0,0.12358035173869,-0.10037158815485,0,0.00774402350753311,0,0.0216960656604218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115338317274385,0,-0.094911832973254,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.0578691213687298,0,0,0.38240250546212,0,0,0,0.106047594413821,0,0,0,0,0,0,0,0.141532152041618,0,0,0,0,0,0,0,0,0,0,0,-0.104050300135822,0,0,0,0,0,0,0,0,0,0,0,0.0831035666442785,0.0297949169475412,0,0,0.0161718519557704,0.0884603884677169,0,0,-0.037268493884269,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0362092588715562,0,0,0.0695583168944093,0,0,0,0,0,0,0,0,0.229223446353493,0,0,0,0.0196371450760945,0,0,0.0106955421126098,0.247732529076184,0,0,0,0,0,0,0.0275279058197999,0,0,0,0,0,0,0,0,0,0.126999949380514,0.0322574283544503,0,0,0.110352068725862,0,0,0,-0.00571716836372479,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00517418484255519,0,0.0972908773372911,0.0556733972481461,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.126154123287638,0,-0.041990711178139,0,0.0450779356180313,0,0,0.0174202770497163,0,0,0,0,0,0.0410778094272721,0,0,0,0,-0.0201876461193593,0.0161850097277953,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.442346074050068,0,0,0,-0.000439608555504196,0.466494857828657,0,0,-0.171367094282003,0.169589764127584,0,0,0,0,0.0309257633076684,0,0,0.0491140136908568,0,0,0,-0.0718865223931974,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.295052674436256,0,0,0,0,-0.0287664167475365,0.168373432581504,0,0,1.73472347597681e-18,-0.169085839261076,0,0,0,0.050692647084855,0.00833193864871316,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.00308043285204047,0,0,0,0,0,0,0,0,0,0.017086474548387,0,0.0610724903299223,0.442950399627442,0,0,0.000536610861167752,0,-0.00411788969319814,0.155207481652561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678198009426355,0,0.0193378552813006,0,0,0,2.16840434497101e-19,-0.00174941620065305,0,0,0,0,0,0
