,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X600688.SH,X601991.SH,X600027.SH,X600623.SH,X600362.SH,X600886.SH,X600188.SH,X600111.SH,X600157.SH,X601992.SH,X600299.SH,X002466.SZ,X600660.SH,X000792.SZ,X601158.SH,X000709.SZ,X600309.SH,X000883.SZ,X000539.SZ,X000898.SZ,X600583.SH,X000027.SZ,X600352.SH,X600547.SH,X600489.SH,X002470.SZ,X000630.SZ,X300072.SZ,X000629.SZ,X600098.SH,X000983.SZ,X600176.SH,X000959.SZ,X000012.SZ,X000723.SZ,X600021.SH,X600160.SH,X600315.SH,X002075.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0909482864079783,0,0,-0.0258160270022715,0.058244359567164,0,0.12800583502981,0.0261860354750239,0,0.0657875553205379,0,0,0,0.0226562277784389,0,0,0,0,0,0.0227698162405751,0,0.102686534908375,0,0,0,0,0,0,0,0,0.0163550855523644,0,0,0,0.00966118900649435,0,0,0,0,0,0.0336994838369265,0.00657198097982777,0,0,0,0,0,0
X600028.SH,0.216429006005009,0,0,0,0,0,0.133054257803347,0,0,0,0.0314721619210089,0,0,0,0,0,0.0376443947096514,0.0375578495404711,0,0,0,0.00372026120545584,0,0,0,0,0,0,0,0,0.161080951347111,0,0,0,0,0,0,0,0,0,0,0,0,0.0349641506562062,0,0,-0.0118809046222624,0,0,0,0.0173017459416785,0.00602914529093316,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.542907407116534,0.0163347007832176,0,0,0,0,0,-6.93889390390723e-18,0,0.133770628607297,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0240486081577946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258020337645338,0.0799007050611929,0,0.0321175167183907,0,0,0,0,-0.0260112025446656,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0787833723520115,0,0.0281325548640939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307266554406562,0,0.000305411250542476,0,0.0149855884173024,0,0,0,0.16062762292785,0,0,0,0,0,0,0,0,0.0998458016392676,0.121592373816625,0,0,0,0.00641061189340104,0.0284711520244042,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0389693884809889,0.255570486901085,0,0,0,0,0,0,0,0.0967020271418343,0.263173832262433,0,0,0,0,0,0,0,0.102109614505969,0,0,0,0,0,0,0,0,0,0,0.12359469144352,0,0.0323522370190384,0,0.0108595554974314,0,0,0,0.0781206096986138,0,0.00414416605803843,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.267205533822064,0,0,0,0,0,0,0,0,0,0,0,0.00244475132709695,0,0,0,0,0,0,0.0620602256229123,0,0,0.409130664451054,0,0,0.0358922897381612,0,0,0,0,0,0,0,0.118043998311185,0,0.126062773942275,0,0,0,-0.00188091799559562,0,0,0,0.00571200980182036,-0.0494998740861696,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0263293265092764,0,0.101446369491409,0.0724876048242414,0,0,0,0,0,0,0,0,0,0.218172984271937,0,0,0,0,0,0,0,0,0,0,0,0,0.051473495891062,0.013018409185033,0,0,0,0,0,0,0,0.0386293745442916,0,0.097058230939573,0,0,0,0,0,0,0,0.0050491714055568,-0.00550502065853301,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0827767416200299,0,0,0.112453805590141,0,0,0,0,0,0.0825655558990998,0,0,0,0.0342713512794227,0.0471042718463395,0,0,0,0.0247577184540434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428731712010869,0.0136523184604429,0,0,0,0.184218742986592,0.154913903584318,0.0275205047793646,0.021725720236976,0,0,0,0,-0.000415164804438796,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.00252401359463343,0,0,0,0,0,0,0.0978176388613464,0,0,0,0.394161999216603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084217346312213,0,0.0825646308694303,0,0.0659814251394557,0,0,0.00684309512113917,0,0,0.0772627830234007,0,0.0816034685482119,0,0,0,-0.00938454545202709,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124337130420963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266681617212615,0,0,0.0335920214650376,0,0,0.0938971437520613,0.148567828724171,0,0,0.0361727535028055,0,0,0.24623799108956,0,0,0,0,0,-0.0116683121662826,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.111593096484608,0.113003402089175,0,0,0,0,0,0,0,0.111911349273787,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0378618714672945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175137703213822,0,0,0.0854578662528744,0,0,0,0,-0.0364053625675087,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.132008880784402,0.0508111067416174,0,0,0,0,0,0,0,0,0,0,0,0,0.00567990619561544,0,0.069879337295934,0,0,0,0.205310586363668,0,0,0,0,0.0494495547182402,0,0,0,0,0,0,0,0,0,0,0,0.00979697321308117,0.247883205745701,0.0358291602193045,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.197702954715496,0,0,0,0,0,0,0,0,0,-0.0155414403384827,0,0,0,0,0,0,0.0850837734533161,0.0445965419540091,0,0.00388245786208226,0,0,0,0,0,0,0,0.0935843582145417,0.116104995681368,0,0,0.0671589928571174,0.0298992680031405,0.168499544561643,3.46944695195361e-18,0,0,0,-0.00662773750767724,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0854633190426642,0,0,-0.0332496117184075,0,0,0,0,-0.11589863207035,0,0.17892580860919,0,0,0,0,0,0,0,0,0,0,0,0,-0.329537627402315,0,0,0.417155130478077,0,0,0,-0.209095265153626,0,0,0.427053203823039,0,0,0.39123500170783,-0.0198613777019401,0,0.116866038132326,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.361546024838006,0,0,0,0,-0.0140213714198483,0,0,0.351967769546873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446155833705522,0.14396448489909,0,0,-0.020758455820371,0.0546163979381492,0,0,0,0,0,-0.000835146613402728,0,0,0,-0.0276625121729687,0.0109623595065498,0,0.0189920901429127,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023468804718576,0,0,0,0,0.066167593368196,0,0.015788417647566,0,0,0,0,0,0,0,0.159484892059061,0,0,0.0882732465178373,0.0164661720517303,0,0,0,0,0,0,0.0373039781014236,0.103062864339496,0,0,0,0.00949233748238349,0.145697738065538,0.0308160654993449,0,0,0,0,-0.000694501678490392,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.693797177885512,0,0,0,0,0,0,0.0528206333493769,0,0,0,0,0,0,0,0,0.117380142733053,0,0,0,0,0,0.114188742761589,0,0,-0.028782987388063,0,0,0,0,0,0,0,0,0,0.0788365814243357,-0.0534034606498487,0.0207741707209851,0,0,0,0,0,0,-0.0078812903115797,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.315645528103287,0,0,0,0,0,0,0,0,-0.0477391408193693,0.244816942709568,0,0,0,0,0,0.0445755318519776,0,0,0,0.173016697938311,0,0,0,0,0,0,0,0,0.0278412339866625,0,0,0,0,0.0183445138957313,0,0,0,0.00351875613489107,0.03893833245011,0.109515710487331,0,0,0,0,0,-0.0321626200744762,0.0174986833390968,0,0,0,0,0,0
X600157.SH,0,0,0.0864864304160823,0,0,0,0,0,0,0,0,0,0,0.00571972724716741,0.0153675986783308,0,0,0,0,0,0,0,0,0.0329248041855032,0,0,0,0,0,0,0,0.0762224301815993,0,0,0,0.292333275164766,0,0,0.177467526257189,0.0474551823505603,0,0,0,0.0180675478466048,0.10529431410256,0.0537355662455053,0.00607707931028955,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.154556239896445,0.0490859719214858,0,0.0828974967971494,0,0,0,0.0739476904973549,0,0,0,0,0.310200476246112,0.131788558392671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286742079787457,0.0641463916537572,0,0,-0.0821628595106616,0.0145444365118609,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.00458998998646117,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933257302860889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276768453793086,0.0748388884671284,0,-0.00838467877193907,0.167526911495836,-0.0662754859605973,0.339013851648933,0.186658934408078,0,0,0,0,0.0336242222792083,0,0.0241957887982089,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207326792435495,0.100574521094525,0,0,0.423918770512224,0,0,0,0,0,0,0,0,0,-0.0124515750739561,0,0,0.0879249233352952,0,0,0,0,0,0,0,0,0,0.0692147160292288,0,0,0,0.127474908851683,-3.46944695195361e-18,0,0.302195975586551,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0748484216076969,-0.0183965446324578,0,0,0,0,0,0,0,0,0,0.0482894708423955,0,0.150318424866099,-0.00729481739998115,0,0.0077289282936058,0,0,0,0,0,0.0910513076194437,0.109975687261263,0,0.0332642644195923,0,0,0,0,0,-0.029910406461065,-0.0224570541159555,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.09782096121012,0,0,0.112338318825023,0,0,0,0,0,0,0,0.236179711815189,0,0,0,0.00219327844504246,0.429857719554919,0,0,0,0,0,0,-0.0881023078605241,0,0,0,0,0,0,0,0,0,0.219766318508781,0,0,0.0043306632551897,0,0,0,-0.161947918965421,0,0,0,0,0,0,0
