,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X601992.SH,X002466.SZ,X600795.SH,X600516.SH,X600547.SH,X601991.SH,X002460.SZ,X600111.SH,X600176.SH,X600886.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600352.SH,X000553.SZ,X000408.SZ,X600027.SH,X002271.SZ,X601699.SH,X600489.SH,X600219.SH,X600339.SH,X000983.SZ,X600808.SH,X000959.SZ,X002092.SZ,X601158.SH,X000883.SZ,X002110.SZ,X000630.SZ,X600299.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.58794768344131,0,0.036367472414703,0,0,0,0,0,0,0,0,0,0,0,0.000626723509868555,0,-0.010636546944643,-0.10099046768901,0,0,0,0,0.0486649844711911,0.00844752085904613,0,0,0,0,0.0462881116516578,0,-0.00311760382978137,0,0.0746024599201017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00743466112401237,-1.0842021724855e-19,0,0,0,0,0,0
X600028.SH,0.473428824233531,0,0.00648165479439305,0,-0.00172735865839175,0,0,0.0171044907985294,0,0,0.0185975279300747,0,0,0,0,0,0,0.00997754486402707,0,0,0,0,-0.0760691538050485,0,0,0,0,0,0.0392604365192521,-0.0999089278242314,0,0,0,0,0,0,0,0,0,-0.131569429883117,0,0,0,0,0,0,0,0,0,-0.00308614303429988,0.0145307860143421,0,0,0,0,0,0
X601088.SH,0,0,0,0.195236888268405,0.227877349402207,0,0,0,0,0.0764443173779692,0,0,0,0,-0.0631938542490244,0,0,0.0248517162926038,0,0,0,0,0,0,0,0.0517571104463612,0,0,0,0,0,0.0149739319847207,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175589805650664,0,0,0,0,-0.00419193725873816,-0.00112377867548127,0.228395145290953,0,0,0,0,0
X600019.SH,0,0,0.0836380762644123,0,0.0253322235614699,0,0,0,0,0,0,0.0468576085050675,0.207923279909823,0,0,0,0,0,0,0,-0.132532136095982,0,0.137242553214457,0,0.545282567547172,0,0.00662212901031181,0,0,0,0,0,0,0.122720176409336,0,0,0.139948504807498,0,0,0,0,0,0,0,0.0094147869413547,0,0,0,0,0.0272912371876939,0,0.0957212225555307,0,0,0,0,0
X600585.SH,0,0,0.309760312165803,0,0,0,0,0.221661124729999,0,0,0,0,0.172287886561584,-0.0599202041100214,0,0.203959872304323,0,0,0,0,0,0,0.133273544809217,0,0,0.111810086218063,0,0,-0.237832567289179,0,0.265115443431483,0,0,-0.105640979587744,0.00897163381808536,0,0,0,0,0.335222991976217,0,0,0,0,0.00616495188318841,0,0,0,0,-0.0282832326156966,0.0329505323566371,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437840552787589,0,0,0,0,0.228547968694873,0,0,0,0,0.0699392921829626,0.173252899901738,0,0,0,0.0654432737518431,0,0.176354349560088,0,0,0,0,0,0.189011138718082,0,0.0731045905070963,0.0413087021984856,0,0,0,0,0,0,0,0.0069874007374079,-0.0195080161054219,0,0,0,0,0,0
X600309.SH,0,0,0.132540135605162,0,0,0,0,0,0,0,0,0,-0.142408357146886,0,0,0,0,-0.0476473313000872,0,0,-0.0314577594959931,0,0.0680599716502498,0,0,0,0,0,0,0,-0.140306942397419,0,0,-0.142888077214691,0,0,0,0.132204502090631,0,0,0,0.351891221535704,0,0,-0.0716121894786261,0,0,0,0,-0.0345914838664154,-0.0353259150091241,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0886178944284339,0,0,0,0,0,0.019794607428402,0,0,0,0.0748404400102763,0.120205680930513,0,0,0,0,0,0,0,-0.0312669576265822,0,0,0,0,0,-0.0463849067359857,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.029851133599097,0,0,0,0,0,0.0887939560877942,0.0168071199941487,0,-0.00975614446033068,0.0077709547755331,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.133309410980981,0,0,0,0,0.0302060134295541,0,0,0.0341634420464982,0,0,0,0,-0.0377805361513843,0,0,0,0,0,0,0,0.0560796356434116,0.0217116774599335,0,0,0.0135087937319222,0,0,0,0.260245906370285,0,0,0,0,0,0.015745587360826,0,0,0.0830876661145372,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.144125986989235,0,0,0,0,0,0,0,0,0.047106096552077,0,0,0,0.0374617945965393,-0.0533312693151326,0,0.0492781110590843,0,0.114110964725135,0,0,0,0,0,0,0.0551871363311715,0,0.0882734124963711,0,0,0.238386086297372,0,0,0,0.166343550305514,0.114771733159617,0,0,0,0,0,0,0.0896912253338506,0,0,0.0259210011288818,-0.0489118043400582,0,0,0,0,0,0
X600688.SH,0,0.0892625023620854,-0.0221862510214868,0,-0.019856245339795,0,0,0,0,0,0,0.0711898979407062,-0.190235791187369,0,0,0,0,0.0402883542209479,0,0,0,0,0.0114899494846985,0,0,0,0,0,0,-0.0837885668024446,0.0760342041952549,0,0,0.0161120084825945,0.124216462268466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296329345106825,0.0230847146044693,0.133971047359814,0,0,0.194785600376455,0,0
X600660.SH,0,0,0,0,0,0,0,-0.101936386766324,0,0,0,0,0,0,-0.0165162528812788,0,0,0.0637255857817724,0,0,-0.101570273127515,0,0.25157190292506,0,0,0.0177748415271899,0,0,0,0,0,0,0,0.142055568348079,0,0,0,0,0,0,0,0,0,0,0.0420076407070247,0,0,0,0,-0.0134534804793426,0.0153534863853844,0,0,0,0,0,0
X600362.SH,0,0,0,0.381303469235852,0,0,0,-0.0250836889935191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338287988607867,0,0,0,0,0,0,0,0,0,-0.0666501211133565,0,0.105775687888238,0,0,0,0.0464414760960371,0.00774184898875164,0.0129621634198553,0,0,0,0,0,0.325687948154018,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,-0.0331653168927229,0,0,0,0,-0.193920125687098,0,0,0,0,0,0,0,0,0,0,0.105807065010738,0,0,0.216883274541616,0,0,-0.0929765318700007,0,0.0949078423541224,0.116500068604577,0,0,0,0,0,-0.0805801704664049,0,0,0,-0.0758466320000286,0,0,0.0697639401304471,0,0,0,-0.2272098968473,-0.0317929462775221,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.00372626940582145,0,0,-0.0831097596850011,0,-0.0520605803231208,0,0,0,0,0,0,-0.0713953982603259,0.183287612988552,0,0,0,0.0366418913278824,0.28784308149773,0,0,0.0376137830902928,0.0297759560285892,0,0.043112658511016,0,0,0,0,0,0,0,0.000591554343498758,0,0,0,0,0,0,0
