,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X601898.SH,X600010.SH,X600585.SH,X600547.SH,X600188.SH,X600688.SH,X601600.SH,X600795.SH,X300072.SZ,X600157.SH,X601991.SH,X600362.SH,X600027.SH,X601992.SH,X600111.SH,X600886.SH,X600309.SH,X600660.SH,X600489.SH,X600623.SH,X002466.SZ,X601158.SH,X600299.SH,X000723.SZ,X000792.SZ,X002075.SZ,X000709.SZ,X000898.SZ,X000983.SZ,X000408.SZ,X000959.SZ,X600583.SH,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X601699.SH,X000630.SZ,X600126.SH,X600021.SH,X000012.SZ,X002470.SZ,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0232079265803982,0,0.00288046118932414,0,0,0,0.00739793381491037,0,0,0.0220811470914431,0,0,0,0,0.0300971962069248,0,0,0.0125348521634734,0,0,0,0.0141833336328939,0.029009964155267,0,0.00544824709648491,0,0,0,0,0.127540929576343,0,0,0.0502352935447022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106753986534824,0,0,0,0,0,0
X600028.SH,0,0,0.0941244604253202,0.0269855069540501,0,-0.0241842441606943,0,0.0566821453740173,0,0,0,0,0.0486234995537697,0.0671891281380307,0,0,0,0,-0.0589006099851985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109138524369018,0,0,0,0,0,0,0,0,0,-0.0447403745310635,0,0,0,0.0169360624368391,0,0,0,-0.000510840011894276,-0.00626780865321829,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0938447291228863,0,0,0,0.0242929763745561,0,0,0,0.00928055792495514,0,0,0,0,0,0,0.0616372107217456,0.0941347214991889,0,2.16840434497101e-19,0,0.0221636350007543,0,0,0,0,0,0,0,0,0,0.00778572144502951,0,0,0,0,0,0,0,0,0,0.049704061690273,0,0,0,0,0,0.00614564201866729,0.0595498391286475,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0333569176938692,0,0.0811761771412322,0,0,0,0.0518171915570856,0,0,0,0,0,0,0.185332063780998,0,0,0.00447351904858747,-0.00594003621594742,0,-0.000233361148483932,-0.245419227562515,0,0,-0.021062918964173,0,0,0,0,-0.0234042642267977,0,0,0.166817786630067,0,0,0,0,0,-0.0406853080982242,0.00388895259831274,0,-0.0670023470570047,0,0,0,0,0.0238937322347342,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.332451580535547,0,0,0,0,0,-0.0459381027148678,0,0,0,0,0,0,0,0.133939932858745,0,0,0,0.0568925923199113,-0.0113681522883595,0,0,-0.206336966300979,0,0,0,-0.105743519182113,0.196852948906206,0.118013456321337,0,0,0,0,0,0,0,0,0,0.0361186464895208,0,0,0.0610137438252619,0.0462184383747111,0,0.0656736815805371,-0.0988440345693442,-0.0801895392003065,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0431125779154522,0,0,0,0,0.0720766780785076,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0161036075523916,0.0517709474021153,0,0.072369965889708,0,0,0,0,0,0,0,0,0,0,0,0,-0.200656002697911,0,0,0,0.330945753809595,0,0.00761939114543459,0,0.226395887109938,0,0,0,0.0510503972177627,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315720388009951,0,0,0,0,0,0.0959149178278457,0.0955226667394787,0,0,0,0,0,0.0172603968692912,0,0,0.147653247998276,0,0,0,0.0906782505538057,0,0.0351722748620533,0,0,0,0.0850486858907859,0,0,0,0.0106015903878304,0,0.0256102376370891,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0279629303194577,0.272216019079537,0,0,0,0.0958641720590309,0,0,0,0.049656180221686,0,0,0,0,0,0,0,0.134407523333272,0.0930283057153086,0,0,0,0,0,0,0,-0.143992838751817,0,0.0877646217326029,0,0,0,0,0,0.112608081343697,0,0,0,0,0,0,0.00997058718088355,0,0,0,0,0,0.126383006962339,-0.00118169936315087,0,0,0,0,0,0
X600547.SH,0,0,0,-0.379465505940903,0,0,0,0,0,0,0,0,0,0.0202244581041576,0,0,0,0,0,0,0,-0.101376821178918,0,1.07526337149716,0.0856523960428165,0,0,0,0,0,0,0,0,0,-0.0588672537051478,0.0425545056512237,0,0,0,-0.0196402861631258,0,0,0,-0.0178033750814192,0,-0.0405272176325888,-0.313055226115688,0,0,0,0,-0.0197859764194572,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0132780241782416,0,0.266511023876911,0,0,0,0,0,-0.0834438633488555,0,0,0.297241402988873,0,0,0,0,0,-0.0726991146682751,0.0554908476662607,0,0,0.0665775382848644,0,0,0,0,0,0,0.606106683811493,0,0,-0.124195039623298,0,0,0.0890808849408565,0,0,0,0,0,0,0,0.000951628754245031,-0.113917606247637,0,0,0.00610746428775604,0.0134695696070055,-0.00703315125840313,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950786929804078,0,0,0,0,0,0,0,0,0,0.044258292941829,0,0.0330348974089495,0.00418801666463306,0,0,0,0,0,0,0.050089676921176,0,0,0,0,0,0,0,0,0.283852296666501,0,0,0.0562859179879149,0,0,0.143432471321047,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.00416137319939568,0,0,0,0,0,0,0,0.0135553537580562,0,0,0.257192586591452,0,0,0,0,0,0.0106689578230674,0,0,0,0.0530172721313778,0,0,0.0906507120358946,0,0,0,0,5.42101086242752e-20,0.00705931576681696,0,0,0.101994632029797,0.0232082745504577,0,0,0.0102797978516934,0,0,0.00626738785463485,0,0.0200581941828581,0.117136971828095,0,0,-0.0175978288407053,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,-0.0245510297837968,0,0,0,0,0,0,0,0.0185745061745741,0,0,0.0843625180218354,0.236797580314596,0,0,0,0.0452159095881176,0,0,-0.00971615291335423,0,0.0478527205265665,0,0,0,0,0,0,0,0,0.00977500945054623,0.108844396059365,0,0,0,0,0.0543143568441577,0,0,0,-0.00365230807099353,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.381421502052946,-0.0392232341425453,0,0,0,0,0,0,0,-0.337221629412206,0,0,0,0,0.00364975471551114,0.259835589821316,0,0,0.175028522485863,0.285538992264549,0,0,0,0,0,0,0,0,0,0,0,0,0.0135544814909474,0,0,0,0,0,-0.234631799696557,0,0,0,0,0.927989068593942,-0.570539164386882,0.269730603975188,-0.271507897320964,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0174797198606929,0,0,0,0.0195673588182652,0,0,0.0736040513100532,0,0,0,0,-0.0104972029855125,0,0,0.0410644444908008,0,0,0,0.0264986647986324,0.282032932170591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365909881787529,0,0.0769794611087871,0,0,0,0.151553092872784,0,0,0.00991301152633663,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035127470079299,0,0.0082202064320874,0,0.000969845445957797,0,0.078371821487514,0.0613608319481284,0,0,0,0,0,0,0,0,0,0.0542905131251351,0,0,0,0,0,0,0.017886317092533,0,0,0,0,0.0976428216479056,0.0743068874417782,0,-0.0359366274526484,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0910666966516087,0,0,0,0.0144349349699652,0,0,0,0,0,0,0,0,0.137130091051717,0.138114066156486,0,0,0,0.198586704248502,0,0,0,0,0.0265860075507007,0.19277207953658,0,0,0,0,0,0,0,0,0,0.0848845251504634,0,0,0,0.0625414128887922,0.271938300986192,0,0,0,0,0,0,0.0132842577714941,0.0365049864862329,0,0,0,0,0,0
