,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600027.SH,X000708.SZ,X600160.SH,X600803.SH,X600010.SH,X600111.SH,X002460.SZ,X000983.SZ,X601991.SH,X600426.SH,X601699.SH,X000301.SZ,X002128.SZ,X000786.SZ,X002466.SZ,X000877.SZ,X000807.SZ,X000630.SZ,X600219.SH,X000933.SZ,X600985.SH,X601168.SH,X600176.SH,X000408.SZ,X000883.SZ,X600096.SH,X600348.SH,X000027.SZ,X002353.SZ,X000932.SZ,X600282.SH,X600612.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0797392389398037,0.463009800393441,0,0,0,0,0.0889028928166878,0,0.195251251350358,0,0,0,0,-0.127633753855516,0,0,0,0,0,0,0,0,0,0,0,-0.137158349441694,0,0,0.0127423134751121,0,0,0,0,0,0,0.0256648006252624,0.0226960866812354,0,-0.0301370657273249,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.000149553883097925,0,0
X601088.SH,0.456092171845682,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532293424284524,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.03786870070352,0,0,0.14848926461594,0,0,0,0,0,-0.0236310309026974,0,0,0,0,0,0,0,0,0,0,0,0.0656762837828074,0,0,0,0.0381465903776757,0,0.0519665977255411,0,0,0,0,0.0744039299110518,0,0
X600028.SH,0.408096719930161,0.0881153097604038,0,0,0,0,0.0979419657011953,0,0,0.000984553755982255,0,0,0.0652547281874533,0,0,0,0,0,0,0,0,0,0,-0.147676163238464,0,0,0,0,0,0,0,0,0,0,0,0.0441389988280956,0.0437398180081916,-0.0127588692883861,0,0,0.0189790384119988,0,0.0189621927218504,0,0,0,0,0,0,-0.00991213118373117,0,0.0135969840153825,0,0,0,0,0,0,0
X600309.SH,-0.135058243277827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808816680366939,0,0,0,0.0176550735017291,0,0,0,0,0,0,0,0.0226794341193085,0,0,0.0566958831085653,0,0,0,0,0,0,0,0,0,0,0,0.13039887670611,0,0,0,0,0.111786150807121,0,0,0,0,-2.16840434497101e-19,0.046768071987729,0,0,0.116417922336963,0,0
X600188.SH,0,0.181298715342236,0,0,0,0.409098463759828,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495659643505629,-0.0110019672563898,0,0,0,0,0,0,0,0.157180241829443,0,0,-0.138781338892225,0,0,0,0,0,0.0174919140987607,6.93889390390723e-18,0,0,0,-0.136481593482231,0,0.204192908066941,0,0,0,0,0,0,0,-0.00151401134043681,-0.00582089208529034,0,0,0,0.16982285256141,0,0
X601898.SH,0.0378275402250332,0,0,0,0.0454945262741787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466773241396608,0.0825058280698072,0,0,0,0,0.0346730448979818,0,0,0.218687375605959,0,0.0719211580832363,0,0,0,0,0,0,0,0.262919522820617,0,0,0,0,0,0,0,0,0.00357218785734261,0,0.0246022542303087,0,0,0.00976996070925139,0,0,0,0,0,0,0
X600019.SH,0,0,0.138645100558523,0,0,0.112661952457108,0,0,0,-1.73472347597681e-18,0,0,0.0138020691966094,0,0,0,0,0.0768961486696882,0.136999893050289,0,0,-0.150618070174502,0,0,0,0,0,0,0.0849371974662773,0,0.0274093701587899,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.384138432666908,0,0.100911378277031,0,0,0.016949664626275,0,0,0,0,0.0145468925850342,0,0
X600011.SH,0.0732061621172399,0,0,0,0,0,0,0,0,0,0,0,0,0.285572863129475,0,0,-0.0262159617695738,0.102945545263937,0,0,0.0551784804601907,0,0,0,0,0.283671646960621,0,-0.13709128871034,0,0.0898847903305085,-0.147465071499256,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0430328761570637,0,0,0,0.0456506987732961,0,0,0.0228988766797642,0,0,0.0219592406146198,0.0326621161249668,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0038752330592253,0,0,0,0,0,0,0,0.187280233341205,0,0,0,0.157905366890963,0,-0.0727093474088376,0,0,0,0,0,0,0,0,0,0,-0.155852724682363,0,0.0600718643464124,0,0,0,-0.0359367529097734,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17091432137804,0,0,0,0,0,0.0761224596957138,0,0
X601600.SH,0,0.0233419617837357,0,0,0,0,0,0.102760531505655,0,0,0,0,0,0,0,0,0,0,0,0.125574297271713,0.0688238043359788,0,0,0,0,0,0,0,0,0,-0.0145894666295268,0,0,0.0958252075869357,0,0,0.192571270675574,-6.93889390390723e-18,0.247497258897057,0,1.73472347597681e-18,0,0,0,0,0,0.11124072429433,0.148038277979168,0,0,0,0.0255883383703762,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.00822398939051947,0,0,0,0,0.146444792182015,0,0,0,0,0,0,0,0,0.019286135293791,0,0,0,-0.0265561559826802,0,0,0.0510631872620781,8.67361737988404e-19,0.0903748417242635,0,0,0.187715369450726,0,0,0,0.0674812307183322,-0.10210135561639,0,0.0791923190224484,0,0,0,0,0,0,0,-0.024182258375421,0.00778826114122613,0,0,0,0,0.0435866124834542,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703326224396233,0,0,0,-0.111433565721432,0,0,0,0,0,0,0,0,-0.0229650744638899,0,0,0,0,0,0,0,0,0.179118443744564,-0.0174226217810168,0,0,0,-0.068809125591956,0,0.140841123408324,0,0,0,0,0,-0.00259155707515289,0.0371337942158484,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144159655305862,0,0,0,-0.0123847712761882,3.46944695195361e-18,0,0.271470994901383,0,0,0,0.0090346104617384,0,-0.131616342191802,0,0,0,0,-0.0955744689796439,0,0.0462338832475783,0,0.0494902768632997,0.0685686861086865,0,0,0,-0.122860885210078,0.0293331532132001,0.0276226579217626,0,0,-0.00895589836619097,0.00134639379933991,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.274758788220527,0,0,0,0.0403675584092257,0,0,0.0264616831808915,-0.0977524679324077,0,0.345313719733048,0,0,0.048669124765832,0,0,0,0,0.132276009312634,0,-0.00848064990615177,0,-0.0384435296163509,0,0,0,0,0,0,0.00780393968798921,0,0,0,-0.00617109772833967,0,0,0,0,0,0,0,0,0,0,0,-0.0236092707923214,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406996816688021,0,0,0.103219834581772,0,0,0,0,0,0,0.193924320518872,0,0,0,0,0.0259385874056581,-0.0797739742088815,0,0.142360393567755,-0.00432156155019198,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.444909557370996,0,0,0,0,0,0,-0.0109374133465529,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.072616750758065,0,0,0,0,0,0,-0.143422417799307,0.168782689112716,0,0,0,0,0,0,0.0050687310248163,0,0,0,0.06534817948347,-0.015074898192566,0,0,0,0,0,0,-0.0420125188106346,0,0,0,0.598413849268068,0,0,0,0.179702327317563,0,0.0420035606176311,0,0,0,0,-0.056534205018042,0,0,0,0,0,0,-0.0411932465450586,0,0,0,-0.0114184160995192,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.583964527321079,0,0,0,0,0,0,0,-0.0433725078151938,0,0,0,-0.0537246638461784,0,0,-0.0962212200333963,0.0494951853071735,0,0,0,0,0,0,0,0,0,0,0.172879491250693,0,0,0,0,0,0,0,0,0,0,0,0,0.00291823906780011,-0.00520077740435256,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.201964480131723,0,0,0,0,0,0.569086511740465,0,0,0,0,0,0.0808049522471638,0,0,0,0,0,0.157983129185413,0,0,0,0.0071783122840378,0,0,0,0,0,0,0.11571522163192,0,0,0,-0.0296243923250435,0,0,0,0,-0.0153140425139061,0,0,0.229557779453631,0,0,0.0111174943342448,0,0,0,0,0.0233362232936246,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.10724987992166,0,0.144445482548496,0,0,0,0.0440472042650546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156052104882556,0,0.0823918564022623,0,0,0,0,0,0,0,0,0,0.0275486840789784,0.0196670427006319,0,0,0.000370678844457822,0.226794570473199,0,-0.237679108455696,0,0.0400049710299806,-0.0558293255817071,0.028010375989548,0,0,0.0441787852229076,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951648162755068,0,0,0.142036524657336,0,0,0,0,0,0,0,0,0,0,0,0,-0.216982443334955,0,0.31261650681392,-0.0353505008893543,0,-0.161653289943628,0,0,0,0.270160933273617,0,0,0,0.0567045899139314,0,0,0.454855574113462,0,0,-0.0394852950196408,0,0,0,-4.33680868994202e-19,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0284401291710553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195715476882799,0.0574430551316752,0,0,0,0.0597430675453302,0.0751985506938575,0,0.121426453071864,0,0,0,0,0,0,0,0.198768142200598,0,0,0,0,-0.0301625882460509,0,0
X600010.SH,0,-0.00607363203609952,0,0,0,0,0,0,0,0,0.0185698538094388,0,0,0,0.0184374242637071,0,0.00711239201817325,0,0.0115334663782858,0,-0.191272492636974,0,0.568799451501202,0,0,0.00609412388168623,0,0,0,0,0,0.0159123277172779,0.132046209800044,0,0,0,-0.034806851152634,0,0,0,0,0,0,0,0,0,0.105414562144518,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0404315467311257,0,0.0117810688361941,0,0,0,0.0466708263567771,0,0,0.159293931847551,0,0,0.533031637254864,0,0.181603009340146,0,0,0,0,0,0,0,0,0.0144143598556878,0,0,0,0,0,0,0.0730731619353325,0,0,0,0,0,0,0.0563175309068267,0,0,0,0,0,-0.0345315189646335,0,0,0,-0.0125514546661326,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444953402368481,0,0,0,0,0.0501537322325546,0,0,0.026689450257883,0,0,0,0.00931576342264271,0,0.0410893017828538,0,0,0.821251936585153,0,0,0,0.0299519208865031,0,0,0,0,0,0,0.0620155601538989,0,0,0,0.00530319214862914,0,0,0.011611521044524,0,-0.0615762137064458,-0.0045938284624057,0,0,0,0,0,0
X000983.SZ,0,0,0,-0.0705766652596784,0.0022572712285733,0.000200763553604009,0,0,0,0,0,0,-0.0254885694058079,0,0,0,0.0036776644927383,0,0,0,0,0,0,0,0,0,-0.0272392889943588,0.269719468764853,0,0,0,0,0,0,0,0,0,0.276343678809773,0,0,0.113179648094933,0,0,0.0880652303464083,0,0,0.12568783708923,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0777012091518566,0.105847080535539,0,0,0,0,0.113280513496416,0,0,-0.0222500981264973,0.217649823705514,0,0,0,0,0,0.124099960430717,0,0,0,0,0,0.0343267980539131,-0.0279878332587359,0,0,0,0,0,0,0,0,0,0,0.108317236315269,0,0,0,0,0,0,0.11586447522556,-0.0979858873709371,0,0,0,0,0,0,0.0326558712249369,0,0
X600426.SH,0,-0.0293343902467796,0,0,-0.0720622058610898,0,0,0,0,0,0,0,0.0571768807408592,0,0,0,-0.0562250373869673,0,0,0,0,0,0,0,0,0,0,0,-0.153127365391306,0,0,-0.0869429947957657,0,0,0,0,0.157076650083398,0,0,0.445073201601319,0,0,0,0,0,0.0720895649947618,0,0,-0.000107817782256809,0.0674433936842369,0,-0.00732462118543803,0,-0.0466469919981504,0,0,0,0,0
X601699.SH,0,0,0,0,0.27966619247734,0.43215800718041,0,0,0,0,0,0,-0.0905729387720114,-0.146138311769071,0,0,0.0252499561694739,-0.0242604412431622,0,0,0,0,0,-0.0505029426877074,0.292467368713446,0,0,0,0,0.205953785005082,0,0,0.0196928684370992,0,0,0,0,0.0814098085030652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322859068331899,-0.0441542414922464,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.188617176494991,0,0,0,0.119532336812875,0.086201480476568,-0.139245877909323,0,0.0965011543827289,0.0840403224210111,0,0,0,-0.0486227347117304,0,0,0,0.116468856960218,0,0,0,0,0,0,0,0,0.179733662230662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479832590664321,0,0,0.00787610151408786,0.039683759617425,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416531806692803,0.187664785356949,0,0,0,0,0,0,0,0,0,0.0224073864075222,0,0,0,0,0,0,0,0,0.282901397572309,0,0,0,0.136688654946441,0,0,0.141026845744735,0,0.0833216796959673,0,0,0,0,0,0,0.00365438033150264,0,0,0,-0.0519139755883836,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.219811427838198,0,0,0,-0.113183165344004,0,0,0.0648577256057873,0,0,0,0,0,0,0.275465282194113,0,0,0,0,0.114401505505165,0,0,0,0,-0.0995524044694392,0,0,0.092254576639417,0.150529145740995,0,0,0.105791221729264,0,0,0,0,0,-0.0111375614415506,0,-0.0120034713879521,-0.0190655902018138,-0.0860468080896341,0,0,-0.0272721663909669,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0847316109044563,-0.221529779255209,0,0.052574270702009,0,0,0.0985721109550426,0,0,0,0,0,0,0,0,0.726820278558875,0,0,0,0,0,0,0.302216006763167,0,0,0,0,0,0,0,0,0.0303001861990643,0,0,0.053450207765155,0,-0.11622768791052,0,0,0,0,-0.101928859917017,-0.0881357731753695,0.089061600341786,0.0526861932510181,0,0,0,-0.160207188449825,0,0
X000877.SZ,0.062575537859158,0,0,0,0,0,0,0,0.123192292328563,0,0,-0.09587126288476,0,0,0.177805641959465,0,0,0,0,0,0,0,0.0707316624916736,0,0,0,0,0.123903589189076,0,0,0,0,0,0.0426932532088769,0,0,0,0,0.0557650077062724,0,-0.0916934642513348,0,0,0.0298084916827108,0,0,0.626349431646063,-0.14512779576283,0,-0.0478609170930776,0,-0.0726240966217442,-0.0268890531491301,-0.0820178649811642,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.0246257460309084,0,0,0,0,0,0,0,0,0,0.166129165490124,0,0.21844651068014,0,0,0,0,0,0,0,0,0,0,0,0,-0.08685505921185,0,0.0353657183598957,0,0,0,0.161475417244437,0,0.239780631468335,0,0,0,0.16793358057378,0,0,0.239798379368088,0,0,0,0,0,0.09181069592696,0,0,0,0,0.0145971231037536,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0192552424496654,0,0.0672813664329088,0,0,0,0.380221821695123,0.184780419005392,0,0,0,0,0,0,0,0.0365121139022595,0,0,0,0,0,0,0,0,0,0,0.164524754960056,0,-3.46944695195361e-18,0.107316178801831,0,0.0179407407305878,0,0.0594978116601455,0,0,0,0.0377302702269879,0,0,0,-0.0641980686961599,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.11263243331546,0,0,0,0,0,0,0.175528951446596,0,0,0.0189582183693015,0,0,0,0.0784504076225367,0,0,0,0,0,0,0,0,0,0,0,0,0.107527445188153,0,0.202542039869249,0,0,0,0,0,0.138547839718556,0,0,0,0,0,0,-0.00586456513407262,0,-0.129020868236112,0,0,0,0,0
X000933.SZ,0,0,0,0,0.114564821480371,0.28273326257046,0,0,0,0.106845333857512,0,0.217379057026301,0,0,0,0,-0.0216962446250621,0.231099771631729,0,0,0,0,0,0.156270366525571,0,0,0,0,0,0,0,0.0137671534074179,0,0.304194039080477,0,0,0,0,0,0,0,0,0,0,0,0.00419985282547506,0,0,0,-0.115641833626821,0.0869478615555414,0,-0.0671271189692685,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0367034976855781,0.133958758818301,0,0,0,0.0864924678082725,0,0,0,0,0,0,0,0.0101596699964571,0,0,0,0,0,0,0,0,0,0.481124179794012,0,0,0,0,0,0,0,0,0,0,0.011062512813335,0.0178092018049484,0,0.142322286563013,0,0,0,0,0,0,0,0.0594745637395056,0,-0.0340623151367806,0,0,0,0,-0.00928884252094146,0,0
X601168.SH,0.223532935092342,0,0,0,0,0,0,0,0,0.197328122613539,0,8.67361737988404e-19,0,0,0,0.520579762799221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114316758725555,0.0124887172255208,0.161281957676854,0,0,0,0,-0.0718085944571608,0,0,0,0,0.0741209112785314,-0.0516592306230644,0,0,0,0.0482786274402788,0,0,-0.0178800271901505,0,0,0,-0.0456902241072533,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.150749089970953,0,0,-0.0892039444769551,-0.00824860123220792,0,0,0,0.137900846182014,0,0,0,0,0,0.134945823957162,0,0,0,0.193202464457387,0.034958421346941,0,0,0.153363141015567,0,0,0,0,0,0,0,0,0,0,0,0.531920368323703,0,0,0,0,0,0,-0.164361099511588,0,0.0394009620168639,0,0.0470658652249214,0,0,0,0,0
X000408.SZ,0,0,0,-0.27198492620859,0,0,-0.397143081154458,0,0,0,0,0,0,0,0.0465172322382426,0,0,0,0,0,0,0,0,0,0,0,0,-0.300445374614067,0,0,0,0,0,0.400919533047902,0.307091674943022,0,0,0,0.178368720697513,0,0,0,0.233057319889824,0,0,0,0,0,0,0.07812482370876,0,-0.00218494624607464,-0.106041351697275,0.0920089146224335,0,0,-0.0465433977140119,0,0
X000883.SZ,0,0,0,0,0,0,0,0.151316508599119,0.0906790390622415,0.083768889149076,0,0,0,0,0,0.0848123933746704,0,0,0,0,0,0,0,0,0,0.152548009135111,0,0,0,0,0,0,0,0,0.0314940386198571,0,0,0.0646648883390267,0,0,0.0639930071612166,0,0.158663311164344,0,0,0,0,0,0,-0.100951553051334,0,-0.0409187963731127,0,0,0,0,0,0,0
