,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600362.SH,X600157.SH,X600111.SH,X600886.SH,X601992.SH,X600188.SH,X002466.SZ,X600299.SH,X600660.SH,X000792.SZ,X600547.SH,X601158.SH,X600309.SH,X600583.SH,X600489.SH,X000709.SZ,X000539.SZ,X000883.SZ,X000898.SZ,X000027.SZ,X600352.SH,X000630.SZ,X002470.SZ,X000629.SZ,X300072.SZ,X000060.SZ,X600098.SH,X600160.SH,X000723.SZ,X600176.SH,X000983.SZ,X600612.SH,X600021.SH,X000012.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.110901311374789,0,0,0,0,0.0330383795831029,0,0,0,0.162437429930669,0.063294674398927,0,0,0,0,0,0,0,0.0514571712245688,0,0.0135158894968638,0,0,0,0,0,0,0,0.0227078068737342,0,0,0.0176295379592546,0,0.017132129646343,0,0.0296583338824181,0,0,0,0,0,0,0.0192792095198632,0,0,0,0,0,0
X600028.SH,0.0932800251442157,0,0,0,0,0,0.0587161537102926,0,0,0.0640035265412124,0,0,0,0,0.0098404726898859,0,0.0277437205666197,0,0.020450523743131,0.0799673340875506,0,0,0,0,0,0,0,0.167527336937606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384506262589105,0,0,0,0,0,0.0183135577648712,0.000817540180163347,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.503369229353465,0,0,0,0,0,0.0385312418513484,0,0.0343099446460677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112278751128977,0,0,0,0,0,0,0.0726965564259735,0,0,0.111299690798624,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.00979389784354115,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.132846814666093,0,0.119308356326365,0,0,0,0,0,0,0,0,0,0,0,0,0.0696964297677561,0,0,0.0220488325482561,0,0,0,0,0,0,0,0,0.077070132843892,0,0,0,0,0.0370266883590172,0,0,0.0999538846636116,0,0.0127752301853795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237558356074764,0,0,0.0510568721173224,0,0,0,0,0,0,0,0,0,0.068148753401988,0,0,0,0,0,0.0821666652799052,0,0.172650225178432,0,0.192843311180002,0,0.00693196263284587,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0174887220047695,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0790570218973149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057938493710495,0,0,0.0650478880663154,0,0,0.519463076656381,0,0.0408697459235382,0,0,-3.46944695195361e-18,0,0,0,0,0.0133727871125379,0,0.1104585758441,0,0,6.7762635780344e-21,0.0827269526203777,0,0,-0.0684741469448225,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0782682750327374,0,0.129114947569994,0.0431428653471484,0,0,0,0,0,0,0.210442750776108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565005655053423,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0791405676002521,0,0,-0.00274828439648553,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0961591463397249,0,0,0.128764805157817,0,0,0,0,0,0.0220774724405303,0.018023065825916,0,0,0.0757567316018457,5.85909540991372e-05,0,0,0,0.051411722063936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822464036616595,0,0.0531662266545086,0,0.00374907230616973,0.143958401163323,0,0,0,0,0.146383219767858,0,0,0,-0.00272622391481355,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0424343887353715,0,0,0,0,0,0,0,0.303608089085724,0.0553989648109932,0,0,0,0.0692128197869764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01249346838854,0,0.124129727327378,0,0,0,0.0885097953092576,0.111864833654669,0,0,0,0,0,0,0,0,-0.0166742388770283,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128697337273592,0,0,0,0,0,0,0,0,0.00183117586499046,0,0,0,0,0,0.0394831916573376,0,0,0,0,0,0,0,0.00861071661524764,0,0.236567530897562,0,0.0587557360326977,0,0,0,0,0,0.165325804304786,0.0324582504516587,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163509025489442,0.0631001568022105,0,0,0.108731039112374,0.0207513562416569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503591771879881,0.0680179971331171,0,0.00876269900998437,0.19665327653835,0,0,0,0,0,0,0,0.0109880055362139,0,0,-0.00492220736454098,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00956073752834952,0,0.163828283590806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108626365319122,0,0,0,0,0,0,0,0,0.0968287484568591,0,0.0132460915432078,0.0357559554627158,0,0,0,0.346590147671301,0,0,0,-0.0193292815938222,0.00453460097758959,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0353560521415721,0,0,0,0.0506589872522114,0,0,0,0.0895608384056953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0510856128739914,0,0,0,0,0,0,0,0.0881921406496592,0.105164227482101,0,0.0152795413302671,0,0.0727885231639604,0,0.239558018306225,0.0243341723082842,0,0,0,0,0,0,0,0,0,0
