,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600157.SH,X601991.SH,X600362.SH,X600027.SH,X600489.SH,X601992.SH,X600111.SH,X600309.SH,X600886.SH,X600660.SH,X000723.SZ,X600623.SH,X601158.SH,X002466.SZ,X600299.SH,X002075.SZ,X000792.SZ,X000408.SZ,X000959.SZ,X000709.SZ,X000898.SZ,X600583.SH,X000883.SZ,X000983.SZ,X600352.SH,X600549.SH,X000935.SZ,X000539.SZ,X000027.SZ,X000630.SZ,X600176.SH,X600021.SH,X601699.SH,X600126.SH,X000012.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0334392716029501,-0.00783144121347275,0,0,0,0,0,0.00138223590539863,0,0,0,0,0,0,0,0.0516608500911282,0,0,0,0,0,0,0,0,0,0,0,0.0538147752429025,0,0.118115439784618,0,0,0,0.0589233622050311,0,0,0,0,0,0,0,-0.00291520775297823,0,0,0,0,-0.0119737969258878,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0538928272258393,-0.0305032074086086,-0.0604199840429212,0,0.0415324860776463,0.112273862415149,0,0.0525901543512632,0,0,0,0,0,0,0,-0.00266213841442851,0,0,0,0,8.67361737988404e-19,0.048158073214211,0,0,0,0,0,0,0,0,0,0,0,0,0.0413737459177477,0,0,0.0463344898031472,0,0,0,-0.00394302088446991,0.0606839129736026,0,0,-0.0339652595992651,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.177660683233249,0,0,0,0,0,0.0239423361657227,0,0,0,0,0,0,0,0,0,0.072763807141142,-0.00352279243591362,0,0,0,0,-0.070396004359536,0,0,0,0.0606854094624094,0,0,0,0.042895753783045,0,0,0.0172612532454291,0,0,0,0,0,0,0.0549076393549882,-0.0147408553890523,0,0,0,-0.0457539595005774,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0435249133629564,0.00408213662009102,0,0,0.0911292632725666,0,0,0.00593953971773054,0,0,0,0.0987595066086892,0,0,0,0,0.0588725182716812,0,0,0,0,0,-0.120885651983083,-0.0970806527578747,0,0,0,0,0,0,0,0,0.020562995142926,0,0.0207054040195559,0,0,-0.00892220811818591,0,0,0,0,0,0,0,-0.0722246357240453,0.0680962558919273,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.463775079425211,0,0,0,0,0,0,0,0,0,0,0,0.0248247657298675,0,0,0,0,0,0,0,-0.00424735046218184,0,0,0,0,0.239178296095757,0.0901814935328387,0,0,0,0,-0.0845142778603736,0,0,0,0,0,0,0,0,0,0.0333572419471326,0,0,0.00695736061630886,0.050946074556475,-0.0238210061210171,-0.0910289391819133,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342766253143957,0,0,0,0,0,0,0,0,0.1703073574045,0,0,0,0,0,0,0,0.0684407060126978,0,0.0357114887658556,0.0206248254670221,0,0,0,0.0903632408736726,0,0.108986129903966,0.00752801765714026,0,0,0,0,0,0,0,0,0.0850167511169562,0,-6.70940301860393e-05,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0118816404567834,0,0,0,0,0,0.0194623578912057,0,0,0.0468398955031709,0,0,0,0,0,0.184138595193853,0,0.136305277901609,0,0.10197138742133,0,0,0,0,0,-0.146308644755458,0,0,0.00320803529466767,0,0.130178907614332,0,0,0,0.233194109080961,0,0.0591587345450749,0,0,0,0,0,0.176145421727596,0,0,0,0,0.0601818519134398,0.0138288374728955,0,0,0,0,0,0
X601898.SH,0,0,0.484509150374785,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0274858054705074,0,0,0,0,0,0,0,0,0,0,0.139450867492133,0,0,0,0,0,0,0.0498199011709079,0,0,0,0,0.250059595212069,0,-0.0826596494323297,0.0365217437309541,0,0,0,0,0,0.182594605134185,0.0347315842482753,0,0,0,0.0128486140509437,-0.0501359004605154,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.174472154334129,0,0,-0.0559030039344469,0,0,0,0,0.98055261477259,0,0,-0.0147949538149693,-0.063517894655977,0,0,0.0370453957943428,0,0,0,0,0,0,0.0487039928384597,0,0,0,0,0,0,0.0307946739412825,0.0709181445640924,0,0,-0.0400924648053476,0,0,0,-0.0865396893224763,0,0.0945340030058134,0,-0.0411321154256668,-0.0131332490388608,0,0,0,0,0,0
X600688.SH,0,0,0.136091500612177,0,0,0,0,0,0.0103214051280708,0,0,0,0,0,0,0,0,0,0,0,0,0.0506079676135975,0,0,0,0,0.0546580015982049,0,0,0,0,0,-0.058040465404143,0,0,0,0,0.0713669870317512,0,0,0.0837905378455233,0,0,0,0,0,0.0154546206098135,0.0125420092276166,0.17132002534981,-4.33680868994202e-19,0,-0.0142321592540606,0,0,0,0,0,0,0
