,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X002460.SZ,X600111.SH,X600795.SH,X600362.SH,X002466.SZ,X600489.SH,X000708.SZ,X000301.SZ,X600803.SH,X600160.SH,X600027.SH,X601991.SH,X000786.SZ,X000983.SZ,X000807.SZ,X600426.SH,X600219.SH,X002128.SZ,X000877.SZ,X000408.SZ,X601699.SH,X600176.SH,X000630.SZ,X600096.SH,X601168.SH,X600985.SH,X002353.SZ,X000933.SZ,X600157.SH,X600378.SH,X300037.SZ,X600352.SH,X000831.SZ,X600995.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.369006204696119,0,0.0558701611495147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43020569493774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23145798035132,0,0,0,0,0,0,-0.0542181171720557,-0.0227399042660553,0,0,-0.138080284644867,0,0,0,0,0,0,0,-0.0713931476912138,0,0
X601088.SH,0,0,0,0,0.367968217428657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133590965953282,0,0.0670376009645358,0,0,0,0,0,0,0,0.166527654942434,0.0244444691123156,0,0,0,-0.0664259377578315,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.595141895290089,0,0,0,0.204500850488131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639987082898028,0.0442726820655289,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.0659622580399359,0.0651426772046126,0,0,0,0,0,0,0.060768313151107,0,-0.126454123229046,0,0,0,0,0,0,-0.0286575726878608,0,0,0,0,-0.0497039261111219,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035626454373082,0,0,0,0,0,0.26082597712617,0,0.129493551827959,0,0,0,0,0,0,0.0802488159695481,0,0,0.111407052026238,0,0,0.0595724351154226,0.0220310182604108,0,0,0,0,0,0.00215595969910198,0,0,0,0.119279372090555,0,0,0,-0.0371862898736928,0,0,0,0,0,0,0
X601898.SH,0.193168372058731,0.123110961278567,0,0,0,0,0.081288200059997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0891820850725746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561000689781212,0,0,0,0,0,0,0,0,0,0,-0.0789663627135006,0,-0.00907910417616142,0,0
X600188.SH,0,0,0,0,0.0731105552869161,0,0,0,0,0,0,0.000384893604471616,0,-0.0914648126977443,0,0,0,0.030174855898757,0,0.02229907402191,0,-6.93889390390723e-18,0,0,0,0.27988629390833,0,0.0181826883449457,0,0,0,0,0,0,0,0.34207727642207,0,0,0,0,0.193521944248998,0.0192272783810184,0,0,0.169002142642458,0,0,0,0,0,0,0,0,0.251423434173209,0,0,-0.0321699802316168,0,0
X600019.SH,0.248349407351571,0,0,0,0,0,0,0,0,0.156245188970455,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0759170329630905,0.206047007651751,0,0,0,0,0,0,0,0,0,0.0704473416113095,0,0.0258425125403207,0,0,0,0,0,0,0,0.0443486981245788,0,0,0,0.00123122158598263,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708049084859172,0.0742416792472638,0,0,0,0.0357147430116448,-0.0310799383729257,0,0,0.164062100208376,0,0,0,0,0,0,0.0743041952846428,0,0,0,0,-0.0383640743485802,0,0,0,0,0,-0.110600077160796,0,0,0.242587060520783,0,0,0,-0.101265525651654,-0.00331206267267497,0,-0.0967633303980101,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.189854503872223,0,0,0,0,0,0,0,0,0.00833183959174892,0,0,0,0,0,0,0,0.0431093965147937,0.105307437037761,0.0264344701750644,0,0,0.0666326953085034,0.0136831978196258,0,0,0,0,0,0.267654602884365,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0298489445279565,0,0
X601600.SH,0,0,0,0,0,0,0.280159750387219,0,-0.276548507842859,0,0,0,0,0,-0.0484501198128857,0,-0.152405506343636,0,1.10693472679831,0,0,0,0,0,0,0,0,0,0,0.0821244004124806,0,0.30257665418206,0,-0.0957352871317868,0.260620805017335,0,0,0,0,0,0,0,0,0,0,0.00562495958546618,0,0,0,-0.129580350220992,0,0,0,0,0,0,0.0135208418746824,0,0
