,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600157.SH,X600362.SH,X600886.SH,X600188.SH,X600111.SH,X600547.SH,X601992.SH,X002466.SZ,X600660.SH,X600299.SH,X000792.SZ,X601158.SH,X600489.SH,X600309.SH,X600583.SH,X000709.SZ,X000883.SZ,X300072.SZ,X000898.SZ,X000539.SZ,X600352.SH,X000027.SZ,X000723.SZ,X002470.SZ,X000630.SZ,X002407.SZ,X600176.SH,X002460.SZ,X600549.SH,X000012.SZ,X000983.SZ,X600021.SH,X600098.SH,X600612.SH,X000060.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0208003353471214,0,0,0,0,0,0,0,0,0,0,0,0,0.0232609877057599,0,0.0353778860975791,0,0,0,0.171107515828853,0.101214622201324,0,0,0,0,0,0,0,1.0842021724855e-19,0.00280243930856906,0,0,0,0,0,0,0,0,0.139404375527593,0.0240921795351467,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0846263933629518,0,0,0,0,0,0,0,0,0,0.0435052628016835,0.0486479898837358,0,0,0,0,0.0218134427338124,0,0,0,0.068688350930574,0.165827464126833,0,0,0,0,0,0.0430272492439441,0,-0.0655091082212774,0,0,0,0.0112631972068756,0,0.00287310899234734,0,0,0,0,0,0,0.0280089447428089,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.239718208241853,0,0,0,0,0,0,0.0510717159902106,0,0.0500858657113962,0,0,0,0,0.0302737572141684,0,0,0,0,0,0,0.0739811273582903,0,0,0,0,0,0,0,0,0.0926134251734494,0,0,0,0,0,0,0,0,0,0,0,0,0.130077332939102,0,-0.0265075773321799,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0434225671999928,0,0,0,0,0,0.356781596090575,0.00779545085125904,0,0,0,0,0,0,0,0,0,0,0.0452937174392391,0,0,0,0.126164632031667,0,0,0,0,0,0,0,0,0,0,0,0.00274164193027122,0,0,0,0,0,0.00885591651793908,0,0,0,0,0,-0.0118064797369536,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116082267433458,0.0335750886221749,0,0,0,0.258037867007842,0,0,1.38777878078145e-17,0,0,0,0,0.0490262989174917,0,0.045419749662288,0.0278117455269255,0,0,0,0,0,0,0.155429331813848,0,0,0,0,0,0.113618465252896,0.0596160618788361,0,0,0,0,0,0.0372210703554285,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0674572265312746,0.0114150807023306,0,0,0,0,0.0235820059529417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734160476289752,0,0,0.274333333173933,0,0,0,0,0,-0.0137818999333593,0,0,0,0.0604934513580571,0.0531336184591182,0.0148372037088778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.0173117339954427,0,0,0.304002772133254,0,0,0,0,0,0,0,0,0,0,0,0,0.0687196246299877,0,0.12935465008188,0,0,0,0,0,0,0.0478871491645013,0,0.0383362292870672,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.126214625040076,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0307110362911682,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867120404450583,0,0,0.172060836042476,0,0.0202567123969882,0,0,0,0.0233621961723078,0,0.152327819928072,0,0,0,0,0,0.228292203171716,0,0,0,0,0,0,0,0,0.114476893106025,0,0,0,0,0,0,0,0,0.201740635090181,0,-0.0555034075884382,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716975166689567,0,0,0,0,0,0,0.00729980145535576,0,0,0.0430705786606411,0,0,0,0.0279409530474165,0,0,0,0,0,0.191092320746,0,0.171486486328151,0,0,0,0.0492736394370656,0,0.0531758999290366,-3.46944695195361e-18,0,0,0.0616210826984869,0.112180178831036,0,0.0665041810730131,0,-0.000659088186110668,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.214391911564152,-0.0475054917707523,0.0234542513252453,0,0,0,0,0,0,0,0,0,0.116111553049299,0,0,0,0,0,0,0.174198524496892,0,0,0,0,0,0,0,0,0,0.108538263777453,0,0.110094387350885,0,0,0,0,0,0.120069196491087,0,0,0.0110978854419071,0,-0.247720818722065,0.093633417483993,0,0,-0.0205438304824093,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372659644633233,0,0,0,0,0,0,0,0.0116311436807102,0,0,0,0,0,0,0.240258746744984,0,0,0,0,0,0,0,0.0983321033237336,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.157058633455511,0.0604531598768588,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290562713271018,0,0.0524975648365515,0.0859382897641313,0,0,0,0.0665252387279534,0,0,0,0,0,0.0259953854045982,0,0,0,0,0,0.182513099382299,0,0,0,0.0556994471817833,0,0.0488723701282297,0.0607971227173587,0,0,0,-0.0236702760200681,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.35283292089951,0,0,0,0,0.0767460556054101,0,0,0,0,0,0,0,0.0979771601511359,0,0,0,0,0.0399491100708825,0,0,0,0,0,0.000842671253735795,0.0755608676497286,0,0.117777788537303,0,0,0,0.0647602610734119,0,0,0,0,0,0,0,0.0283596371754408,0,0,0,0,0.0465741680823533,0,0,0,-0.00761522499326961,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0847180731051779,0.0240708052433786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526660005789292,0,0,0,0,0,0,0,0.0917790008732443,0,0,0.202863021861069,0.0893098330811636,0,0,0,0,0,0,0,0,0,0.0894725297265744,0.181654671588827,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138589311795372,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.14741505904544,0,0,0,0.109771304765419,0,0,0.0963435550112455,0,0,0.131828525546371,0,0,0,0,0,0,0.0301551052696524,0,0.11185924201899,0.15995267789459,0,0,0,0,0,0,1.73472347597681e-18,0.0664208266255346,0,0,0,0,0,0
