,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600660.SH,X600886.SH,X601898.SH,X600801.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X600688.SH,X002466.SZ,X600795.SH,X000786.SZ,X600111.SH,X600315.SH,X600126.SH,X600027.SH,X601992.SH,X600176.SH,X600299.SH,X002075.SZ,X600426.SH,X002353.SZ,X600529.SH,X000723.SZ,X002080.SZ,X600486.SH,X600612.SH,X600219.SH,X600516.SH,X000898.SZ,X601158.SH,X000932.SZ,X000959.SZ,X000301.SZ,X000883.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.00636971944684731,0,0,0,0,0,0,0.0219115499131037,0,0,0,0,0,0.0942883389480782,0,0.193403807754054,0,0,0,0,0,0,0,0,0.0508579864601135,0,0,0,0.0612938424211356,0,0,0,0,0,0,0.00836829170255767,0,0,0,0,0,0,0,0.0151727757101997,0.00254791068797772,-0.0111247442139699,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0518854248106041,0.0241887798354187,0.0144442920974691,0,0,0,0.0289217478500682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323871796230512,0.101502407740306,0,0,0,0,0,0.0883773805717854,0,0.0625757614394484,0,0,0,0,0.045986457099776,0,0,0,0,0,0,0,0,0.00568456455816319,-0.00718686339440609,0,0,0,0,0,0
X601088.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.269714064927583,0,0,0.106453427740317,0,0,0,0,0,0,0,0,0.0542483061548786,0,0.166402510223277,0.0657143560726119,-0.094294573367793,0,0.0598442659840521,0.0165066023194337,0.114333178161531,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543604677191694,0.0217476957780618,-0.0310832483612386,0,0,0,0,0,0
X600585.SH,0,0,0.112976087061661,0,0.0763800787101748,0,0,0,0.0544484596186551,0,0.0260779209391811,0,0,0,0.514681422277305,0,0,0,0,0,0,0,0,0.037121472994205,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0315243299207346,0,0,0.033696571844841,0,0,0,0.0389001378628845,0,0,0,0,0,0,0,0,0,-0.0282162821019635,-0.0113420644587214,0.00732526062646577,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0757113155429077,0,0.0109703888092928,0.218286481456992,0,0,0.0686956340874785,0,0,0.143219455512081,0,0,0,-0.0250440513603972,0,0.00991322612848926,0,0,0,0,0,0,0,0.0761709311939074,0,0,0.0602714953641347,0.0380238569679625,0,0,0,0,0,0,-0.0958730335446657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.0903103716756396,0,0,0,0,0,0,0,0,0,0.631434345925917,0,0,0.0504250045064316,0,0,0,0,0.017317650197345,0,0,0,0,0,0,0,0.0403373548334661,0,0,0,0.348282400607474,0,0,0,0,0,0,0,0,0,0,-0.0206503790147746,0.0109181453746588,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.148386557357065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080720973795164,0.00516188214611096,0,0.107845356330917,0,0,0,0,0,0,0,-0.0210455936058937,0,0.0361217901454116,-8.67361737988404e-19,0,0,0.025278884191362,0.0197416127162547,0,0,0,0,0,0,0,0,0,0,0.0102026259701981,-0.016568253500321,0,0,0,0,0,0
X000708.SZ,0,0,0,0.053375262685031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165787517977872,0.0372345612745873,0,0.352898681524669,0,-0.0661998586468295,0,-0.216744571144229,0,0.124291074339045,0,0.0102850542297295,-0.103953273962549,0.037445543551966,0,0,0,0.0881567354987924,0,0,0,0,0,0,0,0,0,0,-0.160730018158494,-0.00493231181727859,-0.0113504315481676,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0890000235603129,0,0,0.199973265522931,0,0,0,0.233567090052972,0,0,0,0,0,0,0,0,0,0,0,0.162045105825916,0,0,0,0.106552246888776,0,0,0,0.154141226404588,0.167885398396984,0.0175383432384618,0,0.0288071538722769,0,0,0.116387656362832,0,0,0,0,0,0,0,-0.0506072284411015,0,0,0,0,-0.0106096985977259,-0.0160449447493505,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.0161447581287637,0,0,0,0,0,0,0,0,0,0,0,-0.0618927958405875,0,0,0,0.113014171362684,-0.0541529762820387,0.0208172503147195,0,0,0.107976125752103,0,0.0902697518545373,0,0,0,0,0.336622612357501,0,0,0,0,0,0,0,0,0,0,-0.0129945081512079,0.0266566321039568,-0.0243254436310806,0,0,0,0,0,0
X002271.SZ,0,0,0,0.145930258731128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122341979860239,0,0,-0.0286308088918899,0,0.0504837390494225,0,0,0,0,0,-0.00437596577507016,0,0.0774109743304311,0,-0.025485166389654,0.0619410375677763,0.0978778113469823,0,0,0,0,0,0,0,0,0,0,-0.0205098717629896,-2.16840434497101e-19,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.192332870237482,0,0,0.055197057119629,0.0182636084788965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802507078850231,0,0,0,0,0,0,0.0236962716873666,-0.013119450783799,0.0196435050606215,0.169376222042176,0,0.24163516938601,0,0,0,0,-0.0809601799592303,0,0,0,0,0,0,0,0.0411461312812346,0.0372328752137522,-0.0184889882886265,0,0,0,0,0,0
X600886.SH,0,0,0.31540060639884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747397080840789,0,0,0,0,0,0,0,0,0,0,0.101199986202851,0,0,0,0,0,0,0,0,0,0.071151769453919,-0.00770273905852554,-0.000119014754177611,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.00346277527567667,0,0,0,0.054489217707698,0,0,0,0,0,0.00866767404321308,0,0,0,0,0,0,0.0304226719340112,0.032109380682466,0,0.00929823491008355,0,0,0,0.0292828240895395,0,0,0,0,0.0529210141815505,0,0,0.095714159289739,0,0.0179054561030399,0,0,0,0,0,0,0.0192914041126469,0,0,0,0,0,0.00547472642410103,0,0,0,0,0,0
X600801.SH,0,0,0,0.472282810215392,0,0,0,0,0,0,0.0969092238311833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104236590418183,0.0456467391882631,0,0,0,0.0820455231257429,0,0.0414492252555828,0,0,0,0.0461537974197363,0.376368528783108,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.00559115009615445,0.0227248121421278,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0522342637755665,0,0.0631678559582767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544747842300444,0.0314606230054204,0,0,0.0803770906347531,0,0,0,0,0,0.0907359468758156,0,0,0,-0.0475127120645576,0,-0.1538425434822,0,0,0,0.0347408506801382,0,0,0,0.112676557588156,0,0,0,0,0.000708036484073868,0.00329560844995158,0,0,0,0.0187611836670515,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455291551532377,0,0,0,0,0.0132512128113832,0.0223938698468223,0,0.0510236446379431,0.0366636224564242,0.00446280018691343,0,0.067652304776405,0,0,0,0,0,0.0401661135057404,-0.0125170042817817,0.128731578276886,0,0,-0.0301920895500282,0,0.114946960563612,0,0,0,-0.0146321002728138,0,0,0,0,-0.00360137998140531,0.00467839837591181,0,0,0,0,0,0
X600362.SH,0,0,0.143869851248898,0.299615029636789,0,0,0,0,0,0,0,0.0153035076439593,0,0,0,0,0,0,0,0,0,0,0.0362045412444462,0.0690884538844657,0,0.0987190159264776,0,0,0,0,0,0,0,-0.0153343455665161,0,0,0.00547186641018721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104824838746637,-0.00762876578759018,0,0,0,0,0,0
X600188.SH,0,0,0.0895631302722391,0,0,0,0,0,2.71050543121376e-20,0.062861584212428,0,0,0,0,0.0154654330858319,0,0,0,0,0.147940187816139,0,0,0,0,0,0,0.0576376972728589,0,0,0,0,0.0816437564519727,0.0843733965935514,-0.0238910303384973,0.0798443408019996,0,0.0429092428898678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00256767079923956,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0343188704242186,0.158088820283038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609394426462382,0.0354383646749036,0,0,0,0,0.02426674980012,0,0,0.0743484643655753,0,0,0,0.0297694557894033,0.00989161832937272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00756770976059047,0.00346997152235016,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.715692837781853,0,0,-0.0176914037922148,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0547502391333545,0,-0.0518385540151141,0.0687664420514871,0,0.113791929004552,0,0,0,0,0,0,0.0403494056523972,0,0,0,0,0,0,0.173882867922433,0,0,0,0,0,0,0,0.0200413831624233,-0.00455873522522768,-0.00564468295951385,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.135884111249484,0,0,-0.0227101982235273,0,0,0,0,0,0,0,0,0,0,0,0,0.22034892157386,0,0,0.0188616426845257,0,-0.00314345009858405,0,0,0,0.0508714478131613,0,0,0,0.170922985901858,0,0,0,0,0,0.163228797934984,0,0,0,0,0,0,0,0,0,0,0.0626173783607304,-0.00447890960969406,-0.0160547350713551,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148562766504051,0.0899985029670545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119813427118697,0.183176608059046,0.0810581549052898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148047065438296,-0.00638476043267513,-0.0209770432411086,0,0,0,0,0,0
