,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X600111.SH,X000786.SZ,X600176.SH,X601600.SH,X601898.SH,X000301.SZ,X600426.SH,X002466.SZ,X600011.SH,X600886.SH,X600188.SH,X600352.SH,X600801.SH,X600219.SH,X600489.SH,X601991.SH,X600803.SH,X600795.SH,X002353.SZ,X600486.SH,X000932.SZ,X002080.SZ,X600688.SH,X601168.SH,X600299.SH,X600295.SH,X600516.SH,X300037.SZ,X000898.SZ,X000723.SZ,X600027.SH,X600315.SH,X000807.SZ,X600549.SH,X000027.SZ,X601992.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0944139237025503,0,0,0,0.0053977175189807,0,0,0,-0.0252761860737589,0,0,0,0.0121477963434064,0,0,0.0674400426895679,0,0,0.0499741518680338,-0.00144230306116337,0,0,0,0,0,0,0,0,0,0,0.0553286384791189,0,0,0,0,0.0509368450851434,0,-0.000409137334089529,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156340291161294,-0.00355799211733441,0,0,0,0,0,0
X600028.SH,0,0,0.0113198769059075,0,0,0,0.0654679475464749,0,-0.0101247783040159,0,0,0,0,0.0145105255110781,0,0,0.0362994382585277,0,0,0.0644076238755327,0.022857187991688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376035331544839,0.138089664942196,0,0,0,0.000713985311913274,0,-0.00394355004946138,0,0,0,-0.0139566502191487,-0.0144064464786246,0,0,0,0.054678268982534,0,0
X600309.SH,0,0,0,0,0,0,0,0.099623325729855,0,0,0,0,0,0.0327503409715672,0,0,0,0,0,0.0348016893513515,0,0,0,-0.00595364099439152,0,0,0,0,0,0,0,0.0430778389821471,0.28399268201281,0,0,0,0,0,0,0,0,0,0.0315900852171517,0,0.102930271668601,0,0.0327671325587799,-0.161176116811035,0,0.103162758744419,0,0,0,0,0,0,0.0579076967724352,0,0
X601088.SH,0,0,0,0,0,0,8.67361737988404e-19,-0.0116694168985818,0,0,0,0,0,0,0,0,0,0.339175844535986,0,-0.168042081369901,0,0,0,0.176143923272096,0,0,0.114945427706825,0,0,0,0,0,0,0.0382721039904698,0,0,0.151157039227831,0,0,0.0232495268325783,-0.0962544512231523,0,0,0,0,0,0,0,0,0,0,0.00178558264084357,0,0,0,0,-0.0165920244923761,0,0
X600585.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0622258202953861,0,0,0,0,0,0,0,0,0.0669355503301403,0,0,-0.00654424508492078,0,0,0,0,0.185663219758818,-0.0222490004398652,-0.0304287723306455,0,0,0,0,0,0,0,0,0.115153255474228,0,-0.0473724246600766,0,-0.15692168335333,0,0,0,0,0,0,0,0,0,-0.0290170129843851,-0.000280677040805836,1.35525271560688e-20,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0284348299856146,0,0,0,0,0,0.128610827053554,0,0,0,0,0.16281264569592,0,-0.0296633755920685,0,0,0,0,0,0,0,0,0,0,0,0,0.487334763312756,0,0,-0.0370858810958723,0,0.125784122091108,0,0,0.457493899828249,0,0,0,-0.00213940216494666,0,0,0,-0.165331156894229,-0.083495610088556,-0.0105138294627139,0,0,0,0,0.0541706815695519,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.180675949780471,0.163388873108343,-0.732442340662353,0,0,0,0,0,0,0,0,0.144820052548223,0,0,-0.00265745707551918,-0.00294344350327975,0,0,0,0.191231542418199,0.290821165817024,0,0,0,0.119201968560143,0,0,0,0,0,0,0,0,0,0,0,0,-0.41550981754527,0,-0.00120864481127812,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.577194302487369,0,0,0,0,0.04878354883792,0.189455715097693,0.108339178601272,0,0,0.118345161272071,0,0.0911826530944373,0,0,0,0,-0.261631902223956,0,0,0,0,0,0,0,0,0,0,0.398525249243605,0,0,0.186492885593455,0,0,0,0,0,0,0,0,0,0,-0.0525463264892363,-0.117526364621524,0.111894636623266,0,0,0,0.0790767122558749,0,0
X600660.SH,0,0,0,0,0.0342997642904231,0,0,0.114635105196759,0,0.169266340511107,0,0.00304654355519426,0,0,0,0,0,0,0.0748915664228665,0,3.46944695195361e-18,0,0,0,0,0,0.0950088991816657,-0.195384450347778,0,0.125595588561971,0,0,0,0,0.0155515859914063,0,0,0,-0.00356578286708712,0,0.147463214261238,0,-0.0144268935082263,0,0,0,0,0,0,0,0,-0.019467385345609,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.161876256439043,0,0,0.214077498002457,0,0,0,0,0,0.042315267653334,0.0121265789623691,0,0,0,0,0,0,0,0,0,0,0.0740216922221327,-0.0802941461414576,0,0,0,0,1.73472347597681e-18,0,0,0,0.0549206698859659,0,0,0,0,0,0,0,0,0,0.100451005402894,0,0,0.0476323526503532,0,0,-0.0594775032127276,0,0,0,0.00901818123572981,0,0
X600547.SH,0,0,0,0,0,0,-0.0249801370622263,0.026926867073587,0,0,0,0.0201173280328724,0,0.0870341946862074,0.0662925252294819,0,0,0,0,0,0.0437167929772298,0,0,0,0,0,0,0.444776739564097,0,0,0,0,0,0,0,0,0.0273901586799593,0,-0.0434443138936792,0,0,0,0,0,0.0561196058014035,0,0.0163794316214308,0,0,0,-0.0219804038030332,-0.00664964796522035,0,0,0,0,-0.0224966577468128,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083888151565556,0,0,0.056448559635202,0.30294085969131,0,0,0,0,0,0,0,0,0.218250184208006,0,0.171236077306937,0,0,0.134223180155902,0.0415753501034869,0,0,0,0.260420500693804,0,0,0,0,0,0,0,0,0,0,0,0,0.0157852109467302,0,-0.00251549908830776,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,-0.0510044373411226,0,0,-0.184948558595598,0,0,0,0,0.169593856532803,0,0.0153323926616493,0,0,0,0,0,0,0,0,0,0.0598852011024909,0,0,0.070362710039789,0,0,0,0.0189908847379365,0,0,0,0,0,-0.0733196567672951,-0.0516742916098803,0,0,0,0,0,0.229285192071342,0,0,0,0,-0.0298406789598997,0.0658823033433798,0,0,0,-0.0211403869540552,0,0
