,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X601991.SH,X002466.SZ,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X601600.SH,X600362.SH,X300072.SZ,X600027.SH,X600516.SH,X000898.SZ,X600547.SH,X002460.SZ,X600111.SH,X600352.SH,X600176.SH,X000553.SZ,X601992.SH,X000786.SZ,X600426.SH,X002110.SZ,X000709.SZ,X600299.SH,X000408.SZ,X600808.SH,X000883.SZ,X600315.SH,X600801.SH,X601158.SH,X000830.SZ,X000932.SZ,X600219.SH,X002271.SZ,X000792.SZ,X601699.SH,X000539.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.317226465378686,0,0,0,-0.0487309587133114,0,0,0,0,0,0,0,0.0689375542423942,0,0,0.10654605150141,0,0,0,0,0,0.045137155012732,0,0,0.00942734024152411,0,0,0,0,0,0,0,0,0,0,0,0.0373795506278875,0,0,0.154037775918984,0,0,0,0.0122834269465334,0.018558993978847,0,0,0,0.00304963700449832,0.0147162364463482,0,0,0,0,0,0
X600028.SH,0.207690917595831,0,0.30788900926166,0,0,0,0,0,0,0,0,-0.0962105379250319,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0805763400924819,0,0,0,-0.0119161448496961,-0.111030487622703,0,0,0.00369168398910176,0,0,-0.0107376864809412,0,0,0,0,0,0,0,0,0,0,0.0246896664210583,0,0,0,0,0.00408687147779744,0,0,-0.0667370985504037,0,0.18523933767993,0,0
X601088.SH,0,0.0223808089054137,0,0.244048111575497,0,0.00814203780813146,0,0,0,0,0,0,0.132163223979563,0.548307342071174,0,0,0,0,0,0,0,0,0.0352777286031498,-0.0459633412042894,0,0,0,-0.0635705989285561,0,-0.111009965269379,0,-0.177509591118757,0,0,0,0,0,0,0,0,0,0,0,0.0124771164273133,0,0.0758500057861744,0,0,0,0,-0.00886380694876486,0,0,0,0,0,0
X600585.SH,0,0,0.410052715658975,0,0,0,0,0,-0.133771348568642,0,0,0.0465103581959481,0.203181440166096,-0.128464045858668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179672755910487,0,0,0,0,0,0,0,0.100485462734181,0.350622949726457,0,0.109776301616457,0,0,0,0,0,0,0,0,-0.0165254678661401,0.00820798457280269,0,0,0,0.0493765180971824,0,0
X600019.SH,0,0,0,0,0,0.10867554815025,0,6.93889390390723e-18,0,0,0,0,0,0.262887253093657,0,0,0.0278007731732447,0,0,0,-0.199138168376889,0,0,0,0,0,0.115965431328888,-0.0640281708125792,0,0,0,0,0,0,0,0.291438081355371,0,0,0.0437112899616348,0,0,0,0,0,0,0.113181451754003,0,0,0,-0.000536800820672882,0.0423381604049056,0,0,0,0,0,0
X600309.SH,0,0,0.176192567180031,0,0,0,0,0.0426079954437716,0,0,0,-0.235169087325633,0,0,0,0.286102439019225,-0.0787067599436968,0,-0.00728887506455086,0,0,0,0,0,0,0,0,0,-0.0330722211233363,0.159002833451679,-0.0795123809694388,-0.0402027247123404,-0.22937993027652,0.250190715650485,0,0,0,0,0,0,0.167056826169308,-0.0996635934762438,0,0,0,0,0,0,0,0.0385415323370865,0.0648880012224742,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0284389829981309,0,0,0.0869930617145454,0,0,0,0,0,0,0,0,0.155507498483965,0,0,0.00600177917004821,0.0493704167529442,0,0,0,0,0.0289109284820729,0,0,0,0,0,0,0,0,0.0413083690229999,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0138189550255373,-0.0139768128432707,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.554403757203479,-0.0974312911559588,0,0,0,0,0.505929329318085,0.0653276325624655,0,0,0.498248204879402,0,0,0,0,-0.212197692691372,0.0741146822669655,0,0,0,0,0,0,0.759350064774795,0,0,0,0,0.170590582148337,-0.239507043063233,0,0,-0.140191478783292,0,0,0,0,0.0175700963987412,-0.0742889800409924,0,0,0,-0.0573882177747866,0,0
X600660.SH,0,0,0,0,-0.088979454157289,0,0,0,0,0,0,0,0,0,-0.520391465157437,0,0,0,-0.0527319027803154,0.115366654469186,0,0,0,-0.0424488846765763,0,0.39610003344031,0,0,0,0,0.0826494122097071,0,0,-0.0432955284357921,-0.277064882651866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00624220903403236,0.0754377890943164,0.0963714249463971,0,0,0.168932657374033,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412675559146075,0,0,0.0992778431190674,0,0,0,0.177123073237774,0,0,0,0,0,0.0813568591028117,0,0.121047525585912,0,0,0,0.0412926564585319,0.0158116074167894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05506252230319,0.000828079405521248,-0.00252878623206137,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0475949647642402,0.0513163266516908,0,0,0,0,0.0398573285009147,0,0.0535417036840215,0,0.0490434337035423,0,0,0.147805116572188,0,0,0,0.023324782373299,0,0,0,0,0,-0.05609250810594,0,0,0,-8.67361737988404e-19,0.0481665020386345,0,0,0.00807206518815491,0,0,0,0,0,0,0.168793017656983,0,0.0524262256288348,0,0,0.0134821800305672,-0.0403730067765197,0,0,0,0,0,0
X002466.SZ,0,0,0.152918671801717,0.0666961603064181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366980430873322,0,0,0,0,0,0,0,0,-0.181725002050546,0,0,-0.125999722802834,0,0,-0.226540190759888,0,0.209965720393715,-0.354399883152253,0,0.0806079579226863,0,0,0,0,0,0.0985648966998494,-0.00753779949822446,0,0,0,0,0,0
X600688.SH,0.0750764311786927,0.337535606008014,0,0,0,0,0.0136506470195382,0.0505400577079087,0,0,0,0.04023020553494,0,0,0,0,0.0286343037821287,0.0364916899229164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738795027656708,0,0,0,0,0,0,0,0,0.0175860649740089,0.0126513330381265,0,0,0,0,0,0
X600188.SH,0.123025235976985,0,0.17722197679921,0,0.0991444686081843,0,0,0,0,0,0,0,0,0,0,0,0.165662901209682,0,0,-0.253013533302261,-0.0817453303142272,0,0,0,0,0,0.149155239641829,0,0,0.0639921657312618,0,0,0,0.00561729829882594,0,0,0,0,0,0,0,0,0,0,0,0.718783218742578,0,0,0,-0.0376378168832076,0,0,0,0,0,0,0
X600886.SH,0,0,-0.0459010070498599,0,-0.122615027801836,0,0.00778647930165596,0,0,0,0,0,0,0,0,0,0,0,0,0.179856971624829,0,0,0,-0.0821292177503371,0,0.171078186183145,0.1054202112225,0.0211042480314994,0,0.120460931006918,0,0,0,0.0690765200990298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00591066885820793,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0374815458674506,0,0,0,0,0,0,0.0759000826652809,0,0,0,0,0.0036205110764814,0,0,0,0.00638911105860145,0,0,0.0888563327031772,0,0.0165284560121611,0.00240372114333667,0,0,0,0,0.112226598325008,0,0,0,0,0,-3.46944695195361e-18,0.039759004027288,0,0,0.161644593329882,0,0,0.00762890866964062,0,0.00133310833606433,-0.0110518972236921,0,0,0,0,0,0
X601600.SH,0,0,-0.0787683455247757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158962376768533,0,0,0,0,0,0,0,0,0.181474967743711,-0.311708921938709,-0.0399177755748315,0,0,0,-8.67361737988404e-19,0,0,0.190524286031469,0,0,-4.33680868994202e-19,0,0,-0.00559076808603596,0,0.512772573468612,0,0.00328810931582345,-0.0870391359334545,0.0138503302158907,0,0,0,0,0.136411734864085,0,0
X600362.SH,0.271774870331187,0,0,0,0,0.130738521472306,0,0,0,0,0,0,0,0,0,0,0.31691194098172,0,-0.0454985998986261,0,0,0,0,0,0,0.0369682553961322,0,0,0,0,0,0,0,-0.0668820279032779,0,0,0,0,-0.0459414832120924,0,0,0,0,0.0763009334486567,0,0.0712102264985245,0,0,0,0.0045474446794743,-0.00130384649441831,0,0,0,-0.180212503830572,0,0
X300072.SZ,0,0,0,0,0,-0.00906631995533087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598136718876675,0,0,0.0191111657491433,0,0,0,0,0,0,0,0,0.615096756483895,0,0,0,0,0,0.309830491574367,0,0,0,0,-0.101214682287745,0,4.33680868994202e-19,0,0.0448601395399505,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.085468809596218,0,0,0.642369826384431,0.0450536719899709,0,0,0,0,0,0,0.201085143598146,0,0,0,0,0,0,0,0,0,0,0,0.0697311745257939,0,0,0,0,-0.228365939883692,0,0,0,0,0,0,0,0,0,0,0,0.0970094646547371,0,0,0,0,0,0.00585789374157689,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787969797388537,0,0.0522248389565269,0,0,0,0,0,0,0,0,0,0.079303834047063,0.176064776793499,0,0,0.225060170117588,0.0930732369972887,0,0,0,0,0,-0.170896035695231,0,0,0.28460072755383,0.00888256971355056,0.195940949042805,0,0.0945899885947903,0,0,0,0,-0.013691441373277,-0.0429884783028348,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.160335633123303,0.0573051481688597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853788993804727,0,0,-4.33680868994202e-19,0,0,0.0736618613401009,0,0.0474553189828309,0.0624890732073665,0,0.0941533588191417,0,0,0.00253436153635374,0.0342472919934828,0,0,0.052089813052426,0,0,0.184667487318397,0,0,0,0,0,0.0461153083685572,0,0.000255759075438104,-0.00790585116221738,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0598031468676201,0,0,0.0347693290516338,-0.0150561594056227,0,0,0,0.0681731018471944,0,0,0,0,0,0,0,0,-0.0501658119036625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638145444175609,0,0,0,0,0,-0.00536794815802312,0,0,0,1.05239662311862,-0.0519929714453439,-0.00630828242130665,0.0201009226095157,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.443587524261697,0,0,0,0,0,0,-0.134847385573672,0,0,0,0,0,0,0,0,0,0.617380463321235,0,0,0,0,0.0396609483056568,0,0,0,0.0961448728960184,0,0,0,0,0,-0.0365885575780372,0.0910219429257339,0,0,0,0,-0.00216279452780426,-0.0167749616211398,0,0,0,0,0,0
