,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X600886.SH,X002466.SZ,X002460.SZ,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X000877.SZ,X600362.SH,X002271.SZ,X601699.SH,X600803.SH,X600489.SH,X600027.SH,X000983.SZ,X601991.SH,X600176.SH,X000807.SZ,X000786.SZ,X600160.SH,X000630.SZ,X000932.SZ,X000408.SZ,X600985.SH,X600219.SH,X000933.SZ,X300037.SZ,X600688.SH,X000629.SZ,X600096.SH,X600612.SH,X000723.SZ,X600157.SH,X002128.SZ,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601699.SH,0,0,0,0,0.457940641768235,0,0,0,0.0334642135481961,0,0,-0.0061748080902696,0,-0.0710429204818868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101120583408127,0,0.0713716290180724,0,0,0,0,0,0,0,0.0678451101313288,0,0,0.119393720745963,0,0,0,0,0,0,0,0,-0.177396107704895,0,-0.00670838337053805,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.070026655047353,0,0,0,0,0.297934887584373,0,0.108821106235406,0,0,0.0781034638491132,0,0,0,0,0,0,0,0,0.280551970956363,0,0,0,0.185886969915172,0.514219512818662,0,0,0,0,0,0,0,0,0,-0.0167140471027084,0,0,0,0,-0.142963289741863,0,0,0,0.0728686759798955,0.394327436414935,-0.0186262019643098,0,0.0803051183739018,0,0,0,0,0
X600489.SH,1.73472347597681e-18,0.00468123852804302,0,0,0,0,0,0,0,0.663648797958593,0.145658264160862,0,0,0.0587760135949117,0,0,0,0,0,0,0,0,0,0.0755196571659245,0,0,0,0,0.098941972372205,0,0,0,0,0,0.0781747431313085,0,0,0,0,0,0,0,0,0,0,0.0941528325550682,0,0,0,0,0.0346778444833498,-0.00508369416543663,0,0,0,0,-0.00128055471056169,0,0
X600027.SH,0.190430746589983,0,0,0,0,0,0,0.52742237288638,0,0.140249480561311,0,0,0,0,0,0.100688230340194,0,0,0.00913557621273067,0,0,0.0371970963092915,0,0,0,0,0,0,0,-0.0015634947365705,0.0808081254149198,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165933382032647,0,-0.0220950356771511,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74539176326108,0,0,0.508522946575685,0,-0.0473955502639008,-0.312424808318683,0,0,0,0,0.103817505208347,0,0,0,0,0,0,0,0.0103922544432777,0,0,0,-1.73472347597681e-18,-0.040782665061005,0,0,0,0,0.0266584576338372,0,0.152915431051366,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.172921447720758,0,0,0,0,0,0,0.0425465748162651,0,0,0,0,0,0,0,0,0,0,0,0.161382203119345,0,0.190162497512522,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.287576547941476,0,0,0.101361023466049,0.0205506522639577,0,0,-6.93889390390723e-18,0,-0.00415956084048241,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926937156135543,0.0891220261420739,0,0,0,0,0,0,0,-0.0911429585855408,0,0,-0.0327914847717315,0,0,0.273749533968277,0,0.185800086105259,0,0,0,-0.176316864559643,0,0,0,0,0.345574989524514,0,0,0,0,0,0.471400547490242,0,0.123088910225087,-0.162300655211275,0,-0.199828153747977,0,0.4762870113273,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.0645207012774894,0,0,0.518508841373053,0,0,0,-0.056979835967644,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.036615873266432,0,0,-0.214772409578392,0,0,0.13314321819354,0,-0.0163678675936562,0,0,0,0,0,0,0.0286613670260362,0,0,0,0.0524537916168756,0,0,0,0,1.73472347597681e-18,-0.0506125726350405,-0.00741846500566289,0,0,0,0,0,0,0
X000786.SZ,0.193583574559849,0,0,0,0.00101344126730947,0.0934638478201124,0.0310270925131264,0,0,0,0,0.213535889524817,0,0,0,0,0,0,0,0,0,0,0.00799449578444886,0,0,0.0136192171405739,0.0178810457716537,-0.0472097244301721,0,0.244404047048034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164279499569546,0.0105233758573005,0,0,0,0.310767374886487,0,0
X600160.SH,-0.801877651193432,0,0,0,0,0,0,0,0,0,0,0,0,0.485783527921047,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471899213833512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372241621503449,0.654616384748209,0,0,0,0,0.0225714580975107,-0.0379738144716234,0,0,0,0.22155202159796,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0105181806831064,0,0,0.149496077037831,0,0,0,0.0409484080356449,0.0627980599497627,0,0,0,0,0,0,0,0,0,0.0933339307060978,0.118283997490222,0,0.0999088648062967,0.0275040586440947,0,0,0.211143214385282,0,0,0,0,0,0,0.115315483390746,0,-0.0892568079867376,0,0,0,0,0,0,0,0,-0.0369073857137431,-0.00459924070786152,0,-0.0432755231614132,0,0,0,0,0
X000932.SZ,-0.100915684979206,0,0,0,0,0.505045044271938,0,0,0,0,0,0.149488342066631,0,0,0,0,-0.0583837604134551,0,0,0,0,0,0,0,0.0661684489619124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246413845778016,0,0,0,0,0,0,0.196430832900144,0,0.134535718616699,0,0,0,0,0.021686667795131,0,0,0,-0.0118483893495765,0,0
X000408.SZ,0,0,0,0,0,0.18432582446843,0,0,0,0,0,0,8.67361737988404e-19,0,0.383106813020469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.356405988257926,0,-0.0219002357683383,0,0,0,0,0.234705662734189,0,0,0,0,0,0,0,0,0,0,-0.179423145663514,0.0325206906126304,-0.0485798736607797,0.0425927004535181,0,0,0,0,0
X600985.SH,0,0,0,0,0.0440540462261118,0,0,0,0.265776940296605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412230836864596,0,0,0,0,0,0,0.192178745278222,0,0,0,0,-0.103473976565603,0,0,0,0,0,0,0,0,0,0,0,0.00438081437169044,0,0,0,0,0,0.0334985225490335,-0.169578192983027,0,0,-0.0895714351200712,0,0
X600219.SH,0,0,0,0,0,0.0733858891599213,0,0,0,0,0.295266297854757,0.0116966307317995,0,0,0.0682602874116972,0,0,0,0.0534723766962781,0,0,0,0,0,0,0,0.00782559274789381,0,0,0,0,0,0,0,0,0.00786397655550973,0,0.0350249370912334,0,0,-0.104065121213286,0,0,0.0793124546570379,0,0,0,0,0,0,-0.0519242087560778,0,0.00601244657546666,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.195575467889794,0,0,0,0,0,0,0,0,0,-0.0343928245848001,0,0,0,0,0,0.22206931798037,0,0,0,0,0,0,0,0,0.127793098196979,0,-0.132488469121631,0.471771848126198,0,-0.0161614001544512,0,0.0224355315810443,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321376892711024,0,0.00862298046277135,-0.0146137740738045,0,0,0,-0.0407589918331072,0,0
X300037.SZ,-0.044321473103081,0,-0.0690271315194982,0,0,0,0,0.128917568650667,0,0,0,0,0,0,0,0.0296410256065587,0,0,0,0,0,0,0,0,0.279279485486088,0,0,0,0,-0.111971590627732,0,0,0,0,0.0760587664713691,0,0,0,0,-0.206833589161761,0,0,0,0,0,-0.0396624104568516,0,0,0,0,0,-0.0995346540445883,0.142990205582292,0,0,0,-0.216853162120664,0,0
X600688.SH,0,0,0,0,0,0.158226550917832,0,0,0,0,0,0,0,0,0.0282365776850375,0,0.0321537244973081,0.00758846204322201,0,0.110853120171026,0,0.0361928856434203,0.0613604947810914,0,0,0,0,0,0.137759954692328,0.0258444090001629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154565872519671,0,0,0.0638953233390536,0,0,0,0,0.0301927475586916,-0.0369924335641392,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.0277794236956369,0,0,0,0.048307913757798,0,0,0,0.149032523197859,0,0.0705696297796462,0,0,0.235011622365291,0,0.0449117397095713,0,0,0.047819153630962,0,0,0,0,0,0,0.0265822133730281,0.0199413731586502,0,0.0369267697577685,0,0,0,0,0,0,0,0,0,0,0.0484686824735063,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.23029353061162,0,0,0,0,0.134969741625728,0.209999346357832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257606758305546,0,0.0167826155875576,0.0465869147820448,0,0.00580963167918294,-0.0170196718496031,0,0,0.0356901824393627,0.0464203259507739,0,0,0,0,0.111374815299756,0,0,0,-0.0180593796092076,-0.0116773717262762,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,-0.0616058389953987,-0.141243564833995,0,0.227031393700131,0,0,0,-0.0625521760524514,0,0,0,0,0,0,0,0.354417257370979,0,0,0,0.148585801381806,0,0,-0.105891070265022,0.127421091526667,-4.33680868994202e-19,0,0,0,0.042918144783221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783762088546362,0.0098501325229629,-0.0100355736476963,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.209893392972769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038145388455878,0,0,0,0,0.175483600585399,0,0,0,0,0,0,0,-6.93889390390723e-18,0.325598495904538,0.233927915301831,0,0,0,0,0,0,-0.0244534501366753,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152592281241474,0,0,0,0,0,0,0,0.0381659256559696,0,0.0186591657889489,0,0,0,0,0,0,0,0,0,0,0,0.0323746787465022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176795476969945,0,0,0,0,0,0,0
X002128.SZ,0.0859717785256421,0,0,0,0,0,0,0,0,0,0.00140624122951415,0,0,0,0,0,0,0,0,0,0.155077974981946,0,0,0,0,0,1.73472347597681e-18,0.0522582379248949,0,0.298511404484505,0,0,0,0,0.0289408917105018,0,0,0,0,0,0,-0.0385087465386852,0.384423610330718,0,0,0.0184820972849803,0,0,0,0,0,0.0048974982602773,0,0,0,0,0,0,0
X002080.SZ,-0.229773332448454,0,0,1.38777878078145e-17,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.478539474673908,0,0,0,0,0,0,0,0,0,-0.109622462170377,0.140217881948667,0,0,0,0,0.725444225768143,0.246834050945617,0,0.00813104965657805,-0.0480736787107005,0,0,0,0,0,0.126876275371906,0,0,0,0,0,0,0,0,0,0.0527435041141163,-0.0709521968521884,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0797505775775273,-0.722572669958211,0,0,0,0.0831332359123431,0,0,-0.00980595348527628,0,0,0,0,0,0,0,0.0390712080131618,0,0,0,0,0,0,0,-0.08539677747882,0,0,0,0,0,0,0,0,0,0,0.201407318633202,0,0,0,0,0,-0.000815537617619122,0,0,0,0,0,0,0
Slope,0,0.455179322621058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.502450657021382,0,0,0,0.0368881150066592,0,0,0,0,0.311921022106744,0,0,1.09233666583704,0.262634789299696,0.0781939919094263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20759376145576,0,0,0,-1.33130037077379,0,0
TED,0,0,0,0,-0.0148637941290798,0,0,-0.0246472426918142,0,0,-0.0913873891329653,0,0,0,0,0,0,0,0,0,-0.051830119864657,0,0.383369586744388,0,0,0,0,0,0,-0.128546907655531,0,0,0,0,0,0,0,0,0.175786738331164,0,0,0,0,0,0,-0.015385978422732,0,0,0,0,-0.101021392210017,0.557138585037033,0,-0.0397650014057586,-0.405597496784461,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.038397274645065,0,0,0,-0.148318243491566,0,0,0,-0.0946030637406584,0,0,0,0,0,0,0,0.0513560660754625,-0.151505325374339,0,0,0.032220044763517,0,0,-0.0572561754512788,0,0,-0.110852770565567,-0.125192433715769,0,0,0,0.186416365172863,0,0,0,0,0,0,0,0,-0.0419319667541648,0,0,0.0186406829344607,0,-0.00732882463154258,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0955478741627187,0,0,0,0.159404846476847,0,0,0,-0.0195139785930401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040849666168628,-0.0837173788591498,0,0,-0.0124521904228355,0,0,0,-0.0825438580958107,0,0,0,0,0,0,0,-0.0471971460645808,0,0,0,0.0421225581580426,0,-0.0212878896508993,0.0204530669950639,0,0,0,0,0,0
MKvol,0,0,0,0,-0.000439923761838823,0.00243392634621435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211347755935603,0.00039197586464191,0,0,0,0.000216044772648944,0,0,0,0,0,0,0,0.0014835887198421,-0.000697238606381076,0,0,0,0.000624463786548781,0,-0.00118879843874522,0,0,0,-0.00683791632971863,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014844134191118,-0.00789637348696693,0.00333364638586761,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00479208684620209,0,0,0,0,0,0.0230813466174171,0,0,0,0,0,0,0,0,0,0,0,0.00141901047933972,0.00725384682469858,0,0,0,0.00054528851050685,0.00440936339308722,0.00370293698179097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00075446927205987,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.00297596172066498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221101770546731,0,0.00319209292547097,0,0,-0.00739170408076162,0,0,0,0,0,0,-0.00645304292863658,0,0,0,-0.00425879193939786,0,0,0,0,0,0,0,0,0,-0.00301770595635082,-0.0148011599127876,0.01067214374887,0,0,0,0.044104567931947,0,0
