,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X601699.SH,X000708.SZ,X600010.SH,X000301.SZ,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600803.SH,X600426.SH,X000786.SZ,X601991.SH,X600489.SH,X002271.SZ,X600985.SH,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X000932.SZ,X600348.SH,X601168.SH,X600219.SH,X600612.SH,X002128.SZ,X600688.SH,X300037.SZ,X000027.SZ,X600157.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0339712792448785,0.275117779686508,0.111866839821308,0,0,0,0,0,0,0,0.0566992264418653,0,-0.27097808835571,0,0,0,0,0.0652153697353872,0,0,0,0,0,0.0333632406366462,0,0,0.0899004649640855,0,0,0,0,0,0,0,0,0,0.0699572331155282,0.0134689399546138,0,0,0,0,0,0,0,0,0,0,0,0,-0.00812712516513593,0.00455030917760967,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.285895692153748,0,0,0,0,0,0,0,0,0,0,-0.0333540443946924,0,0.0336177854396974,0,0,0,0,0,0,0.109306381462948,-0.14058083420546,0,0,0,0,0,0,0.148397548457207,0,0,0,0,0.115741005867921,0,0,0,0,0,0,0,0,-0.00391742153521745,0,0,0,0,0.00664887771511796,0.00885855776257133,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0097812495496198,0,0,0.118744642046031,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211267808424147,0.153685864326846,0,0,0,0,0,0,0,0,0,0,0,0.399096293357196,0,0.029512242943757,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0149955577695442,0.00592695978362454,0,-0.00468665266565311,0,0,0,0
X600309.SH,0.160893140040699,0,0,0,0.0760577579119301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129584891819472,0,0,0,0,0,0,0.134213433502065,0.0328885952399634,0,0,0,-0.0262414109845423,0.293814576176064,0,0,0,0.158703057435981,0,0,0,0,0,-0.0877912532392735,0.224182550418194,0,0.241852624064486,0,0,-0.14547271610369,0,-0.0682882658656249,0.0543240210700608,-0.0701478308385274,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.230710346214445,0,0,0,0,0,0,0.0294479775351927,0,0,0,0,0.458707492075341,0,0,0,0,0,0.0620373384539917,0,0,0,0,0,0,0.00203327028691852,0.0895153053795805,0,0,0,0,0,0,0,0,0.0117493265756428,0,0,0,0,0,0,0,0,0.011274910352322,0,-0.00684198987109412,-0.00068047410439433,0,0,0,0,0,0
X601898.SH,0.0438389583629464,0,0,0,0.111623545243491,0,0,0,0,0.172205296861647,0,0,0,0,-0.0386917388176963,0,0.0352167274732393,-1.73472347597681e-18,0,0,0,0,0,0.188502261471131,0,0,0,0,0,0,0,0,0.158386333366258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455683107403177,0.0330595840427685,-0.0160262327148127,0,0,0,0,0,0
X600011.SH,0,0,0,0.0135224940908398,0,0,0,0,0,0.173219479380069,0,0,0,-0.00650808364295207,0,-0.0151942932589378,0,0,0,-0.0658815205330918,0,0,0,0,0.460494635831403,0,0,0,0,0,0,0.0150611821099432,-0.0733329618070847,0,0,0,0,0,0,0,0,0,0,-0.0135192354860331,0.180965064565283,0,0.0206604397994874,0,0,0,0,0,0.00427499131734119,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00279406223570557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151317397551653,0,0,0,0,0,0,-0.00530304075195735,0.208164122669856,0,0.276983784624983,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.00726361564700431,0.0859398141386534,0,0,0,0,0
X600585.SH,0.173116335670214,0,0,0.130189246325709,0,0,0,0,0,0,0,0,0,0,0,0.154323559636238,0,0,0,0,0,0,0,0,0,0,0,0.0236466489773033,0,-0.012935764630818,-0.0541967823751087,0.0425548531799118,0,0,0,0,0,0,0.0730283709182433,0,0,0,0,0,0,0,0,0,0,0.0206190034389674,0,0.012309513187724,0.00242713982220456,0,0,0,0,0,0
X600886.SH,0,0.218484890553806,0,0,0,0.0845918221547585,0.00948060973684826,-0.0414568462774899,0,0,0,0,0,0,0,0,0.401583655648297,0,0,-0.0881749039548077,0,0,0,0,0,0,0,0,-0.0878774151396933,0,0,0.049005594696652,0.038375079458742,0.0311797650514276,0,-0.0313114121123251,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0410060848452329,0,0,0,0.0604594299344492,-0.0146153280050088,0.0164778591970663,0,0,0,-0.0178780479765742,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.120266681405066,0,0,0,0,0,0,0,0,0,0,0,0.0439138734282358,0,0,0,-0.0184198669833032,0,0,-0.138170421487359,0,0.0237860921427844,0,0,0,0,0,0,0,0,0,0,0,0,0.00417742595480934,0.114528461765619,0,0,0,0.0193034504281673,0,0.289491899762922,0,0,0,0,0
X601600.SH,0.039107146487572,0,0,0,0,0,0,0.235495890286008,0,0,0,0,0,0,0.12437871242859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486496233545341,0,0,0,0.158261869299391,0.111643774382427,0.0477824974385963,0,0,0,0.185338463718408,0,0,0,0,0,0,0,0,0,-0.0360354386629208,0.0362840975210443,0,0,0,0,0,0
X600547.SH,0,0,0,0.0355609271674631,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0188189324255685,0,0,0,0,0,0,0.532088460682671,0.00808409113239809,0,0,0,0.09176398965145,0.0247307399791452,0,0,0,0,0,0.0254619403491874,0.0379262360148092,0,0,0,0,0,0,-0.0588912226855635,0,-0.00331924804726462,0,0,0,0,0,0
X002466.SZ,0,0,0,0.0303188930160345,0,0,0,0,0,0,0,0,0,0,0,0.796334164663871,0,0,0,0,0.313160720247862,0,0,0,0,0,-0.253869110409708,0,0,0,0.0812855822864933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579050182638649,0,0,0,0.0437820955547624,1.73472347597681e-18,-0.019737245095046,0,-0.0413953678916895,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178071090613277,0,0,0,0,0.101259716043085,0.140598680570716,0,0.334777975764496,0,0,0,0,0,0,0.0545294297786212,0,0,0.127105458234808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242670638085721,-0.0264639186669613,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586011259245554,0,0,0,0,0.0961289767357007,0.228605929792675,0,0.0427381946345109,0,0,0,0,0,0,0,0,0,0.0730335649684034,-0.157326153713475,0,0.0274515058134023,0,0,0,0,0,0,0,0,0,0,0,0,0.0191371036495592,0,0,0,-0.029977366467185,0.0159531819153374,0,0,0,0,0,0
X600795.SH,0.05081185911379,0,0,0,0.0255929028448232,0.121332499569412,0,0,0,0.30714747148931,0,0,0,0,0,0,0,0.0127542898711063,0,0,0,0,0,0,0.130486886905311,0,0,0,0,0.0958316476478409,0,0,0,0,0,0,0,0.0338131801304762,0,0.0837068083712923,0,0,0,0,0,0,-0.046652231909983,0,0,0,0,0.00827589014157773,-0.0161572565256053,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.223196125225894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140673198156901,0,0,0,0,-0.0391431921651156,0.526348637770502,0,0,0,0,0,0,-0.000739818336727981,0.13829149526788,0,0,0,0,0,-0.0683168353524635,0,0.0609066738141394,0,0,0.0106135020494292,0,0,0,0,0,0,0
X000708.SZ,0.086812707727545,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647898031602092,0,0,0,0,0,0,0.123385896661406,0,0,0,0.148948942905207,0,0,0,0,0,0,0,0,0,0.0213121655000039,0,0.00225938976193167,0,0,0.172300123747512,0,0.0825884306078907,0,0.0492771277099109,0,0,0,0.305118403169673,0,0,0,-0.0226340897134454,0.0409173528934569,-0.0467005128056907,0,0,0,0,0
