,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600010.SH,X601600.SH,X600795.SH,X600362.SH,X600886.SH,X600111.SH,X600188.SH,X600027.SH,X600309.SH,X600688.SH,X000898.SZ,X601158.SH,X601992.SH,X600583.SH,X000709.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X000825.SZ,X002353.SZ,X600489.SH,X000629.SZ,X000027.SZ,X600547.SH,X000630.SZ,X600549.SH,X600660.SH,X601699.SH,X600808.SH,X000831.SZ,X000959.SZ,X600578.SH,X600352.SH,X600315.SH,X600008.SH,X600307.SH,X000983.SZ,X000937.SZ,X002470.SZ,X600863.SH,X000878.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.683911009190655,0,0,0,0,0,0,0,0,0,0,0,0,0.0591508295957339,0,0,0.0157140822725047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269922333281492,0,0,0,0.03086862704725,0,-0.0219863239591533,0,0,0,0,0.0503403394367995,0,0,0,0,0,-0.0159755044030501,0,0,-0.112268702045449,0,-0.0359707625742922,0,0
X600028.SH,0.629630039540639,0,0,0,0,0,0,0,0,0,0,0,-0.02440211169504,0,0,0,0,0.262423703648541,0,0,0,0,0,0,-0.0368747633730807,0,-0.00770674196670376,0.14209638130174,0,0,-0.0100663394931603,0,0,0,0,0,0.0376226399630635,0,0,0,0,0,0,0,0,0,0,-0.12466683960014,0.01862830313201,0,0,-0.0268457774030004,0,0,0,0,-0.04839604934117,0,0
X601088.SH,0,0.0841820972044005,0,0,0,0.0810203975064385,0.151764320132076,0,0,0.0351743258988923,0,0,0,0,0.133256095298653,0,0,0,0,0,0,0,0,0,0,0,0,0.0526276946958828,0,0,0,0.0514623560774971,0,0,0,0,0,0.0814285781163512,0,0,0,0,0.0429017730143955,0,0.193571474813889,0,0,0,0,0,0,-0.00305671758468503,-0.00486471922270352,0,0,0,0,0,0
X600011.SH,0.0743144255322679,0,0,0,0.186822933110162,0,0,0,0.0133267638238255,0,0,0,0,0,0,0.288627252131242,0,0.196126885957017,0,0,0,0,0,0,-0.086479012258052,0,-0.0461335347363435,0,0,0,0,0,0,0,0,0,0,0.100624671555978,0,0,0,0,0,-0.00443690152812332,0,0,0,0,0,0,0,0.0240475622862579,-0.0402519787102652,0,0,0,0,0,0
X600019.SH,0,0,0.0321206231164707,0.180950936140622,0,0,0,0,0,0,0,0,0,0,0.0659533301979023,0,0,0,0.343348113703499,0,0,0,0.107981103947176,0,0,0,-0.0363633581702052,0,0,0.137507670335479,0,0,0,0,0,0,0,0,0.0959706542112042,0,0,0,1.73472347597681e-18,0,0,0,-0.0660079178607053,0,0,0,0,0,0.0103386072526272,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0265366657871001,0.202912501484959,0,0.109066883943391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00721225780996439,0,0.00564516511066777,0,0,0,0,0,0.0955896417543854,0,0,0.109820688527562,-0.0509307927537271,0,0,0,0,0,0.0181724227613637,0,0,0,0,0,0,-0.0179963189236268,0,0,0,0,-0.0873046126040845,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.042334813642001,0.328679571423164,0,0,0,0,0.0484220138444128,0,-0.00209732142009359,0,0,0,0.0946075236802264,0,0,0,-0.00804137051026164,0,0,0,0,0,0,0,0,0,0,0.164749157753662,0,0.107813789643969,0,0,0,0,0,0,0.0983867965761478,0,0,0,0,0,0,-0.0157917360563621,-0.0172475233689138,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.020392695765707,0,0,0,0,0.00575281609130535,0.0179241216564904,0.0762775752844196,0,0,0,0,0,0,0,0,0,0,0,0,0.105588201508832,0,0,0,0,0.0764865582509259,0.0388913758473273,0,0,0,0.129918194537783,0,0,0.0154080182773463,0,0,0,0,0,0,0.0347663219157655,0,0.0136418084985343,-0.0337141706428699,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0766575284134632,0,0,0,0,0,0,0,0,0,0,0.381599674037987,0,0,0.0128628172123024,0,0,0,0.253666369434372,0,-0.0743737240066602,0,0.00769424173114026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588271178768997,0,0.0641197991975887,0,0,0,0,0,0,0,0,-0.0933484414253741,0,0,0,0,0.0699473679187607,0,0
X601600.SH,0,0,0,0,0,0,0.0529534119119497,0,0.030672018272692,0,0,0.310796083882003,0,0,0,0,0,0,0.142858109289718,0,0,0,0,0,-0.0535209495040364,0,0,0,0.0903466089962868,0.095510713239301,0,0,0,0,0,0.0594295037074484,0,0,0.0664744274101307,0,0,0,0,0,0,0,0,0,0,0,0,0.00426447173703816,0,0,0,0,0,0,0
