,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600188.SH,X600688.SH,X601991.SH,X002466.SZ,X600660.SH,X600362.SH,X600795.SH,X600516.SH,X600547.SH,X300072.SZ,X600886.SH,X002460.SZ,X000898.SZ,X600111.SH,X601992.SH,X600176.SH,X000786.SZ,X000553.SZ,X600352.SH,X600299.SH,X600027.SH,X000709.SZ,X000792.SZ,X000825.SZ,X002271.SZ,X000408.SZ,X601158.SH,X600489.SH,X601699.SH,X600808.SH,X600219.SH,X600426.SH,X002470.SZ,X000883.SZ,X000630.SZ,X600315.SH,X600157.SH,X000830.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.438907425668937,0.0364045941524241,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539969683963396,0,-0.0218490757456799,0,0,0,0,0,0.0115603655647932,0,0,0,0.0583845549905941,0,0,0,0,0,0,0,0.0275393989409381,0.0660424725998281,0,0.117040111802527,0,0,0,0
X601991.SH,0,0,0,0,0,0.077023810877248,0,0,0.027833065004355,0,0,0,0,0,0,0,0.04641255275384,0,0.0342542609632037,0,0,0,0,0,0,0,0.0978118848996295,0,0.051530062080097,0,0,0.0226677559666694,0.036967503215676,0.0945054609887966,0,0,0,0,0,0,0.0485161001964433,0,0,0,0,0,0,0.00739280292213974,0,0.00524316747803874,-0.0271533723919473,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136409582548198,0,0.116851601574202,-0.105475565923135,0,0,0.524679022263347,0,0.115172737998857,0,0,-0.00163317238573701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236846770376793,0,0,0,0,0,0,0,0.011107946502579,-0.00404368930952322,0,-0.270863588873351,0,0,0,0
X600660.SH,0,0,0,0,0,-0.0786707722147117,0,-0.01506692116403,0,-0.0766158257848973,0,0,0,0,0,0,0,0.0873875322716451,0,0,0,0,0,0,0.213949022869081,0.139840579966714,0.0853727056129146,0,-0.15509646773681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157447465213603,0,-0.106436629752196,0,-0.0137859426711085,0.0341642884118895,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.173143191836197,0,0,0,0,0,0,0,0,0.158338500268197,0.0693221814397988,0,0,0,0.0129620562675765,0,0,0,0,0,0,0,0,0.0776069042377525,0,0,0,0,0,0.426125175296809,0,0,0,0.100335705514794,0,0,0,0,0,0,0,0.0490110993907309,0.0403096429234342,0,0,0,0,0,0
X600795.SH,0,0.0862233034581996,0,0,0,0,0,-0.00121374061702734,0,0.0633721972258457,0,0,0,0,0,0,0,0.069401883964453,0,0,0,0,0,0.0605715131067784,0,0,0.110112068516314,0,0,0.0298179538981994,0,0,0,0,0,0,0,0,0.0573952861412923,0,0,0,0,0,0,0.0102585026171467,-0.018682228971868,0.00925489966295633,0,0.00264849625595824,0,0,0,0,0,0,0
X600516.SH,0,0,-0.326147379218674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14944426220956,0,0,0,0.0458229916779943,0,0.366105150332827,0,0.13457672649461,0,0,0.14951998639355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518868966911465,0.107455167482801,0,0.057941842834065,0.0157493695980189,0,0,0,0,0,0
X600547.SH,0,0.111076835127709,0,0,0.275452035397259,0,0,0,0,0.0711562686657741,0,0,0,0,0.0504190345969838,0,-0.167654402974117,0,0,0,0,0,-0.0397717755074359,0,0,0.0473623081465939,-0.00803036145121843,0,0,0,0,0,0,-0.174142016863697,0,0,1.01577809137903,0,0,0,-0.0736161460236979,0,0,0,-0.0675113702395026,0,0,0,0,0.0238361605200345,0.0543613408376316,0.0314635715483504,0,0,0,0,0
X300072.SZ,0,0,0,-0.103639674769886,0,0,0,-0.0832358317833748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000476410567,0.295864948035524,0,0,0,0,0,0.254237207225272,0.11237900609885,0,0,0,0,0,0,0,0.291285759437971,0,0,0,0,0,-0.109675855645418,-0.138847478432697,0,-0.0943767612823474,-0.0492764486086709,0.0824678156752252,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.155336792011543,0,0,0.0972916609709744,0,0,0,0,0,0.0345222539864367,0,0,0,0,0,0,0,0,0.00858972510368815,0.0602478792389902,0,0,0.0577676734774769,0,0,0,0,0.0162545627670537,0,0,0,0,0,0,0,0,0.0355062809053419,0,0,0.0168064200476664,0,0,0,0,-0.0241717714699382,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0626766317976077,0,0,0,0,0,0,0.675544938541138,0,0,0,0,-0.170706335045586,1.38777878078145e-17,0,0,0,0,0,0.377052708761735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906499832319839,0,0,1.38777878078145e-17,0,-0.0389282897038218,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.00343154952887753,0,0,0.0917299178221919,0,0.134424568648654,0,0,0,0,0,0,0,0,0,0,0,0,0.0811157146247375,0,0,0,0,0,0,0,0.20805068269081,0,0,0,0,0,0,0,0.439993583864795,0,0,0,0,0,0,0,0,0.0254315827736462,0,0.00637482736983183,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.170953161865997,0,0,0,0,0,0,0,0,0,0,0,0,0.209871261353418,0,0.117925416722463,0,0,0.0507551533353535,0.136221551791319,0,0.224987945508548,0.054277191132222,0,0,0,0.0152498202361427,0,0,0,0,0,0,0.044957387143531,0,0,0,0,0,0,0.0225211430255147,0,0,0,-0.0254327689847046,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717711939147209,0,0.257352355264907,0,0,0,0.142752857110509,0,0,0,0,0,0,0.198786249371265,0,0.0555888648377754,0,0.136903315116454,0,0,0,0,0,0,3.46944695195361e-18,0.0118020846111238,0,0,0,0,0.0538497510012508,0.0373344661650401,0,-0.0274952408444068,0.0718884814182916,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167491480960841,0,0,0,0,0,0,0,0,0,0,0,0.123461483875406,0,0.159357745562482,0,0,0,0,-0.0217625274041168,0,0,0,0,0,0,0,0.274496975467027,0,0,0,0,0,0.00293949289549141,0,0,-0.00299418944595946,0,0,0,0,0,0,0
X000786.SZ,0,0.0937583463950073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507447008222007,0.266749184971448,0,0,0,0,0,0.152427550798993,0,0,0,0,0,0,0,0,0.0531430097649584,0,0,0,0,0,0,0,0,0,0,0.0937351877751492,0,0.11667270075907,0.318018705933068,0,-0.0134102619032267,0.00846673287644823,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,6.93889390390723e-18,0,-0.0234235710192057,0,0,0,0,0,0,0,0,0.248580193030761,0,0,0,0.0483298773925723,0,0.308498954939534,0,8.67361737988404e-19,0,0,0,0,0,0,0.188236414912769,-0.0720991546575774,0,0,0,0,0,0,0,0,0,0,0,0.0439668980065458,0,0,-0.0879037859804179,0,0.0569090677320146,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.233964799314407,0,0,0,0,0.201913107993499,0,0,0,0.0102109176138307,0,0,0,0,0.0249361294397437,0.0687915459706798,0.100224356929672,0,0,0,0,0,0,0.0215931751571977,0,0,0.0175433229173365,0,0,0,0,0,0,0.165521868425103,0,0,0,-0.104801044626783,0.233188720164715,0,0,0.0208507019347941,-0.0397911908098548,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.060202179045529,0,0,0,0,0,0,0.138714469555415,0,0.0207030991257093,0,0.108752201844684,0,0,0,0,0,0.271199609636923,0,0.00303768491384094,0,0,0,0,0,0,0.039738374699009,0,0.0695342280349934,0,0,0,0,-0.109933842477282,0,0,0,0,0,0.139712336612763,0,0,0,0,0.0219479720174595,-0.0403998573050411,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.204712130767583,0,0,0,0,0,0.152080085485888,0,0,0,0,0,0,0,0,-0.0253340801759451,0,0,0.0399714926955114,0,0,0,0.198979970574011,0,0,0,0,0,0.00384409226808873,0,0,0,0,0.053654225658612,0,0,0,0,0,0,0,0,0,0,-0.0113494415697577,-0.00942200766338371,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579168695468363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353727685862787,0.194266442799776,0,0,0,0,0,0,0.0472995748494599,0,0,-0.00812984714552878,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0245080698031229,0,0,0,0.310433677462821,0.125531088305072,0,0,0.137642278738021,0,0.128324519464047,0,0,0,0.451370371461445,0,0.180399234758985,0,0,0,-0.0691796796013502,0.0474584792085316,0,0,0.276650873262226,0,0,0,0.0775333965059196,0,0,0,0,0,0,0,0,-0.0360002713729728,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.114924284787817,0,0,0,0,-0.0974747153227809,0.0984142733554916,0,0.0443516949605103,0.186127660337528,0,0.195569584126954,0,0,0,0,0,0,0,0,0,-0.0099251789258111,0,0,0,0.390301424555555,0.101155031102834,0,-1.73472347597681e-18,0.0622067887013869,0,0,0,0,0,0,0,-0.00739593796037499,-0.0383587793553866,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.130018020717512,0,0,0,-0.0062901924494481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266506783930672,0,0,0,-0.182602750667383,0,0,0,0,-0.117807599907392,0,0,0,0,0,0,0,0.284512247839711,0,0,0,0,0,0.0429420507567371,0.163597701295308,0,-0.00239348846092546,0.0366156766145894,0,0.0820266826950367,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.056027056577836,0,0,0.193158492674359,0,0,0,0.00335297883248264,0,0,0,-3.46944695195361e-18,0,0.0663658852193651,0,0.1274930978671,0,0,0.0680666096718609,0.110558896219285,0,0,0.193500767350601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371197296869402,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0710381788419409,0,0,0,0,0,0,0.0500789859005012,0.0325385989301731,0.0110701216987374,0,0,0,0,0.0342370688306279,0,0,0,0,0,0,0,0,0,0,0.0971024880923542,0,0,0,0,0.0771450040405576,0,0,0,0,0,0,0.0211856699408692,-3.46944695195361e-18,0,-0.0262722288993757,0.00585252800381648,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0405719534996697,0,0,0,0,0,0,0.0451679038067546,0.670329250258729,0,0,-0.0659128005588569,0,0.0256751207156653,0,0,0,0,0,0.0661226308023028,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018542226833594,0.0180414419103657,0,0,0,0,0,0
X601699.SH,0,0,0.128012268872831,0,0,0,0,0.088582670434733,0,0.445554680316234,0,0,0,0,0.158508895293496,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182222046869606,0,0,0,0.258533208667306,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0449638377129998,0,0,0,5.71700795747002e-06,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.280344740500707,0.0123202992631118,0,0,0,0,0,0,0,-0.0663166956701339,0.112372952435373,0,-0.0369469605331364,0.443441951165894,0,0,0,0,0,0.0854432187716347,0,0,0,0,0,0,0,0,0,0,0,0,0.031334726318764,0,0,0,0,0,0,0.110856860675977,0,0.020898214534707,-0.00779173598476295,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00897593762429256,0,0.117052163889825,0,0,0,0,0.0866342899274472,0.0270514109312589,0,0,0,0,0.0477010634910817,0.014804989095899,0,0.197923181351133,0.0604626526361315,0,0,0,0,0.232063494918894,0,0,0,0,0,0,0,0,0,0.100005447917102,0,0,-0.0337434187996267,0.0205269576366143,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16273762738592,0,0,0,0.140221855908349,0,0.031944961780939,0,0,0,0.207775726503743,0,0,0.511910047005085,0,0,0,0,0,0,0,0,0,-0.0872525837104283,0.225213957205964,0,0,0,0,0,0,0.134597222205795,0.178180774495892,0,0,0.0575165653217121,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,-0.0560449520750469,0,-0.40537589096251,0,0,0,0,0,0,0,0,0,0,0,0,-0.214748485358468,0,0,0,0,0.0657545315053223,0.0934508994590069,0,0.193069535958198,0,0,0,0,0,0,0,0,0,0,0,-0.10820010788497,0,0,0,0,0,-0.00837869919719456,0.300064026900624,0,0,0.191450191594734,-1.31563827869457,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474253485265977,0,0,0,0.0247248753742983,0,0,0.00912955635311466,0,0,0,0.145014470365826,0.0157167999978465,0,0,0.0155191330782395,0,0,0,0,0,0,0.120434171224259,0,0,0.0655565933751694,0,0,0,0,0.0156486484223378,0,0,0.00694655068579624,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0335881036663886,0,0,0,0,0,0,0,0,0,0.154461576511278,0,0.035541394841668,0.00598148237459388,0,0,-4.33680868994202e-19,0,0.0957024694206996,0,0.0188964854860609,0,0.0865992772197704,0,0.0262888511747032,0,0,0.0138462856028431,0,0,0,0,0,0,0,0.101891006726401,0,0,0,0,0,0,0,0,0,0.00686415708819561,0.00541686426100552,0,0,0,0,0,0
X600315.SH,0,0,0,-0.0649509290712753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283164168499878,0,0.00518178041889263,0,0,0.0877007307378714,0,0.037964307414701,0,6.93889390390723e-18,0.151655858991496,0,0,0.104825316610204,0,0,0,0,0,0,-0.123279383790675,0,0,0.135398755424285,0,0,0,0,0.0422813134583824,0,0.317610506612154,-0.054515596769101,-0.00754756601297889,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344505069407749,-0.260794168314495,0,0,0,0,0,0,0,0,0.218401209727842,0,-0.138349431083494,0,0,0,0,0,0,0.0732130290525317,0.059393237663839,0,0,-0.217569883993775,0,0,0.0854456679456733,0,-0.322618070448619,0.118242114237531,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,-0.0954383938902321,0,0.0882422144654555,0,0,0,0,0,0,0.193786281579241,0,0,0,0,0,0,0.0848203291771023,0,0.177524118670289,0,0.0259932814333179,0,0,0,0,0.144874367983317,0,0,0,0,0.406807337543786,0,0,0.672441062262589,0,0,0,0.224465020180691,0,0,0,0,0.0267896099964294,-0.0540273778130616,0,0,0,0,0,0
X000932.SZ,0,0,0,0.215037027293036,0.598856871078904,0,0,0,0,0,0,0,0,0,0,0,0.263011235248223,0,0,0,0,0.17697599617943,0,0.210945519896333,0,0,0,0.0545285472898895,-0.570319799530419,0,0,0.0640317481393305,0.143877939129388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955883923921458,-0.0070019683816618,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.040621960556239,0.0657470866846979,0,-0.094588738489939,0,0,0,0,0,0,0,0,0.0117858650655518,0,-0.0904230671388343,0,0.0321988480441,0,8.67361737988404e-19,0,0,0.205468859810722,0,0,-0.0160568667146833,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.158490755376292,0,-0.166484781184553,0,0,0,0.0392106438962684,0,0,-0.0111494831219875,0,-0.0505295053993597,-0.0734819154606971,0.105350772872732,0,0,0,0,0
Slope,0,0,0,0,0,-0.338856660316972,0,0.097701579329725,0,0,0,0,0,0,0,0,0.0245339757899114,0,0,0,0,0,0,0,-0.348606158910563,-0.0490516394109995,0,0,0,0,0,0.0207089206266604,0.10617925767599,-0.211685112664192,0,0,0,0,0,0,0.046485828916359,0,0,0,0,-2.36894351687224,0.00460607985466178,0.186239480825711,-0.165622889119304,0,0.478849410463692,0,0,0,0,0,0
TED,0,0,0,0,0,-0.519448483265358,0,0,0,0.169523939210817,0,0,0,0,0,0,0,0,-0.814673855907129,0,1.06976879519278,-0.365312993358288,0,1.39922090451615,0,-0.0689732960312103,0,0,-0.681740518607077,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.37665266333365,0,-1.25454911571564,-0.221054563312578,0,0,-0.175905639441892,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.138600159186014,0,-0.0931069154602272,0,0,0,0,0,0,0,0,-0.0216402952995767,0.0386421528352199,0.146477248962753,0,0,-0.0539537776839982,0,0,-0.0469981170813135,0,0,0,0,-0.0556527591662329,0,0,0,0,0,0,0,0,0,0,0.086653906097812,-0.0309121452573642,0,0,0,0,0,0,0,0.0222260695506825,0.00166632289199051,0,0.0141916789824843,0,0,0,0
MKreturn,0,0,0,0.039679659977506,0,0,0,0,0,0,0.0704671963825146,0,-0.199059475360646,0,0,0,0,0,0.111852522584347,0,0,0,0,0.00165860237502547,-0.0234275721995814,0,0.116359437603995,0,-0.00611349180431975,0,0,-0.117277678884035,0,0.0348918771911756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00343272547659755,-0.0212303804685092,0.309702088357903,0,0,0,0,0
MKvol,0,0,0,0,0.0115838735715971,0,0,-0.0102286353503243,0,0,0,0,0,0,-0.00351405049755599,0,0.00100016283451365,0,0,0,0.00401927302049722,0,0.000287801906377964,0,0.00655100509974663,-0.00279592055473544,0.00125516028455984,0,0,0,0,0,-0.00244670563793769,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00590249881288745,0,0.00732017677043866,0.0103306658222151,0.0109263801079061,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0371784750383586,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0369547457020929,0,0,0,0.028634811594958,-0.00721429944205925,-0.0349487325994598,0,-0.0319582581123359,0,0,0,0,0,0,0,0,0,0,0,-0.00383123262801447,-0.00360042571236953,0,0,0,0,-0.00569668034509904,0,0,0.00526788727214222,0.0247017153056818,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0134819030579031,0,0.00748135887989385,0,0,0,0,0,0,0,0,0.00891392028071548,0,-0.00961339719221923,0,0.0111036717557576,0,-0.00984529127402276,0,0.00424979252576179,0,0,0,0,-0.00130888290272793,0,-0.000303644604252308,0,0,0,0,0,0,-0.0129578551682009,0,0,0,0,-0.0138676648039909,0,0,0,0.0113601732367715,-0.0030259470455866,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.0301720960818844,0,0,-0.0130602595418678,0,0.00268037844454474,0,0,0,0,0,0,-0.0093328601657461,-0.0146162195577017,0,0,-0.0160074537209976,0,0,-0.00805046832847357,0,0,0,0,0,0.0103877454937661,0,-0.00287849072567471,0,0,0,0,0,0,0,0,-0.00250948456721741,0,0,0,0,0,0,0,0.0353415237081478,0.0245015092650984,0.0352891984089628,0,0,0,0,0,0
