,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X000708.SZ,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X002271.SZ,X600516.SH,X600489.SH,X002466.SZ,X000786.SZ,X600299.SH,X600176.SH,X002460.SZ,X000898.SZ,X002353.SZ,X601158.SH,X600426.SH,X000883.SZ,X000709.SZ,X600612.SH,X600219.SH,X000629.SZ,X600583.SH,X600315.SH,X000027.SZ,X000630.SZ,X000792.SZ,X600985.SH,X000553.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.00967567399203302,0,0,0.0345901036337859,-0.053508620195272,0,0,0,0,0,0,0,0.0240846127210734,0.0181387908294017,-0.0186319419608768,0,0.0621529981690731,0,0,0,0.0670217527977822,0,0,0,0.099663657965888,0,0,0,0.0458323644427927,0,0.0417792502198373,0,0,-0.0103746854259973,0,0,0,0,0,0,0,0,0,0,0,-0.00804596051722983,0,0,0,0,0.0239347554524594,0,0
X600028.SH,0,0,0.0341715963305713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371452158321912,0,0.00552935661387782,0,0,0,0.11765342132421,0,0,0,0,0,0,0,0.0272185162265766,0,0,0,0.0689115561345904,0,0.000126705323786159,0,0,-0.0235914503590743,0,0,0.0220418647759379,-0.0625887675946844,0,0,0,0,0,0,0,-0.00387637641965001,0,0,0.286078250887166,0,0,0,0
X601088.SH,0,0,0,0.287608293855939,0,0,0,0,0,0,0,0,0,0,0,0,0.104761528842353,0,0.0747963394177343,0,0,-0.0549987472155669,0,0,0,0,0,0,0.0267422863258501,0.143143752362188,0,0,0,0,-0.0789402541740527,0,0,0.00482790248911829,0,0,0,0,0,0,0,0,0,0.0233437015334671,0,0,0,0.00212773516364875,0,0,0,0,0.0374205451763126,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105076595324573,0,0.0720584806600101,0,0.00112904285933217,0,0.62769436825858,-0.0427662346184853,-0.0542677654217766,0,0,0.00881495846086813,0,0,0,-0.0152889261779392,0,0,-0.0350882117046938,0,-0.022915442138718,0,0,0,0,0,0,0,0,0,0,0,-0.0311817306900505,0,0,0,0,-0.00751598897392962,0,0,0,0,0.0223757180549172,0,0
X600309.SH,0,0,0,0.0943493398338005,0,0,-0.0630579417780866,0,0,0,0,0,0,0,0,0,0,0,0.0981055549239692,0,0.0732176029282428,0,0.0292052883310815,0,0,0.041819881390223,0.0519859513284569,-0.0579676473542631,0,0.0127010565744317,0,0,0.141112209419989,0,-0.0225480532944652,0,0.0690687793524098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00718339597301801,0,0,0,0.0154143942780403,0,0
X600019.SH,0,0,0.194885826053636,0,0,0,0,0,0.151181660996277,0,0,0,0,0,0,0,0,0,0.0570499372684527,0,0,0,0,0,-0.0135997345972227,0,0,0.0223090951970094,-0.0106108508503876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445942056596161,0,0,0,0,0.0585177674462592,0,0,0,-0.00494121141170902,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.218767955987261,0,0,0,0.0568308590172923,0,0,0,0,0,0.120371194111236,0,0,0,0.0896170678284571,0.765682960233152,-0.0331468140702075,0,0,0,0,0,0.219837404203915,0,0,0,0,0,0,0,0,0,0,0,0.0950145508863589,0,0,0,0,1.73472347597681e-18,-0.0125192389799643,0,0,0,0.08170421288279,0,0
X600011.SH,0,0,0.150883347262974,0,0,0,0,0,0,0,0,0,0,0,0.0146529934053875,0,0,0,-0.0441137801477385,0,0.191215698814554,0,0,0,0.224023306553191,0.0869703057636454,0,0,0.0598346947220076,0,0,0,0,0,0.126190663667122,0,-0.0532469609838005,0,0,-0.0524906759851051,0,0,0,0,0,0,0,-0.141488758302009,0,0,0,0.00934419807104371,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.024574092621131,0,0,0,0,0,0.0429985838831138,0,0,0,0.0593709414005858,0,0,0.106064593358788,0,0,0,0,0,0.0140279737973364,0,0.0427713147879605,0,0.0197616342244761,0,0,0,0,0,0,0,0,0,0,0.00874526649769912,0.116636183342208,0,0,0.176650470537674,0.0553287577141042,0.0113360521593528,0,0.00916358786818909,0,0,0,0,-0.0230011007398027,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162747129316936,0,0,0,0,0.0236468104419374,0,-0.0738680654219184,0,0,0,0,0,0,0,0,0,0.203903184595237,0,0.146981145691465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369522322158719,0,0.19068581795898,0,-0.0143482046025712,0,0,0,0,0.069620954876486,0,0
