,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X601898.SH,X600019.SH,X600795.SH,X601600.SH,X600585.SH,X601991.SH,X600886.SH,X600688.SH,X600157.SH,X600362.SH,X600027.SH,X600188.SH,X600111.SH,X600583.SH,X000709.SZ,X000539.SZ,X000027.SZ,X601158.SH,X601992.SH,X600309.SH,X000883.SZ,X600352.SH,X000898.SZ,X002075.SZ,X000629.SZ,X000792.SZ,X600021.SH,X000060.SZ,X600307.SH,X600863.SH,X600808.SH,X600489.SH,X600022.SH,X000825.SZ,X600547.SH,X002353.SZ,X600098.SH,X600008.SH,X601918.SH,X600578.SH,X600660.SH,X002470.SZ,X000878.SZ,X600623.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.308520609317515,0,0,0.126859092639734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334995149839988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17835063583892,0,0,0,0,0.0500941179937611,0,0,0.000512874983144022,-0.00310400628615121,0,0,0,0,0,0
X600028.SH,0.142916765112447,0,0,0,0,0.126626616483614,0,0,0.0722218434614769,0,0,0,0,0,0,0,0,0,0.010193890727107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148008449648874,0.136894191639137,0,0,0,0,0,0,0,-0.00297549430583085,0.0225772061377834,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.201615941506496,0,0,0,0.0597334502119652,0,0.0415530497077182,0,0.0481980383956529,0,0,0.0135947597650121,0,0,0,0,0,0,0,0,0,0,0.0577785809333672,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0420331470135106,0,0,0,0,0,0.152927772137083,0,-0.0202163837996964,4.33680868994202e-19,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.115548338240344,0,0,0,0,0.0470953976220736,0,0,0,0,0,0.29370113216348,0,0.10178284343917,0,0,0,0,0,0,0,0,0,0,0.0688254127841735,0,0,0.0648808996251713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917494596395618,-0.00864926973610891,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0127879276835248,0.0116817157123977,0,0,0,0.142909120710484,0.0389155961633464,0.0183871909370777,0,0,0.0375231518672946,0,0,0,0,0.0186147177566888,0,0,0,0,0,0,0,0,0,0,0.0892072623428642,0,0,0,0,0,0,0.143115593211553,0,0,0,0,0,0.211935347407261,0,0,0,0,0,0,-0.00669395485424295,0,0,0,0,0,0,0
X601898.SH,0,0,0.586204134333836,0,0,0,0.166292219181702,0,0.0406994038509727,0,0.0677669038754261,0,0,0,0,0,0,0,0,0,0,0,0.100264051236928,0,0,0,0,0,0,0,0,0.0394112037424613,0,0,0,0,0,0,0,0,0,0,0.044126178526188,0,0,0,0,0,0,0,0,0.0160614967749381,0.0115567064370984,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.070139858893328,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.222251150353664,0,0,0,0.0124934182718782,0,0,0,0.153265372839904,0,0,0,0.023617256362549,0.119871905799261,0,0,0.058590424594654,0,0.0444570758011076,0,0,0,0,0,0.0758520648819524,0,0,0,0,0,0,0,-0.000458416713644477,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.130977092621448,0,0.0596435750404972,0.123597113575445,0,0,0,0.0716876088454337,0,0,0.00353063604990385,0,0,0,0,0,0,0,0,0,0,0,0,0.104647218227657,0,0,0.217547953509008,0,0,0.0385736802750574,0,0,0,0,0,0,0.170793687092347,0,0,0,0,0,0,0,0.00931426669667318,0,0,0,0,0,0
X601600.SH,0,0.12507485986918,0,0,0,0,0,0.00467977852033412,0,0,0.237009291539639,0,0,0.0509385680926224,0,0,0,0.23011070467215,0,0,0,0,0,3.46944695195361e-18,0,-0.0326089486631049,0,0,0,0,0,0.0141830106458212,0.131415624969904,0,0,0.223335964474554,0,0,0,0,0,0,0,0,0,0,-0.248566418196582,0,0,0,0,-0.00466775498373664,0.0159188580494099,0,0,0,0,0,0
X600585.SH,0,0,0.127556680946129,0,0,0,0,0,0,0,0,0.234932751462904,0,0,0,0,0,0,0,0,0,0,0,0.0155175629788188,0,0.0325882603242579,0,2.16840434497101e-19,0,0,0,0,0,0,0.0656095388539137,0,0,-0.0201880685713944,-0.0104870797370735,0,0,0,0,0.0523931426355405,0,0,0,0,0,0.201407743739147,0,-0.0289523378137812,-0.0263261452480669,0,0,0,0,0,0
X601991.SH,0,0,0.0505628480869912,0,0.353543566947356,0.230000799949625,0,0.0405233275617973,0,0,0,0,0.0224141421473382,0,0,0,0,0,0.059586253842379,0,0,0,0,0,0,0,0,0,0,0,0,0.117718182178616,0,0,0,0,0,0,0,0,0,0.151351794296315,0.0426311441327573,0.0184195722194308,0,0,0,0,0,0,0,-0.000690537501553794,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0841022725201619,0,0,0.0371991033505601,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0735792725901029,0,0,0,0,0.180445315532696,0,0,0,0,0,0,0,0,0.00919810781891157,0,0.124789619279528,0,0,0.0242507276767096,0,0,0,0,0,0.0877780001634165,0.159930782566671,0,0,0,0,0,0,0.000286130597603682,-0.00028774881843673,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0205165020648028,0,0,0,0,0,0,0,0.0686209696202416,0,0,0,0,0,0,0,0,0,0,0,-0.0777554389951021,0,0,0,0,0,-0.017922212587223,0.120193466534575,0,0,0,0,0,0,0.144302071877868,0,0,0,0.359378139918641,0,0,0,0,0,0.270981770657776,0,-0.0125004095186021,0.0144952434256387,0,0,0,0,0,0
X600157.SH,0,0,0,-0.0588348986415005,0,0,0,0,0.0989443968791503,0,0,0,0,0,0,0.038543034883044,0,0,0.123327645078264,0,0,0.0409589335057479,0,0,0,0.0330222769315095,0,0,0,0,0,1.73472347597681e-18,0.00522778477824133,0,0.314959376228165,0,0,0,0,0,0,0,0,0.016137226655041,0,0,0,0,0,0,0,-0.0098538939266779,0.00469758053281383,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0180456102393017,0,0,0,0,0,0,0,0.190773499777353,0,0,0,0,0,0,0,0,0,0,0.0231413100818321,0,0,0,0,0.117348678822164,0.0657684148078385,0,0.114387511442976,0,0,0.000634950105507445,0,0,0,0,0,0.0776519086358726,0,0,0.0460589178337223,0,0,0,-0.0070033934560001,-0.0102400183362864,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0902221516128024,0,0,0,0,0,0.143770799063499,0,0,0,0,0,0.132999128965437,0,0.0465773890965696,0,0,0.00318697814937867,0,0,0,0.0216386421074157,0,0,0,0,0,0.0755377440403382,0,0,0.341280295155255,0,0,0,0,0,0,0,0,0,0.0598076830788947,0.0487865415990318,0,0,0,0,0,0,-0.0083282773168008,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.00999371777345369,0,0,0,0,0,0,0,0.00259973696437624,0.0116706662491653,0,0,0.472317225335843,1.73472347597681e-18,0,0,0,0,0,0,0,0.176125271248308,0.0108990315765921,0,0.0115829841034195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146242048333161,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.0242560565638852,0,0.000298088628052671,0,0,0,0,0,0,0,0.0711447335008722,0,0,0.0768555239394128,0,0.0290609651191285,0,0,0.259455725336985,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.107038424936108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000833944172555437,0,0,-0.0261138955148569,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215916464699313,0,0.050231363237885,0,0,0,0,0,0.0266333486713089,0,0,0,0,0,0,0,0.0106992063863679,0,0,0,0,0,0,0,0,0.120865637124815,0,0.135462403159669,0,0,0,0.248443326208477,0,0,0,0.0170130346910912,0.0985154814037618,0,-0.00236779904699894,-2.16840434497101e-19,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016306106569258,0,-1.38777878078145e-17,0,0,0.0504997859654969,0,0,0.0934499201332738,0,0,0,0,0,0.138853741908314,0,0.182538252464849,0,0,0,0,0.0730610463550684,0.212539425917359,0,0.0795906129344452,0,0,0,0,0,0.126400804894174,0,0,0,0,0,0,0,0,0.00682046774420469,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.186037022745135,0,0,0,0,0,0,0,0.104019200675032,0,0,0,0,0,0.0460777867838722,0,0,-6.93889390390723e-18,0,1.38777878078145e-17,0,0,0,0,0.0978427759031601,0,0,0.0721816716385409,0.169601518780167,0,0,0,0,0,0.0300362570155529,0,0,0,0,0.0171851668697694,0,0,0,0,0.0755879931061533,0,0,-0.000906047344792991,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.141775668763971,0,0,0,0,0,0.202754876247755,0,0,0,0,0,0,0,0.0824936160778666,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.118606096337981,0,0,0,0,0,0,0,0,0,0,0.0928388325331471,0,0,0.0627582418783535,0,0.041596350400793,0,0,-0.0397246885326543,-0.0462379322346321,0,0,0,0,0,0
X601158.SH,0.0411540088791561,0,0,0,0,0,0,0,0,0,0,0,0,0.00465479184944038,0,0,0,0,0,0,-0.0971745044869035,0,0,0,0,0,0.0843241290769969,0,0.117434355571707,0,0,0.0401417997647366,0.0974517645752539,0,0,0.0705473639752112,0,0,0,-0.0508656219483976,0,0,0.333676906947442,0.0522890726518499,0,0,0.0993310139994218,0,0,0,0,-0.0185066378407162,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.197498372269887,0,0.00980795009402599,0,0.100572986641374,0,0,0,0,0,0,0,0,0,0,0.0881133928565878,0,0,0,0,0.00201229907579509,0.23482611247383,0,0,0,0,0,0,0,0.148582886303789,0,0,0,0,0,0,-8.67361737988404e-19,0,0.137010936677056,0,0,0,0,0.0631724449939243,0,0.00416405613329626,-0.006356494825375,0,0,0,0,0,0
X600309.SH,0.0358174098382654,0,0,0,0,-0.0188956892255649,0,0,0,0,0,0,0,0,0,0,0,0,0.124168684383588,0,0,0.10388277580352,0,0.0194487405239657,0,0,0,0,0.0151676494926166,0,0,0,0.0633221488138751,0,0.0609592807519685,0,0,0,0,0,0,0,0,0,0.0123983455388136,0.0596160919547051,0.127942837730952,0,0,0.0860177753148686,0,0,-0.00533013246323393,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0653942518711772,0,0,0,0,0,0,0,0,0,0.0195722243695628,0,0,0,0.0240988265271398,0,0,0,0.0607470454769377,0,0,0,0,0,0,0,0,0,0,0,0,0.0327822250422197,0,0.150519014018187,0,0,0,0,0,0,0.036487259968076,0,0,0.0309008273330618,0,0,0,0,-0.0503943793734969,-0.0125382275261102,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30541614095426,0,0,0,0,0,0,0.155259344720856,0,0.0119043516630853,0,0,0,0,0,0.128593034913879,0.0877108240017361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678291229781129,0,0,-0.0150344470183724,-0.0241710588733118,0,0,0,0,0,0
