,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600660.SH,X600111.SH,X000708.SZ,X600547.SH,X600010.SH,X000301.SZ,X002271.SZ,X601600.SH,X000877.SZ,X600886.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X600803.SH,X601699.SH,X601991.SH,X600027.SH,X000983.SZ,X600995.SH,X000786.SZ,X000629.SZ,X600160.SH,X000408.SZ,X600096.SH,X000723.SZ,X000807.SZ,X600219.SH,X002080.SZ,X600489.SH,X000933.SZ,X600348.SH,X600378.SH,X600141.SH,X600157.SH,X600688.SH,X600985.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.478889624255715,0,0,0,0,0,0.0433075167977968,0.0854424914236343,0.224833299976663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410493635174661,0,0.00568624120117372,-0.0182297461720265,0.110283619807657,-0.0533986997298404,0,0,0,0,0,0,0,0.131205427326247,0,0.0460304795633929,0,0,0,0,0,0,0,0,0,-0.000504111203286573,-0.00872399707261414,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.370220762087549,0.0120179082196187,0,0,0,0,0,0,0,0,0,0.00857598724587368,0,0,0,0,0,0,0,0,0,0.0865166160740652,0.137196458487266,0.0486158385291427,0.0370636148941368,0,0,0,0,0,0.0461065526080765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631537970805449,-0.0509418463107398,0,0.00357781888720572,0,0,0,0,0,0,0
X600028.SH,0.689316550810979,0,0,0,0.0200982503055337,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00434971159841777,0.0139186577599565,0,0,0,0,0,0,0,0,0,0.00711880095542097,0,0,0,0,0,0,0,-0.00153439176608081,0,0,0,0,0,0,0,0,0,0,-0.078735429680493,0,0.0138905888412266,0,0.0060107243752541,0,0.0869162481269858,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118965359912347,0,0,0,0,0,0.0959021915226822,0,0,0.181466661225348,0,0,0.124183033530186,0,0,0.343574194088481,-0.0870596164667698,0,0,0.00145261062304054,0,0,0,0,0.104636357630883,0,-0.243405280564445,0,0,0,0,0,0.0407321520011974,0,-0.00879193227059359,0,0,0,0,0,0,0
X600188.SH,0,0.836033523207269,0,0,0,0,0,0,0,0,0.0689534644528838,0,0,0,0,0,0,0.0667596519860588,-0.0519340018331761,0,0,0,0,-0.0208851108787953,0,0,0.00716870757437077,0.0329698677377104,0,0,0.0458047549465433,0,0,0,0,-0.0845720180831116,0,0,0,0,0,0,0.215006098263079,0.0435169698426716,0,0,0,0,-0.0898777007261146,0,0,0.00932648779094067,0.0334070585468597,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.424660769481363,0.12211715068622,0,0,0,0,0,0,0,0,0.0068381031871559,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572952090924963,0.0457189529862489,0,0,0.00845320469251938,0,0.0851131639213934,0,0,0,0,0.0233957020516847,0,0,0,0,0,0.00590195017305411,0.0313345220487352,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459611905962514,0,0,0,0.00107096981803885,0,0.0234118707614178,0,0.122345205741962,0,0,0,0,-0.108875798815327,0.00574065431538896,0.0122843188560342,0,0,0.47931814216905,0,0,0.0476632679481531,0,0,0,0,0,0,0,0,0,0,0,0,0.158075975878114,0,0,0.00122256866347955,-0.0124144270213185,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.468434234546119,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0686327339692023,0,0.0449655389641187,0,0,0,0,0,0,0,0,0.0438767174119877,0,0.00859984189461643,0,0,0,0.120580458489419,-0.0580518047663903,0.0893550895492385,0,0,0,0,0,0,0,0.0518810288595173,0,0.24621017891259,0,-0.0669087856634589,0.0895738568758364,0,0,-0.0180954149274167,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.26761026554635,0,0.0272963820058606,0,0,0,0,0,0.290111618471208,0,0,0,0,0,0,0.0327670791353621,0,0,0,0,0,0,0,0,0,0,0,0,0.0284800704747457,0,0.114915798483107,0,0,0.0301798177029061,0,0,0,0,0.0126133485587591,0,0.069477350111715,0,0,0,0,0.0540449823480286,-0.0130731930487758,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0556346106596391,0,0,0,0,0,0,0,0.212164256923834,0.0781941992796473,0,-0.080638479971469,0.112615961874705,0,0.0166908267828449,0.0847640685813239,0.0382590831718989,0,0,0,-0.015093445977915,0.154622762599416,-0.0289855779413322,-0.174600394632538,0,0,0,0,0,0,0,0,0,0,0.0446475903491917,0.0627329088117828,0.0896153065866476,0,0,0,-0.0113410909782777,0,0,0,0,0,0,0
