,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600795.SH,X601991.SH,X600801.SH,X600352.SH,X600688.SH,X000786.SZ,X600027.SH,X600111.SH,X002460.SZ,X601992.SH,X002271.SZ,X000723.SZ,X002466.SZ,X600176.SH,X600583.SH,X002353.SZ,X600516.SH,X000898.SZ,X600299.SH,X600489.SH,X000883.SZ,X600426.SH,X600612.SH,X000709.SZ,X601158.SH,X600219.SH,X000027.SZ,X000792.SZ,X000629.SZ,X000553.SZ,X000825.SZ,X000630.SZ,X000539.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0617575650084462,0,0.0378121695381641,0.143798257816825,0,0,0,0,0,0,0,0,0,0.100818110422912,0,0,0.0455387291223277,0,0,0.0167425913450784,0,0.0148920000453041,-1.0842021724855e-19,0,0.0760347748655134,0.0151311361992555,0.0606954761291622,0,0,0,0,0.00913028381718036,0,0,0,0,0,-0.0487189632073213,0,0,0,0,0,0,0,-0.00876240909666839,0.00446521838327753,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0299213848617471,0.026673097683605,0,0,0,0,0,0,0,0,0,0,0.00302897840854904,0,0,0,0,0,0,0.154929965348656,0,0,0.0171705654013149,0,-0.0789635123811453,0,0,0,0,0.126442452849276,0,0,0,0,0,-0.0216352337968957,0,0,0,0,0,0,0,0.00705377976126443,0.0111308119820342,0,0,0,0.0199541050357071,0,0
X601088.SH,0,0,0,0,0,0.404869776280506,0,0,0.00853768946381396,0.0367279166183408,0,0.0436615930580658,0,0,0,0,0,0,0.0888405353229591,0,0,0.00331277899566499,0,0,0,0,0,0,0.0579798051467031,0,0,-0.10807478339934,0,0,0,0.00834483870461044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158701568117604,-0.0120452511269054,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.156581385496897,0,-0.0284528707127781,0,0,-0.0437400388413856,0,0.0215214163287043,0,0,0,0,0,0,0.398217446717746,0,0,0.0938473329423656,0,0,0,0,0,-0.0353592087928814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163979879850671,-0.0227645900216829,0,0,0,-4.33680868994202e-19,0,0
X600309.SH,0,0,0,0.0652152806597474,0,0,0,0.0165512961821701,-0.094475983249843,0,-0.0551056933645873,0,0,0,0,0.0180287721345824,0,0,0.130574784660792,0.0093606593715728,0,0,0,0,0,0,0.212068156419853,0,0,0,0,0.000733565472592033,0.0892324958544082,0,0,0,0,0,0,0,0,0,0,-0.093249804411568,0,0,0,0,0,0,0,-0.034571805213354,0.00983775043294187,0,0,0,0,0,0
X600019.SH,0,0,0.264164500520707,0,0,0,0,0,0.0337301937215457,0,0.00164052215959673,0,0,-0.0681177885854462,0,0,0,0,0,0,0,0.0206176857265247,0,0,0,0,0,0,0,0,0.0442602611354771,0,0,0,0,0,0,0,0,0.140874660793913,0,0,0,0.000134910527898393,0,0,0,0,0,0,0,0.0149191657902675,0,0.0128812230504047,0,0,0.0233689120477934,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897542513792313,0,0,0.0843789754498645,0,0,0,1.32764001225446,0,0,0,0,0,0,0,0.151075105690466,0,0,0,-0.215334785411412,0,0,0,-0.0385031675786722,0.0130743173444331,0,0,0,-0.00940809151137531,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.153320938926594,0,0,0,0,0,0,0,0,0,0.0507313811370718,0,0,0,0,-0.0625733962010813,0,0,0.0518928702157002,0,0,0.0480738870957454,0.163643961882103,0.0333530961160411,0,0,0,0,0,0,0,0,0,0,0,0.109849184122689,0,0.0817165988536933,0,0,0,0,0,-0.011809274912875,0,0,0,0,0.0178197676675865,0,0
X000708.SZ,0,0,0.668209292764341,0,0,0,0,0,0,0,0.444989086447401,0,0,0,0,0.0894780450374286,0,0,0.0479525350944992,0.0391176393180512,0,0,0,0,0,0,0,-8.67361737988404e-19,0.091893686634707,0,0,0,0,0,0.277802275461181,0.169449250978257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275315188285974,-0.013108359744656,0,0,0,0,0,0
X601898.SH,0.238052577063853,0,0,0,0,0,0,0,-0.0596173705623962,0,0,0,0,0,0,0.476175250209455,0,0,0,0,0,0,0,-0.167350525235193,0,0,0,0,0.156549400324283,0,-0.0384936370635635,0,-0.0125428206658849,0,0,0,0,-0.259164639039931,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622255000876941,0.0791970205003096,0,0,0,0.0391647654270509,0,0
