,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X600157.SH,X601991.SH,X600309.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600489.SH,X000959.SZ,X600299.SH,X000898.SZ,X601158.SH,X000792.SZ,X000709.SZ,X600339.SH,X000723.SZ,X002466.SZ,X600583.SH,X000408.SZ,X000630.SZ,X600098.SH,X000883.SZ,X600352.SH,X600219.SH,X000539.SZ,X600623.SH,X000027.SZ,X600021.SH,X000983.SZ,X002092.SZ,X000060.SZ,X601699.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.367764460843334,0.00774298986958032,0.0723702646643346,0,0,0,0,0,0.00102705361926486,0.0140155150347244,0,0,0,0,0,0,0,0,0.0316312883337446,0,0,0,0,-8.67361737988404e-19,0,0.0597899067868196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109206439650932,0,0,0,0,0,0,0,0,0.00377131872808023,-0.00654754443017729,0,0,0,0,0,0
X600028.SH,0.730733400431336,0,0,0,0,0,0.218248061772503,-0.00947443776569595,0,0,0,0.0192559956634727,0,0,-0.0434756834342434,0,0,0,0,0,0,0,0,0.0085421287770725,0,0,0,-0.0128414328382516,0,0,0,-0.0401333004851661,0,0,0,0,0,0,0,0,0,-0.0437764382222401,0,0,0,0,0,0,0,0,0.0157522106611145,0.00597826076684467,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.196078062052952,0,0.13640489266713,0,0.0990863944790741,0,0.167790005910237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334440066650769,0,0,0,0,0.0657077636424502,0,0,0,0.0766238589902251,0,0,0,0,0,-0.16599424858113,0,0.0870514576012876,0.160252154684316,0.00631967221305164,0,0,-0.0885798923658049,0,-0.00126382694849408,-0.00588820123041849,0,0,0,0,0,0
X600019.SH,0,0,0.00806668459500827,0,0,0,0.304356427863592,0,0,0,0,0,0,0,0,0,0,0,0,0.191775309303979,0,0,0,0,0,0,0.105891139409616,0.0586959859067976,0,0,0,0,0,0,0,0,-0.0341251168379472,0,0,0,0,0,0,0.12552740311637,-1.0842021724855e-19,-0.148010636538627,0,0.0977613371841027,0,0.00206820780300026,-0.0233320337955291,0.0250521978883804,-0.40818097490633,0,0,0,0,0
X600011.SH,0,0.0298191283632236,0,0,0,0,0,0,0,-0.0536594320162405,0.0337289107178069,0.350702229945389,0,0.01527548426035,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878184124270021,0,0,0,0,0,0,0,0,-0.0539685597487227,-0.0414281885890059,0,0,0,0,0,0,0,0,0.0562724669913999,0,0,0,0.0588668486445994,-0.037619620810605,0.0427247424599487,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0749523245118452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960917552382964,0,0.187163819009457,0,0,0,0,0,0,0,0,-0.0092156439942467,0.0371113697771641,0,0,0,0,0.081316892657451,0.0714795673270049,0,0.0829244579988043,0,0,0,0,0,-0.0191677650711395,0,0,0,0,0,0,0
X600585.SH,0,0.333026552516714,0,0.117859840426218,0,0,0,0,0,0.0682036834774101,0,0,0,0,0,0,0,0,0,0,0.108502549811086,0,0,0,0.012159158000218,0,0.246506156662265,0.0271097448773554,0,0,0,0.00425988815016468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969887113559498,0,0,-0.173651871572136,-0.0103691330130788,0,0,0,0,0,0,0
X601898.SH,0,0,0.247707167871376,0,0,0,0,0,0,0,0,0,0,0,0.194897274789721,0,0,0,0,0,0,0,0,0,0.000319192392822849,0,0,0,0,0,0,0,0,0,-0.133344092004473,0,0,0,0.300114615570707,0,0,0,0,0,0.288719770676171,0.00726810675248122,0,0.0267531733519173,0,-0.0119464168824479,-0.00750132730532354,0,0,0,0,0,0,0
X600688.SH,0,0.0910366783239024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122029180522455,0,0,0,0,0,0,0.0559713514027618,0,0,0,-0.00105385030424022,0.0169487656509744,0,0,0.0655179105989596,0,0,0.393948459250816,0,0.0642310252639305,0,0,0,0,0,0,0,0.110467334378875,0,0.0699454213844048,0,0,0,0,0,-0.00216334478652239,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423744860927487,-0.0847216894725649,0,0,0,0,0,0,8.67361737988404e-19,1.02133176506122,0,0,0,0,0,0,0,0,0,0,0,0,0.0575337224615942,0,0,0,0,0,0,0,-0.0223166366613345,0.199403511452945,0,0,0,0,-0.026651972400298,0.00711159462449055,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.106905686194475,0,0,0.0520335632918515,0,0.0422069072164045,0.0141451738890317,0,0,0,0,-0.012620218400412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196227760876454,0,0,0,0.112957872047358,0,0,0,0,0,0.187327843169282,0.466252037422068,0,0,-0.0463958221492587,0,0.00286171351742577,0,0,0,-0.0766543164689204,0,0
X600795.SH,0,0,0,-0.240713578811541,0.0149098594881055,0,0.0419173692593004,0,0,0,0.164434868917163,0,0.106501858022395,1.73472347597681e-18,0,-0.0326795080318288,0,0,0,0,0,0.0150832487226884,0,0,0,0,0,0,0,-0.0255981324935934,0,0,0,0,0,0,0,0,0,0,0,0.0788178547356349,0,0,0,0,0,0,0,0,0,0.00258416108776524,0.12108714382589,0,0,0,0,0
X600362.SH,0,0,0,-0.0552889258677959,0,0,0,0.125699613905617,0,0,0.201715875004543,0,0,0.0753963686948258,0,0,0,0,0,0,0,0,0,0,0.131709589104101,0,0,0,0,0,-0.249531648951838,0.0758382599150768,0,0,0,0.379450641838277,0,0,0,0.170171506042188,0,0.128087639037124,0,-0.191901939088708,0,0,0.060334960656088,0,0,0,0.0166788132413127,-0.0305823420494782,0.0500225996396578,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,-0.00533064255109439,0,0,0.140892710079819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109779984464725,0.194882103432743,0,0,0.0931017984496437,0,0,0,0,0,0,0,0,0,0.00243746320600615,0,0,0,0,0,0,0,0.0352448408504803,0,0.0154023700499612,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.551353965576204,0,0.0392768434604191,-0.0520800679004149,0,0,-0.0737630803083175,0,0.188675778997014,0,-0.0849674387867151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133724055364189,0.21178584102667,0,0.0103973888349789,0,0,0,0,0,1.38777878078145e-17,0,-0.180163098866769,0,0,0,0,0,0.0950884456204625,0.0485671058754037,-0.0336077507974422,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541553931856609,0,0,0,0,0,0.0680658564406502,0,0.0846755378702745,0,0,0,0,0,0,0,0.132514744795562,0,0,0,0.28380027029955,0,0,0,0,0,0,0,0,0.0816853932105365,0,0,-1.73472347597681e-18,0,0,-0.067949370928504,0.0459722963143953,-0.0373630946559085,0,0,0,0,0,0.232771588860132
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034558896772159,0,0.0432769121701291,0.00661955560311575,0,0,0,0,0,0.0394114311969862,0,0,0,0,0,0,0,0.114677636716284,0,0,0.12343646925727,0,0,0,0,0,-0.0125765626329123,0,0,0,0,0,0,0
X600309.SH,0,0,0,-0.0866656557248376,0,0,0,0,0,0,0,0,0,0.0526749911388324,0,0,0,0,0,0,-0.034545981854428,0,0,0,0.134833685840668,0,0,0,0,0,0.134465043929954,0,0,0.410806415769097,0,0.116945699241941,0,0,0,0,0,0,0,0,-0.0500261591250386,-0.00825730240889446,0,6.93889390390723e-18,0,0,0.00560611961909255,-0.0362006833437868,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0313729573124994,0,0,0,0,0,0.141943767067673,0,0,0,0,0,0,0,0.0108370895249759,0.0125974458907162,0,0,0,0,0,0,0.0602917525598727,0.0151253813275429,0,0,0,0,0,0,0,0.0810211414281777,0,0,0,0,0,0,0,0.0253749487358007,0,0,0.0108238317762652,0.0391292540937628,0,-0.0143507641459636,0.0235204007771809,0,0,0,0,0,0
X601992.SH,0.00871241254144173,0,0.217788220087741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083822593724414,0,0,0,0,0,0,0,0,0,0.340733530974936,0,0.00852215380469233,0,0.0173807458537533,-0.0288550597716979,0,0,0.0517995547981096,-6.58919815935043e-05,-0.00449460683199495,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372024475040236,0,0,0,0,0,0.122441313149103,0,-0.0138843438600543,0.142117531227911,0,0,-0.034764773406483,0,0,0,0,0,0,0,0,0.117954792755073,0,0,-0.00920503166479494,0,0.0639618983508242,0,0,0.0331347550161079,0,0,0,0,-0.211637067043465,0.0019005130112786,0,0,0,0,0,0,0
X600886.SH,0.214305224673479,0,0,0,0,0,0.023577933061027,0.00508300495990884,0,-0.0250774905506882,0.0774248677500756,0.184866397906911,0,0.03897899608307,0,0,0,0.172988169993573,0,0,0.0225135978734405,0,0,0,0,0,0,0,0,0,0.029218271543163,0,0,0,0,0,0.123565119884235,0,0,0,0,0.00773985686290482,0,0,0,-0.0443866478256331,0,0,0,0,0.00350970118110146,0,0,0,0,0,0,0
