,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601600.SH,X600688.SH,X600188.SH,X601991.SH,X600362.SH,X600886.SH,X600795.SH,X000898.SZ,X002466.SZ,X600516.SH,X600547.SH,X601992.SH,X600027.SH,X600111.SH,X600176.SH,X600352.SH,X002460.SZ,X000553.SZ,X002110.SZ,X600299.SH,X300072.SZ,X000786.SZ,X600801.SH,X000932.SZ,X000709.SZ,X600808.SH,X000629.SZ,X600426.SH,X600339.SH,X600583.SH,X000883.SZ,X601158.SH,X600219.SH,X601699.SH,X000830.SZ,X002271.SZ,X600985.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0.0326242591601358,0.128805117351171,0,0,0,0,0.243638340810114,0,0,0,0,0,0,0,0.0153499344680862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233148292449246,0,0,0,0,0.0214686926404144,0,0.118872547653262,0,0,0,-0.00271249860670177,-0.0104780720577001,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262008930350326,0,0,0,-0.0177218642915538,0,0,0.0917864930444297,0.0103799788578685,0,0,-0.0106775844916152,0,0,0,0,0,0,0.144495425517738,0,0,0,0,0,0,0,0,0.0050206933042179,-0.00145716847813221,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0197722017993992,0,0,0,0,0,0,0,0.310912082886306,0,0,0,0,0,0,0.0273125984624376,0,0.162127185968753,0,0,0,0.0406003865263352,0,0,0.00299161854443746,0,0,0,0,0,0,0,0,0.0727554867016428,0,0,0,0,0,0,0,0,0.0979974035259285,0,-0.0009398623171318,-4.33680868994202e-19,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.166283076883332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113816264116083,0,0.0177429394476239,0,0.00206276203783031,0.0245104035035733,0,0.34497499050369,0,0,0,0,0,0,0,0,0.0373547149550202,0,0,0,0,-0.00537183552870104,0,0,0,0,0,0,0
X002466.SZ,0,0,0.447060408679605,0,0.107676930407319,0,0.28149641477649,0,0,0,0,0.0308243850246393,0,0,0,0,0,-0.0514821748714334,0,0,0.0983233880471312,0,0,0,0,0,0.685517989962056,0,0,0,0,0,-0.420913597601032,0,-0.449898342201839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131640342912892,0.00582722536236445,0.026528167809739,0.698037009829485,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.285515081217902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497140411492908,0.184486503964509,0.0412187838211575,0.151101413242629,0,0,0,0.0364244618518679,0,0,0,0,0,0,0,0,0,0,0.450533392521006,0,0.00666115546225256,0,0,-0.0131649175827248,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968907410399898,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0149196167556681,0,0.051359889195407,0,0,0,-0.0344506065262492,0,0,0,0.841365209477804,0,0.010515096521816,0.0299618908074392,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.328863308333635,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.195279772856665,0.0446893854818912,0.0624525768148265,0,0,0.073993379684738,0.00857663260771761,0,0,0,0,0,0,0.0659170676362902,0,0,0,0,0,0,0,0,0.113500283173206,0,0,-0.0118675442981841,-0.0355384892693256,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.0146929917804767,-0.0463105088599916,0.398160886522526,0,0,0.167026101489149,0,0,0,-0.0553100871987416,0,0.577290378727469,0,0,-0.0848066330737685,-0.139987037615691,0,0.0906439507951769,0,0,0,0.0483067539104822,0,0,0,0,0,0,0.0376236669637724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108079645464531,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0379927106813172,0,0,0.0697068501275575,0,0,0,0,0,0,0,0,0,0,0.058090736338088,0,0,0,0.0305263427279423,0,0,0,0,0,0,0,0,0,0,0,0,0.103970543239175,0.0211266952384623,0,0,0,0.0406565281364895,0.174184595324326,0,0,0,0,0.00253912956406326,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0482902043825163,0,0,0,0,0.0330404547436627,0,0,0,0,0,0,0,0,0.0792825008843586,0,0,0,0,0,0.0943964128192607,0.154832915170987,0.0674606699919676,0,0,0,0.0710531888185362,0,0,0,0,0,0.00893190103830907,0,0,0,0,0,0,-1.73472347597681e-18,0,0.134765679868014,0,0,0.0182066423582225,0.0284429931930334,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.116794170040645,0,0,0,0,0,0,0,0,0,0,0,0,0.0472715132808905,0,0,0.0640645940627499,0,0,0,0.164587384841451,-0.140840640835619,-0.0370457968519349,0,0.069485356387977,0,0.086894390364809,0,0,0,0,0,0.117213421559254,0,0,0,0,0,0.291304063401938,0,0,0,0,0.0200675453445666,0.00553820846256497,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0976224997505098,0,0,0,0,0,0,0,0,0,0,0,0.343930994752787,0.305471532213139,0.254964618094469,0.047418069578819,0,0,0,0.0914398613384164,0,0.0587356404621706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10286484927828,0,0,-0.0123303170563031,-0.0355887030311966,0,0,0,0,0,0
X000553.SZ,0.131839754150187,0,0,0.332367555325802,0,0,0,0,0,-0.48778612089867,0.21014491840914,0,0,0,0,0,0,-0.0181022874750617,0,0,0,0,0,0,0,0.258611125983513,0.0702195630459038,0,0,0.0563045262776869,0.0865853688272659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374887374120458,-0.0492439789281241,-0.294958798021476,0,-0.0474685971043389,-0.00375764016344321,-0.0170941323314062,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.418075072735393,0,0,0,0,0,0.189517586414082,0,0.207095316523621,0,0,0,0,0.25224141942488,0,-0.120637612177187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039231081512232,0,0,0,0,0,0,0,0,0,0,0,0.0342825097388475,0,0,0,-0.00251995429373065,0.00366220370557422,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.1463845729925,0,0,0,0,0,0.179449773944681,0,0,-0.303810751648099,0,0,-0.410072024591462,0,0,0,0.765494842292052,-0.103415610337001,0,0,0,0.00557036349339459,0.0808857908840473,0,0,0,0,0,0,0.128683934740446,0,0,0,0,0,0,0,0.0537633273468394,0,-0.334158250161451,-0.00290847702623054,-0.0338610447175042,0,0.364828971341572,0,0,0,0
X300072.SZ,0,0,0,0,-0.141162241584139,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239677046827166,0,0,0,-0.70287430869829,0,0,0,-0.142727095574321,0.266029518698944,0,0,0,-0.221835879109427,0,0,0,0,0,0.632819951365945,0.0147864235019023,0,0,0,0,0,0,0,0,0.731508320007088,0,-0.0527313326724443,-0.0123604030223003,0,0,0,0,0,0
X000786.SZ,-0.247387335279559,0,0,0.462455833393051,0,0.103490111975124,3.46944695195361e-18,-0.0485314708528726,0,0,0,0,0.116447229149187,0,0,0,0,0,0,0.0296431715208713,0,0,0.248204512999521,0,0.031584457901161,0.179768166057546,0,0,0.0266802091138275,0,0,0,0,0,0,0,0,0,0,-0.224376296884862,0,0,0,0,0,0.146534059895899,0,0,0,0.0764367634610453,0.0984776280014528,0,0,0,0,0,0
X600801.SH,0,0,0,0.35557625327243,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.00249703956818832,0,0,0,0.0205616023551633,0,0,0,0,0,-0.0977447135805384,0.0788282532144805,0,0.29866944611322,0,0,0,0.137633493323589,-0.0322949084695887,0,0,0,0,0,0,0.05457270648682,0,0,0,-0.0210462680994728,0.0181744865813516,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.13549031296721,0,0,0,0,0,0,0,0,0,0,0,0,0.0373524104219796,0,0.111723208895667,0,0,0,0,0,0,0,0,0.449780102958609,0,0,0.0921609629357178,0,0,0,0.0135070283810355,0,0,0,0,0,0,0,0.0811239850275811,0,0.00975113530133482,0,0,0,0,-0.00716121256357483,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.203539293348257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637652788856772,0,0.305738102337293,0,0,0,0,0,0,0,0,0.136440697480029,0,-1.73472347597681e-18,0,0,-0.00187831027306874,-0.0192601399238604,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0144862326540144,0,0,0,0,0.067973564797207,0,0,0,0.127989123125663,0,0,0,0,0,0,0.253932470679245,0,0,0,0.0871575058922452,0.0610139523464638,0.229289161352834,0,0,0,0,0,0,0,0,0,0.0964866275069573,0.00769135222978196,0.0269505468400417,0,0,-2.16840434497101e-19,-0.00222076423855244,0,0,0,0,0,0
X000629.SZ,0,0,-0.127552632538582,0,0,-0.00721081764338084,0,0,0,-0.348686743770299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.535523574884421,0.284405930705767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120135203228295,0.0769834859651707,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.110687431077773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833709137193925,0,-0.124528550129979,0,0,0,0.182779388143011,0,0,0.0996737690934715,0,0,0,0,0,0,0,0,0,0,0.764323333846842,0,-0.128386797979436,0,-0.0402227915914729,-0.0341784436505779,-0.0608386059520621,0,0,0,0,0,0
X600339.SH,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195179804314105,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0435938196675894,0.144979414187874,0,0,0,0,0,0,0.0114989229069179,0,0.608581169089597,0,0,0,0.101394813868619,0,0,0,0,0,-0.0129879230736277,-0.0163042376042806,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,-0.00437207146443831,0,0.0703591675984296,0,0,0,0,0,0,0,0,0,0,0,0,0.266658953477968,0,0,0,0.0377023239162473,0,0,0,2.16840434497101e-19,0.105434913662733,0,0,0,0,0,0,0,0,0.157480334009198,0,0,0,0,0,0,0,0,0.0698072857544953,0,0.0133517279605578,0.0225846083136035,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103984329346719,0,0,0.0176962499756493,0,0,0,0,0.021868039666147,0,0.0779695655905301,0.0222134249870481,0,0,0,0,0,0,0.188306434571001,0,0,0,0,0,0,0,0,0,-0.0032860128165161,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0974746512750121,0.0234082378654801,0.0997072439553393,0,0,0,0,0,0,0,0,0.0882103136864806,0,0,0,0,0.0264931344348752,0,0.00481449803629307,0,-0.0168202159913606,0,0.0114414828025458,-0.0497765113974847,0,0,0,0,0,0,0,0,0,0,0,0,0.214921952138853,0,0,0,0,-0.004589681539057,-0.0145630723451589,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,-0.0556117804486249,0,0,0,0.287827075281039,0,0,0,0,0,0,0,0,0,0.0988207342709428,0,0,0,1.73472347597681e-18,0,0.00377720910487052,0.0586075037150991,0,0,0,0,0,0,0,0,0,0,0,0.038072973863283,0,0,0,0,0.166206611100799,0.0386257863792209,0.0429869197860285,0,0,0.00416696357668002,0.0214985363255642,0,0,0,0,0,0
X601699.SH,0,0,0.0757802491718628,0,0.288908480683655,0,0,0,0.15022842161804,0,0.0306081912270911,0,0.339539837220028,0.0783330507621539,0,0,0,0,0,0,0,0.12501305115781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111422405935445,0.0466198750581883,0,0,0,0,0,0,0,0.0491922224731378,0,0.0123792841148983,-0.00209833205006056,-0.00399533689073531,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0.0297031457656452,0,0,0.00635072748987923,0,0,0,0,0,0,0,0,0,0,0.0359030540188871,0,0,0,0.0329539294024359,0.299304447950435,0.139094231263004,0,0,0,0,0,0,0,0,0,0.108487402101825,0,0,0,0,0.161633222800146,0,0,0,0,0.0814423668458674,0,0.00419867168239961,-0.0192090833560167,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0943809765502057,0.103788988101523,0,0,0,0,0,0.146043749391853,0,0.160128538863719,0,0,0,0,0,0.0319189745245858,0,-0.182019766124218,0,0,0,0.015328055801989,0,0.073122208371358,0,0,0,0.23953010770722,0.230950755096602,0,0,0,0,0,0,0,0,0,0,0,0.00904612840886644,0,0,0,0,0.368009147631926,0.0614740790372215,0.06212128881861,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.018560484027576,0,0.233979270204049,0,0,0,0,0,0,0,0,0,0.0726720107573715,-0.249088820763962,0,0,0.0683599289666935,0,0,0,0.134189383319956,0,0,0.252545555218444,0,0,0,0.035122280349746,0,0,0,0,0,0,0,0,0,0,0,0,0.0473050220072405,0,0,0,0.0109231712156587,0.000348583503546268,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.228800607332957,0,0,0,0,0,0,0,0,0,0,0,0,0.0967101780383379,0.0386499235533015,0,0,0,0.0186323180367276,0,0.143523220493117,0,0,0,0,0,0.0258441789063843,0,0,0,0,0.0513234195329757,0,0,0,0,0,0.140583988670107,0,0,0,0,0.00387791995599195,-0.0321421420059153,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.293866822252687,0,0,0,0,0,0,0,0,0,0,0,0,0.303362716320354,0,0,0,0,0,-0.200318860967516,-0.240397583214715,0.32990315075898,-0.0699987935295034,0.16485411174689,-0.143029140145336,-0.194636933814239,0,-0.0107062187640757,0,0,0,0,0,0,0,0,0,0,0,-0.245224063686626,0,0,0,0,-0.0449652289365111,-0.116384249230916,0,0,0,0,0,0
Slope,0,-1.9171574706304,0,0,0,0,-1.53463876556301,-1.03274632312239,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81473542515707,0,0,0,-2.05458429120133,0,-5.55111512312578e-17,0,0,0,1.08348225723043,0,1.13107067634484,0,0,0,0,0.581464105833921,0,0,0,0,1.26101334090579,0,1.12012685792479,0,0.452837065617696,-0.722168971342224,0,0,0,0,0,21.2411207505528,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99888737372553,-1.09541367322483,0,-0.760407788396019,0,0,0,0,0,0,0.759064395159644,0,0,-0.0659237585078522,0,0,0,0,0,0,-1.04625681477905,0,0,0,0,0,0,0.580353062194446,-0.000477272482916977,0,-0.664125857013429,-0.011901575766075,0,0,0,0,-9.94499035908455,0,0
RealEstate_excess,-0.0939638893729196,0,0,0,0,0,0.0717155818999456,0,0,0,0,0,0,0,0,0.0195479790291557,0,0,0.144792118377653,0,0,0,0,0,0,0,-0.0543213701978142,0,0,0.0249808833648289,-0.0146724021792514,0.096890972076807,-0.142638355016574,0,0,0,0,-0.0443880466104808,0,0,0,0,0,0,0,-0.0673478560275077,0,0,0,0.00407690724735833,-0.00527366890239732,0,0,0,0,0,0
MKreturn,0,0.0442614719617042,0,0,0,0.0606816048654312,0,0,0,0,0,0,-0.0139625979470289,0,0,0,0,0,0.119705777586557,0,0.0669969055240355,0,0,0,0,0,0,0,0,0.0828025677096753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200552278226617,0.0281469953702585,0,0,0,-0.0016859499657254,-0.00638093006463441,0.169350206120168,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000420211395519366,0,0,0,0,0.00219498256921872,0,0,0,0,0,0,0,0.000614128438985407,0,0,0,0,0,0,0,0,0,0.000530924753933258,0,0,-0.000654821037332315,0,0,0,0,0,-0.00106164814708172,0,0,0,0,0,0,0,0,0,0,0.000302751594034237,0.000451716817357939,-0.00158551952047275,0,0.00364942954097585,0,0.0267080997063818,0,0
CarbonVol_Shenzhen,0,0.0195119715353496,0,0,0,-0.0377094868573844,0,0,0,0,0,0,0,0.038328669479899,0,0,0,0,0.00253099074310086,0,0.00490417904275024,0,0,0,0.03360658263998,-0.00854339521352323,0,0,0,0,0.018947451342889,0,0,-0.0230386026529048,0,0,0,0,0,0,0,0,0,0,0,0.020135460244971,0,0,0,0.0143756756980921,-0.0464904000169814,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133184702004327,0,0.0108167603380901,-0.00525092282868023,0,0,0,0,0,-0.00272644145351789,0,0,0,0,0.002018527829656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00474390436305558,0,0,-0.004823782034936,0.0056144267755967,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00259950931946724,-0.00761879241287557,0,0,0,0,0,0,0,0,0,0,0.0130124848274143,0,0,0,-0.00416908530443119,0,0,0,-0.0172465556607144,0,0,0,0.0119623904719437,0,0,0,0,0,0,0,0,0.00133907855014175,0,0.0122643865109555,0.000737905455220677,0.00321339050853561,0,-0.00518691734235339,0,0,0,0
