,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X601600.SH,X600547.SH,X600660.SH,X600688.SH,X600886.SH,X600188.SH,X600795.SH,X600362.SH,X600027.SH,X000898.SZ,X600111.SH,X601992.SH,X600176.SH,X600516.SH,X002466.SZ,X600299.SH,X000709.SZ,X000629.SZ,X002460.SZ,X600808.SH,X600352.SH,X600219.SH,X300072.SZ,X000825.SZ,X600801.SH,X601158.SH,X000553.SZ,X002110.SZ,X600489.SH,X600339.SH,X000786.SZ,X000883.SZ,X600583.SH,X601699.SH,X000301.SZ,X600426.SH,X000408.SZ,X000792.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.186741346688342,0,0,0,0,-0.0789085816580166,0,0,0.14232754748905,0,0,0,0.0418211288912906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102417560885354,0,0,0,0,0,0,0.230706540263183,0,0,0,0,0.365134340242566,0,0,0,0,0,0.00816785597423436,0.0240670522850065,0,0,0,0,0,0
X600028.SH,0.0232887193152797,0,0,0,0.534767613069113,0.110736937882253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712462691368946,0,0.00753267564533525,0,0,0,0.0202902949644654,0,0,0,0,0,0,0,0,0,0.307709106929506,0,0,0,0,0,0,-0.14252053559091,0.00389416926767133,0.0122807990659118,0,0,0,0,0,0
X601088.SH,0.0286614570849672,0,0,0,0,0,0,0,0.0252141234333728,0,0,0,0,0,0,0.0961951335427161,0,0,0,0.105945372368625,0,0,0,0,0,-0.177163401953995,0,0.0246480522831767,0,0,0,0,0,0.00223380704800576,3.46944695195361e-18,0,0,0.323475671335261,3.46944695195361e-18,0.0279225758033705,0,0,0.0719605835875437,0,1.73472347597681e-18,0,0.0752654876245371,0,0,0,0.0345637262414421,-0.0842036794166412,0,0,0,0,0,0
X600585.SH,0,0,0.210161915797692,0,0,0.127808047144129,0.0278236420752947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22358269745148e-05,0,0,0,0,0,0,0.398111733773031,0,0,0,0,0,0.0882246092375452,0,0,0,0,0.0915652291459676,0,0.078733686527116,0,0,0.00365171872316004,0.0125486683013745,0,0,0,0,0,0
X600019.SH,0,0.0714604656234234,0.0873682537872098,0.0510099902061327,0,0,0,0,0,0,0,0,0,0,0,0.0420868084968484,0,0,0.0779459625467342,0.540147296824962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090764435188457,0,0,0.130295341888899,0,0,0,0,0,0,-0.0371141746008397,0.00129860838099095,0,0,0,0,-0.00122198684359035,0,0,-0.0151229580051005,0,0,0.158823094796221,0
X600011.SH,0,0,0,0.0754648167799002,0,0,0,0.0726842793175101,0,0,0,0,0,0,0.0468795823798848,0,0,0,0.699551469579466,0,0,0,0,0,0.0714478012066501,0,0,-0.016631841639106,0,0,0,0,0,0,0,0,0,0,-0.195445979237817,0,0,0,0,0,0,0,0,0.0103141246769373,0,-0.0589482470631878,-0.00885348176797629,0.0530601420022093,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131856572110889,0,0,0,0,0,0,-0.437186281577502,0,-0.206031574334986,0,0,0,0.234998766211088,0,0,0,0.0818856305891053,-0.521511713891192,0,0,0,0,0,0,0.319467318953041,0,0,0,-0.24930167789953,-0.0055283576316076,0.0333745832535706,0,0,0,0,-0.0832522243666589,0
X600010.SH,0.186325105106499,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168422567742513,0,0,0.0439964473041134,0,0,0,0,0,0.0661122345633602,0.0598638646817587,0,0,0.0117470560343088,0,0.0354282320979402,0,0,0,0.0369359201885856,0,0,0.071554763564939,0.0526320039547971,0,0,0,0,0,0,0,0,0,0
X601898.SH,0.0965262299139503,0,0,0,0,0,0,0,0,0.121693112798087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265654689215616,-0.0464139027179417,0,0,0,0,0,0,0,0,0,0,0,0.0580574946146139,0.0834673905873508,0.0878624222606901,0,0,0,0.311622719204523,0.243129345971989,0,0,0,0,0,0.0198523249832813,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.125768953983643,0,0,0,0.11184815018181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103373990396305,0,0,0,0,0,0,0,0.0270698774014858,0,0.011093230873363,-1.73472347597681e-18,0,0,0,0,0,0,0.0218838610046672,0,0,0.0484114054182842,0,0,-0.0127769955657374,-0.0389712208196723,0,0,0,0,0,0
