,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X600011.SH,X601898.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X601600.SH,X002271.SZ,X600547.SH,X600886.SH,X000877.SZ,X600426.SH,X600795.SH,X600362.SH,X600027.SH,X600176.SH,X000983.SZ,X601699.SH,X600803.SH,X601991.SH,X000786.SZ,X600995.SH,X000629.SZ,X600160.SH,X000408.SZ,X000807.SZ,X600096.SH,X600219.SH,X000723.SZ,X000831.SZ,X600378.SH,X600489.SH,X002080.SZ,X000933.SZ,X600348.SH,X000932.SZ,X600157.SH,X000539.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0259126741697106,0,0,-0.0221915758727058,0,0,0,0,0,0,0,0,0,0,0,0.19093743456889,0,0,0.0451608480089416,0,0,-0.03564753251259,0,0.0559379396055187,0.139123503451956,0.0311195678312696,0,0,-0.0982246751884939,-0.228656910825224,0,0,0,0,0,0,-0.024077030588177,0,0,-6.74915963960623e-05,-0.00993456962070364,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0910746156333868,0,0.131385768622842,0,0,0,0,0,0,0,0,0,0,0,0,0.31806059236541,0,0.236932661017263,0,0.0448253060601506,0,0,0,0,0,0.0888467031781361,0,-0.323962460737027,0,0,0,0.159933251605567,0,0,0.0491712025200361,0,0,0,0,0,0,-0.0124514582221992,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131692476737124,0,0,0.0332859507228699,0.13491161025366,0,0.151727887801557,0,0,0,0,0,-0.0403857768698437,0,0,0,0.157703018328278,0,0.0308971084384442,0,0.0456432017024651,0,0,0.0893418199481974,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0272673280065445,-0.00193395705240339,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.557863888069643,0,0,-0.133986629960503,0,0,0,-0.107756970442471,0,0,0,0,0,0.1853089982124,0,0,0,0,0.0984253069644158,0,0.0547382281077232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046934298149727,0,0,-0.00479080616393999,-0.00983087919908832,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0883284224263342,0,0,0,-0.0941063290348249,0.0330668401151337,0,0,0,0,0,0.0951528921299483,0,0.0488099791834712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337576421952491,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.318002399452663,0.103932342031157,0,0,0,0,0,0,0.00941204188102861,-0.014134393543992,0,0,0,0,0,0
X000983.SZ,0,0,0,0.069292368936427,0.123476283972128,0,0,0.38713195861982,0,0,0.0169165264473068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134289395098978,0.135354257018552,0,0,-0.220561910884033,0,0,0,0.0111135206059401,0,0,0,0,0,0,0,0.418171340365956,0,0,0,0,0,0,0.0962905431833095,-0.0628258088738169,0,0,0,0,0,0
X601699.SH,0,0,0,-0.141615344094167,0.511465505715815,0,0,0,-0.11262389910435,0,0,0,0,0,0,0,-0.0196030092858211,0,0.0662502562000705,0,0,0,0,0,0.0436871360436011,0,0,0,0,0,0,0,0,0,-0.0306648416043929,0,0,0,0,0,0,0,0,-0.167841045146669,0,0.277951892086638,0,0,0,0,0,0.0117175619261771,-0.0137225437714068,0,0,0,0,0,0
X600803.SH,0,0.184814086811366,0,0,0,0,0,0,0,0,0.3716082722016,0,0,0,0,0,0,0,-0.103439660431054,0.273551181175827,0,0,-0.0304403268462741,0,0.00476255525678237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629474812173832,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0422085293648156,-0.00929905216184106,0,0,0,0,0,0
X601991.SH,0,0,0,0.0597524851548713,0,0,0,-0.204421232408191,0,0.0364410342968447,0,0,0,0,0,0,0.101451164065419,0,0,0,0,0.0141823328830462,0,0,0,0.309917021991362,0,0,0,0,0,0,0.160376945947376,0,0,0,0,0,0,0,0.180424992755944,0,0,0.0439190356714735,0,0,0,0,0,0,-0.0185921612929074,0.0230915045261993,0.00975970177266725,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420158650453376,0.0918665200218715,0,0.149634679027534,0,0,0,-0.0326432384271084,0,0,0,0,0,0,0,0,0,0,0.189281939822246,0,0,0,0,0.104034733622646,0,-0.034411233231333,0,0,0,0,0,0,0.00941262128163922,0,-0.0152560521546581,0,0,0,0,0,0
X600995.SH,0,-0.0172266764823877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783973455449331,0,0,0,0,0,0,-0.0239179791395705,0.260457638920532,0,0,0,0.16473673059604,0,0,0,0,0,0,0,0,0.0948570005684312,0,0.0785534868851998,0,0,0.00727138522977054,0,0,0,0.00250238688305508,0,0,0,0,0,0
X000629.SZ,0,0,0,-0.171278927267859,-0.0166555293305227,0,0,0.0541394140833603,0,0,0,0,0.185912146913638,0.346107266164529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065179495569873,0,0,0.39937892106745,-0.0565051501797591,0,0,-0.0163126411110742,0,0.098361816630225,0,0,0.121601843204129,0,0,0.0372715030915425,0.001916725012882,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.379718839349391,0,0,0,0,0,0,0,0,0,-0.209253989358735,0,0.000311318301333286,0,0,0,0,0,0,0,0,0,0,0,0,0.157993013363566,0.0762953083316668,0,0,0,0,0,0,-0.0401393638131585,0.243956153570411,0,0.145903370414435,0,0,0,0,0.0357858409774973,0,0,-0.0401240105502301,-0.00406324701611397,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.0414373691326662,0,0,0.0452769718328564,0,0,0,0,0.0148746803102783,0,0,0,0,0,0,0,0,0,0,0.0258320037306054,0,0.0114693209178619,0,0.039997319972861,0,0,0,0,0,0,0,0,0.038460092031682,0,0,0,0.037295909951978,0,0,0,0,0,0,0,0,0,0,0.0398182538577008,0.000135213416926689,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,-0.0439332752742704,0,0,0,0,0,0,0.0891881093836894,0.14778356905904,0,0,0,0.303431587842134,0.0545191309393059,0,0,0,0,0,0,0,0,0.116616586532834,0,0,0,0,0,0,0.0352960782612775,0,0,0,0,0,0,0.0639574236042693,0,0,0.251053649006888,0,0,0,0,0,-0.0552444072936465,0.0011586383916,-0.0106186044377304,0,0,0,0,0,0
X600096.SH,0,0,0,-0.0278799126668298,0.271620425340768,0,0,0,0,0,0,0,0.178650910585173,0,0,0,0,0,0,0,0,0,0,0,0,-0.0808713542965065,0,8.67361737988404e-19,0.0418918112308478,-0.137211432597083,0,0,0.209780340234852,0,0,-0.0585482440978963,0,0,0,0,0,0.0409235835247783,0,0.0580484224942932,0,0.335123797207266,-0.0501353319304676,0,8.67361737988404e-19,0,0,0.0376641201634346,-0.0179701032839825,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.233238382375998,0.0199052153889949,0.0120967640188561,0,0,0.0837213599147795,-0.0298973132835798,0.106741496394531,0,0,0,0.326072435423724,0,0,0,0,0,0,0,0,0,0.00159798476774161,0,0,0,0,0,0,0,0,0.0538284333655265,0,0,0,0,0,0,-0.185973477678838,0,0,0,0,0,0,0,0.00669895629024694,0.0246770282561361,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239184309679365,0,0,0,0,0,0.0148935343271712,0,0,-0.036698866738624,0,0,0.00564731563167707,0,0,0,0,0,0.0585716900826049,0,0,0,0,0,0.0279865308013156,0,0,0.0061956761971953,0.0519928666638642,0,0,0,0.0988641608254297,0.206301804453586,0,0,0,0,0.0210573374988735,0.00519613621713192,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422923871377349,0,0,0.166912623513918,0,-0.097982623363837,-0.46452857613908,0,0,0,0,0,0,0,0,0,0,0.0144556046607058,0,0.238644043792636,0,0,-0.117539106302174,0.142872035387409,0,0,0,0,0,0,0.121960426739205,0,0,0,0,0,0,0.134270306569532,0,0.022009574160237,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0.104965921782946,0,0,-0.184507251677035,0,0,0,0,0,0,-0.149976043232502,0.233370814977186,0,0,0,0,0.0225642537312861,-0.117409931454059,0,0,0,0,0,0,0,0,0,0,0,0.180268125544458,0,0,-0.238162386060085,0,0,-0.104967566230812,0,0,0,0,0,0.171948245634152,0.146395200650584,0.00160922801858579,0.0422751817070167,-0.106044008194321,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.00160438926404822,0,0,0,0,0,0.0746575120818649,0,0,0.109798259836456,0.0448885313801356,0,0.443752252876471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209283850583576,0.0287843016484931,0,0,0,0,0.0090843773380613,0,0,0,0,0,0,-0.00935218211911124,0,-0.0123214562573195,0,-0.00262997426458397,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343358393789734,0,0,0,0.0233365535943286,0,0,0,0,0,0,0,0.300301216795728,0,-0.140375624398674,0,0.010758197127328,-1.73472347597681e-18,0,0,0,-0.0718556612579389,0.0660513757008052,0,0,0,0.0336953015600282,0,0,0,0.0376577040556648,0,0,0,0,0,-0.0825290881939259,0.00642266470795176,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.405436090696974,0,0,0,0,0,0,0,0.130190975295552,0,0,0.00504407257143131,0,0,0,0.0798786298614548,0,0,0,0,0,0,0,0,0,0.279871838353596,0,0,0,0,0,0,0,0,0.246035346670388,0,0,-0.168000436759893,0,0,0.00310925143215689,0.029481639940402,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0.0254431876434016,0.0437748923025229,0,0,0,0.0909056531113605,0,0,0,0,0,-0.135137398807168,0,0,0,0,0,0,0.060489238891348,0,0.288459218720895,0,0,0,0,0,0,0,0.12447874825154,-0.0114437819408082,0.371450757842011,0,0,0,0,0,0,0.170343995069327,0,0,0,0,0,0,0,0.0415968334464752,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.169435994451006,0,0.0389378090328538,0,0,0,0,0,0,0,0.075503323801088,0.00732508967261629,0,0,0,0,0,0,0.000206551741312596,0,0,0,0,0.146067159045506,0.134714092673299,0,0,0,0,0,0,0,0,0.12995427948847,-0.0555912785205334,0,0,0,0,0,0,0,0,0,0.00255240818330429,-0.00226268276970195,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0359959434659903,0,0,8.67361737988404e-19,0,0,0.0653616279540911,0,0,0.0141419075751372,0.0752796961179243,0,0,0,0,0.00850368075130396,0,0,0,0,0,0.0565273100504317,0,0.0522726307218035,0,0,0,0,0,0.0825628393294255,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0087646887736049,0,0,0,0,0,0
X000539.SZ,0,0,0,0.0121415725405591,0,0,0,0,0,0,0.235420504723826,0,0.0734515622221354,0,0,0,0,0,0.0294694330345122,0,0,0,0,0,-0.15641298629086,0.387736924584681,0,0,-0.0447014062247735,0,0,0,0.251759425162248,0,0,0,0,0,0,0,0,0.0616417484715169,0,0,0,-0.091120072228694,0,0,0,0,0,0.00508403565165711,-0.00135381268398008,-0.10975926836573,0,0,0,0,0
X600688.SH,0,0,0,0,0.0643987995451816,0,0.0447252663744335,0,0,0.123336311291196,0,0,0,0,0,0.159005540250646,0,0,2.16840434497101e-19,0,0.00278836458764327,0.0578709150928385,0,0,0,0,0,0.00985088612676518,0.0285203771308523,0,0,0.0162213571674397,0,0.00684813135009893,-0.0554205385088425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111163746061681,0,0,0,0.0016852315563587,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.118074201081781,0,0,0,0,0,0,0,0,0,0,0,-0.279618019788963,0,0,-0.458614179921556,-0.0108191837150728,0,0,0,-0.114352406307302,0,0,0.476429653985539,0,0,0,0,0,0,0,-0.159416265235904,0,0,0,0,0,0,0,0,-0.470614770646572,0.14354539827381,0.129139468618479,0,0,0,0,0,0.0571315663297101,-0.0618718369578221,-0.311278301440158,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.368077108426852,0,0,0,0,0,0,0,0,0,0,0,0,-0.397496911337411,0,0.032945786861302,0.216103044014734,0,0,0,-0.240048223566122,0,0,0,0,0.737113239216943,0,0,0,-0.757119038527419,0,0,0,-0.769616058098908,0,0,0,0,0.925070595561372,0,0.907014986526165,1.06888465534389,0,0,0,0,0
TED,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,-0.246551072023503,0,0.79433295984749,0,0,0,0,0,1.73472347597681e-18,-0.12997527816666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206052507923844,-0.669428075219868,0,-0.8240142211297,0,0.99349054336397,0,0,0,0,-1.88775642987724,0.110571721159259,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567814968006778,0,0,0,0,-0.0809359063665805,0,0,0.0982505068603626,0,0,0,0.0845013330016212,0,0.176725722632452,0,0,-0.11711700968191,-0.0842955204482585,0,0,0,0,0,-0.097889168582673,0,0,0,0,0,0.0334084143992515,0,0,0,0,0,0,0,0.0436754033393815,-0.0242633147363689,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.138068177250274,0,0,0.0244451507589495,0,0,-0.0221699611407694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047567807687254,0,0,0,0,-0.0897911242055538,-0.0375198524643689,0,0,0,0,0,0,0.0397551211149484,0,0,0.0760785632039208,0,-0.0474886866636383,0,0,0,0,0,0.0160142846137487,-0.0012080120917785,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000581913960401667,0,0,-0.00371329972224146,0,-0.0010763602997272,-0.00515960072704959,0,0.00314796696569286,0,0,0,0,0,0,0,0,0,0,0,-0.00844297371868971,0,-0.0151855123146088,-0.000367550223792363,-0.0058911901794722,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0052499617362907,4.33680868994202e-19,0,-0.000576009957860963,0,0.00204473995222324,0,0,-0.00386858542360188,0,0,0,-0.00333264429203042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00964574386538544,0,0,0,0,0.00707232949661732,0,0,0.00993162773571737,5.19097087492314e-05,-0.00569870471608034,0,0,0,0,0.00189957741497688,-0.00575244150824738,0.00950310934119304,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.000634636233586477,-0.00363287396293921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175243012214799,0,0,0,0,0,0,-0.00330839098021148,0,0,0,0,0,0,0,-0.00478186461200042,0,-0.008102781555972,0.00606299530845357,-0.0121721180261687,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.00668028188002291,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.00793270063705333,-0.0146509529553918,0,0,0,0,0,0,0,-0.0154248859735131,-0.000248122826785487,0,0,0,0,0,0,0,0,0,0,0,0,0.00680709711979101,0,5.42101086242752e-20,0,0,0,0,-0.0115386899773173,-0.00216243839759571,0,0,0.0184457143627788,-0.0142923581572623,0,0,0,0,0
