,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600188.SH,X601898.SH,X600688.SH,X601991.SH,X002466.SZ,X600660.SH,X600362.SH,X600795.SH,X600547.SH,X300072.SZ,X601992.SH,X002460.SZ,X600516.SH,X600111.SH,X000898.SZ,X600886.SH,X000786.SZ,X600176.SH,X000553.SZ,X600352.SH,X000709.SZ,X000792.SZ,X600299.SH,X600027.SH,X000825.SZ,X002271.SZ,X000408.SZ,X601158.SH,X600489.SH,X601699.SH,X600219.SH,X600808.SH,X600426.SH,X000883.SZ,X002470.SZ,X600583.SH,X000630.SZ,X600315.SH,X600157.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.438026303490324,0.0621860440373704,0,0,0,0.0143989615743262,0,0,8.67361737988404e-19,0,0,-0.0125847396316399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138525495887434,0,0,0,0,0,0,0,0.0104783213827932,0,0,0,0,0.0631968027489732,0,0,0,0,0,0,0.0260604745944671,0.0728254773813429,0,0.092238251598282,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.00212617746304608,0,0,0,0,0,0.0256923677479786,0,0,0,0,1.73472347597681e-18,0.0168056006704029,0,0.0620011061083037,0.107713028885365,0,0,0,0,0,0,0,0.0170086081517341,0,0.206953197716148,0.0593257243187092,0.11582840727121,0,0,0,0,0,0,0.00625242660227988,0,0,0,0,0,0,0,0,0.0169463603197261,-0.00700799903461739,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0294057711808523,0,0,0,0,-0.0679324179018627,0,0,0,0,0,0,-0.0433705480803222,0,0,0.483915315148873,0.106476204620138,0.135339068916236,0,0,-0.00306085542347675,0,0,0,0,-0.0299361453140754,0,0,0,-0.0773023219559652,0,0,0,0,0,0,0,0,0.0373124937909069,0,0,0,0,0,0,0.0103635561313166,0,0,0,0,0,0,0
X600660.SH,0,-0.048893887755614,0,-0.0177671939074144,0,0,0,0,-0.137083850780457,0,0,0,0,0,0,0,0,-0.017412554399034,0,0,-0.0102462940227631,-0.0411783536392094,0,0,0.177357142991691,0.274547162358482,0.132540657362945,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218822356363359,-0.0433470599847067,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.11780586055496,0.299992712868051,0,0,0,0,0,0,0.240186642127406,0,0,0,0,0,0,0,0,0,0,0,0,0.0349227271132894,0,0,0,0,0,0,0,0.313021195620324,0,0,0,0,0,0,0,0,0,0.00485508941313526,0,0.0343822500927837,0.0622784789192753,0,0,0,0,0,0
X600795.SH,0,0.0544855330701364,0,0,0,0,0,0,0.0687850997725115,1.73472347597681e-18,0,0,0,0,0,0,0.0687732467977425,0,0.066315931657553,0,0,0.000561458559298507,0,0,0,0,0.121837920595478,0,0,0,0,0,0,0,0,0,0,0,0,0.0909288032733922,0,0,0,0,0,0,0,-0.0219820210471248,0,0.000792689139950436,-0.00292537601752117,0,0,0,0,0,0
X600547.SH,0,0.129922454200407,0,0,0.230362820907219,0,0,0,0.0516777036234542,0,0,0,0,0,0.0712902579499307,0,0,0,0,0,-0.151120248369363,0,0,0,0.0383827552351172,0,0,0,0,0,0,0,0,-0.187478879146319,0,0,1.01897198230073,0,0,0,-0.0556233307800246,0,0,0,0,-0.121394283126156,0,0,0,0.0200743424180038,0.0620452421544023,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.110552642702059,0,0,0,0,-0.0514590973795776,0,0,0,0,0,0,0,0,0,0,0,0.215274364079409,0,0,0,0,0,0,0,0.0408302984062221,0,0,0,0,0,0,0,0.42559862418686,0,0,0.269293854872809,0,0.135740965195838,0,-0.149363909160936,0,-0.123615037944986,0.0470590949504343,0.109097466931612,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0510125951699652,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.302738766558814,0,0,0,0.00112264165569649,0.0500931045294801,0,0.0590107085272336,0,0,0,0,0.13084306353474,0.0478329684600465,0,0.0709137056087546,0.0224331758516299,0,0,0.113609617906269,0,0.0519513969788134,0,0.0550158165701856,0,0,0,0,0.0756369089602664,0,0,0,0.0139967739998135,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,-0.125751823203508,-0.0620048555269831,0,0,0,0,0.732695929481138,0,0,0,-0.178505680220248,0.189036378048059,0,0,0,0,0,0,0,0.0266155994619405,0,0,0,0,0,0,0.0859295132187737,0,0,0,0,0,-0.030020992593393,0,0,0,0,0,0,0.0377925183373411,0,0,0,-0.0290166938761312,0.0165211130073888,0,0,0,0,0,0
X600516.SH,0,0,-0.192198824856092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.262830371857348,0,0,0,0,0,0,0.423436008489333,0,0,0.168881676426443,0.0299732167697298,0,0.0121625231282181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597827460653254,0,0.0453580655657296,0.0758732525944732,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488923848091396,0.203031706330099,0.109838437883604,0,0,0,0,0,0.177173299666395,0.238317721299031,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.112825847351034,0,0,0,0,0,-0.0364593066589778,0.00648971043731006,0,0,0,0,0,0
X000898.SZ,0,1.73472347597681e-18,0,0.141942295014796,0,0,0,0.0756785565777074,0.0279358865245846,0,0,0,0,0,0,0,0,0,0,0,-0.0545707533677671,0.181075256160281,0,0,0,0,0,0,0.164562372194416,0,0,0,0,0,0,0,0,0,0,0.445667214656461,0,0,0,0.119329748267512,0,0,0,0,0,0.00749296984103818,-0.0306286500910167,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.16094575117481,0,0,0.122057277681822,0,0,0,0,0,0,0,0,0,0,0,0,0.00294770501107008,0,0.00463827419139591,0.0427339969155258,0,0.0656911303462833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034468695027428,0.046364624062591,0,0.0105725382977342,0,0,0,-0.0254501199083696,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0282543652030517,0,0,0,0,0,0,0,0,0,0,0,0,0.233264240156391,0,0,0.127160190331603,0,0.172168748871526,0,0,0.127581193218631,0,0,0,0,0,0,0,0.303989855359219,0,0,0,0,0,0,0,0,0,0,0,0.0476854650353048,0,0.0574029353735435,0,0,0.0430641004311497,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0737137698437361,0.287682593565327,0,0,0,0,0,0,0,0,0,0,0,0,0.0410662981770496,0.022674335528083,0,0,0,0,-0.0251305796208353,0,0,0,0,0,0,0,0.219363507155399,0,0,0,0,0,0,0.201211858775319,0,-0.0117788481226372,0.0314744482464526,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0.144382675995896,-0.011929863068832,0,0,0,0,0,0,0,0,0,0,0.00982874811110886,0,0.212062291051201,0.279790747541989,0,0,0,0,0,0,0,0.178645274104461,0,0,-0.0734018079103424,0,0,0,0,-0.136019987274849,0,0,0,0,0,0.124004211132243,0,0.0699094382187292,0,0,0,0.043041742756741,0,0,0.0326160936770239,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,-0.0638577921108321,0,0,0,0,0,0,0.108572218204803,0,0,0,0,-0.00525917174022634,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.235965655619087,0.153922294185796,0,0,0.0621116708281434,0,0,0,0,0.186504688018471,0,0,0.13004991774945,0,0,0,0,0.144295035877399,0,0.0384190680199846,0.0420920308334606,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000807890913204094,0,0,0,0,0,0,0,0.00662131790692548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193745376819998,0.353008199183971,0,0,0,0,0,0,0,0.0470515530826556,0,-0.00826888716443532,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.241930235248748,0,0,0,0,0,0.524409263598184,0,0,0,0.145516328804591,0,0,0.26609838338871,0,0,0.201595070120309,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309139960473199,0.0856023669430119,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.074711551526827,-0.0207994597322779,-0.0148459855954017,0,0,0,0.0845328978302965,0.106122127680592,0.0541347242183596,0,0,0,0,0,0.117193141618343,0.195787884708557,0,0,0,-1.73472347597681e-18,0,0,0,0.0613521208917496,0,0,0,0.0930946692491361,0,0,0,0,0,0,0,0,0,0,0,0.0994670157926575,0,0,0,0.00250682403736882,-0.021255756815049,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.231781350036104,0,0,0.173141387356158,0,0.096047629347071,0,0,0,0,0,0,0,-0.023498345216736,0,0,0,0,0,0,0,0.128728822110707,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014813324041194,-0.0197910436072406,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.102507956208552,0,0,0,-0.0683644431385276,0.148631122667572,0.0975280098423782,0.0895269681237464,0,0,0.288700199893898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400298478868044,0,1.73472347597681e-18,0,0,0.0744503600364209,0,0,0,0,0.0021714934861614,0,-0.00525047554583128,-0.0376282780643022,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0252711400802047,0,0,0.101479305964886,0,1.73472347597681e-18,0,0,0,0,0.169757674974868,0,0,0,0,0,0,0.0648165850758136,0,0,0,0.334912717605565,0.0181790475915089,0,0,0,0.0418885689202246,0,0,0,0,0,0,0,0,0,0,0.149926295638771,0,-0.0592821882014921,0,0,-0.064140647434135,0,0,0,0.00924358052601299,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133103124320294,0.120332102933366,0,0.0568188778989119,0,0,0,0.100424841272071,0.109656173841412,0,0.249369133489557,0.0253370313630968,0,0,0,0,0,0,-0.049256778950664,0,0,0,0,0,0,0,0,0,0,0,0.00817501226181932,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432752142421371,0.0603233607526734,0,0,0.0739498419136255,0,0.0354955190555808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103220433487586,0,0.0337955758116338,0,0,0,0,0,0,0.0324579187198396,0,-0.0111473241870113,-0.00438757620667081,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0643725130865955,0,0,0,0,0,0,0,0.648149150888273,0,0.0243617227222028,-0.0418798148760341,0.0095614657086808,0,0,0,0,0,0,0,0,0,0.039413059517455,0,0,0,0,0,0,0,0.0391692063759988,0,0,0,0,0.0918490748882217,0,0,0,0,0,-0.00188898030360909,0.0122208631425294,0,0,0,0,0,0
X601699.SH,0,-0.0554220558466972,0.169104207192079,0,0,0,0,0.0646809414012708,0.486350145872564,0,0,0,0,0,0.211505168295762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165696506509239,0,0.199913178311802,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0765148548618035,-8.67361737988404e-19,0,-0.0185715385990797,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598375051395325,0,0,0,0,0,0.135003400076597,0.0186463939287435,0.102428969292841,0,0,0,0,0.0362557738824974,0.0473360130933948,0.0656985711684851,0,0,0,0,0,0,0.164378778646156,0,0,0,0,0,0,0.017133944843465,0,0,0,0.146819586053048,0,-0.0376648683851014,0.024098894993005,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0878645047940649,0.261740295299054,0,0,0,0,0,0,-0.044734983712851,0.011980353761907,0,0,0,0,0.411097387536737,0,0.057507305802376,0,0,0,0.154006920647639,0,0,0,0,0,0.055121158766858,0,0,0,0,0,0.0220632185505971,0,0,4.33680868994202e-19,0,0,0,0,0,0.0238500553825037,-0.0168447834716417,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112408763820124,0,0,0.172380885809056,0.0850487590986863,0.078547132384032,0,0,0,0,0,0.540041142222566,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0511010181598229,0,0,0,0,0,0,0,0,0.0856016376156315,0.130947627047648,0,0.0598823017697549,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389358959575647,0.0194577645687378,0,0,0,0,0,0,0.14530648864162,0,0,0,0,0,0,0.072885238529266,0,0,0,0,0.113888276779532,0,0,0.0992748370218171,0,0,0,0,0.00147087464621915,0,0.00797059097525187,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.269252927374235,0,0,0,0,0,-0.34540752395773,0,0,0,0,0,-0.0913657898988423,0,0.0511612924007612,0,0,0.186065457158186,0,0.107260112369058,0,0,0,0.0228247709950688,0,0.143857416610473,0,0,0,0,0,0,0,-0.160777313917751,0,0,0,0,0,0,0,0,0.0240399539029614,0.146259583504359,-1.53080452295806,0,0,0,0,0
X600583.SH,0,0.0464676011492663,0,0,0,0,0,0,0.0844465059574583,0.0124450894194321,0,0,0,0,0.227258095475609,0,0,0.196896503012907,0,0,0,0.0578422069891631,0,0,0.137417516546533,0,0.0544025843412899,0,0,0.0843726761426501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708317268220719,0.0284844675768988,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098549814248563,0,0,0,0.010009187745822,0,0.041438830973242,0.0879884642530438,0,0,0,0,0,0,0,0.0148643411430003,0.0173660784976104,0,0,0,0,0,0,0.0154272458961529,0.135877260472199,0,0,0,0,0.117273692528716,0,0,0,0,0,0.00884613696634367,0,0,0,0,0,0,0
X600315.SH,0,0,0,-0.140036016099073,0,0,0,0,0,0,0,0,0,0.0995281077942693,0,0,0,-0.0495084085622468,0.0838427954940102,0,0,0,0,0,0,0,0,0.0115026390508757,0,0.12192735133301,0.0967426543017341,0,0,0,0,0,0.00332715952264421,0,0,0,0,0,0.0767170457580238,0,0,0,0,0.0149713401952093,0.268039148109621,-0.0758184289743622,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.094828604019898,0,0.121726346899369,0,-0.0810885428538745,0,0,0,-0.186484900646636,0,0,0,0.132471894625657,-0.0232273200414148,0,0,-0.097287202340753,0,0,0,0,0,0,0.201745479079003,0,0.0383224476468489,0,0,-0.117866563417026,0,0.05168996654932,0,-0.337633760159665,0.105779280121815,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0.0926251689475011,0,0,0,0,0,0,0,0,0,0,0,0.123149766337017,0,0,0,0.30973805790199,0,0,0.330602161949595,0,0,-0.182064671059719,-0.212766886127421,0.07690817216648,0,0,0,0,0.342666291658197,-0.0607707868027683,0,0.530853590045361,0,0,0,0,0,0,0,0,0.00504299256632938,-0.118360020598928,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0044606142481562,0,0,-0.170333483126045,0,-0.156086211790426,0,0,0,0,0,0,0,-0.0367848930592377,0,0.10368645760539,0.0302267723574395,-0.127373637155431,0,0,0.0651815082408968,0,0,0.0359834042718016,0,0,0,0,0.012493191006835,0,0,0,0,0,0,0,-0.142809366488122,0,0,0,0,0.148598878707377,0.159902506741805,0,0,0,-0.108287185098498,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.37628690112868,0.0400285994908833,0,0,0,0,0,0,0,0,0,0,0,0.30652721236468,0.100469668665735,0,0,0,-0.0152169019092803,-0.537613284976158,0,0.0858873265168709,0,0,-0.212431759377737,0,0.0593079025861042,-0.301188435358192,0,0,0.487443223583788,0,0,0,0.359270335599647,0,0,-0.0248432525047427,0,0,-2.475445384519,0,0,0,0.375636911064483,0,0,0,0,0,0
TED,0,0,0,0,0,0,-0.381024210872677,0,0.313886844823628,0,0,0,-0.3933774257869,0,0,0,0,0,0,0.237749292418905,-0.0644181752088068,0,0,0,0,-0.299150006275466,0,0,0,0.0738435873350471,-0.24028650695728,0,0,0,0,0,0,0,0,0,0,-0.588003428533867,0,0,0,0,0,0,-2.52279518188523,0.112672155393863,0,0,-2.88142679506529,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0884312755366707,-0.0792212029924561,0,0,0,0,-0.0424306360468895,0,0,0,0,0.134808671671753,0,0,0,0,-0.0492694355890918,0,-0.0165598694802551,-0.0725237181574558,0,0,0,0.0422877361205251,0,-0.0204904626808737,0,0.0470565904167928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058613738198182,0,0.0313933035928956,0.0149612081613584,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.145348891973607,0,-0.184115115463969,0,0,0,0.0051002280775758,0.0892650562492442,0,0,0,0,0,0,0,0,0.0712179272781525,0,0,-0.0926494794308276,-4.33680868994202e-19,0,-0.0411550412273538,0,0,0,0,0,-0.0306229140046117,0,0,0,0.0176633874046478,0,0,0,0.0209554224756415,0.045349726760636,0,0.00142257868531527,-0.0538618810866713,0.341537183576898,0,0,0,0,0
MKvol,0,0,0,0,0.00560656838630635,0,0,-0.00437554011707929,0,0,0,0,0,0,0,0,0,0,0,0.00481921391403589,0,0,0,0,0,0.00535878783706848,0.00400909946759973,0,0,0,0,0,-0.00144454750335699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00759403463741085,0.0107373360964518,0.00976047620387484,0.0105212143864472,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0429950872271416,0,0,0,0,0,0,0,0,0,0,0.0248652851492401,0,0,0.00744007945921795,0,-0.0123848698285489,0.0178911106039744,-0.0120577003668817,0,0,0,-0.0496486072449072,0,0,0,0,0,0,0,0,0,0,0,-0.00453146899383139,0,0,0,0,0,0,0.00367582432714753,0.0243528944245936,-0.00487142252243215,0,0,0,0,0
CarbonVol_Guangdong,0,0.0074733925714498,0,0,0,0,0,-0.00840249563691104,0.00475998878843523,0,0,0,0,0,0,0,0,0.0128580252679737,0.00350536084861948,-0.0067393441218189,0,0,0,0,-0.00851962420955753,0,0,0,0,0,0,0.0191171581996362,0,0,0,0,-0.00124694953953442,0,0,0,-0.0153781873681724,0,0,0,0,0,0,0,0,0.0140332755837374,-0.00321629487894082,0,0,0,0,0,0
CarbonVol_Hubei,0,0.00706894016123844,0,0,0,0,0,-0.00588897204735866,0,0,0,0,0,0,0,0,-0.0115408074851353,-0.00703354087218796,0,-0.00943629483422573,0,-0.0220790293094346,0,0,2.16840434497101e-19,0,-0.00695138918177096,0.0231909691328707,0,0.00622342450899668,0,0,7.06937373744403e-05,0,0,0,-0.00881159598347403,0,0,0,0,0,0.00552743430546176,0,0,0,0,-0.00876984872237538,0.0273712314956652,0.0233798602087944,0.0483756088749189,0,0,0,0,0,0
