,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X002466.SZ,X601992.SH,X600516.SH,X600795.SH,X600547.SH,X601991.SH,X600111.SH,X002460.SZ,X600176.SH,X600886.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600352.SH,X000553.SZ,X000408.SZ,X601699.SH,X002271.SZ,X600027.SH,X600219.SH,X000983.SZ,X600489.SH,X600339.SH,X002110.SZ,X600808.SH,X000959.SZ,X002092.SZ,X601158.SH,X000883.SZ,X600299.SH,X000630.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.549632735675939,0,0.0221876730658706,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354527649228296,0,-0.105477916164198,0,0,0,0,0,0,0,0,0,0.0243867922747005,0,0,0,-0.0137444263022626,0.0725973266414864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932934286686287,-1.0842021724855e-19,0,0,0,0,0,0
X600028.SH,0.550394853065425,0,0.0289980687841827,0,0,0,0,0,0,0,0.0372909482147838,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0936008370807334,0,0,0,0,0,0.0342466952854232,-0.0866490626312938,0,0,0,0,0,0,0,0,-0.0279315041317233,0,-0.120066431571081,0,0,0,0,0,0,0,0,0,-0.00402304767147575,0,0,0,0.0335187471206801,0,0
X601088.SH,0,0,0,0.196907871674879,0.221654150768091,0,0,0,0.0863295937163335,0,0,0,0,0,0,-0.0651311739495788,0.0211019588604383,0,0,0,0,0,0,0,0,0.0470934014855673,0,0,0,0,0,0.0126442417785844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00295624123239518,0,0.242480619151847,0,0,0,0,0
X600019.SH,0,0,0.11462612590929,0,0,0,0,0,0,0,0,0,0.159818988461711,0,0,0,0,0,0,0,0,-0.0969100000462223,0.106012238470829,0,0.772994134097127,0,0,0,0,-0.0137782488258382,0,0,0,0.176364936698311,0,0,-0.0695365769141519,0,0,0,0,0,0,0,0,0,0,0,0,0.0127846170599211,-0.00602901395472132,0.0810646267898021,0,0,0.0723224260159547,0,0
X600585.SH,0,0,0.398152797724604,0,0,0,0.0791696955281086,0,0.00643694677674549,0,0,0,0.230546694728491,-0.0466794080455468,0.209690750526061,0,0.0258186168750977,0,0,0,0,0,0.0417424702381903,0,0,0.139843774089078,0,0,-0.258516074536022,0,0.268391471000008,0,0,-0.153676795367604,0,0,0,0,-0.0299987361539691,0.0110954208203408,0,0,0,0,0,0,0,0,0,-0.0271890792040809,0.0437398616432304,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0512577542228166,0,0,0,0,0,0,0,-0.0385015371440977,0,0,0,0,0,0,0.164301300780384,0,0,0,0.0599402221713992,0.245093825097553,0,0,0,0.0480376934823323,0,0,0,0.11960707666264,0,0.190154751143701,0,0,0.0805909529152542,0,0.00665614024239947,0.0222891146401647,0,0,0,0,0.0984168830689346,0,0.0120694168781248,-0.00947972332264609,0,0,0,0,0,0
X600309.SH,0,0,0.0955531093805482,0,0,0,0,0,0,0,0,0,-0.179411644161846,0,0,0,-0.059705021291245,0,0,0,0,-0.0526393498469277,0.063612760636743,0,0,0,0,0,0,0,-0.179717696652434,0,0,-0.138826720823373,0,0,0,0,0.150486515564053,-0.0807618239671514,0,0,0.411154669548588,0,0,0,0,0.0228730700067332,0,-0.028821323530645,-0.0287717374598912,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0603657696361059,0,0,0,0,0.0299094025793298,0,0,0,0,0.075811985988209,0,0.128931667691821,0.00738311185620282,0,0,0,0,0,-0.0495839645135029,0,0,0.0177327191186764,0,0,-0.0427968037999799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892537232658335,0,0.00826952811064715,0,-0.00934720014611934,0.00724897872968686,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.22762957938575,0,0,0,0,0,0,0,0,0,0,0,0.0409873113547135,0,0,0,0,0.0286001544313395,0.0887351706984156,0,0,0,0,0,0.081025535277936,0.129693516350955,0,0.0455777698035335,0.212040883717392,0,0,0,0.135330783463267,0,0,0,0.140157459261561,0,0,0,0,0,0,0,0,0.0232675051428762,-0.0540953847221369,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.122042080760167,0,0,0,0,0,0,0,0.00900236078762133,0,0,0,0,0,-0.0248232368822924,0,0,0,0,0,0.028775496426445,0,0.0521146334248892,0.017976509789225,0.00740537907537751,0,0,0,0.310753005119019,0,0,0.0323285324181084,-3.46944695195361e-18,0,0,0,0,0,0,0.0479252156027716,0,0,-0.00096367191284959,0,0,0,0,0,0
