,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600886.SH,X002466.SZ,X600547.SH,X601600.SH,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X000301.SZ,X600010.SH,X600111.SH,X600362.SH,X000983.SZ,X600803.SH,X600027.SH,X000877.SZ,X600426.SH,X000786.SZ,X600489.SH,X002271.SZ,X601991.SH,X600160.SH,X600985.SH,X000408.SZ,X000630.SZ,X000807.SZ,X600176.SH,X600612.SH,X000932.SZ,X000933.SZ,X600348.SH,X600219.SH,X601168.SH,X300037.SZ,X002128.SZ,X600157.SH,X000027.SZ,X002353.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.468605498232446,0.216926175339908,0,0,0.0851873181176252,-0.35069977110648,0,0,0,-0.287242732304928,0.038783019336449,0,0,0,0.0842485784795423,0.0671370199117807,0,0,0,0,0,0,0,0,0,0.0965294706889843,0,0,-0.046340964028412,0,0,-0.0626001878886606,0,0,0,0.0225091738276673,0.0485149672173711,0,0,0,0,0,0,0,0,0,0.180668716492358,0,0,-0.0289980786281699,0.0136457752477193,0,0,0,0,0,0
X601088.SH,0,0,0.0768627267746226,0,0.256055881940202,0.00997449622816705,0,0,0,0,0,0,0,0,0,0,0,0,0.0296593650451586,0,0,-0.0713712024358752,0,0.074108729344977,0,0.124317363876437,-0.084590649504792,0,0,0,0,0,0,0.120939365003322,0,0,0,0,0,0,0.0350280420342821,0,0,0,0,0,0,0,0,0,0,0.00438178742840964,0.0165091286394812,0,0,0,0.0668345101548595,0,0
X600028.SH,0.544585858197189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713885994668859,0.124028979352562,-0.0524741176518779,0,0.0629145149940874,0,0,0,-0.0394653927426419,0.0174318482293699,0,-0.0221013114006596,0,0.0892977039255284,0.0374735619658185,0,-0.141497375620174,0,0,0,0,0,0,0.103283795936948,0,-0.054380787056337,0,0,0,0,0,0,0,0,0,-0.0146849435359016,0.00377914560620269,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286336913475029,0.157205727625041,0,0,0,0.175623100601806,0,0,0.21206395544168,0,0,0,0,0.236141062853419,0,0,0,0,0,0,0,0,0,0,0,0.255083810249754,0.0736221467889188,0,0,-0.192453363859787,0,0,-0.0338723065571032,0.0194535067992384,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.159909735853856,0,0,0,0,0,0,0,0,0,0,0,0,0.275095526359901,0,0,0,0,0.0159335996408918,0,0,0,0,0,0,0.0876831550763621,0,0,0.145611221731526,0,0,0,0,0,0,0.0630747565258549,0.044204359479016,0,0,-0.0465692208693421,0,0,0,0.0616280295713333,0,0,0,-0.0106848984388721,0,0,0,0,0,0
X601898.SH,0.12107102754499,0.0726663234723743,0,0,0.170219611752975,0,0,0,0,0,0.0908626494907735,0,0,0,-0.101112791549641,0,0,0,0,0,0,0,0,0.144944318060449,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457939608549794,0,0.0246330037947053,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0359978827726344,0.0353571460818667,-0.0177666569742031,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.115414664381658,-0.00397370635257771,0,0,0,0,0,0,0,0,-0.0542051371827841,0,0,0,0,0.429735762006515,0,-0.00138665130393926,0,0,0,0,0,0,0,0,0,0.00786268841718857,0,0,0,0,0,0,0,0,0,0,-0.0178483266891581,0,0,0.00208378381122313,0,0,0,0,-1.0842021724855e-19,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0249430355702955,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472128577580136,-0.142040904965392,0,0,0,0,0,0,-0.0641225893838754,0,0.226797247109204,0,0,0,0.28629893240987,0,0,0,0,0,0.107246407477557,0,0.0079507200722471,0,0.0590518166324978,0,0,0,0,0
X600585.SH,0,0,0,0.124756032687883,0,0,0,0,0,0,0,0,0,0,0.0520850768616722,0,0,0,0,0,0,0,0,0.0408867918414154,0,0,0.156723850401564,0,0.0394997290011222,-0.0951281122404423,0.12417363192972,0,0,0,0,0,0,0.0588113719820041,0,0,0.147297123460278,0,0,0,0,0,0,0,0,0,0,0,0.00726635587601519,0,0,0,0.0340638050912471,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,-0.09969578712119,0.223247409844112,0,0,0,0.236486410838052,0,0,0,0,0,0,0,0,0.0621329759881764,0,-0.0512291928802448,-4.33680868994202e-19,0,0,0,0.259867064670501,-0.133249725609783,0,0,-0.00440682978860988,0,0,0,-0.013080349951868,0,0,0,0.0874588654615792,0,0,0,0,0,0.00517869484690085,0.0210608632431843,0,0,0,0,0.0112000304362296,0,0
