,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600188.SH,X600886.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X601158.SH,X600157.SH,X000898.SZ,X000709.SZ,X600352.SH,X600547.SH,X002353.SZ,X600489.SH,X000831.SZ,X000630.SZ,X000539.SZ,X600008.SH,X600660.SH,X002470.SZ,X000027.SZ,X000825.SZ,X600808.SH,X600219.SH,X600315.SH,X000629.SZ,X600098.SH,X600578.SH,X600549.SH,X600021.SH,X600307.SH,X601699.SH,X000983.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.468594656098109,0,0,0,0,0,0,0.0287094711267817,0,0,0.113717252206316,0.207538777913733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404559034482838,0,0,0.0686705672430912,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.035681551321892,0,0,0,0,0,0,0.010765896695167,0,0,0,0,0,0
X600028.SH,0.410630842641069,0,0,0.200379792698303,0,0,0,0,0.108701911878545,0,0,0,0,0,0,0,0,0,0,0,-0.00882248930113069,0,0,0,0,0,0,0,0.0362290408922722,0,0,0,0,0,0,0,0,0,0,0,0,0.202038288309434,0,0,0,0,0,0,0,0,-0.0437949592087571,0.00163843313509035,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0742709993563603,0,0.310039094866606,0,0,0,0.213325851310069,0,0.000610761572965433,0,0,0,0.0391969251173649,0,0,0.00234039143748763,-0.0376600212013523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689768883377344,0,0,0,0,0.222726415071782,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.188735681146701,0,0,0.0878724613721096,0.0444053144220786,0,0.237672150635573,0,0,0,0.113731737056516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115108354861229,0.0685090357461736,0,0,0,0.188958330687149,0,-0.0478315445809545,0,0,0,0,0,0,0.00778359204816808,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.108384041068975,0,0,0,0.173018252699541,0,0,0,0.0856901688204673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482731639174884,0,0,0.0350886459895068,0,0,0.187067218472807,0,0,0,0,0.128577541057835,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0143802228903131,0.150344540937044,0,0,0.0450721761836079,0,0,0,0,0,0,0.247647616922181,0.143135873235578,0,0,0,0,0,0,0.216553666290153,-0.00562968272212773,0,0,0,0,0,-0.0613536223304202,0,0,0,0,0,0.000669161854507531,0.0593060559455603,0,0,0,0,-0.0385221881013588,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.100024996794147,0,0,0,0,0,0,0,0.0653901715437436,0,0,0,0,0,0,0,0,0,0,0,0.520416221550309,0,-0.0689078310966266,0,0.0670392961377784,0,0.142446971766761,0,0,0,0,0,0,0.162382921239613,0,0,0.290206115388359,0,0,0,0.0217932390468209,-0.0770057016339829,0,0,0,0,0,0.0413101469998589,-0.0100170848662026,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0693788904135364,0.139315636634549,0,0,0,0,0,0,0,0.00868528887387743,0,0.0451310952072222,0,0,0,0,0,0,0,0,0,0,0,0,0.0360981148389248,0,0,-1.73472347597681e-18,0.000558580858412437,0,0,0,0,0,0.03219756285136,0,0,0.0679065763318083,0,0.474504635154232,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.281235540436811,0,0,0,0,0.1175160202708,0,0.0151110379814078,0,0.286071044813137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04769017015442,0,0,0,0,0,0.0439882160856197,0.00270299764648127,0,0.221659913036486,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.289178960970888,0,0,0,6.93889390390723e-18,0,0,0,0.246399577528827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0414734248116664,0,0,0,0.120192230939955,0,0,0,0,0,0.166817917274212,0,0,0,0,0,0,-0.0128527276741344,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.316025657702461,0.246116852874523,0,0,0.0112252222380608,0,0,0,0.117136233386415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054506741689288,0,0.047416997181924,0,0,0.037773935422365,0,3.31849217122624e-05,0,0,0.0128712073442589,0,0,0.0511360980150769,0,0,0,0,0,0,-0.00858689768099295,0,0,0,0,0,0
X600188.SH,0.167766493879447,0,0,0,0,0,0,0.0801228526185084,0.063749337781706,0,0,0,0,0,0,0,0,0,0.0605962765783124,0,0,0,0,0,0,0,0,0,0,0,0.228826672995096,0,0.186544250258381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541287734343665,0.279903083909537,0,0,-0.00971975278544953,0.01921741780871,0,0,0,0,0,0
X600886.SH,0.0327241951428217,0,0,0,0,0,0,0,0.00197528903188982,0.144979585509816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231394187145158,0,0,0,0,0,0,0,0.301715907288163,0,0,0,0,0.0231586411503656,0,0.066910154367416,0,0,0,0,0,0.0686489767756753,0,0,0,0,0,-0.0187443253181835,-0.0165769976289681,0,0,0,0,0,0
X600362.SH,0,0,0,0.0250807636360004,0,0,0,0,0,0,0,0,0,0,0,0.130134929832459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242753536079186,0,0,0,0,0,0,0.00483407257407696,0,0,0,0,0.0826412425992338,0,-8.67361737988404e-19,0,0,0.0915816632656082,0,0,0,-0.010471082224207,0,0,0,0,0,0
X600111.SH,0.111833591480803,0,0,0,0,0,0,0,0.108811708797584,0,0,0,0,0,0,0,0,0.100577442403013,0.0313659677850216,0,0,0,0,0,0,0,0,0,0,0.035045416934628,0.095355468537671,0,0,0,0,0,0,0,0,0,0,0,0,0.158724827344974,0.116788260484006,0.0130421877670651,0,0,0,0,0.088342244025265,0.0291239608295927,0,0,0,0,0,0
X600688.SH,0,0.0572376398908799,0,0,0.164889898304055,0,0,0,-0.0730774531195215,0,0,0,0,0,0,0,0,0,0.0609742825927476,0.079490193971153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892929420674277,0,0,0,0,0,0,0,0,0,0,0.212089325019993,0.306400080883989,0,0,0,0,-0.121441785588041,-0.00814176745784102,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.00490447521164527,0,0,0.110912069014206,0.456332632107366,0,0,0,0,0,0,0,-0.0063584780627176,0,0,0.0250548845894966,0,0,0,0.0146338571113713,0,0.0882757125810601,0,0.0503557461264939,0,0,0,0,0,0,0,0,0,0,0,0.0888135532930832,0,0.156143784552851,0.0588334343902993,0,0,0,0,0,0.0410816203997682,0,-0.0894985137324935,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.105801572296469,0.192137192744795,0,0.160557879039143,0.0151529055912717,3.46944695195361e-18,0,0,0.0144082422229892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928551712310653,0,0,0.157892878613953,0.007370442995467,0.0246624275317292,0,0,0,0.0263447996148765,0,0,0,0,0,0
X601992.SH,0.0465325444263704,0,0,0,0,0,0,0,0,0,0,0.0626281051345577,0,0.121996777127216,0,0.0185167642432555,0,0,0,0,0,0,0,0.212657484085342,0,0,0.0746252562497581,0,0,0,0,0,0,0,0,0,0,0,0.00579725323471772,0,0,0,0.0383163403320623,0,0,0,0,0,0,0,0.087196818615397,0.0220062595045357,0.00912373750673037,0,0,-0.072277524179318,0,0
X600583.SH,0,0,0,0.112540340154241,0.0978885442346324,0,0.122041308104833,0.0669310142205782,0.158414064272198,0.0653400882068799,0,0.0156107007755698,0,0,0,0.0481815842806359,0,0,0,0,0,0,0.0851202899119584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764975975958227,0,0,0.034406130268761,0.00229293572973851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.07939648992212,0,0,-3.46944695195361e-18,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612888381696075,0,0,0,0,0,0,0,0,0,0.0568439256738125,0,0,0,0,0,0.0910749906105118,0,0,0.108703049966759,0.126322934599944,0,0,0,0,0.00899059908247678,0.00160538545503787,0,0,0,0,0,0
X601158.SH,-0.116149699320696,0,0,0,-0.0480254128417103,0,0.069088559241847,0,0,0,0.113116072394866,0,0,0,0,0,0.126906522850704,0,0,0,0,0,0,0,0,0.0438944975917788,0,0.0541279135281653,0,0,0,0,0.544517921099254,0,0,0,0,-0.0276822845966234,0,0,0,0,0,0,0,0,0,0,0.139973237930394,0,0,0.0343324967767835,-0.0453617328025746,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.051745758879713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166577124945209,0,0,0.198327126388051,0,0.0413452997901862,0.139525552978665,0,0.0358883319482547,0,0,0,0,0,0,0,0,0,0.250901150900964,0,0,-0.0419402759906925,0.00659642837602365,0.115922215818958,0,0,-0.0467383523707998,0,0
X000898.SZ,0,0,0.129448443299807,0,0,0.0808440276964489,0.00494149559681287,0.00479623625758836,0.0871123634516199,0,0,0.0982687760417325,0,0,0,0,0,0,0,0,0,0,0,0,0.271277232401062,0,0,0,0,0,0,0,0,0,0,0,0.164809308071425,0.0110257545868854,0,0,0,0,0,0,0,0.0315324797711626,0,0,0,0,0,0.00806302517404083,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0377603469705968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474647716445759,0,0,0,0,0,0,0,0,0.0377113441410697,0,0,0,0.0693035267808588,0,0,0,0,0.0960039936179238,0.17596924297448,0.00462686078048681,0,0,0,0,0,0,0.0306349587078127,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.049397770713291,0,0,0,0,0,0.125926392907025,0,0,0.0238880488285981,0,0,0.0801987964537286,0,0,0.202990104352521,0,0,0,0,0,0,0.384782026958712,0,0.0129061860662141,0,0,0,0,0.118484922165831,0,0,-0.0783488361217096,0,0.160792780200999,0,0,0,0,-0.224603042580278,0,0,0,0,0,0.0649121845083595,-0.0149571827813994,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0853676284267627,0,0,0,0,0,0,0,0,0,0.00717794244912405,0,0.103108316559362,0,0,0,0,0,0,0.0528761411433236,0,0,0.739296669833297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301808892484811,0,0,0,0,0,0,-0.00266752998131455,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0468187985564207,0,0,0.00768678889928464,0,0,0,0,0,0.0132865942014885,0.278928958915256,0,0,0,-4.33680868994202e-19,0.0654365881506491,0,0,0.121722847910814,0,0,0,0,0.0529144778026937,0,0,-0.148615707602646,0,0,0,0,0,0,0,0,0,0,0,0,0.0101805090985254,0,-0.0295206751644233,0,0,0,0,0
X600489.SH,0,0,0,0.103374187851483,0,0,0,0,0.196341659890894,0,0,0,0,0.0592716138945664,0,0.0348117585613932,0.00178575296228665,0,0,0,0,0,0,0,0,0,0.431839829224261,0,0,0,0,0.0618613762299947,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.000176106556359833,0,0,0,0,0,0
X000831.SZ,0.0420985864579542,0,0,0,0,-0.243020791243871,0.287414243420024,0.165664035232148,0,0,0,0,0,0,0.343218038536082,0,0,0.0373857942875835,0,0,0,0,0,0,0,0.128538762334659,0,8.67361737988404e-19,0,0,0,0,0,-0.588951752049882,0,0,0,0,0.188211046177443,0,0,0,0,0,0.238231798637835,0,0,0,0,0,0,-0.00138297786242922,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.254410625995787,0,0,0.146104746212049,0,0,0.264322893449337,0,0,0.165773453095529,0.0481060418513741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018319325002775,0.0598658410833392,0,0.108569704424905,0,0,0.0573411999882595,0.0011272991303146,0,0,0,0,0,0
X000539.SZ,0,0.0813189699908367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299406957871396,0,0.260884305100914,0.0970374181448121,0,0,0,-1.73472347597681e-18,0,0.0352683620767135,0,0,0,0,0,0,0.00311305661111885,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,-0.0294307996749273,0,0,0.231656042211822,0,0,0,0.114745113730528,0,0,0.00735814607896424,0,0,0.334865344408168,0,0,0.0862678897587379,0,-0.0484306297739562,0.13354397233004,0,0,0,0,0,0.0236596862366082,0,0,0,0,0.0780726053742173,0,0,0,0,0,0,0,0,0,0,0,-0.0761712509091201,-0.0279689198102245,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0716515301868793,0,0,0,-0.0827150040579661,-0.129960540996636,0,0.154453881490685,0.232512029931189,0,0,0.0646942672316676,0,0,0,0,0,0,0.132243349100762,0,0,0,0,0,0,0,0,0.0138160855321917,0.0166907001605234,0,0.125853131843561,0.0458526493861107,0,0,0,0.0408111774272199,0,0.0389148682131918,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00911567107962098,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0976647405945221,0,0,-0.0209268120162804,0,0,0,0.0839988370682985,-0.056138644270547,0,0,0,0,-0.0203038962663899,0,0.377822193426046,0,0,0,-0.122121160211915,0,0,0,0.0765911627174957,0,0.02452506519124,0,0,0.0365306344853411,0,0,0,0.145798485186416,0,0,-5.42101086242752e-20,0,0,0,-0.0125589117881105,0,-0.1074721326832,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193876986661814,0,0,0,0,0,0,0.0389981058740331,0,0,0,0,0,0,0,0,0,0.0999350300817623,0.0948551683661174,0.0481926819094589,0,0.118765961700483,0,0,0,0.0454864431567773,0.168181699244118,0.239456867966336,0,0.00343826452672474,0,0,0.0591676133383863,0,0,0.0277982831530595,0.0369300343425245,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0833024015143531,0,0,0.0569161462211062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102977541534873,0.508368246187541,0,0,0,0,0,0,0,0,0.080776516841754,0,0.127995918503141,0,0,0.0727163678287977,0,0,0.0547656976511561,0,0,0,0,0,0,0,0,0,0.0537023502845483,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.128234901618919,0,0,-0.0598827893581596,0,0.0985300421388527,0,0,0,0,0,0,0,0,0,0,0,0.264937151723502,0.00438306935788203,-0.138417269717015,0,0,0,0,0,0.32301389375612,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0365704364499297,0,0.0512706001148854,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.198703922172346,0,0
