,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600795.SH,X600362.SH,X600886.SH,X600188.SH,X600010.SH,X600027.SH,X600688.SH,X600309.SH,X600583.SH,X601992.SH,X000883.SZ,X002353.SZ,X000898.SZ,X601158.SH,X000792.SZ,X000709.SZ,X000629.SZ,X000539.SZ,X600489.SH,X600315.SH,X000831.SZ,X000825.SZ,X601699.SH,X600660.SH,X600808.SH,X000027.SZ,X600352.SH,X600549.SH,X000630.SZ,X000983.SZ,X600578.SH,X600307.SH,X000937.SZ,X000959.SZ,X600490.SH,X002470.SZ,X600863.SH,X600098.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.181613474501625,0,0.0757937159590074,0,0,0,0,0.0264201197503978,0,0,0,0,0,0,0,0,0,0,0,0,0.0381366300979878,0,0,0,0,-8.67361737988404e-19,0,0.00928128703813773,0,0.0673384369610827,0,0,0,0,0,-0.0808698536496011,0,0,0,0.0330659829019278,0.0586413941382226,0,0,0,0,0,0,0,0,0,-0.00574402235141989,0,0,0,0,0,0
X600028.SH,0,0,0,0.0272147202516636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232142398134544,0,0,0,0.156410741821381,0,0,0.0861357416037208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437427853134334,0,0,0,0,-0.0625095353586303,0,0,0.0987635699857495,0,0.00175018044816995,-0.0175383980998562,0,0,0,-0.023581202668844,0,0
X601088.SH,0,0,0,0.108430535218477,0.00731580947156002,0,0,0,0.0582399096247634,0,0,0,0,0.250807159226137,0,0,-0.0428630548424163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408360480136892,0,0,0,0,0,0,0,0,0,0.0768868290208605,0,0,0,0,0,0,-0.00747808352315148,0,0,0,0,0,0
X600585.SH,0,0.0672597515313918,0.285050715920439,0,0,0.0640684456184454,0,0,0,0,0,0,0,0,0,0,-0.0572662637899606,0,0,0.155715442617333,0,0.0248633166575368,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0176402974217593,0,0,-3.46944695195361e-18,0,0,0,0.0987322765372146,0,0,0,0,0,0,0,0,0,0,0.00372288434402001,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.102466281682056,0,0,0,0,0,0,0.123069471148929,0,0.0607684086045332,0.10594068805532,0.0165349578589359,0,0,0,-0.103941021738988,0,0,0,0,0,0,0,0,0,0.135160286783334,-0.0147580426169687,0,0,0,0,0,0,0,0,-0.0417176905158445,0,0,0,0.00953194615609452,0,0,0,0,0,0,0,0,0,0,-0.152820396764713,0,0
X600019.SH,0,0,0.117272321936346,0,0.0366944575755295,0,0.188275683975203,0,0,0,0,0,-0.035011567813295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167187255320072,0,0,0.104548890216949,0,-0.0937455010799753,0,0,0.080268901007141,0,0,0,0,0,0,0.104381496892873,0.189471861858117,0.100867288537407,0.0144489813824364,0,2.16840434497101e-19,0,0,0,-0.00496230999975262,0,0,0,0,0,0,0
X601898.SH,0,0,0.0939783190564719,0,0,0.0402989445241619,0,0.0248518658296289,0.0898615478768947,0,0,0.130090237876652,0,0.0599941813580856,0.118327947065801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933195577630383,0,0.182840314642472,0,0.0428170237841354,0,0,-0.0501691717344943,0,0,0,0,0,0,0.00874959776232326,0,0.0180815973821592,0,0,0,0,0,0.00375424601187351,0,0,0,0,0,0,0
X601991.SH,0,0,0.0305780990922155,0,0,0,0,0,0.00108778841178561,0,0,0,0,0.0074614218134306,0,0.0388251321398077,0,0,0.0379747413807043,0,0,0,0,0,0,0.0045482658977202,0.159341059080304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147719393462814,0,0,0,0.0449485639280309,0,0,0,0.00184991831007633,0,-0.00325661520915828,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.250099181377766,0,0,0,0.049897847997014,0,0,0,0.298376736303909,0,0,0,0,0,-0.077780951361246,0,0.31118179704213,0,0,0,0,0,-0.0891580079733341,0,0,0,0,0,0.0502063061794933,0,0,0,0,0.323114217311947,0,0,0,0.0460312448736744,0,0,0,0,-0.0266808517995212,0,-0.0323857856145807,0,0,0,0,0,0,-0.157249111239096
X600111.SH,0,0,0,0,0,0,0,0,0.066802453224642,0,0,0,0,0.102623991918633,0,0,0,0,0,0.145130285835202,0,0,0,0,0,0,0.0197341775017774,0,0,0,0.0501250751068375,0.0605874332557153,0,0,0.00168013774218334,0,0,0.15456789058041,0,0.0259511759799973,0,0.0270493779664998,0,0,0,0,0,0,0.0691397688772431,0,-0.011520737829046,0.0173143615168943,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342852985666832,-0.0492667334996831,0.0397826573756154,0.0881116433007659,0,0,0.0878510483956833,0,0,0,0,0,0,-0.0527257220661147,0,0.0196394621611092,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0450115336535123,0.169445205490436,0,0,0.0135932728702625,0,0,0.01355216627522,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.108640712045138,0,0.166403930917477,0,0,0,0,0,0,0,0,0,0.0138511300587756,0,0,0,0.0466477788413653,0,0,0,0.0456317110047113,0,0,0,0.0995910903756539,0,0,0,0,0,0,0,0.20513327047584,0,0.0667299329079503,0,0,0.0552855184618978,0.0110235416297431,0,0,0,0.0519774793072969,0,0,-0.0116139830964065,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.143994747731287,0,0,0,0,0,0,0,0,0.0761048013222354,0,0,0.0808179540377549,0,0,-0.0754585396927628,-0.0519146028865723,0,0,0,0,0,0,0,0,0,0.273396008273882,0,0,0.149537511304276,0,0.107838439659733,0.134626747471501,0,0,0,0,0,0,0,0,0,0.0399150069304704,0,0,0,0.00237468369212676,0.0204074563747189,0,0,0,-0.00506779457580903,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0139590266247307,0,0,0,0.153545030976188,0,0,0,0,0.0374883066630288,0,0,0,0,0,0,0,0,0.189276274098134,0,0.103316216165902,0,0,0.010753369700507,0,0,0.0390570130350735,0.027940881260547,0.103793222937164,0,0.274738754082037,0,0.000918797388662555,0,0.167915862162032,0,0,0,-0.00384285260200059,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.308340741430842,0.198347561568502,0,0,0.133564690313646,0,-0.110313389337194,0,0,0,0,0,0,0.203406568680981,0,0,0,-0.142405031932406,0,0,0,0,0,0,0.0128981158120336,-2.16840434497101e-19,0,0,0.122990889153323,0,0,0,0,-0.0422547479853311,0,0,0,0,-0.078532752251839,0,0,0,0,0,-0.0237810121847717,0.0349612612189185,0,0,0,0,0,0
X600027.SH,0,0,0,0.0166073087076962,0.0828900589117943,0,0,0.0648863807170806,0.143681662152823,0,0,0,0,0,0.0481729274553148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045205606012219,0,0,0,0.0767444020742069,0,-0.00123962871780736,0.0121349450343477,0,0,0,0,0,0
X600688.SH,0,0.480656645700198,0,0,0,0,0,0,0,0,0,0,0.18919542947936,0,0,0,0,0,0,0,0,0.072685109964552,0,0,0,0,0.0062496904192139,0,0.182119625679965,0.091879593389799,0,0,0,0,0,0.152057778456774,0,0,0,0,0,0.0649042287843512,0,0.0220573536328725,0,0.0514552422661363,-0.0683446117141178,0,0.0554236467624169,0,-0.000707447996943258,-0.016142980633868,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0947495622453185,0,0,0,0,0.154668648899277,0,0.0580241888234092,0.0931137789640506,0,0,0.0666183665405045,0,0,0,0,0,0.00953487260108177,0,0,0,0.0702380486960173,0,0,0,0,0,0.0392689755553127,0,0.0051002128195489,0,0,-0.0633132972882019,0,0.0106785117848449,0,0,0.014343102761096,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0733248308442353,0,0,0,0,0.0668814530159134,0,0,0,0,0,0.0442086265486876,0,0,0.135736663739879,0,0,0,0,0,0,-0.0578783278894021,0.00532670546791827,0,0,0,0,-0.0180687263027295,0,0,0,0,0,0,0.0936940889339644,0,0.00724124499780545,-0.0230194028690837,0,0,0,0,0.00824545697354669,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.233902152869591,0,0,0,0,-0.0651994109062408,0,0.206984451172061,0,0.0191121914230379,0.0692136020304879,0.134208885330684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313611178438664,0,0,0,0.00125038676488846,0,0,0,0.0487923443337038,0,0,0,0.0242283212674769,0,0,0,0,0,-0.0173243195418194,0,0,0,0,0,0
