,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X600188.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X601158.SH,X000792.SZ,X600157.SH,X600583.SH,X000898.SZ,X600352.SH,X000709.SZ,X600547.SH,X002353.SZ,X600489.SH,X000831.SZ,X000630.SZ,X600008.SH,X000539.SZ,X600660.SH,X002470.SZ,X600808.SH,X000825.SZ,X000027.SZ,X600549.SH,X000629.SZ,X600021.SH,X600307.SH,X600578.SH,X600315.SH,X601699.SH,X600098.SH,X000960.SZ,X000983.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.579279042040517,0,0,0,0,8.67361737988404e-19,0,0,0.0308622853868271,0,0.14462610100649,0,0.141551457327767,0,0,0,0,0,0,0,0,0,0,0,0,0.00629405328473152,0,0,0.0256562109088336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241347058339761,0.00887433346259652,0,0,0,0,0,0
X600028.SH,0.273144714879811,0,0,0.012454353405748,0,0,0,0,0,0.11485845143582,0,0,0,0,0,0.326307181594081,0.0239290037144805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10756449625935,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544969765791161,-0.00636005490742435,0,0,0,0,0,0
X601088.SH,0.00402502665144892,0,0,0,0.0830462351719774,0,0.0513843457173023,0,0,0.00678790733704026,0,0,0,0.10807739762111,0,0,0,0.0793373455654586,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0949152332377178,0,0,0,0,0,0,0,0,0,0,0,0.0138290368822711,0,0,0,0,0.478910505782035,0,0,0,-0.00224947778398343,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.174374673573481,0.126840837731472,0,0,0.0443504125858492,0,0.14177823215624,0,0.0874700959923011,0.206683657003032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126061036962258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349055554555856,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.108091136438255,0,0,0,0.11372418371423,0.0223237230624213,0,0,0,0,0,0,0.28279594951921,0,0.160288712310824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550406115655329,0,0,0,0,0,0,0,0,0,-0.016872705760816,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0648206313194254,0,0.100545304171232,0,0,0,0,0,0,0.0603049335477842,0,0,0,0,0,0,0,0,0.0194769883084535,0,0,0,0,0,0.0368363739546342,0,0,0,0,0,0,0.252279931613796,0.238020964343875,0,0,0,0,0,0.00311517588382763,0,0,0,0,0,0
X601898.SH,0,0,0.00620684791097198,0,0,0,0,0,0.131417842717749,0.0711620302614253,0,0,0,0,0,0,0,0,0,0,0,0,0.0213436112816589,0.0102802864696037,0,0,0,0,0,0,0,0.0578638358175232,0,0,0,0,0,0.0116132492982573,0,0,0,0.0723578868855548,0,0,0.02252197065307,0,0,0.462113619298435,0,0,0,-0.00374046081280693,0,0,0,0,0,0
X600010.SH,0,0,0,0.0844652324632426,0,0,0,0,0,0,0,0,0,0.0437214338671472,0,0,0,0,0,0,0,0,0,0.437964716378271,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.0248304253670348,0,0.421022285974011,0,-0.0418271815853462,0.101792023827895,0,6.93889390390723e-18,0,0,0,0,0,0,0.0189406046998994,-0.0156597011353891,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.103119160438035,-0.0152071687317837,0,0.253784686915868,0.216857786616481,0,0,0,0,0,0.105318801795317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427079224101859,0,0,0,0,0,0.228631497859824,0,0,0,0,0,0,0,0,0,0.008126484873104,-0.0193640182823717,0,0,0,0,0,0
X601600.SH,0,0.0186714857723451,0,0,0,0,0.226764448059475,0,0.13843196635989,0,0,0.0987348661811667,0,0,0.0828716923586317,0,0.192855258225964,0,0,0,0,0,0,0.137994535472486,0,0,0,0,0.0593441908007878,0,0,0.0796991708523996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00885426487512851,0,0,0,0,0,0
