,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600027.SH,X600795.SH,X002271.SZ,X600362.SH,X600426.SH,X601991.SH,X600803.SH,X600176.SH,X000983.SZ,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X000539.SZ,X300037.SZ,X600160.SH,X600995.SH,X000408.SZ,X600219.SH,X600612.SH,X002080.SZ,X000629.SZ,X600688.SH,X002409.SZ,X600378.SH,X000932.SZ,X000723.SZ,X600157.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.446175206146164,0,0,0,0,0,0,0,0,0,0,0.0800571747699304,0.19463726715399,0,0,-0.199253507839755,0,0,0,0,0,0,0,0,-0.246899725618254,0,0,0,0,0,0,0.196650447692852,0,0,0,0,0,0,0,0.116647222795714,0.063241266185362,0,0,0,0,-0.000572186162490591,0.0877746861756043,0,0,0,0.0553543537539917,0,0,0,0,0,0,0
X600028.SH,0.709538847106614,0,0,0,0,0,0.0613019535858642,0.0322876225606413,0,-0.0523508296221423,0,0.0243820529902383,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0341879723051325,-0.150276587860543,0,-0.0225512565998013,0,-0.0528560049870546,0,0,0,-0.0549952457543977,0,0,-0.0123638409614967,0,0,0,0,0,0,0.0094725751661995,0.0137593140247139,0,0,0,0,0,0
X601088.SH,0.113233597217436,0,0,0,0.231010196825298,0,0,0,0,-0.034682133132783,0.164403879724362,0,0,0,0.0179964725554158,0,0,0,0,0,0,0,0,-0.0176923125879737,0,0.00249217759877635,0,0,0,0,0,0,0,0.0473536946542277,0,0,0.0234349581226836,0,0,0,0.00348763638646623,0,-0.0623524753042814,0,0,0.0696034612714051,0.0577777171381918,0,0,0,0.0526707034200436,0.0202336093656908,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.180848459410696,0,0,0,0,0,-0.00728272103670075,0,0,0,0,0,0,0,0,0,-0.0586863066577755,0,0,0,0.150794299639583,0,0,0.13859443737936,0,0,0,0.0707169015061732,0,0,-0.0464485529223808,0.0268319298726047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156662748153318,-0.0149678318417428,0,0,0,0,0,0
X600188.SH,-6.93889390390723e-18,0,0.41296506049655,0,0,0,0,0,0,0,0.292410271915745,0,0,0,0,0,0,0,0.460048476266309,0,0,0,0,0,0,0,0,0,0,0,-0.162784835409011,0.322783962148699,0.0190045587621455,0,-0.0229206567717453,0.324918319039219,0,0,0,0,0,0,0,0,0.0747893373024719,0,0,0,0,0,0,0,-0.0949936789835745,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.301071682967852,0,0,0,-0.0497221572791578,0,0,0.108947708496208,0,0,0.286465035545607,0,0,0,0,0,0,0.531482963771378,0.308199758584954,0,0,0,0.187696231906972,0,0,0,-1.38777878078145e-17,0,0,-0.0273929083812766,-0.216605333338437,0,-0.0384877455154119,0,-0.0141951408933098,0,0,0,0.361313908905481,0,0,0,0,0,0.196109312528433,0,0,0,-0.104296709810016,0,0,0,0,0,0
X600019.SH,0,0.0537911386277228,0,0,0.0778901824079445,0,0,0.152675100899627,0,-0.0128396838777637,0,0,0,0.14421237089222,0,0,0,0,0,0,0,0,0,0,0,0.091976583786481,0.0196893184451803,0,0,0,0,0,0.0624267087355344,0,8.67361737988404e-19,-0.100226488950359,0,0,0,0,-0.0901491672333738,0,0,0,0.0301672124050621,0,0,0,0,0,0,0.0309713783291977,0.0616774168573551,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.215857083137889,0,0,0.0499642958283165,0,0,0,0,0,0,0,0,0,0,0,-0.0605758686145123,0,0,0,0,0,0.0303718316990742,0,0.125767592893374,0.0514082850458895,0,0,0.0210278428613863,0,0,-0.102934789555667,0,0.101427841900346,0.0345036100617064,0,0,0.183096244067329,0,0,0,0,0,0,0,0,-0.0366217009811202,0,0,0,0,0,0,0
X002460.SZ,-0.0230602054874466,0,0,0,0,0,0,0,0,0.529250815649395,0,-0.0907977668033885,0,0,0,0,0,0,0,0,0.0944580633353738,0,0,0,0,0,0,0,0,0,0,-0.000194254855977423,0,0,0.00810801098446965,0,0,0,0.0723317512746895,0,0,0,0.153359548499778,0,0,0,0,0,0,0,0.19118004269584,0.0342330308290309,0,0,0,0,0,0,0
X002466.SZ,0,-0.0354799733170724,0,0,0,0,0,0,0.432193458507308,0,0.190592111079876,0,0,0,0,0,0,0,0,0.26657796625188,0,0,0,0.0468345422094805,0,0,0,0,0,0.268102279318911,0,0.0379172735956449,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0166423276950416,0.121910534692722,0,0.131801749657108,0,0,0,0,0,0,0.0336713344138288,0.00237775613480186,0,0,0,0,0,0
X601898.SH,0.0380229889556922,0.0916992119130666,0,0,0.571590231421834,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.136810499567446,0,-0.0906596423530145,0,0,0,-0.22281421310506,0,0,0,0,0,0,0,0,-0.0162660065942745,-0.0476853207670765,0,0,0,0,0,0,0,0.0679535555960543,0,0,0,0.0100983105447638,0,0,0,0.00299711553390194,0.0423467970499315,0,0,0,0,0,0
X600547.SH,0.0505149477265281,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0400041528255196,-0.0983350935666201,0,0,0,0,0,0,0,0.0550767092226612,0,0.045982343504709,0.649536050954728,0,0,0,0.0301670824802525,-0.0160147111114528,-0.00815831356329884,0,0,0,0,0,0,0,0.0535525846221632,-0.0286957782349015,0,0,-0.354225393519929,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.302390291118117,0,0,0,0,0.315800040456294,0,0,0,0.000121049169459273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348244867772745,0,0,0,0,0,0.0204947317898454,0.0343810698771326,0,0.146723269933849,0,0.00858458255604836,0,0.00568615834042534,0,0,0.0661270966363305,0,0,0,0,0,0,-0.00325958403807762,0,0,0,0,0,0
X601600.SH,0.0614168480258193,0,0,0,0,0,0.0668733117448628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196460772831558,0,0.258268900154752,0,0.525746228563582,0.0441474320775472,0,0,0,0.0174715855100673,0.0209754850036204,0,0,0,0,0,0,0,0,0.0221297303821053,0,0,0,0,0.0379005125881198,-0.129989321924808,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.320751579936674,0,0,0,0,0,0,0.210303716823815,0,0.432646035134934,0,0,0,0.0424542574332451,0.0847177469310028,0,0,0.430714164270996,0,0,-0.081641192003993,0.0369757922761297,0.0497371174377575,0,0,0,0,0,0,0,-0.0678538596682729,0,0.13420704955582,0.0682488360832324,0,0,0,0,0,-0.0469290395010278,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,2.16840434497101e-19,0,0,0,0.0673326195941884,0.0393155243634721,0,0,0,0,0,0,0.0353575009310364,0,0,0.170316713795887,-0.00593306848997502,0,0,0,0,0,0,0,0,0,-0.119147442088402,0.0204014231968571,0,0,0,0.02110846583258,0.0341927265225834,0.0283834157152567,0,0,0.0387818462094274,0,0,0,-0.0374606382630999,0,0,0,0,0,0,0.0149838124353831,-0.0516116257144244,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438134211434918,0,0,0,0.125478289191189,0,0,0.0312852562990021,0,0,-1.73472347597681e-18,0,0.160712956870071,0,0,0.0330656269725202,0.0044044153314219,0.0049751630715846,0,0,0,0.0322497488779428,0,0,0,0,0.0381354790984046,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0739592353043523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113773912882693,0,-0.0537293220664676,0,3.46944695195361e-18,0,0,0.0932725161894702,0,0.039382355671481,0,0,0.0557214468631556,0,0,0.00688896300052574,0.0884852409871534,0,0,0.0533282269274006,0,0,0,0,0.0127614276620493,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0.102411663785784,0,0.0845109638907172,0,0,0,0,1.38777878078145e-17,0.191254975164144,0,0,0,0,0,0,0,0,0,0,0,0,0.134984130494678,0,0,0,0,0,0,0,0.158380907013724,0,0,0,0,0,0,0,0,0,0.156517213912767,0,0,0.0590026051764387,0,0,0,0,0,0.0193193822411574,0.0908838687955536,-0.117511486520772,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738005601349004,0,0,0,0,0,0,0,0,0.00996191078698409,0,0,0,0.139255732960746,0,0.108194424572246,0.0793278190050302,0,0,0,-0.105732858407836,0,0.190056780993375,0,0,0,0,0.326940840805009,0,0,0.0116927571613289,0.0971420026660822,0,0,0,0,0,0.0210955248153002,0,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.0312940867778231,-0.0467269746393662,0,0.11287505145564,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0367881897546472,0,0.000387709701360163,0,0,0.0120466587757659,0,0.193556028718031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713169709043446,0,-2.16840434497101e-19,0,0,0.0170834834255423,0,0,0,0.0213773003650725,0.00933444723656128,0,0,0,0,0,0
X600027.SH,0.0798055649733617,0,0,0,0,0.366148666277011,0,0,0,-0.132256753602757,0,0,0,0,0,0,0,0,0,-0.0111047084377933,0,0,0,0,0,0.214572238909238,0,0,0,0,0,0,0,0,0.541551753583492,-0.0858144976813809,-0.0473592044039069,0,0,0,-0.0314373502577745,0,0,0,0,0,0,0,0,0,0.123210994965531,0,0.0561952630707089,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0386023539938674,0.136999163507614,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.210696110285987,0,0,0,0,0,0,0,0.378505617877508,0.0214809210157162,0,0,-0.0117528700408677,0.0507123070523682,0,0,0,0,0.071526972778151,0.0904634858425629,-0.126375803854622,0,-0.115323494808629,0,0,0,-0.112431980395515,0,0,-0.0121902239594167,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0961424348279291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564747709324354,0,0,0,0.149400753404003,0.0113211852690263,0.160638827571696,0,0.109703200474044,0,0.115199513503713,0,0,-0.14090891289975,0,0,0,0,0,0.110616916442352,-0.256548896410515,0,0,0,0,0,0.00137466360713865,0.175815708786217,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0142101844724412,0,0,0,0.0162466703531126,0,0,0,0,0.16527544030854,0,0,0,0,0,0.142705704026849,0,-0.0506708509982995,0,0,0,0,0,0,0,0,0.11023555190214,-5.42101086242752e-20,0.0561600439460818,0,0,0,0,0.0337736191910783,0,0,0,0,0,0,0.0263378216519081,0,0,0,0,0,0,0.0616371277416787,-0.00849160602087578,0,0,0,0,0,0
X600426.SH,0,0,0,0.368857100363547,0.211994761475939,0,0.0642016665701872,0,0,0,0,0,0,0,-0.151666667119073,0,0,0,0,0,-0.120858903367275,0.167397784769427,0,0,0,0,0,0,0.04824689182466,0,0.222200764790751,0,0,0.13543184697562,0,0,-0.0263339027216182,0,0,0,0,0.0694334162437156,0,0.0722666574250121,0,0,0,0,0,0,0,-0.0380592214526856,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190270731848604,0.623834330177128,0,0,-0.0074484250631545,0,0,0,0,0.0388716436562987,0,0,-0.00579912567048933,0,0,0,0,0,0,-0.0395088731910823,0,-0.0988221268916657,0,-0.0134584795570022,0,-0.0520409780847919,0.0827610132324845,0.124109938020403,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277693448763019,0,0,0,0,0,0,0.0348543688415145,0,0,0,0,0.247552442336787,0,0,0.284274644960503,0.204234493723067,0,0.191871712493462,0,0,0,-0.13691522568422,0,0,0,0,0,0.0452153270315525,0,0,0,0,-0.0112936640315237,-0.0552478274266906,-0.25231982056913,0,0,0,0,0
X600176.SH,0,0,0,0.185428867975161,0,0,0.0707049867752265,0,0,0,0,0,0,0.0113159198570064,0.183604728348918,0,0,0,0,0,0,0,0,-0.045894787046107,0,0.0910208455097432,0,0,0,0,0,0,0,0,0,0.175634589382416,0,0,0,0,0.0877109301241036,0.265496505934693,0,0,0,0,0.0430484584813834,0,0,0,0,0.0293762656949293,-0.0337249293643962,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0858460694489596,0,0,0,0,0,0,0,0,0,0,0,0.274362620746799,0,0,0.0394730608748841,0,-0.108296608862302,0,0,0,0,0,-0.137973598342612,0,0,0.0837984778374436,-8.67361737988404e-19,0,0.00926469050707885,0,0,0,0,0,0,0,0,0,0,0.0163214927434457,0,0,0.0920086629080605,0,0,0,-0.0689842299807644,0.0385837725207768,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.676272087440931,0,0.0454903805068378,0,0,0,0,0,0.183327716927476,0,0,0,0,0,0,0.072833417106931,0,0,0.0517375987365381,0,0,0.0207426538308727,0,0,0.0201923148829658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613927231716114,-0.00511159532852528,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.181698066509963,0,0,0,0,0.039411417743132,0,0,0,0.0650937494217078,0,0,0,0,0,0,0,0,0,0.0155476958655787,0,0.170094401405236,0,0,0,0,-0.184537925901994,0,0.0453501215447369,0,-0.0945405199531731,0,0,0,0,0,-0.158360915433771,0.0597867667021086,0,0,0,0,0,0.234797416549021,0,0,0,0,-0.0164892397762826,0,0,0,0,0,0
X000807.SZ,0.181027692041245,0,0,0,0,-0.251382047493291,0,0,0,0,0,0,0,0.708956908929969,0,0,0,0,0,0,0,0,0,0,0,0.059734857317933,0,0,0,0,0.0401734244735904,0,0,0,0.133999947025014,0,0,0,0,0,0,-0.0354172703187265,0,0,-0.100946518282901,0,0,0,0,0,0,0.00526918098964888,0,0,0,0,0,0,0
X000786.SZ,0.0801503543704637,0,0,0,0,0,0,0,0,0,0.177806812475276,0,0,0,0,0,0,0,0,0.00694637443061311,0,0,0,0.507073791488417,0,0,-0.0992453123242777,0,0.0920399682149945,0,-0.224898780444793,0,0,0,0,-0.0573422506059258,6.93889390390723e-18,0.121695939745426,0,0,0.0443721974470365,0,0,0,-0.0183886127194316,0,0,0,0,0,0.110934248657339,0.016702234849475,0,0,0,0,0,0,0
X000539.SZ,-0.0908386120996247,0,0,0,0,0,0,0,0.049512988483038,0,0,0,0,0,0,0,-0.0902306624392231,0,0,0,0,0.698321738268688,0,0,0,0.0297489296618871,0.127364069697379,0,0,0,-0.214054596015742,0,0.203500603870775,0,0,0,0,0,0,0,-0.0226778312290142,0,0,0,-0.0428523926951446,0,0,0,0,0,0,-0.016633506367836,-0.0617566264868036,0,0,0,0,0,0
X300037.SZ,0.0101513864100959,0,0,0,0,0,0,0,0,0,0,-0.0880679527012956,0,0,0,0,0,0,0,0,0,0,0,0.26782535859238,0,0,0,0,0,0,0,0,0,0,0,0,0.411742212094548,0,0,0,0,0,0,0,0,0.265845974233041,0,0,0,0,-0.366065190724457,0.181336515084496,-0.280866619764498,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0310787123017714,0.057328124829126,0,0.202385943350243,0,0,0,0,0,0,0,0,0,0,0,0.117579840063698,0.32451934966335,0,0,0,0.0195804214772488,0,0,0,0,0,-0.146547889980324,0,0,0,0.659649732413658,0,0,-0.0388908847750427,0,0,0,0,0,0,0,0.10551407697621,0,0,0,0,0,0
X600995.SH,0,0,0,0,0.0296568687054132,-2.77555756156289e-17,0,0,0,0,0,0,0.358948614071428,0,0,0,0.148840491172534,0,0,0,0.272886110693563,0,0,0,0,0,0,-0.43231794201732,0,0,0,0,0,0,0.476642379533838,0,0,0,0,0,0.102257102827514,0,0.14289766024366,0,0.0739040205937937,0,0,0,0,0.281647750428504,0,-0.013269942975234,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.480593215279845,0,0,2.16840434497101e-19,0.178722257459954,0.0594308489109,0,0,0,0,0,0,0,0,0,0.0937407525698973,0,0,0,0,0,0,0.0537075464506343,0,0,0,-0.00651932222518961,0,0,0.0739076459146327,0,0,0.0202213521576048,-8.67361737988404e-19,0.122020258267797,0,0,0,0,0.0370587705710755,0,0,0,-0.018951161392249,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0329623677391572,0,0.0050992388987799,0.0755736459189223,0.13220893413642,0,0,0,0,0.130102816888087,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.023425430316734,0,0,0.0166817250126413,0,0,0,0.0944309696698584,0,0,0.031451793401877,0,0.12464348930277,0,0,0,0.0762758874610286,-0.00460007650161218,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0.146513977737145,0,0,0,0.20792055724387,0.0175380478073124,0,0.293765079078403,0,-0.584562761212152,0,0,0,0,0.10104539103333,0,-0.24333393977982,-0.209813289721276,0,0,0,0,0,0,0.392274664577897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897941908604952,0.0581578916460331,0,0,0,0,0,0,0
