,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X601600.SH,X600795.SH,X600547.SH,X600027.SH,X601991.SH,X600111.SH,X600157.SH,X600362.SH,X600188.SH,X002466.SZ,X600886.SH,X601992.SH,X600623.SH,X600309.SH,X600489.SH,X600299.SH,X000792.SZ,X600660.SH,X600549.SH,X300072.SZ,X601158.SH,X600583.SH,X000883.SZ,X002075.SZ,X000723.SZ,X000709.SZ,X600352.SH,X002407.SZ,X000898.SZ,X000539.SZ,X002460.SZ,X000027.SZ,X000630.SZ,X002470.SZ,X000761.SZ,X000060.SZ,X000012.SZ,X000983.SZ,X600176.SH,X600021.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0597596629851729,0,0,0,0,0,0.0245725065101246,0,0.0463284554316145,0,0,0,0,0,0.157189374729679,0,0,0,0,-0.0447569933505906,0,0,0,0,-0.0119528319613375,-0.049048552813019,0,0,0,0,0,-0.0064562089271446,0,0,0,0,0.0927835645424,0,0,0,0,0,0,0,0.0069645296916048,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.223709393549115,0,0,0,0,0,0,-0.0293966569548407,0,0,0,0,0,0,0.130703548238143,0,0,0,0,-0.00530614673101877,0,0,0.0915184191294536,0,0,-0.0516100245774982,0,0,-0.0354645286133772,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0253875351147333,0,0.0018392084890714,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.274199556794443,0,0,0,-0.0309136993285617,0,0,0.0216351796604087,0.0239066341366984,0,0.0226712520537108,0,0,0,0,0,0,0,0,0,0.035999247964633,0,0,0,0,0,0.0625041473463209,0,0,-0.00391954942927711,0,0,0,0,0,0,0,0,0,0.0220241893296415,0,0,0,0,0.0163728357225367,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.068350328636884,0,0.140289973368226,0,0,-0.0177465537980479,0,0,0.0228394860413403,0,0,0,0.0114904931964451,0.108069684903764,0,0.0350013503669722,0,0,0,0.0691685288230887,0,0.000362322869470635,0,0.0621129163451798,0,0,-0.0535720725166698,0,0,0,0.0093371015199892,0,0,0,0,0,0,0,0,0,0.0316743178990867,0,0,0,0,-0.0388346570699214,-0.00312071858162592,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0217959769254603,0,0,0,0,0,0.411918456110607,0,0,0,0,0,0,0.0245370816924879,0,0,0.03747744956418,0,0,0,0.00176780860396333,0,0,0,0,0.191016416497702,0,0,0.0101905002918671,0,0,0,0,0,0.0342840930881189,0,0,0,0,0,0,-0.0179086134134574,0,-0.00709479130434092,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218621748721761,0,0,0,0,0,0.0583531996930624,0,0.1461539517609,0,0,0.0329783488341841,-3.46944695195361e-18,0.058563733223941,0,-0.0393210767516193,0.225413832840174,0,0,0,0,0,-0.0161640448408515,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0205813636917665,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.107396748108512,0,0,0.177250140994665,0.0166794787894028,0,0,-0.105685123645048,0,0,0.00501582063917506,0,0,0,0,0,0.0962208443955967,0,0,0,0,0,0,0.248038753761437,0,0,0,0,0.226355993155578,0,0,0,0,0,0,-0.0774977957982296,-0.0758508578511838,0,0,0,0,0,0.064650753176678,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0525269293123149,0,0,0,0,0,0,0,0,0,0.00277843458767019,0,0,0,0,0,0,0.183612937697232,0,0.0471758233797626,0.0645667611390782,0,0,0,0,0.0767224855265732,0,0,0,0,0,0.00939054046227287,0,0,0,0.0443221452779735,-1.73472347597681e-18,0,0.200497509382532,0.0708382583877503,0,0,0,0,0.000112534939803527,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096003597082902,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0336880222167548,0.312235911751448,0,0,0.199374421008861,0.119295347914087,0,0,0,0,0,0,0,0,0,0,0,0.0283311495342811,0,0,0.047063305454295,0,0,0,-0.0360823038928758,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123111762308925,0,0,-1.73472347597681e-18,0,0,0,0.0764984397349673,0,0,0,0.0983615881084266,0,0.0394067766425399,0,0,0,0,0.0506683124960334,0.0439958773566344,0,0,0,0.124132538231899,0,0,0,0,0,0,0.179657523268477,0,0,0,0,0,0,0.0133443590314725,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0148988628846866,0,0,0,0,0,0.0678605057396559,0.0337237347590698,0,0.0422314187503321,0,0,0,0,0,0,0.0448705594717767,0,0,0,0.0123055745276957,0,0.0773315040240296,0,0,0,0,0.00229119899611523,0,0,0,0,0,0,0,0.00141710181056255,0,0.0221903551406295,0,0,0,0,0,0.00444003774778071,0.0141011160281929,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718149396812991,-0.104972669534379,0,0,0.0461443597941851,0,0,0,0,1.38777878078145e-17,0,0,0,0.0556122292569127,0,0,0,0,0,0,0,0,-0.0051729366953283,0,-0.082938043742064,0,0.165884033336212,0,0,0.0694387997827822,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0480101046220987,0,0,-0.0116659768852126,0,0,0.0270738233120166,0,0,0.0323120693656286,0.0562914175373629,0.0823675854890801,0,0,0,0,0.0209809996550125,0,0,0,0,0,0.0431350582976277,0,0,0,0,0,0,0,0,0,0,0,0,0.0261178119309566,0.0398857509963759,0,0,0,0,0,0,0.0411765969805297,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0409114322563177,0,0,-0.0304969364678922,0,0,0,0,0,0,0,0,0,-0.0301471099618832,0,0,0,0,0,0,0.0420891974322511,0,0,0,0,-0.0100653888310981,0,0,0.0302538748779104,0.0264797090660891,0,0,0.215752269988666,0,0,0,0.0673710053710385,0,0.123519139314502,0,0.0913041779504414,0,0,0,-0.0430389747111567,0,0,0,0.0526919901417393,0,0
X600111.SH,0,0,0,0,0.717770084771101,0,0,0,0,0,0,0.0150035768944113,0,0,0,0,0,-6.93889390390723e-18,0.054053303790837,0,0,0.0973208218204354,0,0,0,0,0,0.357301197811742,0,0,0,0,-0.156319844775058,0,0,0.140918213506559,-0.047622276056964,0,0,0.00180681567706331,0,0,0,0,0,0,0,-0.064637601306702,0,-0.0683666265106932,0,-0.0165615585706008,-0.0539848907762611,0,0,0,-0.0446332339487933,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0487979046469687,0.0851764560378343,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.142470002901546,0.0218912135038534,0,0,0,0.106433772252281,0,0,0.0574021698861994,0,0,0,0.14252057036959,0.0861153089480504,0,0,0,0,0,0,0,0,0,0.0674380208920006,0,0,0,0,0,0,0,0.103857800418355,0.0346117103735063,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.127206788464332,0,0,0,0,0,0.132156487804917,0,0,0.172076966783011,0,0,-0.0325495650436962,0,0,0.0140731447273047,0,0,0,0.0716530750338837,0,0,0,0,0.0251575071887407,0,0,0,0,0,0,0,0,0.342630126875612,-0.0204150627125596,0,0.142902406222857,0,0,0,0,0,0,0,0.0212933588504343,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0294502316718662,0,0.0851479819755842,0,0,0.0249291069152685,0,0,0.178424874172284,0,0,0,0,0,0,0,0,0.102801627439377,0.155101393180035,0,0,0.0071812638552735,0,0,0,0,0.11021921650544,0,0,0,-0.106896698044057,0,0,0,0,0,0,-0.0558754734191847,0,0,0.313078455709097,0,0,0.12486506053233,0,0,-0.0356924218345492,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0880007212687089,0,0,0,0,0,0,0,0.137180147777695,0,0,0,0,0.13482285701727,0,0,0,0.110077214498904,0,0,0,0,0,0,0,0,0,0,0.271408116879649,0,0,0.690750100713562,0,0,0,-0.10187435560181,0.112948610214748,-0.0682760592008034,-0.101308678841379,0,0,0,0,0.067467368801101,-0.0393567015070942,0,0,0,0,0,0
X600886.SH,0,0,0,0.190590489691781,0,0,0,0,-1.38777878078145e-17,0,0,0,0.254724453314021,0,0,0,0,0,0,0,0,-0.0448675476890062,0,0,0,0,0,0,0,0,0.0274122708714169,0,0,-0.0340368734049491,0,0,-0.0359348518835724,0,0,0,0.104569005682382,0,0,0,0,0.0745542058478995,0,0.0794792771321518,0,0.0452875601960439,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0338683609139205,0,0,0,0,0,0,0.113976017925421,0,0,-0.00191167789804113,0.0601437405701713,0,0,0.0845007584442035,0,-0.0697458072391579,0,0,0.356881022756403,0,4.33680868994202e-19,-0.0946169097851937,0,0,0,0,0,0,0,0,0.165946671425133,0,0,0,0.112589219625871,0,0,0.0681972128255137,0,0,0.0508664928689545,0.0278984016925213,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0.0207517211678794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301413674204796,0,0.044735686585798,0.137691925311922,0,0,0,0.229467734567954,0,0,0,-0.0050376915809613,0.366911645618861,0,0,0,0,0.0194231706009143,0.0147295131330965,0,0,0,0.0760114865963617,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767345213148657,0,0,0,0,0,0,0.0195975808592681,0,0,0,0.0378051259393081,0,0,0,0,0,0,0.0713050762081317,0,0,0,0,0,0,0,0,0,0,0,0,0.0773876471859955,0.0566785037806134,0,0,0,0,0,0.0102530146538642,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.582944869097128,0,0,0,0,0,0.038558098787175,-0.0193222091835441,0,0,0.0209972222496784,0,0,0,0,0,-0.060999851100531,0,0,0.145713335400124,0,0.107257931842592,0,0.123108693882373,0,0,0,0,0,0,0,0,0,0,0,0.0405109890539623,0,0,0,0,0.131641819039032,-0.0747901703249667,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.0921662929996242,0,0,0,0,0,-0.115808127156833,0,0,0.488194503796023,0,0,0,-0.153447695768591,0,0,0,0,0,0,0.127392359767308,0,0,0,0.0178745338469345,0.0275117438442332,0,0,0.0834253581354074,0,0,0,0,0,0,0,0,0.102422024206394,0,0,0,0,0,-0.0206016315933917,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.00131602523738172,0,0,0,0,0.100642874518574,0.0197933682064719,0,0,0.100967975641055,0,0.131993851379772,0.122294883294245,0,0,0,0,0,0.0452714562532666,0.0960134024313053,0,0,0,0.0397585957307547,0.0680006517667355,0,0,0,0,0,0.0358632461108112,0.190152866043991,0,0,0,0,0.0878852308425477,0,0,0,-0.0865299456120243,0,-0.0543206171692464,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0452187981189548,0,0.0213065109914514,0,0,0,0,0,0,0,0,0.0920150677161717,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.00971430886671524,0.0401751902347964,0,0,0,0,0,0,0,0,0,0,0.0614284312044762,0,0,0,0,-0.0187820516045807,0,0,0,0,0,0,0,-0.0219801046946685,-0.066649061208835,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,-0.231052512379841,0,0,0,0,0,0,0,0.684315130826943,0,0,-1.0842021724855e-19,0,0,0,0.0116661440175119,0,-0.0121652226805311,0,0.2600486587419,0,0,0.167812208494371,0,0,0,0.0895531479158595,0,0,0,-0.0962324309426409,0,0,0,0,0,0.0139022218132335,0,0,0,0,0,0,0.0616686875143081,0,-0.00292582510818177,0,0,0.194707990442491,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311976393517914,0,0,0,0,0,-0.0839056145854111,0,-0.0736194951062264,0,0.114521769894181,0,0.0766533397577303,0,0.109040931989176,0,0,0,0,0,0.0428084349849437,-0.0491893959289545,0,0,-0.0192016266434677,0,0,0.00400659393356915,0,0,0,0,0.161925084131528,0,0,0,0.0744124354089029,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.00984555034515309,0,0,0,0,0,0,0,0,0.0557125243908982,0,0,0.0411742098434791,0,0,0,0.113574195596082,0,0,0.0449629307871565,0,0,0,0,0.114944104063466,0,0,0.040846923958824,0.0100433027598604,0,0,0,0,0,0.133323459551344,0,0,0,0.0175298048772161,0.0871736399735724,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.185936125557697,0,0,0,0,0,0,0,0,0.0892235861823474,-0.0133893199714113,0,0,0,0.11448523051048,0.137032300294221,0.037418340685473,0,0,0,0,0,0,0,0.0209893040914307,-0.0455758264761572,0,0,-2.16840434497101e-19,0,0.178512731308096,0,0,0,0,0,0,0.101222813299625,0.0174565469001305,0.0139951130744622,0,0,0,-0.00372154843881557,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00206941016489906,0,0,-0.0208813000186404,0,0,0,0,0,0,0.00654363553621838,0,0,0.0445860881054492,0,0,0,0.0640653677713327,-6.93889390390723e-18,0,0,0.0262731067122875,0,0,0,-0.00391935593802725,0,0,0,0.303472772899725,0,0,0,0,0,0,0.141612592407144,0.0761275711673664,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
