,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X600886.SH,X601898.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600688.SH,X600188.SH,X600111.SH,X600352.SH,X600027.SH,X600801.SH,X000723.SZ,X600489.SH,X601992.SH,X002271.SZ,X000898.SZ,X600176.SH,X600516.SH,X000786.SZ,X002460.SZ,X002466.SZ,X000629.SZ,X000709.SZ,X600299.SH,X000883.SZ,X601158.SH,X002353.SZ,X600612.SH,X600426.SH,X600219.SH,X601699.SH,X000630.SZ,X600583.SH,X000553.SZ,X600021.SH,X600578.SH,X000027.SZ,X600985.SH,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0.234842793719301,0.0574415688655767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937590797935462,0,0,0,0,0,-0.121481952524094,0.112920846872467,0,0.000887419886260947,-0.00128022568586443,0,0,0,0,0.0519445742984145,0,0,0,0,0.06035456474372,0,0.084055763454653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.000856325461431178,0,0,0,0,0,0,0,0,0,0,0,0.0131341018818873,0,0,0,0.0608480999282232,0,0,0,0,0,0.0863542876045858,0,0,3.46944695195361e-18,0.290589340666165,0,6.7762635780344e-21,0,0,0.0439837347936446,0,0,0,0,0.0487054066945943,0,0,0,0,0,0,0,0,0.0263253971480826,0.0214306752706831,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545187735326693,0.0302876207926813,0,0,0,0.0498155166347182,0,0.0491844563451704,0,0.0312886449300073,0,-8.67361737988404e-19,0,0.108739278510441,0,0.015921414003075,0,0,0,0,0.0268312243100079,0,0,0,0,0,0,0,0,0,0.0840320716310789,0,0,0,0.0145598075975002,0.0296161797159336,0,0,0,0,0,0
X600660.SH,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.163106800654689,0,0,0,0,0,0,0.035775644713205,-0.018176742417547,0.00917319545029316,0,0,0,0,0,0.102322305684101,0,0,0,0,0.0196046915987123,0,0,0,0,0,0,0.0500871347959926,0,0,0,0,0,0,0.113153765858336,0.0204207633740622,0,0,0.0593875147589329,0,-0.0439754799807909,0.00791722963822315,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.419400379336413,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.00817665610770197,0,0,0.0772605024596025,0.0598850932226488,0.0441249633300751,0,0,0,0,0,0,0,0,0.0438540609791712,0,0,0,0,0,0.113128027086867,0.107217731582615,0,0,0,0,0,0.0137882222131607,0,0,0,0,0,-0.0382440644647739,0.0296300235220287,0,0,0,-0.0196331434486853,0,0
X600795.SH,0,0,0,0,0,0,0,0.0578663585503444,0,0,0,0,0,0,0,0,0,0.201103431344524,0,0,0,0.0514224119175152,0.0286126609022059,0,0,0,0,0,0,0,0.0432068209142889,0,0,0,0.0539073981157209,0,0,0,0.0170194513950992,0,0,0.0175272399997214,0,0,0,0,0,0,0,0,0,0.00140093347253084,-0.00451458180003626,0,0,0,0,0,0
X600688.SH,0,0,0,-0.0394157245632659,0,0,0,0,0,0,0,0.108400712483003,0,0,0,0,0,0.189219777169342,0,0,0,0,0,0,0,0,0,0.0208197132062208,0,0,0.102356613146006,0,0,0,-0.0389106718766067,0,0,0,0,0,0,0,0,0,0,0.111642735067626,0,0.0219884564951248,0,-0.0401876874369403,0,0.0347832138491751,0.0334519751137558,0,0,0,-0.037240776579812,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0785468437438438,0,0,0,0,0.175588382802493,0,0,0,0,0,0,0,0,0.0888917238596056,-0.0201187526539325,0,0,0,0,0.160116510532287,0.0272681712646335,0,0,0,0,0.149224796064502,0,0,0,0,0,0,0.0752512034070711,0,0,0,0,0,0,0,0,0,-0.0136788824709326,0.073306896880325,0,0,0,0,0,0
X600111.SH,0,0,0,-0.0168924788865556,0,0,0.139635561174116,0,0.888388852336357,0,0,0,0,0,0,0,0,0,0,-0.151915642384714,0,-0.0102530076933713,-0.251398183839678,0,0,-0.228027695308923,0,0,0,0.263862185310474,0,0,0.080900053661949,0,0,0,0,0,0,0.474686690944344,0,0,0,0,0,0,-0.200634446037294,0,0,0.460800541898719,0.0349104601426405,-0.0252671807396245,-0.0633770639608088,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.166421876335174,0,-0.217748988382052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00842616906981761,0.631156983829188,0,0,0,0,0,0,-0.0906758860057584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237419212777658,0,0,0.0717121646399638,0,0,0.0711343839209125,-0.0624040504602525,0,-0.446702566913752,0,0.0037153221987853,0,0
X600027.SH,0,0,0,0,0,0,0.0449853850940396,0.158421482106107,0,0,0,0,0,0,0,0,0,0,0.0748448886462534,0,0,0,0.110748663407789,0,0,0,0,0,-0.0405561880560745,0,0,0,0,0,0.0298448079512026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023675560908673,-0.0400619067673757,0,0,0,-0.0543278779360602,0,0
X600801.SH,0,0,0,0.532858198833518,0,0.215738190442845,0,0,-3.46944695195361e-18,0.107348574954131,0,0,0,0,0.0717035764803809,0,0,0,0,0.0612554975582913,-0.0737435519391644,0,0,0,0,0,0,0,0.0707445660436264,0,0.0803348112132068,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546268972180228,-0.0962947114101088,0,0,0.133680041455279,0.234285823181797,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.454586574398037,0,0.126360948203116,0,0,0,0,0,0,0,0,0,0,0,0,0.427905930214699,0,0,0,0.0973298985412248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564359413246226,0,0.767101233378171,0,0,0,0,0.00105235621246414,0,0,0,0,0,0,0.0339081152504228,-0.101340749049369,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.722567799710227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586573572725951,0.00457641769370456,0,0,0,0,0,0,0,0,-0.116328690567885,0,0,0,0,0,0,0,0,0,0,0.312385076312462,0.0780286799364982,0,0,0,0,-0.11249873491756,8.67361737988404e-19,0.00459379982603708,-0.00960997447194623,0.0284424368406196,0,0,0,-0.0144934366864329,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0312316379642025,0,0,0,0,0.183638652279995,0,0,0,0,0,0,0,0.018859012545217,0.105893746640747,0.0221638861560955,0,0,0,0,0.0267695425943775,0.0248860692894611,0,0,0.0846802670471539,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.223345059048489,0,0,0,0,0.0239686375979732,0,0,0,0.0191429070304941,0,0
X002271.SZ,0,0,0,0.0781362198296533,0,0,0,0,0,0,0,0,0,0.18025118608761,0,0,0,0,0,0.0311599172919624,0,0.125082004024191,0,0.125401805516708,0,0,0,0,0,-0.0623988051543481,0,0,0,0,0,0,0,0.075790564095706,0,0.080288982637591,0,0,0,0,0,0,0,0,0,0.00552624510952581,0.191155587881248,-0.0445233202400705,0.0401013623077683,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0756772336580826,0,-0.00597185442308933,0,0,0,0,0,0,0,0,0,0,0.111448500416394,0,0.00410089698636207,0,0,0,0,0.0626035347535608,0,0,0,0.0729796771638231,0,0.0644184195471959,0.0347805113799793,0,0,0,0,0,0.014601839396879,0,0,0,0,0,0,0.0294550733976793,0,0,0,0,0,0,0,0.0646274067152032,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0676672904431583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368315085445266,0.0864040826469372,0,0,0.0757796363335292,0.00465179545862766,-8.67361737988404e-19,0,0,0,-1.73472347597681e-18,0.0118822151525203,0,0,0,0,0.089000040542056,0,0,0,0,0,0,0,0,0,0,0,0,0.125822259908152,0,0,0,-0.00843925290166702,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0.141122474862081,0,0,0,0.0350963906476497,0,0,0,0,0,0,0,0,0,0.0776772818577778,0,0,0.048116977514179,0.114727603927698,0,0.103664289100634,0,0,0,0,0,0.273711659557663,0.108865448236137,0,0,0,0,0,0.0109297807873785,0,0,0,0,0,0,0,0,0,0,0.0131069442882144,0,0,0.0140450967263885,0.0335701574416748,0,0,0,0,0,0
X000786.SZ,0,0,0,0.513421669069598,0.0866944520214641,0,0,0,0,0,0.15849470127592,0,0,0,0,0,0,0,0.0308503842123832,-0.210534467803529,0,0.0212312169647602,0.105971603745835,0,0,0,0,0,0.269719130404295,0,0,0,0,0,0,0,0,0,-0.0302578943493671,0,0,0,0,0,0,0,0,0,0,0.125125637498823,0,-0.0358052420690216,0.023078400696334,0,0.13644228761049,0,0,0,0
X002460.SZ,0,0,0,0,0.223964251293306,0.3076837625751,-0.168937931668502,0,0,0,0,0,0,0,0,0,0.0770014054140003,0,-0.00448991632092876,0,0,0,0,0,0,0,0,0,0.0316559677138848,0.0952293001966846,0,0.763892658072372,0.0385130454677903,0,0,0,0,-0.194613789060586,0,0,0,0,0,0,0.0764828757239261,0,0,0,0,-0.0600553445271959,0,-0.0122916286470036,0,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.0498885103772446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485218948279299,0,0,0,-0.0327185882922658,0.148307879045087,0,-0.236038271604792,0,0,0.317543499212981,0,0.515685695638441,0,0,0,0,0,0,0.130039886320607,-0.0676648280616779,0,0,0,0,0,0,0,0,0,0.165692737915323,0,0,0,0.0643488010328595,0,-0.0727015950360493,0,-0.0706644724246447,0,0
X000629.SZ,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.238796974461636,0,0,0,0.0454491214471655,0,0,0.110539069734588,0,0,0,0,0.320192716105709,0,0,0,0,-0.053070672825241,0,0.100749717122996,0,0,0,0,0,0,0,0,-0.118055474706659,0,0.439723619378512,-0.239578075652196,-0.272332654677698,0.0372959204983389,-0.0189754388406685,0,0,0,-0.0488467359008554,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0562308288114837,0,0.0729365011178579,0,0,0,0,0,0,0.0421685765246241,0.0138033684396905,0.0328148752354956,0,0,0.0569908955391706,0,0,0,0,0,0.0237078916813953,0,0,0.0724540891559393,0,0,0,0,0,0,0,0.0111694228227143,0,0,0,0,0,0,0,0,0.0419524844613557,0,-0.0261457297114153,-0.00762507615162802,0.0382099612905095,0,0,0,0.0557603546977736,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815859008949084,0,0,0.0345496343476101,0,0,0,0,0.114117259093038,0,0,0.112044622304483,0,0.00351721747458981,0,0,0,0,0.120658201243771,0.237764212554647,0,0,0,0,0,0.0323732330829861,0,0,0,0,0.116258946807687,0,0,0.0378882403266847,0,0,0,0.0181975824433595,0,0
X000883.SZ,0,0,0,0,0.116030369906594,0,0.0158865852840444,0,0.0929936382743932,0,0,0,0,-0.0593185678646721,0,0,0,0,0.054616380351296,0,0,0,0.155118085150716,0,0,0,0,0,0,0,0,0,-0.147648680163423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043808440069051,0,0,0.0337361049442939,0.0235835077079025,0,0,0,-0.0231819790396883,0,0
X601158.SH,0,0,0,0,0,0.000940951812830849,0,0,0,0,0,0,0,0,0,0,0.0310244877879334,0,0,0,0,0,0,0.0451038681995113,0,0,0,0,0,0,0,0.109164148148083,0,0,0,0,0,-0.0512728098976503,0,0,0,0,0,0.0413791296996054,0,0.00994036437815076,0,0.165160670318888,0,0,0,0.017714429564212,-0.00933873685007136,0,0,0,-0.0569565395053279,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.0630245219333388,0,0,0,0,0,0,0,0,0,0,0,0.0212753757703365,0,0,0,0,0,-0.158497827204367,0,0,0.375303523847287,0,0,0.0696268281969996,0.268099364292215,0,0,0,0.225611068602789,0,0,0,0,0.234913696071208,0,0.147157778162946,0,0,0,0,0.0224542413020388,0,0.0156069479868984,0,0,0.0825155934760957,0,0
X600612.SH,0,0,0,0.0619173093610983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00339139792828787,0,0,0,0.478802621199513,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0602850073447213,0,0.182095632537798,0,0,0,0,0,0,0,0,0,0,-0.028446214314561,0.00846532926711678,0.0203817635638963,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0291329076741105,0,0,0,0,0.230087034491068,0,0,0,0,0,0,0,0,0.12294798018188,0.011191431695815,0,0,0.170821665489827,-0.0531323707310132,0,0.0349846558253003,0,0,0.0749396710599296,0,0,0.0459070079561837,0,0,0.186180109651096,0,0,0.0919439581148453,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.028553195521167,-0.0394502829652284,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0759822200207402,0.0974478805322326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647617693125495,0,0.132218346706631,-0.0239252767819867,0,0,8.67361737988404e-19,0,0.0685274281108548,0,0.0672251321714217,0,0.0649360915043654,0,0,0,0.0242042600990794,0,0,0,0,0,0,0,0,0,0,0.0311907658016284,0,0,-0.0065706249097845,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598275768336266,0,0,0,0.0368881924803853,0,0,0,0,0.0440292357038584,0,0,0.000695295573405141,0,0,0.0101488912547534,0,0.0750373818312965,0,0,0,0.210520030511128,0,0,0,0,0,0,0,0,0.0391984521289412,0,0.0135667909151344,0,0,0,-6.93889390390723e-18,-0.0279995403964936,-0.0172310206549476,-0.000181038981871503,0,0,0,-0.0130689157636755,0,0
X000630.SZ,0,0,0,0,0.0314265439211489,0,0,0,0.0606619668075472,0.166532876694457,0,0,0,0,0.0947897583929285,0,0,0,0,0,0,0,0.0828335409234681,0.106684498136048,0,0,0,0,0.0662460195127824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382276967841463,0,0,0,0,0,0,0.0207731957243666,0.00681349244797824,0,0,0,0.0109427546702029,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939374193226964,-0.0209871557677129,0,0,0,0.0208759053973903,0,0,0,0,0,0,0,0,0.000913661474865319,0,0,0.0658088526757067,0,0,0.132254806313248,0,0.148049672143351,0,0,0,0,0,0,0.11796123366475,0,0,8.67361737988404e-19,0,0.0270400418901197,0,0,0,0,-0.0159816280042058,0,0
X000553.SZ,0,0,0,0,0.110628940379177,0,0.0111007711004783,0,0,0,0.066881649246232,0,0,0.324461282158635,0,0,0,0,-0.0933973228521033,0,0,-0.0618077538682791,0.121999631158192,0,0,0.0238394335149551,0,0,0.214094226235504,0,0,0,0,0,0,0,0,0.18449707155002,0.00812421896035131,0,0,0,0,-0.121939365312582,0,0,0,0,0,0,0,0,-0.0620308099992037,0,0.248986456748319,0,0,0,0
X600021.SH,0,0,0,0,0.211777468504308,0,0,0,0,0,0,0,0,0,0.085634843136586,0,0.274676433667017,0,0.0332907973727662,0,0,0,-0.0120346670672138,0,0,0,0,0,0,0,0,-0.0570903389426949,0,0,0,0,0,-0.0817055715086433,0.0896358504456062,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00768442115815793,0,0,0,-0.0613002114772915,0,0
X600578.SH,0,0,0,0,0,0,-0.0188734068161292,0,0,0,-0.173214532950007,0,0,0,0.112591457693202,0,0,0,0.0570733788399251,0,0,0,0.029568218758692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317718006448071,0.175952525767544,0,0,0,0,0,0.140869979310141,0,0,0,0,0,0,0.009371581673689,0.0167415070582441,0,0,0,0.0293254717223041,0,0
X000027.SZ,0,0,0,0,0,0,0.0217242615655853,0,0.0139823204525365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160201726401859,0,0.165854239103321,0.0889723718988644,0.0417341031057587,0,0,0,0,0,0.0928348126010436,0,0,0,0,0,0,0,0,0,0,0,0.137203677863343,0,0,0,0,0,0.00395791459726068,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.391829239718176,0,0,0,0,0,0,0,0.132919299306062,0.0168515853643236,0,0,0,0,0,0,0,0,0,0.171903479082498,0.198912823570091,0,0.107267221587343,0,0,0,0,0.0132427719464327,0,0,0,0,0,0,-0.0723151406988729,0,0,0,0,0.0776767585210289,0,0.0114917203433677,0.0325750649938472,0,0,0,0,0,0
X000401.SZ,0,0,0,0,-0.0805587642906472,0,-0.0315966610644694,0,0,0,0,0,0,0,-0.14138596715142,0,0,0,0.203338143990485,0,0.367398993158191,0.429733833245146,0,0,0,0.112942376535869,0,0,0,0,0,0,0,0,0.323608724020032,0,0,0,0,0,0,0,0,0,0.133459259557523,0,0.109085490168843,0,0,0,0,-0.0332763229547495,0.0592719841336484,0,0,0,0.0246062817825051,0,0
Change_TY3M,0,0,0.0515237848141193,-0.300444288222691,0,0,0,0.163003269180723,0,0,0,0,0,0,0,0,0,0,0,0.146323665873667,0,0,0,0,0,0.187279736521805,0,0,0,0,0,0.0454545187278407,0,0,0.194911787148289,0,-0.0746468643012985,-0.199222999538783,-0.110226937618942,0,0,0,0,0,0,0,-0.319822735240815,-0.0117002262542555,0,0,0,-0.022126281118201,-0.0664478884291562,-0.263150226134646,0,0,-0.143828377950711,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187289664590018,0,0,0,0,0,0,0,0.167407493528396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27799309111898,0,0,0,0,0,0.612509675322998,0,0,0,-0.68338927801136,0,0
TED,0,0,0,0.288608644107399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197397915006994,0,-0.104080979053104,0,-0.203778328880229,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.314533321166119,0,0,0,0,0,0,0.727409508820583,4.33680868994202e-19,-0.764253682781021,0.717533169301414,0,0,0,0,-0.146871699293217,0,0
RealEstate_excess,0,0,0,0,0,0,0.0289209452853946,0,0,0,0.0460206354210663,0,0,0,0,0,0,0,0.00518799070714912,0,0,0,0.0116084297906174,0,0,0,0,0,0,0,-0.0655770519498139,-0.0451368298316381,0,0,-0.0632577952861367,0,0,0.0185645060586875,0,-0.0520277410329125,0,0,0,0,0.0336929187531878,0,0,0,0.00238974333907051,0.115314606139907,0,0.00153194227964161,0.00838096811529975,0,0.0428388388834474,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496935409985134,0,0,0,0,0,0.0836761413851673,-0.0510186954070002,0,0,0.138534127587736,-0.0499040416491476,0,0,0,0.213097037579737,0,-0.081867732829199,0,0,0,0,0,0,-0.0358066142108058,0,0,0,0,0,0.166342202485436,0,0,0,-0.0346008507159317,-0.165263621437327,0,-0.0325146409043457,0.0218943716421899,0,0,0,0.0382685584021334,0,0
MKvol,0,0,0,0,-0.0104382520368534,0,-0.0087574496234673,0,0,0,0.0123022255997731,0,0,0,0,0,0,0.00273208826701949,0,0,0,0,0.00122186646450552,0,0,0,0,0,0,0,0.00544331310218687,0,0,0,0,0,0,-0.00763317351676643,0,-0.00977426998301662,0,0,0,0,0,0,0,0,0.00367629998471019,0,0.00292518437939657,-0.00359605767662443,0.0185952907686579,-0.025428137923855,0,0,-0.0109042852524698,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.499217116562473,-0.404605973253971,0,0,-0.620230030818188,0.256268647396974,0,0,0,0,0,-0.953252888991389,0,0,0,0,0.123688028260195,0,0,0,0,0.998229047209205,0,0,0,0,0,0,0,0,0,0.515478653319969,-0.301376482838717,0.362335569247444,-0.372236402377348,-0.505924889280484,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0191439478123132,0,0,0.0365964043728877,0,0,0,0,0,0,0,0,-0.00857908514866752,0,0,0,-0.0080745856416277,0,-0.0146025742901317,0,0,-1.0842021724855e-19,0,0,0,0.00631802328145239,0,0,0,0,-0.0255295310838486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115100775797237,0.00461814607952607,0,0,0,-0.0465230698895363,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0383483548006402,0,-0.0200646753985122,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.00571039417332182,0,0,-0.00696458938065249,0,0.0191119312661226,0,0,0,0,-0.00110025207128281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660231310481472,0.0239480331763104,-0.0526355527721444,0,0,0,0.00662017989835083,0,0
