,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X600660.SH,X002466.SZ,X601600.SH,X600688.SH,X601991.SH,X600362.SH,X600795.SH,X600547.SH,X600886.SH,X600516.SH,X002460.SZ,X300072.SZ,X000898.SZ,X600111.SH,X600176.SH,X600352.SH,X601992.SH,X600027.SH,X000786.SZ,X000553.SZ,X600299.SH,X000825.SZ,X000792.SZ,X000709.SZ,X002271.SZ,X601158.SH,X600426.SH,X000408.SZ,X600489.SH,X600315.SH,X601699.SH,X000883.SZ,X600808.SH,X000830.SZ,X600219.SH,X000630.SZ,X600583.SH,X002470.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.211163202319237,0,0,0,0,0.010003659034863,0,0,0,0,0,0,0,0,0.00315501392484824,0,0.0300488239483391,0,0,0,0,0.0771095255018583,0.0782809628540086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373781843422157,0,0,-1.0842021724855e-19,0,0,0.164045539967354,0,0,0,0,0.00945175264278876,0,0,0,0,0,0
X600028.SH,0.579165708159338,0,0.337010090778653,0,0,0,0,0,0,0,-0.0579205870889077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.00673098275625778,-0.00704736384421377,0,0,0,0,0,0,0,0,0,0,-0.0212805794076736,0,-0.0253279046427547,0,0,-0.215531043213356,0,0,0,0
X601088.SH,0,0.292027671636856,0,0.109997988420146,0.0603277859044928,-0.0813255597420075,0,0.119648690925303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124816147119224,0,-0.139409138212082,0,0,0,0,0,0,0,0,0,0,0,-0.210849641395488,0,0,0.438194187003564,0,0,0,0,0,0,0,0.000951043524396074,0,-0.0136518453731945,-0.0315083611313015,0,0,0,0,0,0
X600019.SH,0,0,0.255176286981779,0,0,0,0,0.359302969661899,0,0,0,0,0,0,0,0,0,0,-0.0356168354590629,0,0,0.0516926030279247,0,0,-0.0504199009952547,0,0,0,0,-0.127525594392726,0,-0.0443067294103303,0,0,0,0,0,0,0,0.0205662091147374,0,0.237442589248452,-0.149273999780106,0,0,0,0,-0.00737210020775396,0,0.0143875781161237,0.00724158391095673,0,0,0,0,0,0
X600585.SH,0,0,0.0535251101156209,0.240740845667607,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386212180289098,0,-6.93889390390723e-18,0,0,0,-0.0297143615300167,-0.0114556175935238,0,0,0,0.109782794208553,0,0,-0.0671890900509744,0,0,0,0,0.243825628087122,-0.136095714564075,0,-0.0207801891849755,0,0,0,0.168295462137636,0,0,0,0.0681140243595637,0,0,-0.0352439937661753,0.0532790556569772,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0823287922053834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625761989374328,0,0.00876808875648397,0,0,0,0.436820963283425,0,0,0.150024844760817,0,-0.0333126381369882,0,0.291242989485655,0,-0.056463626340682,0,0,0,0.125771624176232,0,0,0,0,0,0,0,0,0,-0.0113264483894207,-0.0275001447257417,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165960575279457,0,-0.0222811666017398,0,0.166667151137121,0,0,0,0,0,0.515684026517321,0,-0.114114432612033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322416278068721,0,0.00449726136023484,0.0249193543114245,0,0,0,-0.87563927297389,0,0
X600188.SH,0,0,0.493632639384541,0.182420194342236,0,-0.0448668009503567,0,0,0,0,0.275010634224027,0,0,0,0,0,0,0,0,0,0,0,0,0.263111151984992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159226893814258,0,0,0,0,0,0.1824589429203,0,0.149167167806539,0,-0.00640197000254666,0.012757240944358,0,0,0,0,0,0
X601898.SH,0,0.0118621608487437,0,0,0,0,0,0.0205527803045512,0,0,0,0,0,0,0,0,0,0,0.0407680762586748,0,0,0.0205845409942432,0,0,0.0409525321280342,0.075886741630502,0,0.0771722644220245,0,0,0,0,0,0,0,0,0,0,0,0.0911512867945009,0,0.0816191767606806,0.00150262476123506,0.0423107007466438,0,0.0103216225554937,0,0,0,0,-0.011743057431133,0,0,0,0,0,0
X600660.SH,0,0,0,-0.0338971944500331,0,-0.160752897242459,0,-0.0988586805995201,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.134810063307615,0,0,0,0.383131937200459,0,0,0,0,0,-0.220927415499411,0,0,0,0,0,0,-0.212482872183233,0,0,0,0,0,-0.0710906349257956,0,0,0.246693491685273,-0.132679328919194,-0.0221978000059016,0,0.0202058900710539,0,0,0,0,0.0642467865715899,0,0
X002466.SZ,0,0,0,0,0,0,0,0.110512845793615,0,0,0,0,0,0,0,0,0,0,0.0944172953072441,0.58801316824635,0,0,0.118600413831272,-0.0714500208389031,0,0,-0.063813051361855,-0.016843079299702,0,0,0.0110744172240067,-0.0137154707317233,0,0,0,0.0390573352095622,0,0,0,0,0,0,0,0,0,0,0,-0.0631785898502584,0,0.00855844290031838,-0.0221382313391841,0,0,0,0,0,0
X601600.SH,0,0,0.0617316963093513,0,0,0.300214044292614,0,0.371694771395429,0,0,0,0,0,0,0.113118087550729,0,0.0181420848044592,0,-0.255976564936289,0,0,0,0,0,0,0.0243088362228064,0,0,0,0.00327792935981497,0,0.0350741744556101,0,-0.446772356064207,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.184896865037618,0.0988121225671191,0.0434433352673052,0,0.143034425148357,0,0.12932614588595,0,0
X600688.SH,0,0.161987854581426,0.189351384544338,0,0.0291171247658974,0.0645740736362591,0.0238827020219071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116231709525752,0,0,0,0,0,0,0,0,0,0,0.0376008974865139,0.0253359907433926,0,0,0.0180403822133065,0,0,0.160101602357572,0.0146053442009676,0,0,0.011800876335732,0.00195200294623114,0,0,0,0,0,0
