,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600795.SH,X601600.SH,X601898.SH,X600010.SH,X601991.SH,X600886.SH,X600188.SH,X600362.SH,X600688.SH,X600111.SH,X600027.SH,X600157.SH,X600583.SH,X600309.SH,X601992.SH,X601158.SH,X000709.SZ,X000898.SZ,X600352.SH,X000792.SZ,X600021.SH,X600547.SH,X000539.SZ,X600008.SH,X600489.SH,X600660.SH,X600808.SH,X000027.SZ,X000629.SZ,X002353.SZ,X002470.SZ,X000060.SZ,X000825.SZ,X600219.SH,X600578.SH,X600307.SH,X000630.SZ,X000831.SZ,X600863.SH,X600315.SH,X600549.SH,X600098.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.130851867793564,0,0,0,0,0,0,-0.00349251648588913,0,0,0,0,0,0,0,0,0.0422588950687529,0.0602278181086035,0,0.091967833137108,0,-0.00615807374276044,0.0984140274882272,0,0,0,0,0,0.102982952215152,0,0,0,0.00318851207040141,-0.0792303007930006,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.123731167928922,0,0.051387270317967,0,0,0.0784572039494156,0,0,0,0.0203018240670157,0,0,0,0,0,0,0.090747178750743,0,0,0,0,0,0.0653875107386709,0,0,0.00135198491460923,0.0154600949864878,0.146074035073355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.106024515735041,0,0,0,0.0474444076456615,0,0,0,0,0,0,0,0,0,0,0.0986463214845278,0.284529023808746,0,0,0,0,0,0,0,0,0.0295692137747267,0.206189796685193,0.0295989455751243,0,0,0,0,0.033263098935943,0,0,0,0,0,0,0,0.0672148145829105,0,0,-0.0262450850098851,0,0,0,0,0,0,0
X600219.SH,0.161809617957906,0,0,0,0,0,0,0.0569744291098398,0,0,0.0785598131941831,0,-0.00696889911385932,0,0.0825735582936208,0,0,0.103708440673175,0,0,0,0.151849814029076,0,0,-0.0438615557262329,0,0,0,0,0,0,0,0,0.0247308877116499,0,0,0,0,0,0,0,0,0,0,0,0,0.217904236938799,0,0,0,0,0,0.249766664144775,0,0,0,0,0
X600578.SH,0,0,0,0.167585213681276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104756649104052,0,0,0,0,0,0,0,-0.0941072723374421,0.134816642968616,0,0,0,0.175182752181461,0,0.182199448354183,0,0,0,0.0340783075291169,0.0202221859034789,0,0,0,0,0,0,0,0,0,0,0,0.0117417203818747,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0558806642624587,0,0.0829364100670979,0,0,0,0,0,0,0,0.345015831508756,0.119602292349459,-0.02517277403481,0,0,0,0,0.119575915701981,0,0,0.159065670254268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0048495116238056,0.0249741111050479,0,0,0,0,0,0
X000630.SZ,0,-0.0114745699684781,0,-0.0369879625752465,0,0,0,0,0,0,0,0,0.0776118554867267,0.111831623491935,0,0.227825094146474,0,0,0,0.0641594234849568,0.128840192992982,0,0,0,0,0,0,0.0940453710580237,0,0,0,0,0,0,0,0,-0.0134767668946374,0,0,0,0,0,0,0.192022002372261,0,-0.154967348988208,0,0,0,0,0,0.06930456860435,-0.0842524404997653,0,0,-0.0713019221877114,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.259805056048505,0,0,0,0,0,0.295185603544179,0,0,0,0,0,0,0,0,0,0.0448078964642727,0.297916006944316,0,0,3.46944695195361e-18,0,-0.479596901020739,0,0,0,0.0172275580077582,0,0.232269993476998,0,0,0,0,0,0,0,0,0,0,0,0,0.00776038077125855,-0.0884574519445942,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0.435028906150584,0.0250224038440037,0,0,0.100502712091995,0.0496123395389343,0,0,0,0,0,0,0,0,0.175343007937826,0,0,0,-0.0968386519537641,0,0.0426230297366943,0,0,0,0,0,0,0.153451792673003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138062604393331,0.0425520393115013,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0366785267098931,0,0,0,0.0426217631295863,0,0,0,0,0,0,0,-0.118683920438643,0,0.0302988941958338,0,0,0.0666519329514881,0,0.0408330411955421,0,0,0,0,0,0,0.0310490759660001,0,0,0,0.165998178156726,0.0181556668094373,0,0,-0.0175704323394575,0,0,0,0,0,0,0.0723890991252322,0.115116812603813,0,0,0,-0.011672967306354,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841994964434077,0,0,0,0,-0.122271425592311,0,0,0.0795676479908499,0.183989677299751,0,0,0,-0.0189695019151668,0,0,0,0,0,0,0,0,0,0.0236931003583442,0,0,0.184056056361528,0.163334950047402,0,0,0.12759324781774,0,0,0,0,0,0,-0.0436710478691382,0,0,0,0,0,0,0
X600098.SH,0.0390054207260932,0,0,0,0,0,0.191280235037129,-2.77555756156289e-17,0,0,0,0.0247837498752493,0,0,0,0,0,0.0535019750578028,0,0.197015697012958,0,0,0,0,0,0,0,0,0,0,0,0.0813634862843354,0,0.1241506213356,0,0,0,0,0,0.0601181500261392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0.299448159948941,0,0,0,0,0.047442544425227,0,0,0,0,0.267363086010153,0,0,0,0,0,0.102626345414019,0,0,0,0.00127593674339055,0,0,0,0,0,0,0,0,0,0,0.0259667693122021,0,0,0,0,0.173563664696888,0.00804423847487546,0,0,0,0,0,0,0,0,0,0,-0.0274705616205441,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0702130009246346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136571164472234,0,-0.0464373403438249,0,0,0,0,-0.0135333886789197,0,-0.0338586052085723,0,0,0,0,0,0,-0.0461925411445759,0.0749328854330358,-0.0858826258521193,0,0,0,0,0,0.0292507125009129,1.73472347597681e-18,0,0,0,0,0,0,-0.0538481243578596,0,0,0,0,0,0,0
Slope,0,-0.247556213454456,0,0,0,-0.237745568915846,0,0,0,0,0,0,0,0,0,0,0,-0.140380345630331,0,0.269757090253739,0,-0.0551117911984121,0,0,-0.0536209085082544,0,0,0,0,0,0,0,0,0,0,0,0.410014503123804,0,0,0,-0.18570173919433,0,-0.0703119392398809,0.0158425424257859,0,0.138884879791814,0,0,0,0,0,0.141894220347591,0,0,0,0,0,3.00558931661934
TED,0,0,0,0,0,0,0,0,0,0.463130003179029,-0.842343428686017,0,0,0.146235605745386,0,0,0,0,0,-0.587737550682076,0.0906431661389697,0,0,0,0,0,0.713854592528209,0.364060084076792,0,0,0,-0.0193885805389588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225436518169946,0,0.439522691920155,0,0,-1.29931997505922,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.203671005425692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124926630038723,0,0,0.112777192468432,0,0,0,0.092608269768971,0,0,0,-0.298811737629855,0.139189887763295,-0.180463101909069,0,0,-0.0266018230068625,0.0131032469316198,0,0,0,0,0,0
MKreturn,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0604244379042317,0,0,0.130575015477923,0,0,0,0,0,0,0,0,0,0,0,-0.048634181353241,0,-2.16840434497101e-19,0,0,0,0,-0.148288401618006,0,0,0.0819891716220503,-0.367859873859416,0,0.119439053620395,0,0,0,0,0,-0.193965517694922,0,0,0,-0.114732084567056,0,0,-0.00186282535686918,0,-0.28115521770205,0,0,-0.307527919916179,0,0
MKvol,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0.0115806520149152,0,0,-0.000730425359743132,0.00522997281293347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000918817590721835,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.00668085617594556,0.0184438625059344,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015749399792062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851548395939732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851771927696112,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0259308747574254,0,0.00416107735435942,0,0.0187411763772508,0,0,0.0142449971409864,0,0,0.0139838106585476,-0.0244418237578387,0,0,0,0,0,0,-0.000748618179101204,-0.0105939685525123,0,0,-0.00230877791879916,0,0,-0.0163968029606591,0,0,0,0.0044594291663035,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.00174260560975922,-0.00986398152111605,0,0,0,0.215440717299353,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214700802994065,-0.0177122114487358,0,0,0,0,0.0130553195151468,0,0,0,0,0,0,0,0,0.00463982243688193,0,0,0,0,0,0,0,0.0101204574581774,0,0,0.034330812435874,-0.00327545692728537,0,0.0106763620040753,0,0,0,0
