,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600011.SH,X600886.SH,X600547.SH,X600585.SH,X601600.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600027.SH,X000708.SZ,X600010.SH,X600803.SH,X600160.SH,X600111.SH,X601991.SH,X002460.SZ,X000983.SZ,X600426.SH,X000301.SZ,X601699.SH,X000807.SZ,X002128.SZ,X600219.SH,X000630.SZ,X000877.SZ,X002466.SZ,X000786.SZ,X000933.SZ,X601168.SH,X600176.SH,X600985.SH,X000408.SZ,X000883.SZ,X600096.SH,X002353.SZ,X000027.SZ,X002409.SZ,X600348.SH,X600282.SH,X600863.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.485615619328753,0,0,0,0.0286227158690289,0.137546463325418,0,0,0,0.12184375246773,0,0,-0.190201554425521,0,0.011694371712242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149106884318719,3.46944695195361e-18,0,0,0,0.0422408739472614,0,0,-0.0247891027139734,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133324125502928,0,0
X601088.SH,0.289217029768008,0,0,0,0,0,0.107695564540367,0,0,0,0,0,0,0,0.0381099914822709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067811077894682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313262683078305,0.0678755119084008,0,0.068600819300391,0.148727295034324,0,3.46944695195361e-18,0,0,0.0268275424552593,0.00576448488964894,0,0,0,0.0537785006425858,0,0
X600028.SH,0.39265484803097,0.161179933515733,0,0,0,0.0392992189253186,0,0,0,0,0,0.0769959934149174,0,0,0,0,0,0,0,0,0,0,0,0,-0.178128468193046,0,0,0,0,0.010663573444498,0,0,0,0,0,0,0.0217020935407371,0,0,-0.00625934766509043,0,0,0.0248034773757858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414213273615597,0,0
X600309.SH,-0.12615826202892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820556256724509,0,0,0,0,0,0.0510812279178396,0,0,0,0,0,0,0.0569091856454963,0,0.0768918303966691,0,0,0,0,0.0551173324251363,0,0,0,0,0,0,0.106036599369357,0,0,0,0,0,-0.123526127477165,0,0,-0.031307961985575,0,0,0,0,0.0480184997010987,0,0
X601898.SH,0,0,0.0372924524041704,0,0,0,0.0517919636411212,0,0,0,0,0,0,0,0,0,0,0.0195478112935657,0.0474899441235893,0,0,0.0869881682673179,0,0,0,0.018728918766796,0,0,0.220125225966803,0,0.0611406326626964,0,0,0,0,0,0,0,0,0.286614850588078,0,0,0,0,0,0,0.00905828248013841,0,0,0.00753491577655672,0,0.00400632410468023,0,0,0,0,0,0,0
X600019.SH,0,0,0.371691681424334,0,0.0869574205747029,0,0,0,0,0,0,0,0,0,0,0.0583693024446161,0,0,0,-0.0105745506133073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180668047140712,0,0.386549346961087,0,0.0385388455985425,1.73472347597681e-18,0,0,0,0.0590441487083559,0,0
X600188.SH,0.109334827311531,0.105002656436195,0,0,0.322851999253706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2199488754229,-0.028830862884811,0,0,0,0,0,-0.105944816987409,0,0,0,0.0906835039329793,0,-0.276334267625516,0,0,0,0,0.371808105426293,0,0,0,0,-0.0329134000347257,0,0,0,0,0.0191505138570258,0,0
X600011.SH,0.0522760262123684,0,0,0,0,0,0,0,0,0,0,0.0096850046321463,0,0.197997136974628,0,0,0,0.215492373232243,0,0,0.0394611880139594,0,0,0.239214534457866,0,0,0,0,-0.161538826884391,0,0.0552300189324829,0,0,0,0,-0.10034141489439,0,0,0,0,0,0.154256480112158,0,0.0374452463782278,0,0,0,0,0,0,0,0.0293208481531736,0.0378857879326064,0,0,0,-0.0297242429366031,0,0
X600886.SH,0,0,0,0,0.0525306053101565,0,0,0,0,0,0,0,0,0,0,0,0,0.26773221091736,0,0,0,-0.0559160336747348,0,0.073440683582317,0,0,0,0,0,0,0,0,0,0,0,-0.136895555313814,-0.117839413437801,0,0,0,0,0,0,0,0,0,0.100760916676918,0,0,0,-0.174938033853816,-0.0235416774327988,0.00957978214464529,0,0,0,0.0562703297413791,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621511778292741,0,0,0,-0.0758566014798989,0,0,0,0,0,0,0,0,0,0,0,0.110127454293375,0,0,-0.0578059231122305,0,0.118288659542868,0,0,0,0,0,0.164451421333127,0,0,-0.0728078817171207,0,0,0,0.00175735530522878,-0.00981092738415939,0,0,0,0,0.000333543875371374,0,0
