,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600886.SH,X600010.SH,X600660.SH,X601600.SH,X600801.SH,X002271.SZ,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X002466.SZ,X600111.SH,X600299.SH,X600027.SH,X000723.SZ,X600176.SH,X600489.SH,X000401.SZ,X000553.SZ,X000898.SZ,X600426.SH,X601158.SH,X600516.SH,X000792.SZ,X600219.SH,X000932.SZ,X002075.SZ,X000883.SZ,X000709.SZ,X600583.SH,X002353.SZ,X000027.SZ,X000630.SZ,X600126.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.144415908989409,0,0,0,0.0811762421343025,0,0,0,0.0899828565532325,0,0,0,0.137504505325516,0,0.106544752161991,0.0979038392772278,0,0.00691055379789852,0,0,0,0.136295571856242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155949193310001,0,0,0,0,0,0,0,0,0
X600028.SH,0.155789973523557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546917767982337,0,0,0,0,0,0,0,0,0,0,0.151029774958667,0.0146860085182813,0,0,0,0.124537184374906,0,0.02728898070499,-0.00501944798140934,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0464197517954268,0.21042805053617,0,0,0,0,0,0,0,0,0.176364199017767,0,0.0908884581318206,0.0565550729470033,0,0,0,0,0.0843508170556066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384478394600195,0.0434279231118027,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428605590387125,0,0.140868908315733,0,0,0,0,0,0,0,0.0268407287481463,0,0,0,1.38777878078145e-17,0,0,0.129116854915845,0,0,0,0,0,0.000476129985288993,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0111465808212933,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740448891622638,0,0.224301681817548,-0.0221695943382843,0,0,6.93889390390723e-18,0,0,0,1.38777878078145e-17,0,0,0,0,0.315082585781071,0,6.93889390390723e-18,0,0,0,0,0.05619985434809,0,0,0,0,0,0,0,0.0903634486608757,0,0,0,0,0,-0.00237645235839012,0.00427030028903652,0,0,0,-0.18813563664877,0,0
X600019.SH,0,0,0,0,0,0,0,0.0169422624875103,0.0611385863695268,3.46944695195361e-18,0,0,0,0,0,0,0,0.173675517154321,0.0688281741775384,0.0852458930900435,0,0,0,0,0.0515195515554898,0.0622315367991753,0,0.0410669035416119,0,0,0,0,0.0126562016608212,0,0.308010440856404,0,0,0,0,0,0,0,0,0,0.0118934593547553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821332728616067,0,0,0,0,0,0,0,0,0,0,0,0,0.716166883184742,-0.0195015258784541,0,0,0,0,0,0,-0.202734754205761,0,0,0,0,-0.000996450923921007,0,0,0,0,0.397101008295739,0,0.0232332770911277,0.0147894022954657,0,-4.33680868994202e-19,0,0.0510953258215977,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284331812994485,0,0,0.130489325645017,0,0,0,-0.0879150986353449,0,0.277447210247601,0,0,0.00348943723390885,0,0.355552616893113,0,0,0,0,0,0,0,0,-0.0536747215385983,0,0,0.270124415826975,0,0,0,0.108287106284106,0,0,0.0195805747139905,-0.0116476652645643,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0465498832549436,0,0,0,0.0398045337185714,0,0,0,0,0.03186094003642,0,0,0.0381426360872145,0,0,0.114973048644167,0,0,0,0.484348884347853,0.00146986035996424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125988811448387,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0.325669169594431,0,0,0,0,0,0,0,0,0,0.171541073243792,0,0,0,0,-0.13608108859814,0,0,0,0,0,0,0.19602520718182,0,0,0,0.0175407744276924,0,0,0,0,0,0,0,0,0,0,0,0.14540968129553,0,0,0.401017248307496,0.199422749495909,0,-0.0796499043589273,0,0,0,0,0.00223208211280302,-0.668623350811499,0,0,-0.0213438487463549,0,0
